"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.1666e+07 3.1666e+07 3.16654e+07 3.16654e+07
2 246895 246895 246274 246274
6 43731.1 43731.1 43110 43110
18 5317.09 5317.09 4695.98 4695.98
213 2686.73 2686.73 2065.62 2065.62
323 1611.67 1611.67 990.559 990.559
607 91.1228 91.1228 -529.987 -529.987
734 71.643 71.643 -549.467 -549.467
743 32.6098 32.6098 -588.5 -588.5
14001 26.2159 26.2159 -594.894 -594.894
14021 11.9035 11.9035 -609.207 -609.207
20050 1.68188e+07 11.9035 1.68182e+07 -609.207
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.8274e+09 1.8274e+09 1.8274e+09 1.8274e+09
2 1.32095e+07 1.32095e+07 1.32092e+07 1.32092e+07
16 238434 238434 238179 238179
110 28252 28252 27997.2 27997.2
304 2312.66 2312.66 2057.84 2057.84
720 1319.46 1319.46 1064.64 1064.64
925 977.357 977.357 722.537 722.537
944 130.437 130.437 -124.383 -124.383
1109 4.44912 4.44912 -250.371 -250.371
6146 2.60934 2.60934 -252.211 -252.211
11102 1.25074 1.25074 -253.569 -253.569
20050 244989 1.25074 244734 -253.569
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.07371e+06 5.07371e+06 5.07377e+06 5.07377e+06
2 195531 195531 195588 195588
19 34236.8 34236.8 34293.4 34293.4
21 200.466 200.466 257.076 257.076
1502 99.2959 99.2959 155.906 155.906
1516 42.5798 42.5798 99.1898 99.1898
2141 21.6237 21.6237 78.2337 78.2337
2501 9.64358 9.64358 66.2536 66.2536
2510 3.01164 3.01164 59.6216 59.6216
2517 2.66541 2.66541 59.2754 59.2754
2538 0.26651 0.26651 56.8765 56.8765
18339 0.136984 0.136984 56.747 56.747
20050 2.32116e+07 0.136984 2.32117e+07 56.747
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.71225e+06 2.71225e+06 2.71223e+06 2.71223e+06
2 1.33129e+06 1.33129e+06 1.33127e+06 1.33127e+06
7 261654 261654 261636 261636
11 166903 166903 166885 166885
13 48856.6 48856.6 48838.5 48838.5
22 4625 4625 4606.9 4606.9
103 2931.21 2931.21 2913.11 2913.11
236 1523.81 1523.81 1505.71 1505.71
619 1037.02 1037.02 1018.92 1018.92
626 938.883 938.883 920.783 920.783
641 16.3647 16.3647 -1.73533 -1.73533
1912 3.32318 3.32318 -14.7768 -14.7768
8526 2.17929 2.17929 -15.9207 -15.9207
19834 0.0226447 0.0226447 -18.0774 -18.0774
20050 3.39936e+12 0.0226447 3.39936e+12 -18.0774
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.83597e+07 4.83597e+07 4.83597e+07 4.83597e+07
2 1.83765e+06 1.83765e+06 1.83769e+06 1.83769e+06
7 1.03403e+06 1.03403e+06 1.03407e+06 1.03407e+06
8 560003 560003 560041 560041
9 18821.3 18821.3 18859 18859
23 14523.2 14523.2 14560.9 14560.9
310 5185.27 5185.27 5223.04 5223.04
349 4990.45 4990.45 5028.22 5028.22
522 2397.03 2397.03 2434.8 2434.8
530 2047.65 2047.65 2085.42 2085.42
816 59.4029 59.4029 97.1729 97.1729
847 57.0485 57.0485 94.8185 94.8185
1612 6.84328 6.84328 44.6133 44.6133
6324 3.40182 3.40182 41.1718 41.1718
16111 2.09677 2.09677 39.8668 39.8668
20050 9.86118e+06 2.09677 9.86122e+06 39.8668
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.26308e+07 1.26308e+07 1.26308e+07 1.26308e+07
2 49186 49186 49170.7 49170.7
217 1750.41 1750.41 1735.18 1735.18
236 86.5538 86.5538 71.3238 71.3238
707 3.7159 3.7159 -11.5141 -11.5141
19502 0.99003 0.99003 -14.24 -14.24
20001 0.141669 0.141669 -15.0883 -15.0883
20050 9879.26 0.141669 9864.03 -15.0883
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.21202e+07 6.21202e+07 6.212e+07 6.212e+07
2 1.75228e+07 1.75228e+07 1.75226e+07 1.75226e+07
3 1.14093e+07 1.14093e+07 1.14092e+07 1.14092e+07
4 638391 638391 638229 638229
7 188520 188520 188358 188358
12 21399.4 21399.4 21238 21238
45 10109.6 10109.6 9948.16 9948.16
217 41.9715 41.9715 -119.458 -119.458
3202 5.45874 5.45874 -155.971 -155.971
17133 5.03212 5.03212 -156.398 -156.398
20050 4.26509e+06 5.03212 4.26492e+06 -156.398
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 560125 560125 560453 560453
3 25372.1 25372.1 25700.1 25700.1
23 5652.42 5652.42 5980.45 5980.45
25 767.187 767.187 1095.22 1095.22
544 194.522 194.522 522.552 522.552
1242 173.834 173.834 501.864 501.864
2309 79.1954 79.1954 407.225 407.225
2314 53.2384 53.2384 381.268 381.268
20050 6.75119e+06 53.2384 6.75152e+06 381.268
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3248.7 3248.7 3216.57 3216.57
222 1623.58 1623.58 1591.45 1591.45
814 28.236 28.236 -3.89398 -3.89398
3313 23.2232 23.2232 -8.90676 -8.90676
3947 2.2088 2.2088 -29.9212 -29.9212
20050 1549.95 2.2088 1517.82 -29.9212
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84620.1 84620.1 84635.9 84635.9
6 8671.89 8671.89 8687.65 8687.65
706 3805.42 3805.42 3821.18 3821.18
720 61.0866 61.0866 76.8466 76.8466
810 49.4336 49.4336 65.1936 65.1936
1148 5.5958 5.5958 21.3558 21.3558
6849 0.633946 0.633946 16.3939 16.3939
20050 7.21027e+06 0.633946 7.21029e+06 16.3939
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.7155e+09 4.7155e+09 4.7155e+09 4.7155e+09
2 3.67734e+06 3.67734e+06 3.67738e+06 3.67738e+06
16 1.52952e+06 1.52952e+06 1.52956e+06 1.52956e+06
24 33611.8 33611.8 33649.2 33649.2
44 15910.2 15910.2 15947.5 15947.5
806 2890.32 2890.32 2927.67 2927.67
1005 59.8813 59.8813 97.2313 97.2313
1119 2.95021 2.95021 40.3002 40.3002
4801 0.59237 0.59237 37.9424 37.9424
19219 0.406258 0.406258 37.7563 37.7563
20050 1.01555e+08 0.406258 1.01555e+08 37.7563
