"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.90452e+07 1.90452e+07 1.9045e+07 1.9045e+07
4 7.15901e+06 7.15901e+06 7.1588e+06 7.1588e+06
7 4.76572e+06 4.76572e+06 4.76551e+06 4.76551e+06
103 4.05945e+06 4.05945e+06 4.05924e+06 4.05924e+06
127 1.26365e+06 1.26365e+06 1.26344e+06 1.26344e+06
200 866777 866777 866567 866567
698 694953 694953 694744 694744
782 622859 622859 622649 622649
943 613206 613206 612996 612996
1303 545643 545643 545434 545434
1483 514813 514813 514603 514603
1493 436571 436571 436361 436361
1974 316273 316273 316063 316063
2050 4.10259e+06 316273 4.10238e+06 316063
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.19742e+07 5.19742e+07 5.19741e+07 5.19741e+07
2 5.94911e+06 5.94911e+06 5.94901e+06 5.94901e+06
13 1.87429e+06 1.87429e+06 1.8742e+06 1.8742e+06
513 1.11681e+06 1.11681e+06 1.11672e+06 1.11672e+06
651 901750 901750 901657 901657
654 769565 769565 769473 769473
932 567883 567883 567790 567790
970 567072 567072 566980 566980
1426 554966 554966 554874 554874
1705 517527 517527 517435 517435
1748 407925 407925 407833 407833
2050 8.83441e+06 407925 8.83432e+06 407833
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.1593e+07 1.1593e+07 1.15929e+07 1.15929e+07
2 5.50994e+06 5.50994e+06 5.50986e+06 5.50986e+06
8 1.40208e+06 1.40208e+06 1.40199e+06 1.40199e+06
516 1.10469e+06 1.10469e+06 1.10461e+06 1.10461e+06
567 882447 882447 882359 882359
587 640510 640510 640422 640422
735 506145 506145 506057 506057
942 462033 462033 461945 461945
956 270508 270508 270420 270420
1479 184585 184585 184497 184497
2050 8.58907e+06 184585 8.58899e+06 184497
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.91104e+07 2.91104e+07 2.91108e+07 2.91108e+07
2 2.40702e+07 2.40702e+07 2.40705e+07 2.40705e+07
3 1.22084e+07 1.22084e+07 1.22087e+07 1.22087e+07
8 1.12418e+07 1.12418e+07 1.12421e+07 1.12421e+07
32 6.27263e+06 6.27263e+06 6.27295e+06 6.27295e+06
113 3.88945e+06 3.88945e+06 3.88977e+06 3.88977e+06
123 2.57538e+06 2.57538e+06 2.5757e+06 2.5757e+06
139 2.24466e+06 2.24466e+06 2.24498e+06 2.24498e+06
161 1.71166e+06 1.71166e+06 1.71198e+06 1.71198e+06
402 1.38283e+06 1.38283e+06 1.38315e+06 1.38315e+06
554 1.01337e+06 1.01337e+06 1.01369e+06 1.01369e+06
659 954045 954045 954366 954366
780 888067 888067 888388 888388
963 426423 426423 426743 426743
1775 404113 404113 404433 404433
1803 381223 381223 381543 381543
1895 290221 290221 290542 290542
2050 406857 290221 407177 290542
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.89577e+07 3.89577e+07 3.89576e+07 3.89576e+07
2 4.89046e+06 4.89046e+06 4.89036e+06 4.89036e+06
6 4.04973e+06 4.04973e+06 4.04962e+06 4.04962e+06
32 3.57952e+06 3.57952e+06 3.57942e+06 3.57942e+06
309 2.22196e+06 2.22196e+06 2.22185e+06 2.22185e+06
757 1.65814e+06 1.65814e+06 1.65804e+06 1.65804e+06
1049 1.3146e+06 1.3146e+06 1.3145e+06 1.3145e+06
1068 1.21589e+06 1.21589e+06 1.21578e+06 1.21578e+06
1091 988135 988135 988031 988031
1146 486663 486663 486559 486559
2050 1.2899e+07 486663 1.28989e+07 486559
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.77076e+07 3.77076e+07 3.77076e+07 3.77076e+07
2 1.24677e+07 1.24677e+07 1.24677e+07 1.24677e+07
5 1.09583e+07 1.09583e+07 1.09583e+07 1.09583e+07
7 7.07611e+06 7.07611e+06 7.07607e+06 7.07607e+06
8 6.0198e+06 6.0198e+06 6.01977e+06 6.01977e+06
25 2.51099e+06 2.51099e+06 2.51095e+06 2.51095e+06
111 996698 996698 996662 996662
359 611132 611132 611097 611097
916 502423 502423 502387 502387
1362 398692 398692 398656 398656
1385 379162 379162 379126 379126
1568 347705 347705 347669 347669
1762 307262 307262 307226 307226
2050 476033 307262 475997 307226
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.08878e+07 1.08878e+07 1.08878e+07 1.08878e+07
15 4.16148e+06 4.16148e+06 4.16151e+06 4.16151e+06
137 3.72542e+06 3.72542e+06 3.72544e+06 3.72544e+06
142 3.04118e+06 3.04118e+06 3.0412e+06 3.0412e+06
329 2.60402e+06 2.60402e+06 2.60404e+06 2.60404e+06
394 1.55375e+06 1.55375e+06 1.55377e+06 1.55377e+06
567 1.38047e+06 1.38047e+06 1.38049e+06 1.38049e+06
625 1.11792e+06 1.11792e+06 1.11794e+06 1.11794e+06
772 1.08203e+06 1.08203e+06 1.08205e+06 1.08205e+06
835 1.04768e+06 1.04768e+06 1.0477e+06 1.0477e+06
904 422256 422256 422276 422276
1316 264480 264480 264501 264501
1352 231186 231186 231207 231207
1849 215481 215481 215502 215502
2050 2.05255e+06 215481 2.05257e+06 215502
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.28528e+07 2.28528e+07 2.28528e+07 2.28528e+07
3 1.65112e+07 1.65112e+07 1.65113e+07 1.65113e+07
4 7.90822e+06 7.90822e+06 7.90826e+06 7.90826e+06
12 7.71446e+06 7.71446e+06 7.7145e+06 7.7145e+06
23 5.20078e+06 5.20078e+06 5.20082e+06 5.20082e+06
26 5.1376e+06 5.1376e+06 5.13764e+06 5.13764e+06
28 3.43466e+06 3.43466e+06 3.4347e+06 3.4347e+06
159 3.08799e+06 3.08799e+06 3.08803e+06 3.08803e+06
169 1.42076e+06 1.42076e+06 1.4208e+06 1.4208e+06
371 945706 945706 945744 945744
661 794388 794388 794426 794426
938 737561 737561 737599 737599
964 520837 520837 520875 520875
1006 516561 516561 516599 516599
1207 442222 442222 442260 442260
1314 416310 416310 416348 416348
1374 323692 323692 323730 323730
1730 320484 320484 320522 320522
1747 316410 316410 316448 316448
1800 240453 240453 240491 240491
1820 200104 200104 200142 200142
1984 150885 150885 150923 150923
2050 995686 150885 995724 150923
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.53356e+06 5.53356e+06 5.53352e+06 5.53352e+06
41 4.17613e+06 4.17613e+06 4.17608e+06 4.17608e+06
197 2.10169e+06 2.10169e+06 2.10165e+06 2.10165e+06
518 1.85304e+06 1.85304e+06 1.853e+06 1.853e+06
580 965622 965622 965576 965576
617 620612 620612 620567 620567
972 457881 457881 457836 457836
1181 437432 437432 437386 437386
1190 386986 386986 386940 386940
1215 346646 346646 346601 346601
1471 333564 333564 333519 333519
1832 245482 245482 245436 245436
2033 243430 243430 243385 243385
2050 3.4199e+06 243430 3.41985e+06 243385
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
