"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1161.32 1161.32 1191.29 1191.29
6 684.762 684.762 714.732 714.732
50 555.286 555.286 585.256 585.256
128 251.593 251.593 281.563 281.563
554 176.417 176.417 206.387 206.387
850 488.637 176.417 518.607 206.387
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2698.05 2698.05 2646.34 2646.34
2 2695.65 2695.65 2643.94 2643.94
3 1606.74 1606.74 1555.03 1555.03
6 1547.47 1547.47 1495.76 1495.76
7 604.897 604.897 553.187 553.187
48 278.803 278.803 227.093 227.093
583 262.669 262.669 210.959 210.959
771 262.066 262.066 210.356 210.356
817 250.71 250.71 199 199
850 1309.21 250.71 1257.5 199
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1236.11 1236.11 956.156 956.156
15 939.69 939.69 659.74 659.74
24 581.196 581.196 301.246 301.246
117 424.254 424.254 144.304 144.304
176 393.527 393.527 113.577 113.577
329 389.629 389.629 109.679 109.679
388 367.253 367.253 87.3033 87.3033
520 223.081 223.081 -56.869 -56.869
636 199.589 199.589 -80.3608 -80.3608
700 171.973 171.973 -107.977 -107.977
850 467.285 171.973 187.335 -107.977
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1709.02 1709.02 2641.01 2641.01
2 856.206 856.206 1788.2 1788.2
8 808.571 808.571 1740.56 1740.56
9 764.232 764.232 1696.22 1696.22
19 579.516 579.516 1511.51 1511.51
37 475.199 475.199 1407.19 1407.19
113 367 367 1298.99 1298.99
158 289.343 289.343 1221.33 1221.33
179 247.054 247.054 1179.04 1179.04
513 105.587 105.587 1037.58 1037.58
850 904.286 105.587 1836.28 1037.58
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1010.18 1010.18 1123.49 1123.49
2 813.418 813.418 926.728 926.728
4 778.334 778.334 891.644 891.644
12 544.343 544.343 657.653 657.653
24 378.849 378.849 492.159 492.159
49 264.961 264.961 378.271 378.271
183 184.045 184.045 297.355 297.355
365 99.7 99.7 213.01 213.01
772 99.1501 99.1501 212.46 212.46
850 675.199 99.1501 788.509 212.46
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1560.69 1560.69 1260.67 1260.67
2 1270.06 1270.06 970.037 970.037
5 1062.54 1062.54 762.519 762.519
6 1047.69 1047.69 747.667 747.667
9 888.626 888.626 588.606 588.606
18 853.855 853.855 553.835 553.835
20 737.697 737.697 437.677 437.677
29 693.288 693.288 393.268 393.268
33 655.925 655.925 355.905 355.905
34 630.872 630.872 330.852 330.852
42 605.216 605.216 305.196 305.196
107 586.332 586.332 286.312 286.312
108 540.74 540.74 240.72 240.72
109 317.055 317.055 17.035 17.035
356 273.122 273.122 -26.8978 -26.8978
405 272.435 272.435 -27.5847 -27.5847
501 234.512 234.512 -65.5075 -65.5075
527 208.065 208.065 -91.9546 -91.9546
652 185.533 185.533 -114.487 -114.487
734 83.6585 83.6585 -216.361 -216.361
850 625.934 83.6585 325.914 -216.361
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 653.248 653.248 697.958 697.958
2 631.596 631.596 676.306 676.306
110 437.796 437.796 482.506 482.506
318 378.371 378.371 423.081 423.081
506 335.881 335.881 380.591 380.591
508 273.401 273.401 318.111 318.111
534 251.359 251.359 296.069 296.069
539 115.822 115.822 160.532 160.532
618 94.9097 94.9097 139.62 139.62
850 1396.63 94.9097 1441.34 139.62
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1517.72 1517.72 517.722 517.722
2 1430.3 1430.3 430.295 430.295
6 1387.37 1387.37 387.374 387.374
7 939.085 939.085 -60.9147 -60.9147
21 629.545 629.545 -370.455 -370.455
23 387.106 387.106 -612.894 -612.894
511 275.644 275.644 -724.356 -724.356
522 222.877 222.877 -777.123 -777.123
731 203.151 203.151 -796.849 -796.849
850 549.209 203.151 -450.791 -796.849
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 660.919 660.919 965.119 965.119
181 493.182 493.182 797.382 797.382
273 409.029 409.029 713.229 713.229
528 350.97 350.97 655.17 655.17
531 292.666 292.666 596.866 596.866
532 275.692 275.692 579.892 579.892
605 209.972 209.972 514.172 514.172
850 1332.59 209.972 1636.79 514.172
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2355.86 2355.86 2251.19 2251.19
2 678.674 678.674 574.004 574.004
16 200.055 200.055 95.3851 95.3851
830 75.1945 75.1945 -29.4755 -29.4755
850 1246.6 75.1945 1141.93 -29.4755
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1339.99 1339.99 1826.94 1826.94
2 866.131 866.131 1353.08 1353.08
11 765.612 765.612 1252.56 1252.56
14 451.694 451.694 938.644 938.644
149 424.494 424.494 911.444 911.444
259 325.512 325.512 812.462 812.462
517 303.255 303.255 790.205 790.205
539 262.932 262.932 749.882 749.882
635 227.874 227.874 714.824 714.824
788 126.668 126.668 613.618 613.618
850 760.945 126.668 1247.89 613.618
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2199.07 2199.07 2295.62 2295.62
2 2085.08 2085.08 2181.63 2181.63
3 1622.03 1622.03 1718.58 1718.58
6 1613.94 1613.94 1710.49 1710.49
9 1299.63 1299.63 1396.18 1396.18
10 924.5 924.5 1021.05 1021.05
12 885.499 885.499 982.049 982.049
23 661.243 661.243 757.793 757.793
31 562.131 562.131 658.681 658.681
43 312.493 312.493 409.043 409.043
526 298.89 298.89 395.44 395.44
545 257.157 257.157 353.707 353.707
594 166.845 166.845 263.395 263.395
850 305.492 166.845 402.042 263.395
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1386.13 1386.13 1392.45 1392.45
2 817.252 817.252 823.572 823.572
6 776.134 776.134 782.454 782.454
19 364.895 364.895 371.215 371.215
46 182.219 182.219 188.539 188.539
718 144.282 144.282 150.602 150.602
850 577.386 144.282 583.706 150.602
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 681.664 681.664 554.154 554.154
161 515.59 515.59 388.08 388.08
227 468.068 468.068 340.558 340.558
389 433.282 433.282 305.772 305.772
401 420.256 420.256 292.746 292.746
510 310.213 310.213 182.703 182.703
578 301.369 301.369 173.859 173.859
581 194.389 194.389 66.8788 66.8788
804 158.725 158.725 31.2148 31.2148
850 653.31 158.725 525.8 31.2148
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3174.48 3174.48 4007.28 4007.28
2 2091.7 2091.7 2924.5 2924.5
3 1877.21 1877.21 2710.01 2710.01
5 1586.85 1586.85 2419.65 2419.65
8 1557.53 1557.53 2390.33 2390.33
9 743.861 743.861 1576.66 1576.66
31 533.053 533.053 1365.85 1365.85
212 506.691 506.691 1339.49 1339.49
350 419.608 419.608 1252.41 1252.41
506 336.066 336.066 1168.87 1168.87
527 287.794 287.794 1120.59 1120.59
533 280.872 280.872 1113.67 1113.67
685 266.107 266.107 1098.91 1098.91
729 175.382 175.382 1008.18 1008.18
850 867.899 175.382 1700.7 1008.18
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
