"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.80041e+07 1.80041e+07 1.80041e+07 1.80041e+07
2 1.67433e+07 1.67433e+07 1.67433e+07 1.67433e+07
3 5.237e+06 5.237e+06 5.23694e+06 5.23694e+06
9 1.44882e+06 1.44882e+06 1.44876e+06 1.44876e+06
211 1.2078e+06 1.2078e+06 1.20774e+06 1.20774e+06
678 1.08207e+06 1.08207e+06 1.08202e+06 1.08202e+06
699 968250 968250 968195 968195
903 858274 858274 858219 858219
2050 8.35712e+06 858274 8.35706e+06 858219
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.86041e+07 4.86041e+07 4.86041e+07 4.86041e+07
2 2.3355e+07 2.3355e+07 2.3355e+07 2.3355e+07
3 8.3471e+06 8.3471e+06 8.34716e+06 8.34716e+06
4 2.81419e+06 2.81419e+06 2.81425e+06 2.81425e+06
25 2.27696e+06 2.27696e+06 2.27702e+06 2.27702e+06
110 2.09219e+06 2.09219e+06 2.09224e+06 2.09224e+06
210 573444 573444 573503 573503
574 500233 500233 500292 500292
1862 335519 335519 335578 335578
1918 165875 165875 165934 165934
2050 5.34986e+06 165875 5.34992e+06 165934
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.63324e+06 2.63324e+06 2.63274e+06 2.63274e+06
108 1.97924e+06 1.97924e+06 1.97875e+06 1.97875e+06
235 1.16259e+06 1.16259e+06 1.1621e+06 1.1621e+06
408 517591 517591 517099 517099
919 328611 328611 328120 328120
921 200545 200545 200054 200054
2050 581576 200545 581085 200054
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.34026e+07 5.34026e+07 5.34024e+07 5.34024e+07
2 1.59988e+07 1.59988e+07 1.59987e+07 1.59987e+07
4 6.56603e+06 6.56603e+06 6.56586e+06 6.56586e+06
7 2.1032e+06 2.1032e+06 2.10303e+06 2.10303e+06
211 2.09348e+06 2.09348e+06 2.09331e+06 2.09331e+06
368 1.69518e+06 1.69518e+06 1.69501e+06 1.69501e+06
393 893501 893501 893330 893330
534 399660 399660 399490 399490
2050 4.26583e+07 399660 4.26581e+07 399490
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.09143e+07 2.09143e+07 2.09139e+07 2.09139e+07
2 1.28539e+07 1.28539e+07 1.28534e+07 1.28534e+07
3 6.90331e+06 6.90331e+06 6.90285e+06 6.90285e+06
4 5.57868e+06 5.57868e+06 5.57821e+06 5.57821e+06
7 4.47816e+06 4.47816e+06 4.47769e+06 4.47769e+06
120 3.54724e+06 3.54724e+06 3.54677e+06 3.54677e+06
204 2.18272e+06 2.18272e+06 2.18225e+06 2.18225e+06
521 1.53413e+06 1.53413e+06 1.53366e+06 1.53366e+06
679 778484 778484 778014 778014
1059 624627 624627 624157 624157
1461 428772 428772 428303 428303
2050 7.69598e+06 428772 7.69551e+06 428303
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.31407e+07 1.31407e+07 1.31407e+07 1.31407e+07
2 8.91353e+06 8.91353e+06 8.91351e+06 8.91351e+06
12 2.11203e+06 2.11203e+06 2.11202e+06 2.11202e+06
203 2.04124e+06 2.04124e+06 2.04123e+06 2.04123e+06
261 1.40143e+06 1.40143e+06 1.40142e+06 1.40142e+06
335 504482 504482 504469 504469
924 460999 460999 460987 460987
2050 1.88491e+07 460999 1.88491e+07 460987
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.56585e+07 2.56585e+07 2.56581e+07 2.56581e+07
2 5.61008e+06 5.61008e+06 5.60969e+06 5.60969e+06
39 4.18705e+06 4.18705e+06 4.18666e+06 4.18666e+06
122 2.80122e+06 2.80122e+06 2.80084e+06 2.80084e+06
356 1.87174e+06 1.87174e+06 1.87135e+06 1.87135e+06
510 1.33479e+06 1.33479e+06 1.33441e+06 1.33441e+06
1121 1.19204e+06 1.19204e+06 1.19166e+06 1.19166e+06
1193 800941 800941 800555 800555
1645 779385 779385 778999 778999
2050 3.72042e+06 779385 3.72003e+06 778999
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.44312e+07 1.44312e+07 1.44313e+07 1.44313e+07
2 1.0099e+07 1.0099e+07 1.00991e+07 1.00991e+07
5 7.52832e+06 7.52832e+06 7.52836e+06 7.52836e+06
