"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10.1557 10.1557 17.0257 17.0257
6 8.31278 8.31278 15.1828 15.1828
35 6.63538 6.63538 13.5054 13.5054
106 6.40241 6.40241 13.2724 13.2724
126 5.97286 5.97286 12.8429 12.8429
135 3.14952 3.14952 10.0195 10.0195
2050 14.1469 3.14952 21.0169 10.0195
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.93258 9.93258 9.94258 9.94258
15 9.4544 9.4544 9.4644 9.4644
16 9.18537 9.18537 9.19537 9.19537
30 9.13991 9.13991 9.14991 9.14991
43 5.65672 5.65672 5.66672 5.66672
396 5.16008 5.16008 5.17008 5.17008
637 4.97143 4.97143 4.98143 4.98143
648 3.50089 3.50089 3.51089 3.51089
1366 3.35249 3.35249 3.36249 3.36249
2050 4.95792 3.35249 4.96792 3.36249
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.7449 13.7449 -116.865 -116.865
3 11.0272 11.0272 -119.583 -119.583
4 10.4973 10.4973 -120.113 -120.113
5 6.37519 6.37519 -124.235 -124.235
47 6.0968 6.0968 -124.513 -124.513
243 5.13195 5.13195 -125.478 -125.478
301 4.8628 4.8628 -125.747 -125.747
338 4.74785 4.74785 -125.862 -125.862
379 4.07819 4.07819 -126.532 -126.532
2050 12.8549 4.07819 -117.755 -126.532
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.1983 26.1983 -196.922 -196.922
2 9.21734 9.21734 -213.903 -213.903
11 7.94864 7.94864 -215.171 -215.171
33 5.63913 5.63913 -217.481 -217.481
147 5.12722 5.12722 -217.993 -217.993
235 4.74546 4.74546 -218.375 -218.375
2050 140.572 4.74546 -82.5483 -218.375
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 19.1268 19.1268 -25.3032 -25.3032
2 7.22991 7.22991 -37.2001 -37.2001
128 5.71138 5.71138 -38.7186 -38.7186
216 4.54013 4.54013 -39.8899 -39.8899
411 4.454 4.454 -39.976 -39.976
1416 4.32923 4.32923 -40.1008 -40.1008
1486 4.2205 4.2205 -40.2095 -40.2095
1594 4.18737 4.18737 -40.2426 -40.2426
2050 9.1493 4.18737 -35.2807 -40.2426
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.2384 14.2384 99.6284 99.6284
9 7.51084 7.51084 92.9008 92.9008
38 5.71175 5.71175 91.1018 91.1018
181 5.12105 5.12105 90.511 90.511
616 3.8749 3.8749 89.2649 89.2649
2050 6.29914 3.8749 91.6891 89.2649
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.6548 14.6548 -972.635 -972.635
2 11.7909 11.7909 -975.499 -975.499
8 11.404 11.404 -975.886 -975.886
20 10.1568 10.1568 -977.133 -977.133
29 6.64404 6.64404 -980.646 -980.646
101 6.28399 6.28399 -981.006 -981.006
157 5.72981 5.72981 -981.56 -981.56
334 5.18476 5.18476 -982.105 -982.105
404 5.15199 5.15199 -982.138 -982.138
734 4.69391 4.69391 -982.596 -982.596
1996 4.61847 4.61847 -982.672 -982.672
2050 18.3496 4.61847 -968.94 -982.672
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.9979 14.9979 -136.762 -136.762
8 9.81763 9.81763 -141.942 -141.942
9 8.67628 8.67628 -143.084 -143.084
19 8.44183 8.44183 -143.318 -143.318
28 5.70753 5.70753 -146.052 -146.052
307 5.29787 5.29787 -146.462 -146.462
384 3.94067 3.94067 -147.819 -147.819
1124 3.43343 3.43343 -148.327 -148.327
2050 21.8084 3.43343 -129.952 -148.327
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.1355 26.1355 92.9355 92.9355
2 10.3072 10.3072 77.1072 77.1072
8 6.52334 6.52334 73.3233 73.3233
38 4.92006 4.92006 71.7201 71.7201
191 3.79783 3.79783 70.5978 70.5978
1770 3.50637 3.50637 70.3064 70.3064
2050 9.80434 3.50637 76.6043 70.3064
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 19.7822 19.7822 116.032 116.032
2 16.3024 16.3024 112.552 112.552
4 10.5158 10.5158 106.766 106.766
6 10.3348 10.3348 106.585 106.585
12 8.5179 8.5179 104.768 104.768
23 8.39495 8.39495 104.645 104.645
32 5.78311 5.78311 102.033 102.033
115 4.84518 4.84518 101.095 101.095
775 4.76383 4.76383 101.014 101.014
940 4.61863 4.61863 100.869 100.869
959 4.22542 4.22542 100.475 100.475
1962 2.47121 2.47121 98.7212 98.7212
2050 14.6128 2.47121 110.863 98.7212
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 19.3353 19.3353 166.055 166.055
2 18.3864 18.3864 165.106 165.106
3 15.9951 15.9951 162.715 162.715
5 14.8279 14.8279 161.548 161.548
6 13.8831 13.8831 160.603 160.603
7 10.2903 10.2903 157.01 157.01
8 9.22823 9.22823 155.948 155.948
32 8.33855 8.33855 155.059 155.059
38 7.50033 7.50033 154.22 154.22
50 6.82899 6.82899 153.549 153.549
114 4.99813 4.99813 151.718 151.718
180 4.80521 4.80521 151.525 151.525
828 4.48532 4.48532 151.205 151.205
2050 19.9997 4.48532 166.72 151.205
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.3357 14.3357 -577.644 -577.644
2 7.23709 7.23709 -584.743 -584.743
33 6.17386 6.17386 -585.806 -585.806
34 5.97969 5.97969 -586 -586
41 4.89904 4.89904 -587.081 -587.081
253 3.78036 3.78036 -588.2 -588.2
1413 2.59798 2.59798 -589.382 -589.382
2050 96.333 2.59798 -495.647 -589.382
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 36.6742 36.6742 110.964 110.964
2 14.9238 14.9238 89.2138 89.2138
3 8.36389 8.36389 82.6539 82.6539
15 6.93483 6.93483 81.2248 81.2248
158 6.75895 6.75895 81.049 81.049
159 5.51905 5.51905 79.809 79.809
223 5.03791 5.03791 79.3279 79.3279
2050 13.3449 5.03791 87.6349 79.3279
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.2871 15.2871 11.7971 11.7971
3 11.4215 11.4215 7.93152 7.93152
4 9.13851 9.13851 5.64851 5.64851
14 5.92679 5.92679 2.43679 2.43679
103 4.73077 4.73077 1.24077 1.24077
143 3.91624 3.91624 0.42624 0.42624
2050 25.8993 3.91624 22.4093 0.42624
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.8523 11.8523 -0.977745 -0.977745
9 11.7994 11.7994 -1.03055 -1.03055
14 11.7613 11.7613 -1.0687 -1.0687
23 5.74815 5.74815 -7.08185 -7.08185
135 5.29054 5.29054 -7.53946 -7.53946
202 3.9931 3.9931 -8.8369 -8.8369
638 3.86218 3.86218 -8.96782 -8.96782
2050 165.693 3.86218 152.863 -8.96782
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.2726 18.2726 -178.847 -178.847
2 13.9492 13.9492 -183.171 -183.171
3 13.9483 13.9483 -183.172 -183.172
6 9.57973 9.57973 -187.54 -187.54
12 8.92655 8.92655 -188.193 -188.193
31 7.67157 7.67157 -189.448 -189.448
117 6.15495 6.15495 -190.965 -190.965
164 5.10855 5.10855 -192.011 -192.011
411 3.34761 3.34761 -193.772 -193.772
2050 17.0167 3.34761 -180.103 -193.772
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.4161 15.4161 -463.954 -463.954
3 10.4139 10.4139 -468.956 -468.956
9 8.48131 8.48131 -470.889 -470.889
34 6.86193 6.86193 -472.508 -472.508
107 6.13817 6.13817 -473.232 -473.232
139 5.60974 5.60974 -473.76 -473.76
231 5.58564 5.58564 -473.784 -473.784
270 3.96313 3.96313 -475.407 -475.407
560 3.90476 3.90476 -475.465 -475.465
1180 3.7449 3.7449 -475.625 -475.625
1330 3.3421 3.3421 -476.028 -476.028
2050 18.9977 3.3421 -460.372 -476.028
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.2352 20.2352 872.645 872.645
4 18.2803 18.2803 870.69 870.69
6 11.9065 11.9065 864.316 864.316
7 10.2701 10.2701 862.68 862.68
10 9.86537 9.86537 862.275 862.275
14 7.70753 7.70753 860.118 860.118
30 4.22641 4.22641 856.636 856.636
1030 3.94786 3.94786 856.358 856.358
2050 184.947 3.94786 1037.36 856.358
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.414 22.414 -977.586 -977.586
2 18.5929 18.5929 -981.407 -981.407
3 17.3666 17.3666 -982.633 -982.633
5 12.1956 12.1956 -987.804 -987.804
6 11.7301 11.7301 -988.27 -988.27
7 4.04539 4.04539 -995.955 -995.955
2050 13.5675 4.04539 -986.432 -995.955
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16.0241 16.0241 90.1941 90.1941
2 12.0238 12.0238 86.1938 86.1938
13 6.49209 6.49209 80.6621 80.6621
125 5.23757 5.23757 79.4076 79.4076
285 5.1044 5.1044 79.2744 79.2744
369 4.15826 4.15826 78.3283 78.3283
559 3.95636 3.95636 78.1264 78.1264
2050 20.954 3.95636 95.124 78.1264
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.2005 14.2005 -497.73 -497.73
3 11.5177 11.5177 -500.412 -500.412
7 9.69836 9.69836 -502.232 -502.232
27 6.36351 6.36351 -505.566 -505.566
50 5.40314 5.40314 -506.527 -506.527
102 4.68244 4.68244 -507.248 -507.248
1246 4.56294 4.56294 -507.367 -507.367
1857 4.37181 4.37181 -507.558 -507.558
2050 250.31 4.37181 -261.62 -507.558
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.1956 17.1956 -546.864 -546.864
3 5.4888 5.4888 -558.571 -558.571
103 4.96984 4.96984 -559.09 -559.09
204 4.76025 4.76025 -559.3 -559.3
252 4.74668 4.74668 -559.313 -559.313
572 4.46524 4.46524 -559.595 -559.595
764 4.07427 4.07427 -559.986 -559.986
1098 3.8528 3.8528 -560.207 -560.207
1746 3.64218 3.64218 -560.418 -560.418
2050 18.8719 3.64218 -545.188 -560.418
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.6115 17.6115 -16.7585 -16.7585
2 10.6538 10.6538 -23.7162 -23.7162
5 10.0777 10.0777 -24.2923 -24.2923
21 7.19841 7.19841 -27.1716 -27.1716
46 6.88995 6.88995 -27.4801 -27.4801
116 3.45874 3.45874 -30.9113 -30.9113
