"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 77.7525 77.7525 149.103 149.103
2 40.5959 40.5959 111.946 111.946
5 11.5185 11.5185 82.8685 82.8685
188 9.40701 9.40701 80.757 80.757
611 6.78162 6.78162 78.1316 78.1316
50050 1.50084e+06 6.78162 1.50092e+06 78.1316
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 121.052 121.052 -234.168 -234.168
3 64.9861 64.9861 -290.234 -290.234
4 40.0107 40.0107 -315.209 -315.209
25 25.3755 25.3755 -329.845 -329.845
27 7.22478 7.22478 -347.995 -347.995
2260 5.58953 5.58953 -349.63 -349.63
50050 1.50784e+06 5.58953 1.50748e+06 -349.63
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 52.7477 52.7477 151.918 151.918
18 40.2197 40.2197 139.39 139.39
21 32.7182 32.7182 131.888 131.888
30 22.6542 22.6542 121.824 121.824
43 19.5947 19.5947 118.765 118.765
142 17.7116 17.7116 116.882 116.882
198 13.3075 13.3075 112.477 112.477
211 9.91493 9.91493 109.085 109.085
329 8.66513 8.66513 107.835 107.835
528 6.12265 6.12265 105.293 105.293
665 2.34705 2.34705 101.517 101.517
50050 1.51724e+06 2.34705 1.51734e+06 101.517
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 139.634 139.634 -378.276 -378.276
2 19.9665 19.9665 -497.944 -497.944
5 13.6439 13.6439 -504.266 -504.266
148 10.9109 10.9109 -506.999 -506.999
337 10.3188 10.3188 -507.591 -507.591
1352 9.65179 9.65179 -508.258 -508.258
1492 6.06504 6.06504 -511.845 -511.845
50050 1.36364e+06 6.06504 1.36312e+06 -511.845
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 88.2159 88.2159 31.0059 31.0059
2 45.6837 45.6837 -11.5263 -11.5263
12 28.8426 28.8426 -28.3674 -28.3674
13 12.0792 12.0792 -45.1308 -45.1308
115 10.4681 10.4681 -46.7419 -46.7419
255 10.0088 10.0088 -47.2012 -47.2012
665 4.05472 4.05472 -53.1553 -53.1553
1895 3.56226 3.56226 -53.6477 -53.6477
2697 2.58562 2.58562 -54.6244 -54.6244
50050 1.54085e+06 2.58562 1.54079e+06 -54.6244
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 106.08 106.08 78.3003 78.3003
2 45.449 45.449 17.669 17.669
14 38.3541 38.3541 10.5741 10.5741
25 19.5095 19.5095 -8.27051 -8.27051
149 14.6742 14.6742 -13.1058 -13.1058
326 14.4316 14.4316 -13.3484 -13.3484
1510 14.4217 14.4217 -13.3583 -13.3583
50050 1.42423e+06 14.4217 1.4242e+06 -13.3583
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 144 144 95.2898 95.2898
2 83.2568 83.2568 34.5468 34.5468
3 81.5522 81.5522 32.8422 32.8422
4 68.0841 68.0841 19.3741 19.3741
6 27.848 27.848 -20.862 -20.862
106 25.3815 25.3815 -23.3285 -23.3285
272 16.7495 16.7495 -31.9605 -31.9605
325 11.7619 11.7619 -36.9481 -36.9481
537 8.2548 8.2548 -40.4552 -40.4552
578 5.908 5.908 -42.802 -42.802
50050 1.44057e+06 5.908 1.44053e+06 -42.802
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 61.6161 61.6161 -105.174 -105.174
3 28.6616 28.6616 -138.128 -138.128
6 23.8725 23.8725 -142.917 -142.917
34 15.7678 15.7678 -151.022 -151.022
337 13.8212 13.8212 -152.969 -152.969
428 11.3365 11.3365 -155.453 -155.453
705 8.45158 8.45158 -158.338 -158.338
50050 1.54801e+06 8.45158 1.54784e+06 -158.338
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 117.452 117.452 1117.45 1117.45
2 70.8312 70.8312 1070.83 1070.83
3 63.3721 63.3721 1063.37 1063.37
5 55.2532 55.2532 1055.25 1055.25
6 45.6458 45.6458 1045.65 1045.65
11 45.0005 45.0005 1045 1045
15 29.6578 29.6578 1029.66 1029.66
101 29.6049 29.6049 1029.6 1029.6
105 13.3113 13.3113 1013.31 1013.31
331 12.9294 12.9294 1012.93 1012.93
336 8.37881 8.37881 1008.38 1008.38
554 6.05324 6.05324 1006.05 1006.05
50050 1.27205e+06 6.05324 1.27305e+06 1006.05
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 81.7265 81.7265 63.2565 63.2565
3 39.8129 39.8129 21.3429 21.3429
26 31.0375 31.0375 12.5675 12.5675
101 30.9475 30.9475 12.4775 12.4775
109 30.6917 30.6917 12.2217 12.2217
138 28.9418 28.9418 10.4718 10.4718
141 22.2288 22.2288 3.75884 3.75884
176 17.4333 17.4333 -1.03666 -1.03666
266 14.1704 14.1704 -4.29962 -4.29962
376 8.71002 8.71002 -9.75998 -9.75998
969 5.19775 5.19775 -13.2723 -13.2723
50050 1.22977e+06 5.19775 1.22975e+06 -13.2723
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 88.1942 88.1942 28.4842 28.4842
2 51.753 51.753 -7.95703 -7.95703
5 32.8093 32.8093 -26.9007 -26.9007
33 29.184 29.184 -30.526 -30.526
106 27.6322 27.6322 -32.0778 -32.0778
166 22.6152 22.6152 -37.0948 -37.0948
203 17.4839 17.4839 -42.2261 -42.2261
213 12.6205 12.6205 -47.0895 -47.0895
427 7.97903 7.97903 -51.731 -51.731
662 5.79438 5.79438 -53.9156 -53.9156
1118 5.02208 5.02208 -54.6879 -54.6879
1930 4.92629 4.92629 -54.7837 -54.7837
50050 1.37139e+06 4.92629 1.37133e+06 -54.7837
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 25.6917 25.6917 -71.1483 -71.1483
5 19.2513 19.2513 -77.5887 -77.5887
158 17.3141 17.3141 -79.5259 -79.5259
306 13.3746 13.3746 -83.4654 -83.4654
537 11.0372 11.0372 -85.8028 -85.8028
716 9.73743 9.73743 -87.1026 -87.1026
3313 9.64748 9.64748 -87.1925 -87.1925
4794 4.39577 4.39577 -92.4442 -92.4442
50050 1.24109e+06 4.39577 1.241e+06 -92.4442
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 112.469 112.469 144.539 144.539
2 68.0299 68.0299 100.1 100.1
4 60.4592 60.4592 92.5292 92.5292
8 53.2219 53.2219 85.2919 85.2919
13 50.7473 50.7473 82.8173 82.8173
16 20.7769 20.7769 52.8469 52.8469
27 17.8478 17.8478 49.9178 49.9178
190 14.6571 14.6571 46.7271 46.7271
250 12.4624 12.4624 44.5324 44.5324
647 10.201 10.201 42.271 42.271
976 5.62931 5.62931 37.6993 37.6993
50050 1.28903e+06 5.62931 1.28906e+06 37.6993
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 91.0901 91.0901 117.33 117.33
2 49.0885 49.0885 75.3285 75.3285
11 48.7152 48.7152 74.9552 74.9552
23 47.1543 47.1543 73.3943 73.3943
33 43.199 43.199 69.439 69.439
34 16.373 16.373 42.613 42.613
175 14.0433 14.0433 40.2833 40.2833
222 8.88605 8.88605 35.1261 35.1261
50050 1.46042e+06 8.88605 1.46045e+06 35.1261
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 123.69 123.69 107.59 107.59
2 64.4292 64.4292 48.3292 48.3292
3 25.5402 25.5402 9.44018 9.44018
14 17.4915 17.4915 1.39145 1.39145
217 14.8135 14.8135 -1.28649 -1.28649
228 12.8347 12.8347 -3.26528 -3.26528
236 9.74954 9.74954 -6.35046 -6.35046
1022 2.40086 2.40086 -13.6991 -13.6991
50050 1.58577e+06 2.40086 1.58576e+06 -13.6991
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 72.8271 72.8271 100.197 100.197
2 65.4461 65.4461 92.8161 92.8161
6 44.1238 44.1238 71.4938 71.4938
8 30.9074 30.9074 58.2774 58.2774
11 14.4933 14.4933 41.8633 41.8633
152 14.1061 14.1061 41.4761 41.4761
267 13.5875 13.5875 40.9575 40.9575
401 13.5464 13.5464 40.9164 40.9164
544 10.3361 10.3361 37.7061 37.7061
568 5.64716 5.64716 33.0172 33.0172
50050 1.60681e+06 5.64716 1.60684e+06 33.0172
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 67.2769 67.2769 -65.9131 -65.9131
3 51.587 51.587 -81.603 -81.603
9 37.1674 37.1674 -96.0226 -96.0226
22 25.6231 25.6231 -107.567 -107.567
42 22.9184 22.9184 -110.272 -110.272
120 21.7437 21.7437 -111.446 -111.446
158 9.64771 9.64771 -123.542 -123.542
50050 1.61041e+06 9.64771 1.61027e+06 -123.542
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 107.483 107.483 118.403 118.403
3 68.2592 68.2592 79.1792 79.1792
6 60.2814 60.2814 71.2014 71.2014
9 55.2183 55.2183 66.1383 66.1383
10 50.813 50.813 61.733 61.733
14 25.5439 25.5439 36.4639 36.4639
152 24.6816 24.6816 35.6016 35.6016
186 17.97 17.97 28.89 28.89
189 12.4594 12.4594 23.3794 23.3794
1142 11.7337 11.7337 22.6537 22.6537
1544 9.29672 9.29672 20.2167 20.2167
50050 1.44703e+06 9.29672 1.44704e+06 20.2167
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
