"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 302649 302649 302685 302685
2 1011.15 1011.15 1047.05 1047.05
15 103.236 103.236 139.136 139.136
36 51.2689 51.2689 87.1689 87.1689
469 33.3551 33.3551 69.2551 69.2551
594 25.7261 25.7261 61.6261 61.6261
603 22.3658 22.3658 58.2658 58.2658
750 62436.2 22.3658 62472.1 58.2658
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 376.5 376.5 407.87 407.87
17 214.355 214.355 245.725 245.725
18 120.452 120.452 151.822 151.822
41 52.2357 52.2357 83.6057 83.6057
102 50.5917 50.5917 81.9617 81.9617
216 49.1046 49.1046 80.4746 80.4746
295 11.568 11.568 42.938 42.938
750 71.8585 11.568 103.228 42.938
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 296565 296565 295565 295565
2 60664.8 60664.8 59664.8 59664.8
25 10708.5 10708.5 9708.55 9708.55
112 9979.22 9979.22 8979.22 8979.22
468 7009.43 7009.43 6009.43 6009.43
750 105099 7009.43 104099 6009.43
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 485567 485567 485698 485698
2 400007 400007 400139 400139
9 159743 159743 159875 159875
38 81343.2 81343.2 81475.1 81475.1
40 60715.8 60715.8 60847.7 60847.7
130 4853.25 4853.25 4985.17 4985.17
750 114141 4853.25 114272 4985.17
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 716428 716428 717019 717019
3 197913 197913 198504 198504
5 114896 114896 115487 115487
8 63173.7 63173.7 63764.5 63764.5
18 62942.3 62942.3 63533.2 63533.2
33 33253.3 33253.3 33844.1 33844.1
40 32136.9 32136.9 32727.8 32727.8
75 7270.93 7270.93 7861.77 7861.77
94 43.4358 43.4358 634.276 634.276
452 25.0504 25.0504 615.89 615.89
665 24.2289 24.2289 615.069 615.069
750 17694.9 24.2289 18285.7 615.069
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 236893 236893 236924 236924
2 88670.2 88670.2 88701.2 88701.2
3 64861.9 64861.9 64892.9 64892.9
7 62642.7 62642.7 62673.7 62673.7
9 60773.4 60773.4 60804.4 60804.4
15 27028 27028 27058.9 27058.9
17 20255.4 20255.4 20286.3 20286.3
35 3581.1 3581.1 3612.08 3612.08
55 891.107 891.107 922.087 922.087
84 121.797 121.797 152.777 152.777
403 59.7021 59.7021 90.6821 90.6821
405 38.4923 38.4923 69.4723 69.4723
410 22.2056 22.2056 53.1856 53.1856
750 2040.8 22.2056 2071.78 53.1856
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 579869 579869 579724 579724
2 306755 306755 306610 306610
4 296105 296105 295961 295961
16 288068 288068 287923 287923
19 112419 112419 112275 112275
32 38123.5 38123.5 37979 37979
34 12217.3 12217.3 12072.8 12072.8
194 6725.75 6725.75 6581.21 6581.21
414 3724.29 3724.29 3579.75 3579.75
431 3410.9 3410.9 3266.36 3266.36
513 64.0796 64.0796 -80.4604 -80.4604
750 271736 64.0796 271591 -80.4604
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 121455 121455 121358 121358
3 116699 116699 116602 116602
4 219.182 219.182 122.692 122.692
6 212.786 212.786 116.296 116.296
10 71.3239 71.3239 -25.1661 -25.1661
52 44.4685 44.4685 -52.0215 -52.0215
182 6.56331 6.56331 -89.9267 -89.9267
750 115.01 6.56331 18.5205 -89.9267
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.10083e+06 1.10083e+06 1.10183e+06 1.10183e+06
2 250060 250060 251060 251060
8 179033 179033 180033 180033
10 61892.1 61892.1 62892.1 62892.1
31 60748 60748 61748 61748
157 40604.4 40604.4 41604.4 41604.4
251 35392.7 35392.7 36392.7 36392.7
287 19183.9 19183.9 20183.9 20183.9
303 14797.3 14797.3 15797.3 15797.3
750 587211 14797.3 588211 15797.3
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 560558 560558 560404 560404
2 319472 319472 319317 319317
8 111836 111836 111681 111681
16 65643.6 65643.6 65488.9 65488.9
57 11481.6 11481.6 11326.8 11326.8
85 47.5333 47.5333 -107.227 -107.227
484 22.3878 22.3878 -132.372 -132.372
657 14.924 14.924 -139.836 -139.836
750 274534 14.924 274380 -139.836
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 631310 631310 631349 631349
2 442104 442104 442143 442143
4 117877 117877 117916 117916
