"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3441.76 3441.76 3565.59 3565.59
2 533.791 533.791 657.621 657.621
4 194.486 194.486 318.316 318.316
14 7.80677 7.80677 131.637 131.637
127 5.91815 5.91815 129.748 129.748
133 4.5223 4.5223 128.352 128.352
135 3.48885 3.48885 127.319 127.319
158 0.254149 0.254149 124.084 124.084
300 0.170598 0.170598 124.001 124.001
381 0.139739 0.139739 123.97 123.97
450 499.466 0.139739 623.296 123.97
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11315.6 11315.6 11363.1 11363.1
2 320.467 320.467 367.977 367.977
7 190.866 190.866 238.376 238.376
28 154.313 154.313 201.823 201.823
42 9.93177 9.93177 57.4418 57.4418
101 3.84952 3.84952 51.3595 51.3595
103 2.76418 2.76418 50.2742 50.2742
111 0.217352 0.217352 47.7274 47.7274
177 0.143157 0.143157 47.6532 47.6532
377 0.0353547 0.0353547 47.5454 47.5454
450 15.348 0.0353547 62.858 47.5454
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 756.656 756.656 811.996 811.996
2 262.372 262.372 317.712 317.712
3 103.836 103.836 159.176 159.176
7 61.0715 61.0715 116.411 116.411
101 3.34445 3.34445 58.6844 58.6844
112 3.23453 3.23453 58.5745 58.5745
147 2.66642 2.66642 58.0064 58.0064
182 0.647398 0.647398 55.9874 55.9874
439 0.252308 0.252308 55.5923 55.5923
450 337.881 0.252308 393.221 55.5923
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 51814.8 51814.8 51724.4 51724.4
2 9720.77 9720.77 9630.44 9630.44
3 59.2569 59.2569 -31.0731 -31.0731
10 34.634 34.634 -55.696 -55.696
17 12.0441 12.0441 -78.2859 -78.2859
31 7.7843 7.7843 -82.5457 -82.5457
103 4.53875 4.53875 -85.7913 -85.7913
105 0.165437 0.165437 -90.1646 -90.1646
217 0.0726543 0.0726543 -90.2573 -90.2573
323 0.0314577 0.0314577 -90.2985 -90.2985
450 13947.9 0.0314577 13857.5 -90.2985
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2956.89 2956.89 3022.5 3022.5
2 260.748 260.748 326.358 326.358
3 64.6307 64.6307 130.241 130.241
28 13.6149 13.6149 79.2249 79.2249
29 12.4715 12.4715 78.0815 78.0815
128 7.97358 7.97358 73.5836 73.5836
135 4.43391 4.43391 70.0439 70.0439
152 1.27084 1.27084 66.8808 66.8808
157 0.722469 0.722469 66.3325 66.3325
176 0.376306 0.376306 65.9863 65.9863
209 0.0734987 0.0734987 65.6835 65.6835
269 0.0122903 0.0122903 65.6223 65.6223
450 0.240184 0.0122903 65.8502 65.6223
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 19273.7 19273.7 18983.6 18983.6
2 735.499 735.499 445.419 445.419
11 68.5101 68.5101 -221.57 -221.57
16 17.1726 17.1726 -272.907 -272.907
44 9.0074 9.0074 -281.073 -281.073
116 3.64402 3.64402 -286.436 -286.436
120 3.19304 3.19304 -286.887 -286.887
214 1.98814 1.98814 -288.092 -288.092
346 0.851536 0.851536 -289.228 -289.228
450 15223.4 0.851536 14933.4 -289.228
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.93642 6.93642 32.0364 32.0364
35 6.0396 6.0396 31.1396 31.1396
50 4.73076 4.73076 29.8308 29.8308
138 1.9758 1.9758 27.0758 27.0758
221 0.287523 0.287523 25.3875 25.3875
332 0.259106 0.259106 25.3591 25.3591
450 14505.9 0.259106 14531 25.3591
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1890.29 1890.29 1802.73 1802.73
5 173.433 173.433 85.8732 85.8732
10 127.782 127.782 40.2217 40.2217
21 13.3505 13.3505 -74.2095 -74.2095
50 0.456468 0.456468 -87.1035 -87.1035
