"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1008.68 1008.68 1101.62 1101.62
2 869.507 869.507 962.447 962.447
4 490.548 490.548 583.488 583.488
5 448.8 448.8 541.74 541.74
9 228.274 228.274 321.214 321.214
13 125.975 125.975 218.915 218.915
18 103.688 103.688 196.628 196.628
22 66.4458 66.4458 159.386 159.386
33 10.3067 10.3067 103.247 103.247
569 9.72492 9.72492 102.665 102.665
578 8.03667 8.03667 100.977 100.977
620 6.417 6.417 99.357 99.357
668 4.41315 4.41315 97.3532 97.3532
686 3.75901 3.75901 96.699 96.699
850 54.8582 3.75901 147.798 96.699
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1649.27 1649.27 1684.62 1684.62
2 466.084 466.084 501.434 501.434
4 91.6634 91.6634 127.013 127.013
120 87.5323 87.5323 122.882 122.882
171 61.9935 61.9935 97.3435 97.3435
213 46.1176 46.1176 81.4676 81.4676
215 29.2237 29.2237 64.5737 64.5737
284 27.9308 27.9308 63.2808 63.2808
503 19.5136 19.5136 54.8636 54.8636
525 18.0569 18.0569 53.4069 53.4069
622 5.57315 5.57315 40.9232 40.9232
850 417.956 5.57315 453.306 40.9232
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 350.885 350.885 354.705 354.705
4 153.066 153.066 156.886 156.886
11 81.3665 81.3665 85.1865 85.1865
45 72.4201 72.4201 76.2401 76.2401
124 33.8753 33.8753 37.6953 37.6953
285 26.1801 26.1801 30.0001 30.0001
508 16.4145 16.4145 20.2345 20.2345
530 13.2368 13.2368 17.0568 17.0568
773 10.489 10.489 14.309 14.309
797 9.67151 9.67151 13.4915 13.4915
850 52.0016 9.67151 55.8216 13.4915
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 263.713 263.713 285.463 285.463
10 261.812 261.812 283.562 283.562
12 138.2 138.2 159.95 159.95
36 45.4101 45.4101 67.1601 67.1601
259 31.847 31.847 53.597 53.597
274 29.7274 29.7274 51.4774 51.4774
589 16.1926 16.1926 37.9426 37.9426
850 216.531 16.1926 238.281 37.9426
