"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 210518 210518 210308 210308
111 158047 158047 157837 157837
115 111492 111492 111282 111282
191 77695 77695 77485.1 77485.1
241 18551.5 18551.5 18341.6 18341.6
266 17576.2 17576.2 17366.3 17366.3
372 7986.87 7986.87 7776.99 7776.99
850 2.55935e+06 7986.87 2.55914e+06 7776.99
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.82604e+06 5.82604e+06 5.82595e+06 5.82595e+06
3 1.88145e+06 1.88145e+06 1.88136e+06 1.88136e+06
8 767575 767575 767483 767483
18 11358.8 11358.8 11266.7 11266.7
850 1.67675e+07 11358.8 1.67675e+07 11266.7
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.1883e+06 2.1883e+06 2.18821e+06 2.18821e+06
18 516397 516397 516309 516309
26 512645 512645 512557 512557
30 274195 274195 274108 274108
43 97946.6 97946.6 97858.7 97858.7
47 66957 66957 66869.1 66869.1
208 62124.9 62124.9 62037 62037
227 41297.2 41297.2 41209.3 41209.3
311 18150.7 18150.7 18062.8 18062.8
382 6502.56 6502.56 6414.67 6414.67
724 5783.29 5783.29 5695.4 5695.4
742 2927.06 2927.06 2839.17 2839.17
850 153489 2927.06 153401 2839.17
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.78642e+06 1.78642e+06 1.78674e+06 1.78674e+06
2 1.53459e+06 1.53459e+06 1.53491e+06 1.53491e+06
17 155981 155981 156302 156302
141 134240 134240 134560 134560
170 65576.5 65576.5 65896.7 65896.7
515 60088.3 60088.3 60408.5 60408.5
535 46911.9 46911.9 47232.1 47232.1
570 45544.2 45544.2 45864.4 45864.4
575 35456.9 35456.9 35777 35777
578 23310.1 23310.1 23630.3 23630.3
588 21713.1 21713.1 22033.3 22033.3
634 12860.6 12860.6 13180.7 13180.7
758 8513.58 8513.58 8833.77 8833.77
850 186565 8513.58 186886 8833.77
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.64793e+06 3.64793e+06 3.64783e+06 3.64783e+06
4 2.80592e+06 2.80592e+06 2.80582e+06 2.80582e+06
5 1.03546e+06 1.03546e+06 1.03535e+06 1.03535e+06
6 176273 176273 176169 176169
101 66608.5 66608.5 66504.3 66504.3
124 41623.7 41623.7 41519.5 41519.5
379 30352.2 30352.2 30247.9 30247.9
552 30283.1 30283.1 30178.9 30178.9
559 20266.7 20266.7 20162.4 20162.4
582 7387.35 7387.35 7283.11 7283.11
679 6559.59 6559.59 6455.35 6455.35
731 4436.65 4436.65 4332.41 4332.41
850 293669 4436.65 293565 4332.41
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.70203e+06 8.70203e+06 8.70199e+06 8.70199e+06
3 194723 194723 194687 194687
117 81516.7 81516.7 81481 81481
536 43488.8 43488.8 43453.1 43453.1
708 38290 38290 38254.3 38254.3
850 1.30839e+06 38290 1.30835e+06 38254.3
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 984439 984439 984459 984459
15 695275 695275 695295 695295
39 129761 129761 129782 129782
127 64939 64939 64959.7 64959.7
162 49301.2 49301.2 49321.9 49321.9
239 13363.6 13363.6 13384.3 13384.3
677 12317.9 12317.9 12338.6 12338.6
761 5524.32 5524.32 5545.02 5545.02
850 1.64176e+06 5524.32 1.64178e+06 5545.02
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 68696.4 68696.4 68734.5 68734.5
507 10056.6 10056.6 10094.7 10094.7
850 1.9161e+06 10056.6 1.91614e+06 10094.7
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.36989e+06 3.36989e+06 3.36985e+06 3.36985e+06
3 899272 899272 899227 899227
11 174646 174646 174600 174600
25 101767 101767 101721 101721
153 59540 59540 59494.6 59494.6
588 55518.8 55518.8 55473.4 55473.4
596 6248.73 6248.73 6203.31 6203.31
850 7.80027e+07 6248.73 7.80027e+07 6203.31
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.12982e+06 3.12982e+06 3.12988e+06 3.12988e+06
2 472095 472095 472162 472162
110 190568 190568 190635 190635
123 16505.7 16505.7 16572.7 16572.7
509 14162.1 14162.1 14229 14229
720 9264.08 9264.08 9331.03 9331.03
850 1.88159e+07 9264.08 1.88159e+07 9331.03
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.37779e+06 7.37779e+06 7.37785e+06 7.37785e+06
3 6.45493e+06 6.45493e+06 6.45499e+06 6.45499e+06
5 3.36918e+06 3.36918e+06 3.36923e+06 3.36923e+06
10 2.41831e+06 2.41831e+06 2.41837e+06 2.41837e+06
16 875003 875003 875062 875062
27 710875 710875 710933 710933
49 206859 206859 206917 206917
129 87012.4 87012.4 87070.7 87070.7
398 41778.8 41778.8 41837.1 41837.1
545 36978.2 36978.2 37036.5 37036.5
603 19574.2 19574.2 19632.5 19632.5
850 2.1383e+07 19574.2 2.13831e+07 19632.5
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.9311e+07 1.9311e+07 1.93112e+07 1.93112e+07
3 5.60442e+06 5.60442e+06 5.60461e+06 5.60461e+06
5 4.5147e+06 4.5147e+06 4.51489e+06 4.51489e+06
7 598170 598170 598364 598364
9 265313 265313 265507 265507
33 98176.6 98176.6 98369.9 98369.9
525 72914.7 72914.7 73108 73108
599 2292.59 2292.59 2485.86 2485.86
850 2.85759e+06 2292.59 2.85779e+06 2485.86
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
