"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6366.71 6366.71 5904.62 5904.62
2 884.706 884.706 422.616 422.616
8 400.603 400.603 -61.4874 -61.4874
10 329.72 329.72 -132.37 -132.37
12 276.593 276.593 -185.497 -185.497
16 183.064 183.064 -279.026 -279.026
39 158.814 158.814 -303.276 -303.276
101 118.416 118.416 -343.674 -343.674
107 105.907 105.907 -356.183 -356.183
178 86.3605 86.3605 -375.73 -375.73
191 78.3529 78.3529 -383.737 -383.737
509 60.6273 60.6273 -401.463 -401.463
686 38.6695 38.6695 -423.421 -423.421
850 192.542 38.6695 -269.548 -423.421
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 702.132 702.132 779.792 779.792
2 269.157 269.157 346.817 346.817
16 188.375 188.375 266.035 266.035
23 168.2 168.2 245.86 245.86
34 86.5247 86.5247 164.185 164.185
116 84.2185 84.2185 161.878 161.878
161 60.5909 60.5909 138.251 138.251
295 50.1698 50.1698 127.83 127.83
613 46.2253 46.2253 123.885 123.885
615 45.1274 45.1274 122.787 122.787
653 43.3717 43.3717 121.032 121.032
850 98.6439 43.3717 176.304 121.032
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1089.51 1089.51 1205.19 1205.19
3 635.645 635.645 751.325 751.325
4 378.776 378.776 494.456 494.456
5 288.902 288.902 404.582 404.582
34 267.16 267.16 382.84 382.84
37 179.325 179.325 295.005 295.005
42 124.283 124.283 239.963 239.963
357 61.5553 61.5553 177.235 177.235
537 59.6428 59.6428 175.323 175.323
701 38.972 38.972 154.652 154.652
850 113.946 38.972 229.626 154.652
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 357.918 357.918 354.208 354.208
2 242.324 242.324 238.614 238.614
22 215.18 215.18 211.47 211.47
26 178.17 178.17 174.46 174.46
44 154.915 154.915 151.205 151.205
103 152.08 152.08 148.37 148.37
116 88.3169 88.3169 84.6069 84.6069
199 63.4153 63.4153 59.7053 59.7053
776 47.6847 47.6847 43.9747 43.9747
850 2069 47.6847 2065.29 43.9747
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 215.972 215.972 348.152 348.152
6 182.113 182.113 314.293 314.293
18 139.619 139.619 271.799 271.799
31 96.2226 96.2226 228.403 228.403
112 78.1326 78.1326 210.313 210.313
233 49.0143 49.0143 181.194 181.194
550 39.7253 39.7253 171.905 171.905
850 114.672 39.7253 246.852 171.905
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 583.355 583.355 -1.37541 -1.37541
3 528.946 528.946 -55.7842 -55.7842
6 326.867 326.867 -257.863 -257.863
7 109.36 109.36 -475.37 -475.37
8 89.5871 89.5871 -495.143 -495.143
286 82.4231 82.4231 -502.307 -502.307
523 51.0596 51.0596 -533.67 -533.67
850 282.613 51.0596 -302.117 -533.67
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 253.461 253.461 216.921 216.921
16 204.418 204.418 167.878 167.878
21 146.568 146.568 110.028 110.028
22 139.533 139.533 102.993 102.993
37 136.277 136.277 99.7373 99.7373
41 122.073 122.073 85.5334 85.5334
102 95.0852 95.0852 58.5452 58.5452
123 49.3466 49.3466 12.8066 12.8066
150 35.3036 35.3036 -1.23637 -1.23637
228 26.2924 26.2924 -10.2476 -10.2476
850 813.513 26.2924 776.973 -10.2476
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 980.457 980.457 1980.46 1980.46
2 297.723 297.723 1297.72 1297.72
7 280.923 280.923 1280.92 1280.92
26 222.922 222.922 1222.92 1222.92
27 183.897 183.897 1183.9 1183.9
101 149.286 149.286 1149.29 1149.29
110 144.616 144.616 1144.62 1144.62
126 136.932 136.932 1136.93 1136.93
134 105.212 105.212 1105.21 1105.21
189 95.6728 95.6728 1095.67 1095.67
192 92.8047 92.8047 1092.8 1092.8
206 67.9424 67.9424 1067.94 1067.94
533 14.5291 14.5291 1014.53 1014.53
850 186.426 14.5291 1186.43 1014.53
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14685.9 14685.9 14732.5 14732.5
2 2735.59 2735.59 2782.2 2782.2
5 557.351 557.351 603.961 603.961
8 282.878 282.878 329.488 329.488
15 251.633 251.633 298.243 298.243
21 232.562 232.562 279.172 279.172
39 208.802 208.802 255.412 255.412
102 127.045 127.045 173.655 173.655
113 108.077 108.077 154.687 154.687
146 100.263 100.263 146.873 146.873
191 74.9133 74.9133 121.523 121.523
514 57.6682 57.6682 104.278 104.278
666 57.1251 57.1251 103.735 103.735
850 2188.89 57.1251 2235.5 103.735
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3938.78 3938.78 3674.47 3674.47
2 394.228 394.228 129.918 129.918
3 94.1129 94.1129 -170.197 -170.197
18 75.9163 75.9163 -188.394 -188.394
514 68.6913 68.6913 -195.619 -195.619
566 62.441 62.441 -201.869 -201.869
573 54.3133 54.3133 -209.997 -209.997
778 54.282 54.282 -210.028 -210.028
850 167.212 54.282 -97.0983 -210.028
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11169.5 11169.5 11242.2 11242.2
2 2490.26 2490.26 2562.99 2562.99
3 274.311 274.311 347.041 347.041
