"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 601730 601730 601879 601879
3 264831 264831 264980 264980
11 189326 189326 189475 189475
17 127425 127425 127575 127575
31 64768.1 64768.1 64917.2 64917.2
104 51071.6 51071.6 51220.7 51220.7
120 47164 47164 47313.1 47313.1
133 37627.4 37627.4 37776.5 37776.5
191 28997.6 28997.6 29146.7 29146.7
376 8277.88 8277.88 8427.03 8427.03
2050 407191 8277.88 407340 8427.03
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 624477 624477 623477 623477
3 595976 595976 594976 594976
6 378176 378176 377176 377176
9 360409 360409 359409 359409
19 336051 336051 335051 335051
28 281368 281368 280368 280368
34 240831 240831 239831 239831
101 209431 209431 208431 208431
103 166517 166517 165517 165517
106 84702.1 84702.1 83702.1 83702.1
262 60777.7 60777.7 59777.7 59777.7
301 48787 48787 47787 47787
390 44118.4 44118.4 43118.4 43118.4
416 39307 39307 38307 38307
505 29936.2 29936.2 28936.2 28936.2
526 27643.2 27643.2 26643.2 26643.2
638 24427.4 24427.4 23427.4 23427.4
940 22258.2 22258.2 21258.2 21258.2
976 20604.4 20604.4 19604.4 19604.4
983 9451.41 9451.41 8451.41 8451.41
1444 8719.79 8719.79 7719.79 7719.79
1463 7481.26 7481.26 6481.26 6481.26
1582 7235.69 7235.69 6235.69 6235.69
1921 3650.06 3650.06 2650.06 2650.06
2050 17803 3650.06 16803 2650.06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 585347 585347 585445 585445
2 564435 564435 564533 564533
3 467366 467366 467465 467465
21 304948 304948 305047 305047
101 182317 182317 182415 182415
107 175482 175482 175580 175580
117 166860 166860 166958 166958
125 132057 132057 132155 132155
167 45084.5 45084.5 45183.1 45183.1
312 30701.1 30701.1 30799.7 30799.7
680 19607 19607 19705.6 19705.6
1467 14422.2 14422.2 14520.9 14520.9
2050 402601 14422.2 402700 14520.9
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 535740 535740 535693 535693
4 484322 484322 484275 484275
7 350608 350608 350561 350561
31 295701 295701 295654 295654
39 236434 236434 236387 236387
44 173769 173769 173722 173722
117 130304 130304 130257 130257
133 59105.1 59105.1 59058 59058
441 56879.5 56879.5 56832.4 56832.4
808 51346.4 51346.4 51299.3 51299.3
2050 4.28959e+08 51346.4 4.28959e+08 51299.3
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 551319 551319 551356 551356
3 525850 525850 525887 525887
8 376127 376127 376164 376164
13 207815 207815 207852 207852
23 188945 188945 188983 188983
31 145464 145464 145502 145502
43 86176.8 86176.8 86214.4 86214.4
109 47168.6 47168.6 47206.1 47206.1
118 45775.9 45775.9 45813.4 45813.4
