"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.18866e+07 5.18866e+07 5.18866e+07 5.18866e+07
2 2.11837e+06 2.11837e+06 2.11831e+06 2.11831e+06
8 402960 402960 402905 402905
44 283468 283468 283413 283413
102 245247 245247 245192 245192
104 54241.7 54241.7 54186.8 54186.8
148 23675.1 23675.1 23620.1 23620.1
527 10911.9 10911.9 10856.9 10856.9
850 2.00211e+07 10911.9 2.00211e+07 10856.9
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 594462 594462 594522 594522
2 460123 460123 460182 460182
46 400012 400012 400071 400071
120 113506 113506 113565 113565
305 39144.9 39144.9 39204 39204
598 17887.2 17887.2 17946.3 17946.3
695 12784.8 12784.8 12843.9 12843.9
850 188099 12784.8 188158 12843.9
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.22752e+07 1.22752e+07 1.22747e+07 1.22747e+07
2 3.75355e+06 3.75355e+06 3.75306e+06 3.75306e+06
3 2.58072e+06 2.58072e+06 2.58022e+06 2.58022e+06
5 202504 202504 202012 202012
112 72469.8 72469.8 71978.3 71978.3
151 72040.4 72040.4 71548.9 71548.9
160 32365.4 32365.4 31873.9 31873.9
178 12857.8 12857.8 12366.2 12366.2
601 10898.2 10898.2 10406.6 10406.6
658 2828.59 2828.59 2337.06 2337.06
850 7.80937e+06 2828.59 7.80888e+06 2337.06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.13029e+07 2.13029e+07 2.13028e+07 2.13028e+07
2 1.41936e+07 1.41936e+07 1.41934e+07 1.41934e+07
4 6.16091e+06 6.16091e+06 6.16074e+06 6.16074e+06
10 4.39812e+06 4.39812e+06 4.39795e+06 4.39795e+06
11 396982 396982 396812 396812
48 303653 303653 303482 303482
49 229261 229261 229091 229091
50 147977 147977 147807 147807
515 32784 32784 32613.8 32613.8
602 19283.1 19283.1 19112.9 19112.9
730 16952.9 16952.9 16782.7 16782.7
850 1.05043e+07 16952.9 1.05042e+07 16782.7
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.8513e+06 4.8513e+06 4.85083e+06 4.85083e+06
2 4.34388e+06 4.34388e+06 4.34341e+06 4.34341e+06
5 3.48906e+06 3.48906e+06 3.48859e+06 3.48859e+06
9 2.82713e+06 2.82713e+06 2.82666e+06 2.82666e+06
18 565966 565966 565496 565496
24 228797 228797 228327 228327
131 167391 167391 166921 166921
143 151810 151810 151340 151340
151 101495 101495 101025 101025
540 75876.3 75876.3 75406.5 75406.5
596 53475.6 53475.6 53005.9 53005.9
621 32494 32494 32024.3 32024.3
629 22745.3 22745.3 22275.5 22275.5
833 12094.6 12094.6 11624.9 11624.9
850 14706.1 12094.6 14236.4 11624.9
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.83014e+06 4.83014e+06 4.83013e+06 4.83013e+06
2 1.20143e+06 1.20143e+06 1.20142e+06 1.20142e+06
11 538416 538416 538403 538403
14 487950 487950 487937 487937
23 475884 475884 475871 475871
27 284394 284394 284381 284381
42 241253 241253 241241 241241
50 198392 198392 198379 198379
110 192578 192578 192565 192565
117 136990 136990 136977 136977
123 133885 133885 133873 133873
150 47525.7 47525.7 47512.9 47512.9
234 33969.7 33969.7 33956.9 33956.9
243 2206.69 2206.69 2193.89 2193.89
850 2.00314e+06 2206.69 2.00313e+06 2193.89
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.90376e+07 1.90376e+07 1.90372e+07 1.90372e+07
2 5.92483e+06 5.92483e+06 5.92444e+06 5.92444e+06
4 915514 915514 915129 915129
16 694906 694906 694520 694520
20 199161 199161 198775 198775
27 147028 147028 146642 146642
182 95531.9 95531.9 95146.2 95146.2
245 93173.4 93173.4 92787.7 92787.7
252 49248.5 49248.5 48862.8 48862.8
334 18887.3 18887.3 18501.6 18501.6
549 13127.2 13127.2 12741.5 12741.5
656 7330.46 7330.46 6944.77 6944.77
