"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 70.995 70.995 142.345 142.345
2 64.9763 64.9763 136.326 136.326
6 51.8152 51.8152 123.165 123.165
48 47.3597 47.3597 118.71 118.71
407 42.4816 42.4816 113.832 113.832
906 40.4239 40.4239 111.774 111.774
1921 39.3669 39.3669 110.717 110.717
4816 38.9494 38.9494 110.299 110.299
5341 37.5562 37.5562 108.906 108.906
7345 35.3935 35.3935 106.743 106.743
9742 29.8688 29.8688 101.219 101.219
12202 28.3151 28.3151 99.6651 99.6651
20123 27.1576 27.1576 98.5076 98.5076
30923 26.7424 26.7424 98.0924 98.0924
95503 26.0317 26.0317 97.3817 97.3817
100849 24.1224 24.1224 95.4724 95.4724
142218 23.676 23.676 95.026 95.026
200050 103.353 23.676 174.703 95.026
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 103.301 103.301 -251.919 -251.919
2 53.3278 53.3278 -301.892 -301.892
12 49.0439 49.0439 -306.176 -306.176
104 45.4664 45.4664 -309.754 -309.754
129 44.0838 44.0838 -311.136 -311.136
140 43.6708 43.6708 -311.549 -311.549
143 30.743 30.743 -324.477 -324.477
4406 29.5128 29.5128 -325.707 -325.707
6135 24.6755 24.6755 -330.544 -330.544
40909 22.0056 22.0056 -333.214 -333.214
121613 21.2285 21.2285 -333.991 -333.991
158203 17.3863 17.3863 -337.834 -337.834
200050 59.3279 17.3863 -295.892 -337.834
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 102.919 102.919 202.089 202.089
2 98.1975 98.1975 197.368 197.368
3 55.9407 55.9407 155.111 155.111
9 44.0873 44.0873 143.257 143.257
23 38.5567 38.5567 137.727 137.727
1220 28.4158 28.4158 127.586 127.586
5632 26.6937 26.6937 125.864 125.864
7632 24.3261 24.3261 123.496 123.496
81245 21.5947 21.5947 120.765 120.765
191410 20.6667 20.6667 119.837 119.837
200050 98.13 20.6667 197.3 119.837
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 65.6291 65.6291 -452.281 -452.281
5 51.286 51.286 -466.624 -466.624
9 43.5619 43.5619 -474.348 -474.348
29 16.6513 16.6513 -501.259 -501.259
200050 118.179 16.6513 -399.731 -501.259
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 76.6033 76.6033 19.3933 19.3933
2 61.6712 61.6712 4.46125 4.46125
4 49.3275 49.3275 -7.8825 -7.8825
35 25.6432 25.6432 -31.5668 -31.5668
8944 25.6181 25.6181 -31.5919 -31.5919
14116 24.7888 24.7888 -32.4212 -32.4212
45335 24.0222 24.0222 -33.1878 -33.1878
50045 23.1529 23.1529 -34.0571 -34.0571
156311 15.9213 15.9213 -41.2887 -41.2887
200050 52.8321 15.9213 -4.37786 -41.2887
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 78.8358 78.8358 51.0558 51.0558
4 62.368 62.368 34.588 34.588
6 52.6646 52.6646 24.8846 24.8846
8 43.628 43.628 15.848 15.848
35 40.5278 40.5278 12.7478 12.7478
610 39.4772 39.4772 11.6972 11.6972
1321 36.7722 36.7722 8.99216 8.99216
3019 32.3799 32.3799 4.59991 4.59991
5003 32.0395 32.0395 4.25946 4.25946
13524 30.1915 30.1915 2.41153 2.41153
16820 29.7227 29.7227 1.94266 1.94266
18821 26.6145 26.6145 -1.16548 -1.16548
43306 23.6653 23.6653 -4.11474 -4.11474
170845 22.0896 22.0896 -5.69041 -5.69041
200050 94.0593 22.0896 66.2793 -5.69041
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 89.9641 89.9641 41.2541 41.2541
2 59.0113 59.0113 10.3013 10.3013
10 48.6542 48.6542 -0.0558463 -0.0558463
29 45.0893 45.0893 -3.62068 -3.62068
1305 43.9591 43.9591 -4.75088 -4.75088
1329 41.4617 41.4617 -7.24833 -7.24833
1909 39.7088 39.7088 -9.00116 -9.00116
2820 29.1859 29.1859 -19.5241 -19.5241
10516 29.0206 29.0206 -19.6894 -19.6894
19107 20.3269 20.3269 -28.3831 -28.3831
200050 96.5722 20.3269 47.8622 -28.3831
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 94.7573 94.7573 -72.0327 -72.0327
2 56.7908 56.7908 -109.999 -109.999
30 49.0911 49.0911 -117.699 -117.699
41 42.9342 42.9342 -123.856 -123.856
630 36.8212 36.8212 -129.969 -129.969
1745 31.9314 31.9314 -134.859 -134.859
4345 30.0327 30.0327 -136.757 -136.757
9023 26.9645 26.9645 -139.826 -139.826
13807 26.6304 26.6304 -140.16 -140.16
24316 26.3459 26.3459 -140.444 -140.444
51104 25.69 25.69 -141.1 -141.1
102521 22.5648 22.5648 -144.225 -144.225
148021 21.8373 21.8373 -144.953 -144.953
200050 225.371 21.8373 58.5814 -144.953
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 65.6465 65.6465 1065.65 1065.65
