"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.051 26.051 105.531 105.531
2 14.9992 14.9992 94.4792 94.4792
7 7.44023 7.44023 86.9202 86.9202
37 6.81972 6.81972 86.2997 86.2997
520 6.43753 6.43753 85.9175 85.9175
534 6.32179 6.32179 85.8018 85.8018
540 4.07754 4.07754 83.5575 83.5575
554 2.94266 2.94266 82.4227 82.4227
695 2.82099 2.82099 82.301 82.301
749 2.0075 2.0075 81.4875 81.4875
850 8.64118 2.0075 88.1212 81.4875
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 48.6199 48.6199 443.1 443.1
10 39.9027 39.9027 434.383 434.383
11 27.2018 27.2018 421.682 421.682
102 25.834 25.834 420.314 420.314
118 11.7862 11.7862 406.266 406.266
508 5.59009 5.59009 400.07 400.07
567 4.23882 4.23882 398.719 398.719
818 1.91298 1.91298 396.393 396.393
850 29.6675 1.91298 424.147 396.393
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 132.83 132.83 -114.28 -114.28
3 101.536 101.536 -145.574 -145.574
4 72.9625 72.9625 -174.147 -174.147
5 55.8461 55.8461 -191.264 -191.264
7 26.9967 26.9967 -220.113 -220.113
21 21.6937 21.6937 -225.416 -225.416
125 6.96776 6.96776 -240.142 -240.142
642 5.30711 5.30711 -241.803 -241.803
710 3.57942 3.57942 -243.531 -243.531
850 40.0928 3.57942 -207.017 -243.531
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 40.1764 40.1764 -111.864 -111.864
6 22.4081 22.4081 -129.632 -129.632
19 21.4714 21.4714 -130.569 -130.569
185 13.7514 13.7514 -138.289 -138.289
191 12.2822 12.2822 -139.758 -139.758
204 11.829 11.829 -140.211 -140.211
299 11.2725 11.2725 -140.767 -140.767
519 6.90677 6.90677 -145.133 -145.133
645 3.77507 3.77507 -148.265 -148.265
850 60.4995 3.77507 -91.5405 -148.265
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 127.267 127.267 102.017 102.017
2 100.704 100.704 75.4541 75.4541
4 42.0974 42.0974 16.8474 16.8474
11 8.27589 8.27589 -16.9741 -16.9741
146 4.39598 4.39598 -20.854 -20.854
528 4.04548 4.04548 -21.2045 -21.2045
611 2.64278 2.64278 -22.6072 -22.6072
670 1.64011 1.64011 -23.6099 -23.6099
850 66.6314 1.64011 41.3814 -23.6099
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.9738 86.9738 -114.746 -114.746
2 77.0857 77.0857 -124.634 -124.634
4 19.3266 19.3266 -182.393 -182.393
13 14.7954 14.7954 -186.925 -186.925
34 10.5637 10.5637 -191.156 -191.156
141 8.10835 8.10835 -193.612 -193.612
232 6.83996 6.83996 -194.88 -194.88
532 2.47722 2.47722 -199.243 -199.243
573 2.27133 2.27133 -199.449 -199.449
598 1.46671 1.46671 -200.253 -200.253
682 1.00598 1.00598 -200.714 -200.714
850 80.2166 1.00598 -121.503 -200.714
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 41.4412 41.4412 -958.559 -958.559
2 26.1403 26.1403 -973.86 -973.86
4 18.4433 18.4433 -981.557 -981.557
9 10.0476 10.0476 -989.952 -989.952
117 7.243 7.243 -992.757 -992.757
125 4.28597 4.28597 -995.714 -995.714
212 3.84268 3.84268 -996.157 -996.157
377 3.5008 3.5008 -996.499 -996.499
508 2.59244 2.59244 -997.408 -997.408
525 2.42545 2.42545 -997.575 -997.575
548 0.593009 0.593009 -999.407 -999.407
850 4.37419 0.593009 -995.626 -999.407
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 96.5826 96.5826 53.6826 53.6826
3 72.4318 72.4318 29.5318 29.5318
5 44.5365 44.5365 1.63654 1.63654
7 38.4134 38.4134 -4.48658 -4.48658
8 25.4605 25.4605 -17.4395 -17.4395
22 4.71993 4.71993 -38.1801 -38.1801
517 2.9369 2.9369 -39.9631 -39.9631
713 1.39974 1.39974 -41.5003 -41.5003
824 1.15089 1.15089 -41.7491 -41.7491
850 22.2967 1.15089 -20.6033 -41.7491
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 58.9819 58.9819 -42.3381 -42.3381
2 32.9191 32.9191 -68.4009 -68.4009
105 28.7998 28.7998 -72.5202 -72.5202
119 27.6647 27.6647 -73.6553 -73.6553
139 24.0173 24.0173 -77.3027 -77.3027
148 16.9419 16.9419 -84.3781 -84.3781
190 9.64808 9.64808 -91.6719 -91.6719
438 8.73962 8.73962 -92.5804 -92.5804
504 8.06303 8.06303 -93.257 -93.257
506 6.52535 6.52535 -94.7946 -94.7946
561 4.02562 4.02562 -97.2944 -97.2944
578 3.85062 3.85062 -97.4694 -97.4694
636 3.74128 3.74128 -97.5787 -97.5787
850 13.9223 3.74128 -87.3977 -97.5787
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 48.2137 48.2137 51.8637 51.8637
3 18.4499 18.4499 22.0999 22.0999
17 3.0359 3.0359 6.6859 6.6859
539 2.8739 2.8739 6.5239 6.5239
653 2.51361 2.51361 6.16361 6.16361
850 23.9574 2.51361 27.6074 6.16361
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.3058 85.3058 305.836 305.836
2 41.6502 41.6502 262.18 262.18
13 34.5991 34.5991 255.129 255.129
15 20.8535 20.8535 241.383 241.383
39 7.29166 7.29166 227.822 227.822
