"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 744.395 744.395 847.005 847.005
2 702.99 702.99 805.6 805.6
3 469.419 469.419 572.029 572.029
101 454.752 454.752 557.362 557.362
110 418.755 418.755 521.365 521.365
112 417.735 417.735 520.345 520.345
113 397.993 397.993 500.603 500.603
129 389.542 389.542 492.152 492.152
194 373.505 373.505 476.115 476.115
196 372.163 372.163 474.773 474.773
214 370.767 370.767 473.377 473.377
251 364.662 364.662 467.272 467.272
448 356.127 356.127 458.737 458.737
503 282.302 282.302 384.912 384.912
513 259.294 259.294 361.904 361.904
514 240.134 240.134 342.744 342.744
782 236.862 236.862 339.472 339.472
918 208.746 208.746 311.356 311.356
1162 158.749 158.749 261.359 261.359
2050 246.174 158.749 348.784 261.359
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 763.388 763.388 856.688 856.688
6 754.282 754.282 847.582 847.582
8 518.722 518.722 612.022 612.022
16 497.176 497.176 590.476 590.476
103 418.248 418.248 511.548 511.548
113 409.774 409.774 503.074 503.074
124 394.662 394.662 487.962 487.962
138 392.247 392.247 485.547 485.547
221 368.665 368.665 461.965 461.965
228 366.336 366.336 459.636 459.636
290 365.057 365.057 458.357 458.357
501 335.109 335.109 428.409 428.409
504 319.427 319.427 412.727 412.727
505 272.117 272.117 365.417 365.417
568 265.167 265.167 358.467 358.467
588 203.958 203.958 297.258 297.258
1000 193.109 193.109 286.409 286.409
1243 190.464 190.464 283.764 283.764
1325 179.233 179.233 272.533 272.533
1388 119.403 119.403 212.703 212.703
2050 201.166 119.403 294.466 212.703
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1045.41 1045.41 1059.05 1059.05
2 631.696 631.696 645.336 645.336
9 571.047 571.047 584.687 584.687
48 565.43 565.43 579.07 579.07
50 528.747 528.747 542.387 542.387
101 497.461 497.461 511.101 511.101
102 407.143 407.143 420.783 420.783
105 394.014 394.014 407.654 407.654
112 357.043 357.043 370.683 370.683
168 310.5 310.5 324.14 324.14
310 272.322 272.322 285.962 285.962
507 235.915 235.915 249.555 249.555
666 227.285 227.285 240.925 240.925
806 202.508 202.508 216.148 216.148
981 195.023 195.023 208.663 208.663
1302 190.913 190.913 204.553 204.553
1408 187.858 187.858 201.498 201.498
1467 184.174 184.174 197.814 197.814
1559 183.353 183.353 196.993 196.993
1728 182.687 182.687 196.327 196.327
1821 166.28 166.28 179.92 179.92
2050 273.811 166.28 287.451 179.92
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 917.105 917.105 1111.91 1111.91
2 676.759 676.759 871.559 871.559
10 627.499 627.499 822.299 822.299
33 625.635 625.635 820.435 820.435
34 520.019 520.019 714.819 714.819
102 467.466 467.466 662.266 662.266
106 411.187 411.187 605.987 605.987
118 410.004 410.004 604.804 604.804
123 383.339 383.339 578.139 578.139
157 383.222 383.222 578.022 578.022
178 380.929 380.929 575.729 575.729
206 378.356 378.356 573.156 573.156
252 360.023 360.023 554.823 554.823
502 305.49 305.49 500.29 500.29
507 301.557 301.557 496.357 496.357
518 281.683 281.683 476.483 476.483
529 202.944 202.944 397.744 397.744
925 177.571 177.571 372.371 372.371
2050 273.335 177.571 468.135 372.371
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 950.096 950.096 816.506 816.506
2 740.03 740.03 606.44 606.44
3 566.968 566.968 433.378 433.378
44 499.983 499.983 366.393 366.393
102 473.748 473.748 340.158 340.158
115 473.226 473.226 339.636 339.636
123 433.714 433.714 300.124 300.124
124 379.821 379.821 246.231 246.231
131 357.931 357.931 224.341 224.341
219 325.596 325.596 192.006 192.006
502 303.505 303.505 169.915 169.915
519 295.406 295.406 161.816 161.816
524 189.155 189.155 55.5645 55.5645
1446 188.721 188.721 55.1306 55.1306
1500 170.561 170.561 36.9711 36.9711
1701 153.447 153.447 19.8565 19.8565
2050 252.385 153.447 118.795 19.8565
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 789.396 789.396 943.766 943.766
3 783.596 783.596 937.966 937.966
5 745.845 745.845 900.215 900.215
7 715.495 715.495 869.865 869.865
10 593.97 593.97 748.34 748.34
34 531.328 531.328 685.698 685.698
103 502.529 502.529 656.899 656.899
106 493.37 493.37 647.74 647.74
128 423.745 423.745 578.115 578.115
130 362.908 362.908 517.278 517.278
393 327.052 327.052 481.422 481.422
503 326.873 326.873 481.243 481.243
505 303.545 303.545 457.915 457.915
507 297.996 297.996 452.366 452.366
543 294.662 294.662 449.032 449.032
546 286.78 286.78 441.15 441.15
568 272.924 272.924 427.294 427.294
591 245.436 245.436 399.806 399.806
905 244.263 244.263 398.633 398.633
908 240.083 240.083 394.453 394.453
909 211.642 211.642 366.012 366.012
987 207.22 207.22 361.59 361.59
1007 198.361 198.361 352.731 352.731
1346 189.646 189.646 344.016 344.016
1540 178.133 178.133 332.503 332.503
1632 165 165 319.37 319.37
2050 279.414 165 433.784 319.37
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 567.3 567.3 278.97 278.97
9 507.45 507.45 219.12 219.12
109 497.854 497.854 209.524 209.524
122 474.821 474.821 186.491 186.491
124 473.919 473.919 185.589 185.589
139 464.838 464.838 176.508 176.508
141 433.193 433.193 144.863 144.863
158 404.051 404.051 115.721 115.721
166 386.583 386.583 98.2533 98.2533
179 386.118 386.118 97.7881 97.7881
215 342.441 342.441 54.1108 54.1108
501 339.943 339.943 51.6134 51.6134
504 290.583 290.583 2.25344 2.25344
512 287.339 287.339 -0.991227 -0.991227
518 276.352 276.352 -11.9784 -11.9784
560 275.577 275.577 -12.7533 -12.7533
680 273.412 273.412 -14.9181 -14.9181
697 255.983 255.983 -32.347 -32.347
707 244.81 244.81 -43.5202 -43.5202
906 219.679 219.679 -68.6512 -68.6512
943 202.698 202.698 -85.6322 -85.6322
1308 192.232 192.232 -96.0983 -96.0983
1349 167.091 167.091 -121.239 -121.239
1750 151.315 151.315 -137.015 -137.015
2050 232.841 151.315 -55.4892 -137.015
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 866.433 866.433 328.323 328.323
2 710.734 710.734 172.624 172.624
4 625.278 625.278 87.1684 87.1684
8 541.4 541.4 3.2903 3.2903
102 485.463 485.463 -52.6473 -52.6473
112 462.59 462.59 -75.52 -75.52
120 434.09 434.09 -104.02 -104.02
141 427.559 427.559 -110.551 -110.551
152 350.785 350.785 -187.325 -187.325
309 345.687 345.687 -192.423 -192.423
504 276.09 276.09 -262.02 -262.02
508 205.688 205.688 -332.422 -332.422
1030 205.35 205.35 -332.76 -332.76
1048 181.43 181.43 -356.68 -356.68
1585 159.871 159.871 -378.239 -378.239
2050 269.282 159.871 -268.828 -378.239
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 825.225 825.225 1573.04 1573.04
2 586.464 586.464 1334.28 1334.28
16 561.795 561.795 1309.61 1309.61
102 489.874 489.874 1237.69 1237.69
105 432.43 432.43 1180.25 1180.25
133 400.889 400.889 1148.71 1148.71
136 364.419 364.419 1112.24 1112.24
181 359.692 359.692 1107.51 1107.51
227 348.526 348.526 1096.35 1096.35
366 345.662 345.662 1093.48 1093.48
502 304.475 304.475 1052.29 1052.29
507 276.783 276.783 1024.6 1024.6
522 263.236 263.236 1011.06 1011.06
594 261.95 261.95 1009.77 1009.77
699 238.082 238.082 985.902 985.902
757 235.682 235.682 983.502 983.502
938 228.557 228.557 976.377 976.377
948 205.434 205.434 953.254 953.254
1023 191.663 191.663 939.483 939.483
1548 190.692 190.692 938.512 938.512
1626 156.386 156.386 904.206 904.206
2050 278.431 156.386 1026.25 904.206
