"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 130.492 130.492 121.282 121.282
5 89.0455 89.0455 79.8355 79.8355
10 86.9747 86.9747 77.7647 77.7647
13 64.1722 64.1722 54.9622 54.9622
14 63.7423 63.7423 54.5323 54.5323
22 63.5335 63.5335 54.3235 54.3235
24 53.4375 53.4375 44.2275 44.2275
27 28.92 28.92 19.71 19.71
45 24.5558 24.5558 15.3458 15.3458
94 13.1922 13.1922 3.98222 3.98222
406 2.42209 2.42209 -6.78791 -6.78791
422 -26.9549 -26.9549 -36.1649 -36.1649
750 40.7497 -26.9549 31.5397 -36.1649
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 82.9026 82.9026 738.893 738.893
6 80.544 80.544 736.534 736.534
9 75.4714 75.4714 731.461 731.461
12 73.0981 73.0981 729.088 729.088
14 62.0744 62.0744 718.064 718.064
17 38.1362 38.1362 694.126 694.126
49 23.2503 23.2503 679.24 679.24
231 15.3036 15.3036 671.294 671.294
375 7.38497 7.38497 663.375 663.375
402 -7.88021 -7.88021 648.11 648.11
425 -18.637 -18.637 637.353 637.353
438 -36.303 -36.303 619.687 619.687
557 -44.8263 -44.8263 611.164 611.164
561 -50.5421 -50.5421 605.448 605.448
750 54.1853 -50.5421 710.175 605.448
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 92.9712 92.9712 159.681 159.681
3 87.4028 87.4028 154.113 154.113
6 75.0678 75.0678 141.778 141.778
7 70.2817 70.2817 136.992 136.992
9 70.1689 70.1689 136.879 136.879
22 40.2501 40.2501 106.96 106.96
29 29.0015 29.0015 95.7115 95.7115
66 26.8102 26.8102 93.5202 93.5202
85 23.8885 23.8885 90.5985 90.5985
199 0.469294 0.469294 67.1793 67.1793
415 -13.2788 -13.2788 53.4312 53.4312
465 -63.9289 -63.9289 2.78112 2.78112
750 47.6594 -63.9289 114.369 2.78112
