"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1267.43 1267.43 805.34 805.34
2 119.372 119.372 -342.718 -342.718
43 101.149 101.149 -360.941 -360.941
46 93.3395 93.3395 -368.75 -368.75
119 89.2283 89.2283 -372.862 -372.862
124 56.2392 56.2392 -405.851 -405.851
719 41.5114 41.5114 -420.579 -420.579
5941 40.1507 40.1507 -421.939 -421.939
6448 32.9336 32.9336 -429.156 -429.156
10332 17.7828 17.7828 -444.307 -444.307
50050 436.86 17.7828 -25.2299 -444.307
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 144.921 144.921 222.581 222.581
103 121.472 121.472 199.132 199.132
120 118.438 118.438 196.098 196.098
135 107.198 107.198 184.858 184.858
137 84.1857 84.1857 161.846 161.846
150 59.5213 59.5213 137.181 137.181
1713 40.7932 40.7932 118.453 118.453
1912 32.4936 32.4936 110.154 110.154
6904 26.9185 26.9185 104.578 104.578
10040 17.8304 17.8304 95.4904 95.4904
31203 16.6203 16.6203 94.2803 94.2803
32243 15.5423 15.5423 93.2023 93.2023
35219 14.5427 14.5427 92.2027 92.2027
50050 151406 14.5427 151484 92.2027
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 784.848 784.848 900.528 900.528
4 444.328 444.328 560.008 560.008
5 400.122 400.122 515.802 515.802
7 348.741 348.741 464.421 464.421
8 261.56 261.56 377.24 377.24
18 152.393 152.393 268.073 268.073
123 118.768 118.768 234.448 234.448
1611 82.401 82.401 198.081 198.081
1630 63.5949 63.5949 179.275 179.275
3706 53.5396 53.5396 169.22 169.22
3903 51.5361 51.5361 167.216 167.216
3915 44.0663 44.0663 159.746 159.746
4819 39.1429 39.1429 154.823 154.823
7347 36.6832 36.6832 152.363 152.363
11504 31.2107 31.2107 146.891 146.891
15618 20.7872 20.7872 136.467 136.467
44536 19.4021 19.4021 135.082 135.082
50050 64.6701 19.4021 180.35 135.082
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 545.899 545.899 542.189 542.189
2 417.413 417.413 413.703 413.703
3 377.953 377.953 374.243 374.243
8 211.2 211.2 207.49 207.49
24 136.076 136.076 132.366 132.366
220 107.619 107.619 103.909 103.909
223 82.7534 82.7534 79.0434 79.0434
738 71.6283 71.6283 67.9183 67.9183
1922 71.0479 71.0479 67.3379 67.3379
2205 65.3699 65.3699 61.6599 61.6599
2230 57.0848 57.0848 53.3748 53.3748
3406 48.6081 48.6081 44.8981 44.8981
3431 47.3411 47.3411 43.6311 43.6311
3820 34.4101 34.4101 30.7001 30.7001
10315 28.8867 28.8867 25.1767 25.1767
17135 26.8559 26.8559 23.1459 23.1459
17512 24.7931 24.7931 21.0831 21.0831
27509 20.9244 20.9244 17.2144 17.2144
27549 17.9581 17.9581 14.2481 14.2481
50050 22278.1 17.9581 22274.4 14.2481
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 423.066 423.066 555.246 555.246
3 196.714 196.714 328.894 328.894
4 159.904 159.904 292.084 292.084
22 143.14 143.14 275.32 275.32
39 115.86 115.86 248.04 248.04
128 86.7526 86.7526 218.933 218.933
146 72.8457 72.8457 205.026 205.026
306 72.6471 72.6471 204.827 204.827
326 65.6849 65.6849 197.865 197.865
1046 58.5167 58.5167 190.697 190.697
1113 41.907 41.907 174.087 174.087
6038 40.2969 40.2969 172.477 172.477
6050 40.0842 40.0842 172.264 172.264
6218 26.3935 26.3935 158.573 158.573
11223 25.9774 25.9774 158.157 158.157
11808 24.9886 24.9886 157.169 157.169
14815 24.4685 24.4685 156.648 156.648
14833 21.6401 21.6401 153.82 153.82
14848 20.7425 20.7425 152.923 152.923
20833 15.5272 15.5272 147.707 147.707
28735 14.9063 14.9063 147.086 147.086
42405 9.83327 9.83327 142.013 142.013
44933 8.79809 8.79809 140.978 140.978
50050 131.149 8.79809 263.329 140.978
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7765.35 7765.35 7180.62 7180.62
2 200.753 200.753 -383.977 -383.977
9 178.124 178.124 -406.606 -406.606
105 94.1118 94.1118 -490.618 -490.618
404 84.5132 84.5132 -500.217 -500.217
446 75.9336 75.9336 -508.796 -508.796
925 48.8114 48.8114 -535.919 -535.919
1040 48.7901 48.7901 -535.94 -535.94
1702 45.1516 45.1516 -539.578 -539.578
2009 43.5148 43.5148 -541.215 -541.215
2022 36.9931 36.9931 -547.737 -547.737
