"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 351.797 351.797 -110.293 -110.293
3 120.719 120.719 -341.371 -341.371
7 119.382 119.382 -342.708 -342.708
8 45.0128 45.0128 -417.077 -417.077
23 35.0242 35.0242 -427.066 -427.066
39 31.5783 31.5783 -430.512 -430.512
105 21.2392 21.2392 -440.851 -440.851
126 11.8833 11.8833 -450.207 -450.207
128 5.13785 5.13785 -456.952 -456.952
1134 3.35961 3.35961 -458.73 -458.73
2445 1.50028 1.50028 -460.59 -460.59
7405 1.48753 1.48753 -460.602 -460.602
7412 1.42527 1.42527 -460.665 -460.665
20050 87.3693 1.42527 -374.721 -460.665
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 23.2985 23.2985 100.959 100.959
6 23.0408 23.0408 100.701 100.701
45 15.5837 15.5837 93.2437 93.2437
102 6.97263 6.97263 84.6326 84.6326
103 3.7981 3.7981 81.4581 81.4581
3128 3.55798 3.55798 81.218 81.218
4017 1.2127 1.2127 78.8727 78.8727
7939 0.0868849 0.0868849 77.7469 77.7469
20050 83.1204 0.0868849 160.78 77.7469
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 92.7853 92.7853 208.465 208.465
2 67.3003 67.3003 182.98 182.98
7 14.0455 14.0455 129.726 129.726
431 11.1658 11.1658 126.846 126.846
1411 10.2176 10.2176 125.898 125.898
1435 5.31754 5.31754 120.998 120.998
1628 5.23238 5.23238 120.912 120.912
1646 4.63634 4.63634 120.316 120.316
4050 1.83978 1.83978 117.52 117.52
12430 1.67912 1.67912 117.359 117.359
17031 1.15484 1.15484 116.835 116.835
18617 1.09533 1.09533 116.775 116.775
20050 34.0431 1.09533 149.723 116.775
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 155.763 155.763 152.053 152.053
2 87.6834 87.6834 83.9734 83.9734
4 55.3942 55.3942 51.6842 51.6842
5 46.6406 46.6406 42.9306 42.9306
6 29.7931 29.7931 26.0831 26.0831
35 14.2588 14.2588 10.5488 10.5488
144 14.0316 14.0316 10.3216 10.3216
420 12.7293 12.7293 9.01929 9.01929
449 9.13732 9.13732 5.42732 5.42732
702 4.81922 4.81922 1.10922 1.10922
2534 1.4787 1.4787 -2.2313 -2.2313
7846 1.43472 1.43472 -2.27528 -2.27528
10041 0.401461 0.401461 -3.30854 -3.30854
20050 13375.8 0.401461 13372.1 -3.30854
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 101.066 101.066 233.246 233.246
3 69.0711 69.0711 201.251 201.251
9 31.9781 31.9781 164.158 164.158
13 30.6859 30.6859 162.866 162.866
17 30.6497 30.6497 162.83 162.83
19 29.4969 29.4969 161.677 161.677
27 28.1262 28.1262 160.306 160.306
31 14.4957 14.4957 146.676 146.676
212 9.13404 9.13404 141.314 141.314
916 7.00577 7.00577 139.186 139.186
943 6.87727 6.87727 139.057 139.057
944 6.47109 6.47109 138.651 138.651
2805 6.39063 6.39063 138.571 138.571
2838 5.58732 5.58732 137.767 137.767
3331 2.37827 2.37827 134.558 134.558
8945 1.83648 1.83648 134.016 134.016
9244 1.67397 1.67397 133.854 133.854
10114 1.18459 1.18459 133.365 133.365
10132 1.16834 1.16834 133.348 133.348
17440 1.13762 1.13762 133.318 133.318
20050 8685.58 1.13762 8817.76 133.318
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 114.649 114.649 -470.081 -470.081
8 68.288 68.288 -516.442 -516.442
13 65.4452 65.4452 -519.285 -519.285
24 49.2327 49.2327 -535.497 -535.497
27 45.2394 45.2394 -539.491 -539.491
28 28.0334 28.0334 -556.697 -556.697
108 28.0026 28.0026 -556.727 -556.727
213 27.7204 27.7204 -557.01 -557.01
215 26.0045 26.0045 -558.726 -558.726
216 22.0171 22.0171 -562.713 -562.713
221 7.94743 7.94743 -576.783 -576.783
239 5.16409 5.16409 -579.566 -579.566
2334 4.78369 4.78369 -579.946 -579.946
3347 4.28229 4.28229 -580.448 -580.448
3802 2.07048 2.07048 -582.66 -582.66
7722 1.58323 1.58323 -583.147 -583.147
9714 0.516102 0.516102 -584.214 -584.214
20050 346.795 0.516102 -237.935 -584.214
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 94.9229 94.9229 58.3829 58.3829
8 2.24189 2.24189 -34.2981 -34.2981
4529 1.9174 1.9174 -34.6226 -34.6226
5127 1.7887 1.7887 -34.7513 -34.7513
5138 1.39538 1.39538 -35.1446 -35.1446
5605 1.35108 1.35108 -35.1889 -35.1889
19620 1.30072 1.30072 -35.2393 -35.2393
19637 1.03423 1.03423 -35.5058 -35.5058
20050 63.2532 1.03423 26.7132 -35.5058
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 145.231 145.231 1145.23 1145.23
9 74.1203 74.1203 1074.12 1074.12
21 51.8247 51.8247 1051.82 1051.82
29 32.3248 32.3248 1032.32 1032.32
45 15.9844 15.9844 1015.98 1015.98
130 12.8456 12.8456 1012.85 1012.85
315 7.97287 7.97287 1007.97 1007.97
824 6.15438 6.15438 1006.15 1006.15
1139 3.20934 3.20934 1003.21 1003.21
2134 2.95684 2.95684 1002.96 1002.96
4730 1.87197 1.87197 1001.87 1001.87
5812 0.529635 0.529635 1000.53 1000.53
20050 12355 0.529635 13355 1000.53
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 775.007 775.007 821.617 821.617
2 20.9327 20.9327 67.5427 67.5427
414 17.6376 17.6376 64.2476 64.2476
820 6.35259 6.35259 52.9626 52.9626
844 5.72907 5.72907 52.3391 52.3391
918 3.35901 3.35901 49.969 49.969
1106 2.52806 2.52806 49.1381 49.1381
1724 2.12461 2.12461 48.7346 48.7346
1921 1.09833 1.09833 47.7083 47.7083
5945 0.433835 0.433835 47.0438 47.0438
20050 36.0173 0.433835 82.6273 47.0438
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 79.8538 79.8538 -184.456 -184.456
2 23.08 23.08 -241.23 -241.23
33 6.51352 6.51352 -257.796 -257.796
1014 4.4063 4.4063 -259.904 -259.904
1915 3.297 3.297 -261.013 -261.013
4536 1.74137 1.74137 -262.569 -262.569
5042 1.69475 1.69475 -262.615 -262.615
16445 0.394362 0.394362 -263.916 -263.916
20050 6104.29 0.394362 5839.98 -263.916
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 134.125 134.125 206.855 206.855
2 114.967 114.967 187.697 187.697
4 62.2335 62.2335 134.964 134.964
6 32.6884 32.6884 105.418 105.418
7 18.7535 18.7535 91.4835 91.4835
201 5.44881 5.44881 78.1788 78.1788
1729 4.4767 4.4767 77.2067 77.2067
2118 3.05169 3.05169 75.7817 75.7817
2139 2.10532 2.10532 74.8353 74.8353
4150 1.00311 1.00311 73.7331 73.7331
5239 0.719182 0.719182 73.4492 73.4492
17721 0.370103 0.370103 73.1001 73.1001
20050 33.7132 0.370103 106.443 73.1001
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 88.4466 88.4466 225.317 225.317
2 67.164 67.164 204.034 204.034
