"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 21073.5 21073.5 21109.4 21109.4
7 127.081 127.081 162.981 162.981
14 114.905 114.905 150.805 150.805
24 99.7484 99.7484 135.648 135.648
254 57.3089 57.3089 93.2089 93.2089
332 55.93 55.93 91.83 91.83
372 42.7603 42.7603 78.6603 78.6603
535 30.8846 30.8846 66.7846 66.7846
624 27.1994 27.1994 63.0994 63.0994
850 6568.69 27.1994 6604.59 63.0994
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 124.928 124.928 156.298 156.298
6 56.2116 56.2116 87.5816 87.5816
197 55.8315 55.8315 87.2015 87.2015
270 20.7784 20.7784 52.1484 52.1484
850 62962.8 20.7784 62994.2 52.1484
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 81881.5 81881.5 80881.5 80881.5
3 1855.48 1855.48 855.476 855.476
120 131.946 131.946 -868.054 -868.054
504 78.8024 78.8024 -921.198 -921.198
505 52.7942 52.7942 -947.206 -947.206
544 48.2707 48.2707 -951.729 -951.729
556 23.5979 23.5979 -976.402 -976.402
673 12.5573 12.5573 -987.443 -987.443
850 112.396 12.5573 -887.604 -987.443
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 305347 305347 305479 305479
3 8781.33 8781.33 8913.25 8913.25
133 2030.9 2030.9 2162.82 2162.82
295 414.368 414.368 546.288 546.288
525 51.8966 51.8966 183.817 183.817
649 44.5356 44.5356 176.456 176.456
718 12.4575 12.4575 144.378 144.378
850 66696.3 12.4575 66828.2 144.378
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.01734e+06 1.01734e+06 1.01793e+06 1.01793e+06
2 478993 478993 479584 479584
3 421287 421287 421878 421878
8 63941 63941 64531.8 64531.8
175 5857.08 5857.08 6447.92 6447.92
539 3626.62 3626.62 4217.46 4217.46
551 58.0308 58.0308 648.871 648.871
837 56.6273 56.6273 647.467 647.467
850 63315 56.6273 63905.8 647.467
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 494808 494808 494839 494839
3 18998.9 18998.9 19029.8 19029.8
16 14286.5 14286.5 14317.5 14317.5
30 11603.8 11603.8 11634.8 11634.8
107 7565.41 7565.41 7596.39 7596.39
109 748.478 748.478 779.458 779.458
179 108.26 108.26 139.24 139.24
300 23.3072 23.3072 54.2872 54.2872
850 78303.3 23.3072 78334.3 54.2872
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 354700 354700 354555 354555
3 127349 127349 127205 127205
5 89337.7 89337.7 89193.2 89193.2
26 73686.1 73686.1 73541.5 73541.5
32 56854.7 56854.7 56710.2 56710.2
36 33522.9 33522.9 33378.3 33378.3
45 17317.4 17317.4 17172.9 17172.9
136 15778.8 15778.8 15634.3 15634.3
143 215.927 215.927 71.3871 71.3871
151 94.1427 94.1427 -50.3973 -50.3973
512 56.9688 56.9688 -87.5712 -87.5712
540 44.9157 44.9157 -99.6243 -99.6243
565 43.1736 43.1736 -101.366 -101.366
648 23.4275 23.4275 -121.112 -121.112
786 13.7044 13.7044 -130.836 -130.836
850 229066 13.7044 228922 -130.836
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 353.045 353.045 256.555 256.555
3 214.762 214.762 118.272 118.272
4 200.02 200.02 103.53 103.53
7 59.4414 59.4414 -37.0486 -37.0486
162 22.4998 22.4998 -73.9902 -73.9902
850 214.644 22.4998 118.154 -73.9902
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.08944e+06 1.08944e+06 1.09044e+06 1.09044e+06
2 410698 410698 411698 411698
7 101793 101793 102793 102793
14 58461.2 58461.2 59461.2 59461.2
20 659.368 659.368 1659.37 1659.37
515 12.2242 12.2242 1012.22 1012.22
850 34028.8 12.2242 35028.8 1012.22
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 378352 378352 378197 378197
2 61318.6 61318.6 61163.8 61163.8
11 60905.8 60905.8 60751 60751
26 6905.69 6905.69 6750.93 6750.93
199 3655.07 3655.07 3500.31 3500.31
502 2951.87 2951.87 2797.11 2797.11
508 23.578 23.578 -131.182 -131.182
850 65538.8 23.578 65384 -131.182
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 422718 422718 422757 422757
2 284224 284224 284263 284263
3 160561 160561 160601 160601
5 12090.2 12090.2 12129.3 12129.3
28 10737 10737 10776.2 10776.2
113 76.0009 76.0009 115.141 115.141
591 42.8943 42.8943 82.0343 82.0343
731 23.6353 23.6353 62.7753 62.7753
850 321.447 23.6353 360.587 62.7753
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
