"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.95828e+07 2.95828e+07 2.95827e+07 2.95827e+07
2 2.81365e+07 2.81365e+07 2.81364e+07 2.81364e+07
3 1.67901e+07 1.67901e+07 1.679e+07 1.679e+07
8 1.34122e+07 1.34122e+07 1.34122e+07 1.34122e+07
15 8.14804e+06 8.14804e+06 8.14798e+06 8.14798e+06
23 1.06116e+06 1.06116e+06 1.06111e+06 1.06111e+06
101 583518 583518 583463 583463
2150 5.253e+06 583518 5.25294e+06 583463
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.61559e+07 1.61559e+07 1.61559e+07 1.61559e+07
2 9.38354e+06 9.38354e+06 9.3836e+06 9.3836e+06
4 7.4132e+06 7.4132e+06 7.41326e+06 7.41326e+06
25 6.68838e+06 6.68838e+06 6.68844e+06 6.68844e+06
29 4.43311e+06 4.43311e+06 4.43317e+06 4.43317e+06
30 2.28122e+06 2.28122e+06 2.28128e+06 2.28128e+06
106 1.28395e+06 1.28395e+06 1.28401e+06 1.28401e+06
408 1.0537e+06 1.0537e+06 1.05376e+06 1.05376e+06
457 964244 964244 964303 964303
558 805810 805810 805869 805869
878 731571 731571 731630 731630
2150 1.73274e+06 731571 1.7328e+06 731630
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.00302e+07 1.00302e+07 1.00297e+07 1.00297e+07
4 9.16023e+06 9.16023e+06 9.15973e+06 9.15973e+06
16 7.6879e+06 7.6879e+06 7.6874e+06 7.6874e+06
17 6.09535e+06 6.09535e+06 6.09486e+06 6.09486e+06
18 4.3386e+06 4.3386e+06 4.33811e+06 4.33811e+06
23 3.62206e+06 3.62206e+06 3.62157e+06 3.62157e+06
100 1.44419e+06 1.44419e+06 1.4437e+06 1.4437e+06
218 1.40985e+06 1.40985e+06 1.40935e+06 1.40935e+06
258 1.40466e+06 1.40466e+06 1.40417e+06 1.40417e+06
467 1.30114e+06 1.30114e+06 1.30065e+06 1.30065e+06
477 917232 917232 916740 916740
579 776090 776090 775598 775598
600 696273 696273 695781 695781
646 332782 332782 332291 332291
1402 332008 332008 331517 331517
1595 290244 290244 289752 289752
2150 606873 290244 606382 289752
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.66018e+07 1.66018e+07 1.66016e+07 1.66016e+07
5 1.83743e+06 1.83743e+06 1.83726e+06 1.83726e+06
297 1.81584e+06 1.81584e+06 1.81567e+06 1.81567e+06
312 1.29564e+06 1.29564e+06 1.29547e+06 1.29547e+06
352 830843 830843 830672 830672
484 801253 801253 801082 801082
608 754820 754820 754650 754650
811 545175 545175 545004 545004
986 477927 477927 477757 477757
1039 405080 405080 404910 404910
2150 2.3255e+06 405080 2.32533e+06 404910
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.31537e+07 1.31537e+07 1.31532e+07 1.31532e+07
5 5.92377e+06 5.92377e+06 5.9233e+06 5.9233e+06
26 3.23032e+06 3.23032e+06 3.22985e+06 3.22985e+06
34 2.46201e+06 2.46201e+06 2.46154e+06 2.46154e+06
168 1.58424e+06 1.58424e+06 1.58377e+06 1.58377e+06
422 1.18115e+06 1.18115e+06 1.18068e+06 1.18068e+06
498 981164 981164 980694 980694
587 685548 685548 685079 685079
1103 675711 675711 675241 675241
1166 663410 663410 662940 662940
1173 605414 605414 604944 604944
1250 589240 589240 588770 588770
1634 587398 587398 586928 586928
1804 568524 568524 568054 568054
2150 1.60555e+06 568524 1.60508e+06 568054
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.6968e+07 1.6968e+07 1.6968e+07 1.6968e+07
2 5.04973e+06 5.04973e+06 5.04972e+06 5.04972e+06
6 3.90291e+06 3.90291e+06 3.9029e+06 3.9029e+06
47 3.64419e+06 3.64419e+06 3.64418e+06 3.64418e+06
53 3.58424e+06 3.58424e+06 3.58423e+06 3.58423e+06
67 2.6387e+06 2.6387e+06 2.63869e+06 2.63869e+06
355 2.62672e+06 2.62672e+06 2.62671e+06 2.62671e+06
404 2.41298e+06 2.41298e+06 2.41296e+06 2.41296e+06
405 1.93138e+06 1.93138e+06 1.93137e+06 1.93137e+06
437 1.60239e+06 1.60239e+06 1.60238e+06 1.60238e+06
449 1.57863e+06 1.57863e+06 1.57862e+06 1.57862e+06
522 855071 855071 855058 855058
1995 850214 850214 850201 850201
2150 1.96768e+07 850214 1.96767e+07 850201
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.52219e+07 2.52219e+07 2.52215e+07 2.52215e+07
2 1.37297e+07 1.37297e+07 1.37293e+07 1.37293e+07
10 1.10032e+07 1.10032e+07 1.10028e+07 1.10028e+07
11 5.20684e+06 5.20684e+06 5.20646e+06 5.20646e+06
37 5.1929e+06 5.1929e+06 5.19251e+06 5.19251e+06
42 3.75832e+06 3.75832e+06 3.75793e+06 3.75793e+06
44 2.40129e+06 2.40129e+06 2.40091e+06 2.40091e+06
423 2.37067e+06 2.37067e+06 2.37028e+06 2.37028e+06
430 2.29234e+06 2.29234e+06 2.29196e+06 2.29196e+06
435 1.14139e+06 1.14139e+06 1.141e+06 1.141e+06
632 929395 929395 929009 929009
937 846487 846487 846102 846102
1043 685915 685915 685529 685529
2150 1.7788e+06 685915 1.77842e+06 685529
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.71199e+07 1.71199e+07 1.71199e+07 1.71199e+07
2 8.97977e+06 8.97977e+06 8.97981e+06 8.97981e+06
4 8.94558e+06 8.94558e+06 8.94562e+06 8.94562e+06
5 6.67357e+06 6.67357e+06 6.67361e+06 6.67361e+06
8 2.15214e+06 2.15214e+06 2.15218e+06 2.15218e+06
122 2.09808e+06 2.09808e+06 2.09812e+06 2.09812e+06
139 1.51547e+06 1.51547e+06 1.51551e+06 1.51551e+06
163 913583 913583 913623 913623
233 309570 309570 309610 309610
788 174384 174384 174424 174424
1123 145037 145037 145077 145077
1228 87969 87969 88009 88009
2150 1.42539e+07 87969 1.42539e+07 88009
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.78702e+07 2.78702e+07 2.78703e+07 2.78703e+07
2 2.34657e+07 2.34657e+07 2.34658e+07 2.34658e+07
