"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.53907e+06 2.53907e+06 2.53902e+06 2.53902e+06
6 877590 877590 877535 877535
11 329915 329915 329860 329860
17 68574.7 68574.7 68519.8 68519.8
50 31866.9 31866.9 31811.9 31811.9
61 26339.5 26339.5 26284.6 26284.6
72 13088.9 13088.9 13033.9 13033.9
163 4041.77 4041.77 3986.83 3986.83
400 3.89404e+07 4041.77 3.89404e+07 3986.83
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.43019e+06 4.43019e+06 4.43025e+06 4.43025e+06
2 1.07523e+06 1.07523e+06 1.07529e+06 1.07529e+06
3 37472.3 37472.3 37531.4 37531.4
15 24080.5 24080.5 24139.7 24139.7
32 12213.5 12213.5 12272.6 12272.6
74 4979.81 4979.81 5038.94 5038.94
97 233.711 233.711 292.841 292.841
151 22.0393 22.0393 81.1693 81.1693
400 5359.47 22.0393 5418.6 81.1693
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.75357e+06 8.75357e+06 8.75307e+06 8.75307e+06
3 2.35947e+06 2.35947e+06 2.35898e+06 2.35898e+06
5 2.34251e+06 2.34251e+06 2.34201e+06 2.34201e+06
6 1.04604e+06 1.04604e+06 1.04554e+06 1.04554e+06
10 480623 480623 480131 480131
32 3799.3 3799.3 3307.77 3307.77
50 3341.25 3341.25 2849.72 2849.72
289 2984.55 2984.55 2493.02 2493.02
375 1204.95 1204.95 713.423 713.423
400 4.87598e+06 1204.95 4.87549e+06 713.423
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 298954 298954 298784 298784
3 153203 153203 153032 153032
14 83999.2 83999.2 83829 83829
32 2850.15 2850.15 2679.95 2679.95
258 983.828 983.828 813.628 813.628
387 850.342 850.342 680.142 680.142
400 3.48516e+07 850.342 3.48514e+07 680.142
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.03761e+07 1.03761e+07 1.03756e+07 1.03756e+07
2 2.82005e+06 2.82005e+06 2.81958e+06 2.81958e+06
3 6134.66 6134.66 5664.91 5664.91
61 30.5247 30.5247 -439.225 -439.225
400 3.55327e+07 30.5247 3.55322e+07 -439.225
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.65948e+07 1.65948e+07 1.65948e+07 1.65948e+07
