"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.21935e+09 7.21935e+09 7.21935e+09 7.21935e+09
2 6.94153e+06 6.94153e+06 6.94091e+06 6.94091e+06
10 5.37492e+06 5.37492e+06 5.3743e+06 5.3743e+06
12 3.38383e+06 3.38383e+06 3.38321e+06 3.38321e+06
382 3.11171e+06 3.11171e+06 3.11109e+06 3.11109e+06
525 3.10198e+06 3.10198e+06 3.10136e+06 3.10136e+06
542 431560 431560 430939 430939
749 292403 292403 291782 291782
850 5.12321e+08 292403 5.1232e+08 291782
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.41221e+07 4.41221e+07 4.41218e+07 4.41218e+07
4 2.26201e+07 2.26201e+07 2.26198e+07 2.26198e+07
5 1.47355e+07 1.47355e+07 1.47353e+07 1.47353e+07
121 4.3462e+06 4.3462e+06 4.34594e+06 4.34594e+06
370 3.16456e+06 3.16456e+06 3.1643e+06 3.1643e+06
516 2.6457e+06 2.6457e+06 2.64544e+06 2.64544e+06
525 1.6205e+06 1.6205e+06 1.62025e+06 1.62025e+06
595 1.58136e+06 1.58136e+06 1.5811e+06 1.5811e+06
850 2.16248e+07 1.58136e+06 2.16245e+07 1.5811e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.9396e+07 4.9396e+07 4.93961e+07 4.93961e+07
7 4.09216e+07 4.09216e+07 4.09217e+07 4.09217e+07
13 1.51819e+07 1.51819e+07 1.51819e+07 1.51819e+07
16 1.85653e+06 1.85653e+06 1.85659e+06 1.85659e+06
754 482339 482339 482396 482396
850 6.34602e+07 482339 6.34602e+07 482396
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.8517e+07 3.8517e+07 3.8517e+07 3.8517e+07
4 3.64668e+07 3.64668e+07 3.64668e+07 3.64668e+07
10 3.54849e+07 3.54849e+07 3.54848e+07 3.54848e+07
11 3.40686e+07 3.40686e+07 3.40686e+07 3.40686e+07
17 2.89235e+07 2.89235e+07 2.89235e+07 2.89235e+07
29 2.75927e+07 2.75927e+07 2.75926e+07 2.75926e+07
34 2.12706e+07 2.12706e+07 2.12706e+07 2.12706e+07
131 1.97338e+07 1.97338e+07 1.97338e+07 1.97338e+07
155 1.05334e+07 1.05334e+07 1.05333e+07 1.05333e+07
167 6.51793e+06 6.51793e+06 6.51791e+06 6.51791e+06
299 3.1648e+06 3.1648e+06 3.16479e+06 3.16479e+06
511 524419 524419 524401 524401
850 1.93818e+06 524419 1.93817e+06 524401
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.72268e+08 3.72268e+08 3.72268e+08 3.72268e+08
4 2.36898e+07 2.36898e+07 2.36898e+07 2.36898e+07
8 8.77381e+06 8.77381e+06 8.77384e+06 8.77384e+06
23 8.37252e+06 8.37252e+06 8.37256e+06 8.37256e+06
28 6.03235e+06 6.03235e+06 6.03238e+06 6.03238e+06
137 4.22277e+06 4.22277e+06 4.22281e+06 4.22281e+06
148 3.68345e+06 3.68345e+06 3.68349e+06 3.68349e+06
152 1.92972e+06 1.92972e+06 1.92976e+06 1.92976e+06
159 1.43272e+06 1.43272e+06 1.43276e+06 1.43276e+06
353 906452 906452 906490 906490
680 466221 466221 466259 466259
850 4.83053e+06 466221 4.83056e+06 466259
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.06738e+09 4.06738e+09 4.06738e+09 4.06738e+09
2 8.2599e+08 8.2599e+08 8.2599e+08 8.2599e+08
3 3.59927e+08 3.59927e+08 3.59927e+08 3.59927e+08
4 2.44873e+08 2.44873e+08 2.44873e+08 2.44873e+08
5 1.34011e+08 1.34011e+08 1.34011e+08 1.34011e+08
11 9.70702e+07 9.70702e+07 9.70702e+07 9.70702e+07
18 9.14743e+07 9.14743e+07 9.14743e+07 9.14743e+07
39 5.79915e+07 5.79915e+07 5.79915e+07 5.79915e+07
43 3.4913e+07 3.4913e+07 3.4913e+07 3.4913e+07
47 3.47437e+07 3.47437e+07 3.47436e+07 3.47436e+07
146 2.48721e+07 2.48721e+07 2.48721e+07 2.48721e+07
152 8.99582e+06 8.99582e+06 8.9958e+06 8.9958e+06
588 7.98763e+06 7.98763e+06 7.98762e+06 7.98762e+06
591 7.88563e+06 7.88563e+06 7.88561e+06 7.88561e+06
670 2.75354e+06 2.75354e+06 2.75353e+06 2.75353e+06
850 3.47505e+09 2.75354e+06 3.47505e+09 2.75353e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.9159e+10 1.9159e+10 1.9159e+10 1.9159e+10
2 1.59869e+10 1.59869e+10 1.59869e+10 1.59869e+10
3 4.83134e+07 4.83134e+07 4.83132e+07 4.83132e+07
7 1.72759e+07 1.72759e+07 1.72758e+07 1.72758e+07
40 7.21632e+06 7.21632e+06 7.21616e+06 7.21616e+06
185 2.42279e+06 2.42279e+06 2.42263e+06 2.42263e+06
605 1.08385e+06 1.08385e+06 1.08369e+06 1.08369e+06
850 7.86313e+07 1.08385e+06 7.86311e+07 1.08369e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.01007e+11 4.01007e+11 4.01007e+11 4.01007e+11
2 2.53529e+10 2.53529e+10 2.53529e+10 2.53529e+10
4 2.33192e+10 2.33192e+10 2.33192e+10 2.33192e+10
6 2.48782e+09 2.48782e+09 2.48782e+09 2.48782e+09
8 9.75455e+07 9.75455e+07 9.75458e+07 9.75458e+07
18 3.85365e+07 3.85365e+07 3.85368e+07 3.85368e+07
36 3.27977e+06 3.27977e+06 3.2801e+06 3.2801e+06
597 1.90997e+06 1.90997e+06 1.9103e+06 1.9103e+06
731 779428 779428 779756 779756
850 5.48351e+07 779428 5.48355e+07 779756
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.88277e+08 1.88277e+08 1.88277e+08 1.88277e+08
3 6.04089e+07 6.04089e+07 6.04089e+07 6.04089e+07
6 4.50804e+07 4.50804e+07 4.50804e+07 4.50804e+07
10 3.6208e+07 3.6208e+07 3.6208e+07 3.6208e+07
11 1.07276e+07 1.07276e+07 1.07276e+07 1.07276e+07
20 6.28789e+06 6.28789e+06 6.28786e+06 6.28786e+06
153 2.31992e+06 2.31992e+06 2.31989e+06 2.31989e+06
661 1.09193e+06 1.09193e+06 1.0919e+06 1.0919e+06
850 1.19805e+07 1.09193e+06 1.19804e+07 1.0919e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.2138e+07 9.2138e+07 9.2138e+07 9.2138e+07
2 6.97717e+06 6.97717e+06 6.97719e+06 6.97719e+06
230 4.18475e+06 4.18475e+06 4.18476e+06 4.18476e+06
389 2.02022e+06 2.02022e+06 2.02024e+06 2.02024e+06
512 484491 484491 484507 484507
609 425839 425839 425855 425855
850 7.73419e+08 425839 7.73419e+08 425855
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.53614e+06 8.53614e+06 8.53618e+06 8.53618e+06
4 5.62186e+06 5.62186e+06 5.6219e+06 5.6219e+06
128 4.49762e+06 4.49762e+06 4.49766e+06 4.49766e+06
444 741587 741587 741624 741624
850 1.47883e+07 741587 1.47884e+07 741624
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.67365e+07 2.67365e+07 2.67362e+07 2.67362e+07
2 2.45699e+07 2.45699e+07 2.45696e+07 2.45696e+07
9 2.20605e+07 2.20605e+07 2.20602e+07 2.20602e+07
14 1.95825e+06 1.95825e+06 1.95794e+06 1.95794e+06
210 1.59584e+06 1.59584e+06 1.59553e+06 1.59553e+06
571 1.41442e+06 1.41442e+06 1.41411e+06 1.41411e+06
574 732713 732713 732403 732403
738 726273 726273 725963 725963
850 4.1362e+06 726273 4.13589e+06 725963
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.53674e+07 4.53674e+07 4.53664e+07 4.53664e+07
7 3.07486e+07 3.07486e+07 3.07476e+07 3.07476e+07
26 2.03101e+07 2.03101e+07 2.03091e+07 2.03091e+07
30 3.93391e+06 3.93391e+06 3.93291e+06 3.93291e+06
275 2.20593e+06 2.20593e+06 2.20493e+06 2.20493e+06
666 877563 877563 876563 876563
850 1.16901e+07 877563 1.16891e+07 876563
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.3332e+07 1.3332e+07 1.3332e+07 1.3332e+07
9 6.04252e+06 6.04252e+06 6.04258e+06 6.04258e+06
197 4.79233e+06 4.79233e+06 4.79239e+06 4.79239e+06
218 2.40033e+06 2.40033e+06 2.40039e+06 2.40039e+06
412 1.87374e+06 1.87374e+06 1.8738e+06 1.8738e+06
428 1.58389e+06 1.58389e+06 1.58394e+06 1.58394e+06
540 689370 689370 689428 689428
850 3.71288e+06 689370 3.71294e+06 689428
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.34371e+07 1.34371e+07 1.34372e+07 1.34372e+07
34 1.09513e+07 1.09513e+07 1.09514e+07 1.09514e+07
122 1.01728e+07 1.01728e+07 1.01729e+07 1.01729e+07
153 7.55238e+06 7.55238e+06 7.55247e+06 7.55247e+06
160 6.81216e+06 6.81216e+06 6.81225e+06 6.81225e+06
256 4.16122e+06 4.16122e+06 4.16131e+06 4.16131e+06
302 3.00128e+06 3.00128e+06 3.00137e+06 3.00137e+06
568 2.2963e+06 2.2963e+06 2.2964e+06 2.2964e+06
577 1.643e+06 1.643e+06 1.64309e+06 1.64309e+06
850 3.50537e+07 1.643e+06 3.50538e+07 1.64309e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.25842e+08 3.25842e+08 3.25842e+08 3.25842e+08
2 8.89183e+07 8.89183e+07 8.89183e+07 8.89183e+07
4 4.93511e+07 4.93511e+07 4.93511e+07 4.93511e+07
8 3.52884e+07 3.52884e+07 3.52884e+07 3.52884e+07
13 2.59989e+07 2.59989e+07 2.59989e+07 2.59989e+07
17 6.34884e+06 6.34884e+06 6.34881e+06 6.34881e+06
108 5.22638e+06 5.22638e+06 5.22635e+06 5.22635e+06
226 1.99595e+06 1.99595e+06 1.99593e+06 1.99593e+06
257 1.95393e+06 1.95393e+06 1.9539e+06 1.9539e+06
328 93412.3 93412.3 93385.7 93385.7
850 2.54014e+06 93412.3 2.54011e+06 93385.7
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.46616e+06 4.46616e+06 4.46532e+06 4.46532e+06
679 4.21372e+06 4.21372e+06 4.21287e+06 4.21287e+06
726 2.74241e+06 2.74241e+06 2.74157e+06 2.74157e+06
822 1.28879e+06 1.28879e+06 1.28795e+06 1.28795e+06
850 2.76971e+08 1.28879e+06 2.7697e+08 1.28795e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.4858e+08 3.4858e+08 3.4858e+08 3.4858e+08
2 1.93441e+08 1.93441e+08 1.93441e+08 1.93441e+08
4 1.02895e+07 1.02895e+07 1.02896e+07 1.02896e+07
108 3.48549e+06 3.48549e+06 3.48553e+06 3.48553e+06
412 1.74036e+06 1.74036e+06 1.74039e+06 1.74039e+06
528 1.70174e+06 1.70174e+06 1.70177e+06 1.70177e+06
536 1.55402e+06 1.55402e+06 1.55406e+06 1.55406e+06
573 1.35601e+06 1.35601e+06 1.35604e+06 1.35604e+06
577 789036 789036 789070 789070
641 733713 733713 733748 733748
647 713154 713154 713189 713189
683 396936 396936 396971 396971
850 1.19202e+08 396936 1.19202e+08 396971
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.88662e+07 5.88662e+07 5.88657e+07 5.88657e+07
2 1.44866e+07 1.44866e+07 1.44861e+07 1.44861e+07
44 1.3825e+07 1.3825e+07 1.38244e+07 1.38244e+07
115 6.20745e+06 6.20745e+06 6.2069e+06 6.2069e+06
229 4.77826e+06 4.77826e+06 4.77771e+06 4.77771e+06
244 3.89614e+06 3.89614e+06 3.89559e+06 3.89559e+06
508 3.71944e+06 3.71944e+06 3.71889e+06 3.71889e+06
521 2.12923e+06 2.12923e+06 2.12867e+06 2.12867e+06
530 762280 762280 761726 761726
610 558562 558562 558008 558008
728 406296 406296 405742 405742
850 5.41938e+07 406296 5.41933e+07 405742
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.05064e+08 1.05064e+08 1.05064e+08 1.05064e+08
2 2.02875e+07 2.02875e+07 2.02872e+07 2.02872e+07
5 8.96741e+06 8.96741e+06 8.96706e+06 8.96706e+06
47 6.32737e+06 6.32737e+06 6.32702e+06 6.32702e+06
197 3.26014e+06 3.26014e+06 3.2598e+06 3.2598e+06
207 2.55282e+06 2.55282e+06 2.55248e+06 2.55248e+06
261 939775 939775 939429 939429
764 508966 508966 508619 508619
850 2.84795e+07 508966 2.84791e+07 508619
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.72865e+07 8.72865e+07 8.72856e+07 8.72856e+07
4 5.60681e+07 5.60681e+07 5.60672e+07 5.60672e+07
5 2.82022e+07 2.82022e+07 2.82014e+07 2.82014e+07
15 2.04736e+07 2.04736e+07 2.04727e+07 2.04727e+07
25 1.80797e+07 1.80797e+07 1.80789e+07 1.80789e+07
27 5.57977e+06 5.57977e+06 5.57893e+06 5.57893e+06
101 4.53277e+06 4.53277e+06 4.53193e+06 4.53193e+06
111 4.43997e+06 4.43997e+06 4.43913e+06 4.43913e+06
160 3.8388e+06 3.8388e+06 3.83796e+06 3.83796e+06
201 2.63178e+06 2.63178e+06 2.63095e+06 2.63095e+06
238 2.53301e+06 2.53301e+06 2.53217e+06 2.53217e+06
362 1.55406e+06 1.55406e+06 1.55322e+06 1.55322e+06
734 1.18956e+06 1.18956e+06 1.18872e+06 1.18872e+06
850 3.41874e+06 1.18956e+06 3.4179e+06 1.18872e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.48141e+09 7.48141e+09 7.48141e+09 7.48141e+09
2 7.86429e+06 7.86429e+06 7.86433e+06 7.86433e+06
19 2.8049e+06 2.8049e+06 2.80494e+06 2.80494e+06
122 2.48018e+06 2.48018e+06 2.48023e+06 2.48023e+06
374 890215 890215 890258 890258
850 1.98382e+07 890215 1.98382e+07 890258
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.26462e+07 4.26462e+07 4.26463e+07 4.26463e+07
5 3.90276e+07 3.90276e+07 3.90276e+07 3.90276e+07
9 3.2965e+07 3.2965e+07 3.29651e+07 3.29651e+07
24 2.92562e+07 2.92562e+07 2.92563e+07 2.92563e+07
34 1.28388e+07 1.28388e+07 1.28389e+07 1.28389e+07
45 9.89971e+06 9.89971e+06 9.89978e+06 9.89978e+06
159 4.67197e+06 4.67197e+06 4.67204e+06 4.67204e+06
179 2.96876e+06 2.96876e+06 2.96883e+06 2.96883e+06
183 2.94496e+06 2.94496e+06 2.94503e+06 2.94503e+06
378 2.69956e+06 2.69956e+06 2.69963e+06 2.69963e+06
449 1.83716e+06 1.83716e+06 1.83722e+06 1.83722e+06
529 1.42746e+06 1.42746e+06 1.42753e+06 1.42753e+06
538 708035 708035 708099 708099
850 9.08501e+07 708035 9.08502e+07 708099
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.3551e+07 1.3551e+07 1.3551e+07 1.3551e+07
27 1.15883e+07 1.15883e+07 1.15882e+07 1.15882e+07
48 5.54146e+06 5.54146e+06 5.54143e+06 5.54143e+06
107 4.0592e+06 4.0592e+06 4.05917e+06 4.05917e+06
231 3.37703e+06 3.37703e+06 3.377e+06 3.377e+06
257 1.17914e+06 1.17914e+06 1.17911e+06 1.17911e+06
513 935764 935764 935735 935735
629 894875 894875 894846 894846
722 797185 797185 797155 797155
850 7.70129e+06 797185 7.70126e+06 797155
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.99073e+09 2.99073e+09 2.99073e+09 2.99073e+09
2 3.25778e+07 3.25778e+07 3.25777e+07 3.25777e+07
14 2.48469e+07 2.48469e+07 2.48468e+07 2.48468e+07
28 6.72784e+06 6.72784e+06 6.72773e+06 6.72773e+06
46 3.90735e+06 3.90735e+06 3.90724e+06 3.90724e+06
49 1.76583e+06 1.76583e+06 1.76571e+06 1.76571e+06
347 1.50997e+06 1.50997e+06 1.50986e+06 1.50986e+06
513 795006 795006 794893 794893
608 687936 687936 687824 687824
628 61179 61179 61066.5 61066.5
850 2.43103e+07 61179 2.43102e+07 61066.5
