"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 177850 177850 177974 177974
2 3741.16 3741.16 3864.99 3864.99
36 2325.58 2325.58 2449.41 2449.41
37 1970.59 1970.59 2094.42 2094.42
113 422.241 422.241 546.071 546.071
50050 2.16116e+40 422.241 2.16116e+40 546.071
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 120238 120238 120286 120286
2 18979.6 18979.6 19027.1 19027.1
7 7535.12 7535.12 7582.63 7582.63
38 5741.14 5741.14 5788.65 5788.65
43 1367.99 1367.99 1415.5 1415.5
102 1099.35 1099.35 1146.86 1146.86
132 117.2 117.2 164.71 164.71
50050 7.50623e+65 117.2 7.50623e+65 164.71
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 42150 42150 42205.4 42205.4
4 10707.2 10707.2 10762.5 10762.5
6 8251.29 8251.29 8306.63 8306.63
43 6770.19 6770.19 6825.53 6825.53
101 2560.19 2560.19 2615.53 2615.53
113 1500.36 1500.36 1555.7 1555.7
130 990.367 990.367 1045.71 1045.71
231 527.548 527.548 582.888 582.888
437 392.974 392.974 448.314 448.314
50050 8.60722e+43 392.974 8.60722e+43 448.314
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 159553 159553 159462 159462
2 15212.4 15212.4 15122.1 15122.1
5 12932.7 12932.7 12842.4 12842.4
7 5765.73 5765.73 5675.4 5675.4
10 3632.75 3632.75 3542.42 3542.42
27 3311.44 3311.44 3221.11 3221.11
49 3227.59 3227.59 3137.26 3137.26
105 2484.26 2484.26 2393.93 2393.93
111 2023.34 2023.34 1933.01 1933.01
117 479.463 479.463 389.133 389.133
143 256.001 256.001 165.671 165.671
550 103.799 103.799 13.4691 13.4691
737 86.432 86.432 -3.89801 -3.89801
1024 71.6596 71.6596 -18.6704 -18.6704
2340 64.3538 64.3538 -25.9762 -25.9762
50050 5.0769e+57 64.3538 5.0769e+57 -25.9762
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 125905 125905 125970 125970
2 17189.6 17189.6 17255.3 17255.3
9 10428.7 10428.7 10494.3 10494.3
18 8635.04 8635.04 8700.65 8700.65
29 7057.52 7057.52 7123.13 7123.13
30 5173.14 5173.14 5238.75 5238.75
36 2280.32 2280.32 2345.93 2345.93
109 1225.7 1225.7 1291.31 1291.31
124 950.891 950.891 1016.5 1016.5
218 332.958 332.958 398.568 398.568
241 325.388 325.388 390.998 390.998
511 307.518 307.518 373.128 373.128
620 222.901 222.901 288.511 288.511
801 183.111 183.111 248.721 248.721
50050 1.14139e+31 183.111 1.14139e+31 248.721
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 144281 144281 143991 143991
2 56534.6 56534.6 56244.6 56244.6
3 6320.33 6320.33 6030.25 6030.25
42 302.259 302.259 12.1794 12.1794
350 289.06 289.06 -1.01956 -1.01956
450 184.259 184.259 -105.821 -105.821
50050 5.4762e+45 184.259 5.4762e+45 -105.821
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 77807.3 77807.3 77832.4 77832.4
4 31609.5 31609.5 31634.6 31634.6
5 4191.54 4191.54 4216.64 4216.64
8 1446.71 1446.71 1471.81 1471.81
113 975.775 975.775 1000.88 1000.88
404 60.5419 60.5419 85.6419 85.6419
50050 5.5565e+44 60.5419 5.5565e+44 85.6419
