"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.27824e+06 1.27824e+06 1.27836e+06 1.27836e+06
2 395274 395274 395398 395398
3 354100 354100 354224 354224
5 112457 112457 112580 112580
35 86229.8 86229.8 86353.7 86353.7
137 84923.8 84923.8 85047.6 85047.6
262 64859.1 64859.1 64982.9 64982.9
409 43410.9 43410.9 43534.8 43534.8
436 35315.8 35315.8 35439.7 35439.7
501 35305 35305 35428.8 35428.8
522 26092.7 26092.7 26216.5 26216.5
526 23597.4 23597.4 23721.2 23721.2
671 18267.5 18267.5 18391.3 18391.3
711 16374.3 16374.3 16498.1 16498.1
835 12279.9 12279.9 12403.7 12403.7
1358 7868.12 7868.12 7991.95 7991.95
1507 7225.68 7225.68 7349.51 7349.51
2050 69978.7 7225.68 70102.6 7349.51
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 332776 332776 332824 332824
2 104412 104412 104460 104460
43 88629.2 88629.2 88676.7 88676.7
102 61748.5 61748.5 61796 61796
103 48245.2 48245.2 48292.8 48292.8
162 43575.9 43575.9 43623.4 43623.4
502 27210.1 27210.1 27257.6 27257.6
504 21628.4 21628.4 21675.9 21675.9
621 15303.7 15303.7 15351.2 15351.2
722 13142.7 13142.7 13190.2 13190.2
737 9263.26 9263.26 9310.77 9310.77
1319 7293.15 7293.15 7340.66 7340.66
1859 4921.2 4921.2 4968.71 4968.71
1963 3723.24 3723.24 3770.75 3770.75
2050 71063.6 3723.24 71111.1 3770.75
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 318928 318928 318984 318984
2 308891 308891 308946 308946
4 201399 201399 201455 201455
6 178682 178682 178738 178738
11 147668 147668 147724 147724
36 110128 110128 110183 110183
103 106232 106232 106287 106287
104 74228.2 74228.2 74283.5 74283.5
112 47843.6 47843.6 47899 47899
122 22838.1 22838.1 22893.4 22893.4
577 20129.8 20129.8 20185.2 20185.2
