"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.14842e+07 1.14842e+07 1.14841e+07 1.14841e+07
4 1.09046e+07 1.09046e+07 1.09046e+07 1.09046e+07
6 8.30096e+06 8.30096e+06 8.3009e+06 8.3009e+06
21 7.16901e+06 7.16901e+06 7.16895e+06 7.16895e+06
27 2.95666e+06 2.95666e+06 2.9566e+06 2.9566e+06
87 1.659e+06 1.659e+06 1.65894e+06 1.65894e+06
2000 1.81335e+08 1.659e+06 1.81335e+08 1.65894e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.16847e+06 6.16847e+06 6.16853e+06 6.16853e+06
4 4.84676e+06 4.84676e+06 4.84682e+06 4.84682e+06
21 4.58648e+06 4.58648e+06 4.58654e+06 4.58654e+06
28 4.07335e+06 4.07335e+06 4.07341e+06 4.07341e+06
35 1.91273e+06 1.91273e+06 1.91279e+06 1.91279e+06
57 1.78221e+06 1.78221e+06 1.78227e+06 1.78227e+06
95 676491 676491 676550 676550
2000 1.3072e+11 676491 1.3072e+11 676550
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.50309e+07 1.50309e+07 1.50304e+07 1.50304e+07
4 6.47976e+06 6.47976e+06 6.47927e+06 6.47927e+06
9 3.62727e+06 3.62727e+06 3.62678e+06 3.62678e+06
11 3.04747e+06 3.04747e+06 3.04697e+06 3.04697e+06
28 1.97012e+06 1.97012e+06 1.96963e+06 1.96963e+06
60 1.76994e+06 1.76994e+06 1.76945e+06 1.76945e+06
100 1.53687e+06 1.53687e+06 1.53638e+06 1.53638e+06
112 1.33391e+06 1.33391e+06 1.33342e+06 1.33342e+06
131 1.23898e+06 1.23898e+06 1.23849e+06 1.23849e+06
146 1.18627e+06 1.18627e+06 1.18577e+06 1.18577e+06
165 1.14553e+06 1.14553e+06 1.14503e+06 1.14503e+06
178 1.10349e+06 1.10349e+06 1.103e+06 1.103e+06
192 1.03923e+06 1.03923e+06 1.03874e+06 1.03874e+06
205 927876 927876 927385 927385
270 847758 847758 847266 847266
2000 7.1864e+08 847758 7.1864e+08 847266
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.97694e+06 7.97694e+06 7.97677e+06 7.97677e+06
14 4.00916e+06 4.00916e+06 4.00899e+06 4.00899e+06
2000 2.53875e+10 4.00916e+06 2.53875e+10 4.00899e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.95931e+07 1.95931e+07 1.95926e+07 1.95926e+07
3 1.80938e+07 1.80938e+07 1.80933e+07 1.80933e+07
11 1.2592e+07 1.2592e+07 1.25916e+07 1.25916e+07
18 4.18131e+06 4.18131e+06 4.18084e+06 4.18084e+06
29 3.26722e+06 3.26722e+06 3.26675e+06 3.26675e+06
2000 5.14932e+09 3.26722e+06 5.14932e+09 3.26675e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.53772e+07 3.53772e+07 3.53772e+07 3.53772e+07
2 1.47769e+07 1.47769e+07 1.47768e+07 1.47768e+07
3 5.30357e+06 5.30357e+06 5.30356e+06 5.30356e+06
77 3.51315e+06 3.51315e+06 3.51313e+06 3.51313e+06
144 3.01117e+06 3.01117e+06 3.01116e+06 3.01116e+06
2000 5.71515e+06 3.01117e+06 5.71513e+06 3.01116e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.57946e+07 3.57946e+07 3.57942e+07 3.57942e+07
3 2.64444e+07 2.64444e+07 2.6444e+07 2.6444e+07
4 1.98891e+07 1.98891e+07 1.98887e+07 1.98887e+07
5 1.63467e+07 1.63467e+07 1.63463e+07 1.63463e+07
7 1.2868e+07 1.2868e+07 1.28677e+07 1.28677e+07
13 1.14e+07 1.14e+07 1.13996e+07 1.13996e+07
15 1.00539e+07 1.00539e+07 1.00535e+07 1.00535e+07
21 4.6294e+06 4.6294e+06 4.62901e+06 4.62901e+06
39 2.26714e+06 2.26714e+06 2.26675e+06 2.26675e+06
2000 8.79686e+10 2.26714e+06 8.79686e+10 2.26675e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.31507e+07 3.31507e+07 3.31508e+07 3.31508e+07
2 1.45844e+07 1.45844e+07 1.45845e+07 1.45845e+07
