"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.1351 14.1351 -2.80492 -2.80492
5 14.0491 14.0491 -2.8909 -2.8909
20 9.9343 9.9343 -7.0057 -7.0057
32 7.96252 7.96252 -8.97748 -8.97748
56 4.67633 4.67633 -12.2637 -12.2637
218 4.43092 4.43092 -12.5091 -12.5091
490 3.86825 3.86825 -13.0717 -13.0717
698 3.84356 3.84356 -13.0964 -13.0964
704 3.26631 3.26631 -13.6737 -13.6737
750 16.8718 3.26631 -0.0681759 -13.6737
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 75.2749 75.2749 94.0849 94.0849
2 22.0557 22.0557 40.8657 40.8657
3 11.4945 11.4945 30.3045 30.3045
4 9.43744 9.43744 28.2474 28.2474
9 8.6651 8.6651 27.4751 27.4751
13 8.41593 8.41593 27.2259 27.2259
28 4.40957 4.40957 23.2196 23.2196
129 4.37419 4.37419 23.1842 23.1842
168 2.95202 2.95202 21.762 21.762
420 2.09315 2.09315 20.9031 20.9031
523 1.40401 1.40401 20.214 20.214
750 13.8325 1.40401 32.6425 20.214
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 110.182 110.182 383.332 383.332
2 20.7044 20.7044 293.854 293.854
3 19.1804 19.1804 292.33 292.33
5 18.1649 18.1649 291.315 291.315
15 13.5923 13.5923 286.742 286.742
24 13.0563 13.0563 286.206 286.206
25 8.22238 8.22238 281.372 281.372
69 7.29056 7.29056 280.441 280.441
149 5.16477 5.16477 278.315 278.315
385 3.98008 3.98008 277.13 277.13
498 3.41474 3.41474 276.565 276.565
750 25.5898 3.41474 298.74 276.565
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 24.8177 24.8177 61.9977 61.9977
4 10.7725 10.7725 47.9525 47.9525
5 10.0576 10.0576 47.2376 47.2376
22 7.73262 7.73262 44.9126 44.9126
70 6.97368 6.97368 44.1537 44.1537
183 6.67875 6.67875 43.8587 43.8587
750 13.3746 6.67875 50.5546 43.8587
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 21.1838 21.1838 -126.716 -126.716
2 15.1216 15.1216 -132.778 -132.778
3 10.9934 10.9934 -136.907 -136.907
12 8.25413 8.25413 -139.646 -139.646
51 8.16901 8.16901 -139.731 -139.731
116 7.50478 7.50478 -140.395 -140.395
129 6.05841 6.05841 -141.842 -141.842
140 4.54847 4.54847 -143.352 -143.352
429 4.07967 4.07967 -143.82 -143.82
