"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1722.35 1722.35 2722.35 2722.35
3 1335.17 1335.17 2335.17 2335.17
4 916.764 916.764 1916.76 1916.76
8 865.901 865.901 1865.9 1865.9
25 590.799 590.799 1590.8 1590.8
26 588.361 588.361 1588.36 1588.36
95 587.092 587.092 1587.09 1587.09
155 568.089 568.089 1568.09 1568.09
240 552.522 552.522 1552.52 1552.52
404 456.354 456.354 1456.35 1456.35
477 430.731 430.731 1430.73 1430.73
674 411.769 411.769 1411.77 1411.77
786 403.502 403.502 1403.5 1403.5
787 380.687 380.687 1380.69 1380.69
822 363.862 363.862 1363.86 1363.86
963 354.92 354.92 1354.92 1354.92
986 343.658 343.658 1343.66 1343.66
1065 340.83 340.83 1340.83 1340.83
1103 289.29 289.29 1289.29 1289.29
1580 263.788 263.788 1263.79 1263.79
1704 229.01 229.01 1229.01 1229.01
2150 1872.59 229.01 2872.59 1229.01
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3043.15 3043.15 3113.18 3113.18
3 1491.45 1491.45 1561.48 1561.48
14 1286.43 1286.43 1356.46 1356.46
19 902.979 902.979 973.009 973.009
51 792.923 792.923 862.953 862.953
72 716.703 716.703 786.733 786.733
109 610.225 610.225 680.255 680.255
338 471.708 471.708 541.738 541.738
417 428.276 428.276 498.306 498.306
814 425.408 425.408 495.438 495.438
854 369.059 369.059 439.089 439.089
1018 349.009 349.009 419.039 419.039
1108 328.777 328.777 398.807 398.807
1150 298.821 298.821 368.851 368.851
1454 290.501 290.501 360.531 360.531
1486 273.414 273.414 343.444 343.444
1718 254.953 254.953 324.983 324.983
1875 212.948 212.948 282.978 282.978
2150 399.906 212.948 469.936 282.978
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1194.04 1194.04 1145.82 1145.82
2 666.07 666.07 617.85 617.85
53 646.98 646.98 598.76 598.76
