"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.80737e+07 6.80737e+07 6.80738e+07 6.80738e+07
2 2.41994e+06 2.41994e+06 2.42002e+06 2.42002e+06
3 5922.65 5922.65 5998.92 5998.92
4 303.248 303.248 379.518 379.518
127 137.136 137.136 213.406 213.406
200050 1.2905e+07 137.136 1.29051e+07 213.406
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 798522 798522 798499 798499
2 159046 159046 159023 159023
6 116415 116415 116392 116392
10 100273 100273 100251 100251
17 30445.9 30445.9 30423.3 30423.3
203 10023.4 10023.4 10000.8 10000.8
238 256.172 256.172 233.622 233.622
2523 233.213 233.213 210.663 210.663
58214 184.704 184.704 162.154 162.154
58236 172.535 172.535 149.985 149.985
127838 164.418 164.418 141.868 141.868
200050 8.35932e+06 164.418 8.3593e+06 141.868
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 162793 162793 162807 162807
13 25252.2 25252.2 25265.9 25265.9
15 716.446 716.446 730.106 730.106
129 220.147 220.147 233.807 233.807
13519 194.359 194.359 208.019 208.019
13547 163.701 163.701 177.361 177.361
36906 147.915 147.915 161.575 161.575
53301 141.575 141.575 155.235 155.235
169906 134.836 134.836 148.496 148.496
169920 133.069 133.069 146.729 146.729
169928 125.933 125.933 139.593 139.593
200050 1.37773e+06 125.933 1.37775e+06 139.593
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.06278e+06 7.06278e+06 7.06372e+06 7.06372e+06
3 491659 491659 492597 492597
5 93208.4 93208.4 94146.2 94146.2
26 86093.1 86093.1 87030.9 87030.9
41 40456.4 40456.4 41394.3 41394.3
104 13643.4 13643.4 14581.2 14581.2
114 4610.83 4610.83 5548.67 5548.67
514 3448.6 3448.6 4386.44 4386.44
521 2210.31 2210.31 3148.15 3148.15
528 1927.3 1927.3 2865.14 2865.14
1403 1847.12 1847.12 2784.96 2784.96
1444 1691.87 1691.87 2629.71 2629.71
1601 992.024 992.024 1929.86 1929.86
1602 896.473 896.473 1834.31 1834.31
1619 652.29 652.29 1590.13 1590.13
2602 523.346 523.346 1461.19 1461.19
2623 356.401 356.401 1294.24 1294.24
35516 289.44 289.44 1227.28 1227.28
200050 2.79745e+07 289.44 2.79754e+07 1227.28
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 777414 777414 777335 777335
2 53408 53408 53329.3 53329.3
11 3440.36 3440.36 3361.64 3361.64
505 705.695 705.695 626.975 626.975
823 371.464 371.464 292.744 292.744
4806 290.091 290.091 211.371 211.371
4812 256.502 256.502 177.782 177.782
4815 222.488 222.488 143.768 143.768
17923 220.147 220.147 141.427 141.427
21128 194.876 194.876 116.156 116.156
186704 183.803 183.803 105.083 105.083
200050 2.85902e+07 183.803 2.85901e+07 105.083
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.20861e+06 9.20861e+06 9.20801e+06 9.20801e+06
2 2.30855e+06 2.30855e+06 2.30795e+06 2.30795e+06
3 1.55994e+06 1.55994e+06 1.55935e+06 1.55935e+06
4 92317.8 92317.8 91719.4 91719.4
39 84708.4 84708.4 84110 84110
45 43244.2 43244.2 42645.7 42645.7
114 1247.62 1247.62 649.188 649.188
1226 1069.2 1069.2 470.768 470.768
1233 621.15 621.15 22.7204 22.7204
8238 410.503 410.503 -187.927 -187.927
17409 378.179 378.179 -220.251 -220.251
17416 355.172 355.172 -243.258 -243.258
17422 329.366 329.366 -269.064 -269.064
200050 1.74065e+07 329.366 1.74059e+07 -269.064
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 283416 283416 283331 283331
8 102872 102872 102787 102787
104 50795.9 50795.9 50710.5 50710.5
107 15273.9 15273.9 15188.5 15188.5
114 4963.67 4963.67 4878.25 4878.25
121 4549.32 4549.32 4463.9 4463.9
138 761.578 761.578 676.158 676.158
139 403.524 403.524 318.104 318.104
30438 395.486 395.486 310.066 310.066
50415 331.815 331.815 246.395 246.395
174849 322.696 322.696 237.276 237.276
183223 318.387 318.387 232.967 232.967
183227 310.188 310.188 224.768 224.768
183243 302.335 302.335 216.915 216.915
200050 5.13715e+06 302.335 5.13706e+06 216.915
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.28747e+07 4.28747e+07 4.28749e+07 4.28749e+07
2 1.97689e+06 1.97689e+06 1.97708e+06 1.97708e+06
5 794267 794267 794460 794460
8 79957.4 79957.4 80150.7 80150.7
11 1268.16 1268.16 1461.41 1461.41
1334 596.53 596.53 789.78 789.78
2102 518.491 518.491 711.741 711.741
2104 478.655 478.655 671.905 671.905
2122 429.944 429.944 623.194 623.194
4429 420.732 420.732 613.982 613.982
4443 346.936 346.936 540.186 540.186
10035 308.998 308.998 502.248 502.248
94122 304.709 304.709 497.959 497.959
200050 8.1797e+07 304.709 8.17972e+07 497.959
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 910262 910262 910081 910081
4 8460.46 8460.46 8278.96 8278.96
104 5028.3 5028.3 4846.8 4846.8
128 250.111 250.111 68.6109 68.6109
47116 249.363 249.363 67.8629 67.8629
47145 239.146 239.146 57.646 57.646
200050 1.37572e+07 239.146 1.3757e+07 57.646
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 386619 386619 387072 387072
8 52131.4 52131.4 52584 52584
39 38839.4 38839.4 39292 39292
102 9943.45 9943.45 10396.1 10396.1
127 1975.96 1975.96 2428.58 2428.58
250 359.676 359.676 812.296 812.296
2813 353.044 353.044 805.664 805.664
2824 283.477 283.477 736.097 736.097
2901 250.197 250.197 702.817 702.817
2939 247.221 247.221 699.841 699.841
94124 246.666 246.666 699.286 699.286
146247 225.944 225.944 678.564 678.564
170103 178.809 178.809 631.429 631.429
200050 127552 178.809 128005 631.429
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.05934e+07 1.05934e+07 1.05933e+07 1.05933e+07
2 8.40172e+06 8.40172e+06 8.4016e+06 8.4016e+06
3 6.52539e+06 6.52539e+06 6.52527e+06 6.52527e+06
4 3.63077e+06 3.63077e+06 3.63065e+06 3.63065e+06
6 1.47256e+06 1.47256e+06 1.47245e+06 1.47245e+06
9 520549 520549 520430 520430
11 133582 133582 133463 133463
308 40754.7 40754.7 40636.2 40636.2
311 1323.9 1323.9 1205.44 1205.44
338 662.162 662.162 543.702 543.702
4333 585.992 585.992 467.532 467.532
20301 566.125 566.125 447.665 447.665
20324 503.441 503.441 384.981 384.981
20327 482.129 482.129 363.669 363.669
48607 462.494 462.494 344.034 344.034
48620 359.314 359.314 240.854 240.854
172115 328.227 328.227 209.767 209.767
200050 6.03598e+06 328.227 6.03586e+06 209.767
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.2314e+07 1.2314e+07 1.23141e+07 1.23141e+07
4 1.83282e+06 1.83282e+06 1.83292e+06 1.83292e+06
16 1.60405e+06 1.60405e+06 1.60415e+06 1.60415e+06
26 211934 211934 212034 212034
45 128585 128585 128685 128685
102 45054.8 45054.8 45154.5 45154.5
134 17130 17130 17229.8 17229.8
140 6923.71 6923.71 7023.44 7023.44
420 4924.99 4924.99 5024.72 5024.72
429 1292.65 1292.65 1392.38 1392.38
507 539.833 539.833 639.563 639.563
1614 370.461 370.461 470.191 470.191
1616 337.57 337.57 437.3 437.3
1626 330.704 330.704 430.434 430.434
1641 293.617 293.617 393.347 393.347
20605 251.286 251.286 351.016 351.016
108522 201.353 201.353 301.083 301.083
200050 2.23204e+06 201.353 2.23214e+06 301.083
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9423.17 9423.17 9463.61 9463.61
36 1609.35 1609.35 1649.79 1649.79
