"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.63233e+06 5.63233e+06 5.6324e+06 5.6324e+06
4 19931.4 19931.4 20007.7 20007.7
36 332.498 332.498 408.768 408.768
568 264.276 264.276 340.546 340.546
660 155.456 155.456 231.726 231.726
822 116.875 116.875 193.145 193.145
1642 96.7841 96.7841 173.054 173.054
1965 83.4832 83.4832 159.753 159.753
2150 4.08216e+06 83.4832 4.08223e+06 159.753
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 971956 971956 971934 971934
3 243395 243395 243372 243372
4 3930.61 3930.61 3908.06 3908.06
179 3269.71 3269.71 3247.16 3247.16
221 1218.19 1218.19 1195.64 1195.64
291 123.76 123.76 101.21 101.21
1830 97.1015 97.1015 74.5515 74.5515
2150 1.68521e+07 97.1015 1.68521e+07 74.5515
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.12671e+07 1.12671e+07 1.12672e+07 1.12672e+07
2 5.7672e+06 5.7672e+06 5.76721e+06 5.76721e+06
3 493057 493057 493070 493070
5 64682 64682 64695.6 64695.6
22 45089 45089 45102.6 45102.6
26 1410.6 1410.6 1424.26 1424.26
78 348.208 348.208 361.868 361.868
88 243.958 243.958 257.618 257.618
328 234.253 234.253 247.913 247.913
686 138.534 138.534 152.194 152.194
2020 123.537 123.537 137.197 137.197
2044 115.852 115.852 129.512 129.512
2150 94009.4 115.852 94023 129.512
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.5072e+07 2.5072e+07 2.50729e+07 2.50729e+07
2 1.96828e+06 1.96828e+06 1.96922e+06 1.96922e+06
3 48419.1 48419.1 49356.9 49356.9
20 36806.4 36806.4 37744.3 37744.3
21 3872.75 3872.75 4810.59 4810.59
65 3365.88 3365.88 4303.72 4303.72
122 1413.96 1413.96 2351.8 2351.8
215 986.317 986.317 1924.16 1924.16
430 471.342 471.342 1409.18 1409.18
458 128.673 128.673 1066.51 1066.51
2150 26511.4 128.673 27449.3 1066.51
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.69782e+06 2.69782e+06 2.69774e+06 2.69774e+06
7 14254.1 14254.1 14175.4 14175.4
21 1731.91 1731.91 1653.19 1653.19
226 1092.03 1092.03 1013.31 1013.31
294 668.038 668.038 589.318 589.318
588 397.623 397.623 318.903 318.903
672 273.289 273.289 194.569 194.569
907 152.096 152.096 73.3763 73.3763
1169 128.052 128.052 49.3324 49.3324
2150 1.29869e+06 128.052 1.29861e+06 49.3324
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.84355e+06 7.84355e+06 7.84295e+06 7.84295e+06
2 1.94559e+06 1.94559e+06 1.94499e+06 1.94499e+06
3 1.05033e+06 1.05033e+06 1.04973e+06 1.04973e+06
5 338074 338074 337475 337475
8 137741 137741 137142 137142
11 2466.36 2466.36 1867.93 1867.93
108 1056.63 1056.63 458.202 458.202
295 350.831 350.831 -247.599 -247.599
591 270.888 270.888 -327.542 -327.542
697 159.321 159.321 -439.109 -439.109
2150 1.30036e+07 159.321 1.3003e+07 -439.109
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.59667e+07 2.59667e+07 2.59666e+07 2.59666e+07
2 4.21379e+06 4.21379e+06 4.21371e+06 4.21371e+06
5 863039 863039 862953 862953
8 448978 448978 448893 448893
10 337345 337345 337259 337259
25 308971 308971 308885 308885
34 23097.2 23097.2 23011.7 23011.7
73 19492.5 19492.5 19407.1 19407.1
80 288.619 288.619 203.199 203.199
444 79.8768 79.8768 -5.54317 -5.54317
2150 607521 79.8768 607436 -5.54317
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.89802e+07 2.89802e+07 2.89804e+07 2.89804e+07
2 3.09161e+06 3.09161e+06 3.09181e+06 3.09181e+06
3 483148 483148 483342 483342
6 423096 423096 423289 423289
9 314450 314450 314643 314643
12 73067.6 73067.6 73260.8 73260.8
78 16715.7 16715.7 16909 16909
118 4686.05 4686.05 4879.3 4879.3
171 613.508 613.508 806.758 806.758
315 273.655 273.655 466.905 466.905
502 148.834 148.834 342.084 342.084
950 140.189 140.189 333.439 333.439
1801 108.321 108.321 301.571 301.571
2150 1.82685e+06 108.321 1.82704e+06 301.571
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.1488e+06 1.1488e+06 1.14862e+06 1.14862e+06
2 492756 492756 492575 492575
5 32694.3 32694.3 32512.8 32512.8
7 1304.02 1304.02 1122.52 1122.52
20 223.039 223.039 41.5386 41.5386
1222 154.833 154.833 -26.6674 -26.6674
1517 113.197 113.197 -68.3035 -68.3035
2150 5.23684e+06 113.197 5.23666e+06 -68.3035
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 211694 211694 212147 212147
13 120136 120136 120588 120588
14 22983.1 22983.1 23435.7 23435.7
69 4507.26 4507.26 4959.88 4959.88
135 3802.25 3802.25 4254.87 4254.87
161 1727.95 1727.95 2180.57 2180.57
184 1168.79 1168.79 1621.41 1621.41
196 284.148 284.148 736.768 736.768
464 113.393 113.393 566.013 566.013
2150 795.834 113.393 1248.45 566.013
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.86196e+07 1.86196e+07 1.86194e+07 1.86194e+07
5 1.23422e+07 1.23422e+07 1.23421e+07 1.23421e+07
8 7.21896e+06 7.21896e+06 7.21884e+06 7.21884e+06
18 2.98193e+06 2.98193e+06 2.98181e+06 2.98181e+06
21 2.03075e+06 2.03075e+06 2.03063e+06 2.03063e+06
24 1.79222e+06 1.79222e+06 1.7921e+06 1.7921e+06
28 672012 672012 671893 671893
51 440410 440410 440292 440292
77 53343.2 53343.2 53224.7 53224.7
273 4995.92 4995.92 4877.46 4877.46
406 3763 3763 3644.54 3644.54
650 2981.98 2981.98 2863.52 2863.52
695 1923.87 1923.87 1805.41 1805.41
736 611.054 611.054 492.594 492.594
1044 599.858 599.858 481.398 481.398
1545 437.357 437.357 318.897 318.897
