"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5033.02 5033.02 5125.96 5125.96
2 3782.55 3782.55 3875.49 3875.49
3 2994.55 2994.55 3087.49 3087.49
4 2236.81 2236.81 2329.75 2329.75
7 1253.31 1253.31 1346.25 1346.25
26 815.509 815.509 908.449 908.449
408 754.052 754.052 846.992 846.992
427 619.058 619.058 711.998 711.998
474 548.846 548.846 641.786 641.786
511 511.614 511.614 604.554 604.554
584 409.58 409.58 502.52 502.52
757 187.412 187.412 280.352 280.352
1124 185.115 185.115 278.055 278.055
1170 112.577 112.577 205.517 205.517
1870 105.673 105.673 198.613 198.613
1987 104.015 104.015 196.955 196.955
2150 3084.62 104.015 3177.56 196.955
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10210.3 10210.3 10245.7 10245.7
2 3186.83 3186.83 3222.18 3222.18
4 1885.75 1885.75 1921.1 1921.1
8 1674.42 1674.42 1709.77 1709.77
12 1486.33 1486.33 1521.68 1521.68
61 1039.48 1039.48 1074.83 1074.83
238 996.579 996.579 1031.93 1031.93
267 759.285 759.285 794.635 794.635
318 498.393 498.393 533.743 533.743
683 378.95 378.95 414.3 414.3
769 345.393 345.393 380.743 380.743
832 323.522 323.522 358.872 358.872
846 315.752 315.752 351.102 351.102
887 256.522 256.522 291.872 291.872
936 159.13 159.13 194.48 194.48
1571 122.071 122.071 157.421 157.421
1929 108.614 108.614 143.964 143.964
1939 95.5076 95.5076 130.858 130.858
1970 81.5316 81.5316 116.882 116.882
2150 563.743 81.5316 599.093 116.882
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3141.9 3141.9 3145.72 3145.72
2 1522.9 1522.9 1526.72 1526.72
11 1483.95 1483.95 1487.77 1487.77
14 800.709 800.709 804.529 804.529
42 652.536 652.536 656.356 656.356
96 458.225 458.225 462.045 462.045
223 401.241 401.241 405.061 405.061
303 377.997 377.997 381.817 381.817
330 347.257 347.257 351.077 351.077
438 271.093 271.093 274.913 274.913
443 208.09 208.09 211.91 211.91
738 156.619 156.619 160.439 160.439
1195 138.136 138.136 141.956 141.956
1340 111.851 111.851 115.671 115.671
1672 89.6007 89.6007 93.4207 93.4207
1826 70.9114 70.9114 74.7314 74.7314
2150 2371 70.9114 2374.82 74.7314
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1245.2 1245.2 1266.95 1266.95
8 1003.99 1003.99 1025.74 1025.74
39 962.575 962.575 984.325 984.325
40 796.217 796.217 817.967 817.967
103 504.736 504.736 526.486 526.486
403 395.468 395.468 417.218 417.218
404 376.474 376.474 398.224 398.224
429 329.783 329.783 351.533 351.533
472 274.849 274.849 296.599 296.599
728 205.221 205.221 226.971 226.971
766 200.778 200.778 222.528 222.528
923 193.529 193.529 215.279 215.279
1158 166.696 166.696 188.446 188.446
1404 136.201 136.201 157.951 157.951
1608 129.014 129.014 150.764 150.764
1857 105.651 105.651 127.401 127.401
2150 965.856 105.651 987.606 127.401
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1624.28 1624.28 1689.07 1689.07
11 1516.43 1516.43 1581.22 1581.22
13 1296.2 1296.2 1360.99 1360.99
20 1176.33 1176.33 1241.12 1241.12
27 979.722 979.722 1044.51 1044.51
37 625.603 625.603 690.393 690.393
91 595.737 595.737 660.527 660.527
187 567.398 567.398 632.188 632.188
339 531.165 531.165 595.955 595.955
406 290.014 290.014 354.804 354.804
765 224.298 224.298 289.088 289.088
807 133.958 133.958 198.748 198.748
1164 118.417 118.417 183.207 183.207
1427 96.0298 96.0298 160.82 160.82
1708 66.9968 66.9968 131.787 131.787
1926 63.6674 63.6674 128.457 128.457
2150 3980.45 63.6674 4045.24 128.457
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5611.89 5611.89 5665.96 5665.96
2 2599.89 2599.89 2653.96 2653.96
10 1353.02 1353.02 1407.09 1407.09
12 1248.7 1248.7 1302.77 1302.77
46 720.687 720.687 774.757 774.757
97 644.372 644.372 698.442 698.442
266 591.103 591.103 645.173 645.173
468 412.945 412.945 467.015 467.015
520 262.212 262.212 316.282 316.282
769 235.233 235.233 289.303 289.303
793 225.413 225.413 279.483 279.483
1102 204.441 204.441 258.511 258.511
1188 132.24 132.24 186.31 186.31
1310 122.778 122.778 176.848 176.848
1501 87.2015 87.2015 141.271 141.271
1976 80.3061 80.3061 134.376 134.376
2150 100.434 80.3061 154.504 134.376
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2558.53 2558.53 2467.01 2467.01
3 1851.67 1851.67 1760.15 1760.15
4 1807.61 1807.61 1716.09 1716.09
7 1264.31 1264.31 1172.79 1172.79
17 1106.93 1106.93 1015.41 1015.41
25 1059.75 1059.75 968.23 968.23
45 842.833 842.833 751.313 751.313
65 582.977 582.977 491.457 491.457
75 499.416 499.416 407.896 407.896
233 362.401 362.401 270.881 270.881
406 252.374 252.374 160.854 160.854
489 178.932 178.932 87.4115 87.4115
759 131.644 131.644 40.1238 40.1238
1109 120.608 120.608 29.0879 29.0879
1351 114.995 114.995 23.4745 23.4745
1531 81.7195 81.7195 -9.80051 -9.80051
1800 513.968 81.7195 422.448 -9.80051
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3501.72 3501.72 3524.35 3524.35
3 2707.51 2707.51 2730.14 2730.14
4 2662.64 2662.64 2685.27 2685.27
6 2662.16 2662.16 2684.79 2684.79
