"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 30.6256 30.6256 1030.63 1030.63
2 26.4118 26.4118 1026.41 1026.41
6 24.2871 24.2871 1024.29 1024.29
127 19.6762 19.6762 1019.68 1019.68
338 15.5077 15.5077 1015.51 1015.51
413 13.8173 13.8173 1013.82 1013.82
424 10.1365 10.1365 1010.14 1010.14
440 7.40153 7.40153 1007.4 1007.4
820 5.38316 5.38316 1005.38 1005.38
1404 3.03477 3.03477 1003.03 1003.03
1416 1.10873 1.10873 1001.11 1001.11
1808 0.902146 0.902146 1000.9 1000.9
3122 0.169488 0.169488 1000.17 1000.17
20050 10.4663 0.169488 1010.47 1000.17
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 60.2683 60.2683 130.298 130.298
9 14.9989 14.9989 85.0289 85.0289
230 1.28052 1.28052 71.3105 71.3105
5423 0.469232 0.469232 70.4992 70.4992
10323 0.260442 0.260442 70.2904 70.2904
20050 519.252 0.260442 589.282 70.2904
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 167.666 167.666 119.446 119.446
2 73.3923 73.3923 25.1723 25.1723
3 71.7529 71.7529 23.5329 23.5329
4 35.6985 35.6985 -12.5215 -12.5215
19 15.0026 15.0026 -33.2174 -33.2174
103 5.78286 5.78286 -42.4371 -42.4371
139 2.42215 2.42215 -45.7979 -45.7979
729 1.43942 1.43942 -46.7806 -46.7806
1035 1.15512 1.15512 -47.0649 -47.0649
5513 1.02355 1.02355 -47.1964 -47.1964
5902 0.353556 0.353556 -47.8664 -47.8664
20050 0.070272 0.070272 -48.1497 -48.1497
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 674.259 674.259 699.729 699.729
2 487.391 487.391 512.861 512.861
3 24.8615 24.8615 50.3315 50.3315
29 20.3156 20.3156 45.7856 45.7856
523 16.2091 16.2091 41.6791 41.6791
543 11.4907 11.4907 36.9607 36.9607
707 6.15952 6.15952 31.6295 31.6295
2304 4.20161 4.20161 29.6716 29.6716
2425 4.10889 4.10889 29.5789 29.5789
