"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 154.53 154.53 145.32 145.32
2 112.851 112.851 103.641 103.641
3 105.188 105.188 95.978 95.978
5 78.1967 78.1967 68.9867 68.9867
15 74.7622 74.7622 65.5522 65.5522
24 52.1971 52.1971 42.9871 42.9871
109 -9.68825 -9.68825 -18.8983 -18.8983
450 111.405 -9.68825 102.195 -18.8983
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 117.003 117.003 772.993 772.993
2 101.372 101.372 757.362 757.362
3 96.813 96.813 752.803 752.803
4 40.2429 40.2429 696.233 696.233
11 15.2649 15.2649 671.255 671.255
532 10.4219 10.4219 666.412 666.412
582 -5.47154 -5.47154 650.518 650.518
850 38.838 -5.47154 694.828 650.518
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 133.219 133.219 199.929 199.929
3 114.926 114.926 181.636 181.636
4 47.2005 47.2005 113.91 113.91
14 33.7063 33.7063 100.416 100.416
116 23.3112 23.3112 90.0212 90.0212
213 11.9562 11.9562 78.6662 78.6662
522 -51.3366 -51.3366 15.3734 15.3734
850 35.1246 -51.3366 101.835 15.3734
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.978 85.978 1027.65 1027.65
4 82.9668 82.9668 1024.64 1024.64
6 48.7316 48.7316 990.402 990.402
7 32.931 32.931 974.601 974.601
509 -29.5269 -29.5269 912.143 912.143
673 -33.9748 -33.9748 907.695 907.695
850 23.7671 -33.9748 965.437 907.695
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 103.03 103.03 65.5797 65.5797
2 61.2559 61.2559 23.8059 23.8059
12 33.9985 33.9985 -3.45147 -3.45147
216 17.6905 17.6905 -19.7595 -19.7595
535 17.5071 17.5071 -19.9429 -19.9429
557 13.112 13.112 -24.338 -24.338
616 11.1826 11.1826 -26.2674 -26.2674
621 10.2534 10.2534 -27.1966 -27.1966
632 -9.01404 -9.01404 -46.464 -46.464
739 -14.3992 -14.3992 -51.8492 -51.8492
850 47.3815 -14.3992 9.93149 -51.8492
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 57.377 57.377 347.997 347.997
24 54.5637 54.5637 345.184 345.184
28 52.8944 52.8944 343.514 343.514
44 51.5139 51.5139 342.134 342.134
228 49.7802 49.7802 340.4 340.4
287 34.0807 34.0807 324.701 324.701
505 32.1249 32.1249 322.745 322.745
548 17.0504 17.0504 307.67 307.67
575 -13.3651 -13.3651 277.255 277.255
836 -16.1788 -16.1788 274.441 274.441
839 -19.6157 -19.6157 271.004 271.004
850 104.404 -19.6157 395.024 271.004
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 80.6095 80.6095 -20.9205 -20.9205
2 77.3374 77.3374 -24.1926 -24.1926
4 55.9748 55.9748 -45.5552 -45.5552
8 46.9222 46.9222 -54.6078 -54.6078
14 37.5041 37.5041 -64.0259 -64.0259
501 35.5969 35.5969 -65.9331 -65.9331
522 17.8584 17.8584 -83.6716 -83.6716
624 15.4753 15.4753 -86.0547 -86.0547
850 61.625 15.4753 -39.905 -86.0547
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 97.731 97.731 399.701 399.701
3 75.2792 75.2792 377.249 377.249
10 58.1919 58.1919 360.162 360.162
26 46.8123 46.8123 348.782 348.782
33 29.9729 29.9729 331.943 331.943
321 27.8278 27.8278 329.798 329.798
517 8.35773 8.35773 310.328 310.328
542 -1.71492 -1.71492 300.255 300.255
570 -9.76456 -9.76456 292.205 292.205
667 -26.3764 -26.3764 275.594 275.594
850 72.3927 -26.3764 374.363 275.594
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 118.32 118.32 52.7095 52.7095
2 37.2769 37.2769 -28.3331 -28.3331
144 36.8544 36.8544 -28.7556 -28.7556
190 4.05394 4.05394 -61.5561 -61.5561
583 -15.7016 -15.7016 -81.3116 -81.3116
850 43.0038 -15.7016 -22.6062 -81.3116
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 76.0841 76.0841 40.3941 40.3941
14 73.2883 73.2883 37.5983 37.5983
24 69.6209 69.6209 33.9309 33.9309
29 47.0478 47.0478 11.3578 11.3578
105 -12.7646 -12.7646 -48.4546 -48.4546
450 121.811 -12.7646 86.1209 -48.4546
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 79.5465 79.5465 111.287 111.287
3 76.3991 76.3991 108.139 108.139
18 73.7157 73.7157 105.456 105.456
20 69.1453 69.1453 100.885 100.885
26 38.5863 38.5863 70.3263 70.3263
