"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 48.5612 48.5612 39.3512 39.3512
2 31.1269 31.1269 21.9169 21.9169
4 4.71351 4.71351 -4.49649 -4.49649
211 -10.1967 -10.1967 -19.4067 -19.4067
309 -13.6768 -13.6768 -22.8868 -22.8868
450 134.594 -13.6768 125.384 -22.8868
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 50.1504 50.1504 706.14 706.14
2 43.2632 43.2632 699.253 699.253
5 11.9177 11.9177 667.908 667.908
15 7.49159 7.49159 663.482 663.482
31 4.04087 4.04087 660.031 660.031
34 0.336534 0.336534 656.327 656.327
255 -9.92449 -9.92449 646.066 646.066
400 -37.0509 -37.0509 618.939 618.939
450 41.9029 -37.0509 697.893 618.939
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 98.845 98.845 165.555 165.555
2 80.322 80.322 147.032 147.032
3 50.841 50.841 117.551 117.551
4 45.7396 45.7396 112.45 112.45
5 28.6865 28.6865 95.3965 95.3965
12 21.1667 21.1667 87.8767 87.8767
14 21.1603 21.1603 87.8703 87.8703
27 12.7712 12.7712 79.4812 79.4812
30 10.0921 10.0921 76.8021 76.8021
137 -30.6077 -30.6077 36.1023 36.1023
450 67.6154 -30.6077 134.325 36.1023
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.283 85.283 1026.95 1026.95
2 48.7532 48.7532 990.423 990.423
6 8.63226 8.63226 950.302 950.302
13 6.43062 6.43062 948.101 948.101
23 4.92285 4.92285 946.593 946.593
309 -10.904 -10.904 930.766 930.766
352 -26.6899 -26.6899 914.98 914.98
450 43.0244 -26.6899 984.694 914.98
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.9569 26.9569 -10.4931 -10.4931
4 10.8437 10.8437 -26.6063 -26.6063
50 3.84968 3.84968 -33.6003 -33.6003
132 3.79555 3.79555 -33.6545 -33.6545
281 -12.821 -12.821 -50.271 -50.271
450 52.1344 -12.821 14.6844 -50.271
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 82.0202 82.0202 372.64 372.64
3 21.4615 21.4615 312.081 312.081
8 3.85319 3.85319 294.473 294.473
133 -6.64636 -6.64636 283.974 283.974
244 -11.5408 -11.5408 279.079 279.079
450 57.8012 -11.5408 348.421 279.079
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 88.6763 88.6763 -12.8537 -12.8537
2 41.431 41.431 -60.099 -60.099
4 40.3848 40.3848 -61.1452 -61.1452
8 14.4361 14.4361 -87.0939 -87.0939
18 1.66138 1.66138 -99.8686 -99.8686
450 69.7718 1.66138 -31.7582 -99.8686
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 36.5406 36.5406 338.511 338.511
3 11.7359 11.7359 313.706 313.706
110 6.85325 6.85325 308.823 308.823
111 -9.00013 -9.00013 292.97 292.97
122 -66.3982 -66.3982 235.572 235.572
175 -116.271 -116.271 185.699 185.699
217 -120.008 -120.008 181.962 181.962
450 59.537 -120.008 361.507 181.962
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 56.3474 56.3474 -9.26256 -9.26256
5 55.9965 55.9965 -9.6135 -9.6135
8 38.9244 38.9244 -26.6856 -26.6856
9 16.521 16.521 -49.089 -49.089
10 15.8786 15.8786 -49.7314 -49.7314
12 6.64229 6.64229 -58.9677 -58.9677
19 4.71524 4.71524 -60.8948 -60.8948
103 -69.5664 -69.5664 -135.176 -135.176
450 81.4505 -69.5664 15.8405 -135.176
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 75.8249 75.8249 40.1349 40.1349
2 65.1234 65.1234 29.4334 29.4334
3 51.546 51.546 15.856 15.856
6 23.5594 23.5594 -12.1306 -12.1306
14 16.5091 16.5091 -19.1809 -19.1809
20 14.4108 14.4108 -21.2792 -21.2792
39 5.61799 5.61799 -30.072 -30.072
105 -25.7071 -25.7071 -61.3971 -61.3971
145 -47.568 -47.568 -83.258 -83.258
288 -63.5764 -63.5764 -99.2664 -99.2664
406 -65.8339 -65.8339 -101.524 -101.524
450 111.315 -65.8339 75.6249 -101.524
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 79.4322 79.4322 111.172 111.172
2 48.7842 48.7842 80.5242 80.5242
4 35.2229 35.2229 66.9629 66.9629
5 14.2501 14.2501 45.9901 45.9901
19 12.2246 12.2246 43.9646 43.9646
34 6.79726 6.79726 38.5373 38.5373
105 -26.8669 -26.8669 4.87306 4.87306
