"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.03988e+07 5.03988e+07 5.03981e+07 5.03981e+07
3 2.70527e+07 2.70527e+07 2.7052e+07 2.7052e+07
6 9.32558e+06 9.32558e+06 9.32496e+06 9.32496e+06
199 7.44259e+06 7.44259e+06 7.44197e+06 7.44197e+06
411 5.20002e+06 5.20002e+06 5.1994e+06 5.1994e+06
419 4.97841e+06 4.97841e+06 4.97779e+06 4.97779e+06
476 4.79743e+06 4.79743e+06 4.79681e+06 4.79681e+06
523 2.74709e+06 2.74709e+06 2.74647e+06 2.74647e+06
707 1.97281e+06 1.97281e+06 1.97218e+06 1.97218e+06
725 1.58832e+06 1.58832e+06 1.5877e+06 1.5877e+06
750 5.43864e+07 1.58832e+06 5.43858e+07 1.5877e+06
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.32252e+07 7.32252e+07 7.3225e+07 7.3225e+07
2 6.23309e+07 6.23309e+07 6.23306e+07 6.23306e+07
7 1.31465e+07 1.31465e+07 1.31463e+07 1.31463e+07
35 1.22767e+07 1.22767e+07 1.22764e+07 1.22764e+07
39 1.14761e+07 1.14761e+07 1.14759e+07 1.14759e+07
67 8.76131e+06 8.76131e+06 8.76105e+06 8.76105e+06
134 5.44994e+06 5.44994e+06 5.44969e+06 5.44969e+06
172 2.83178e+06 2.83178e+06 2.83152e+06 2.83152e+06
407 1.51772e+06 1.51772e+06 1.51747e+06 1.51747e+06
433 846622 846622 846367 846367
750 2.76577e+06 846622 2.76551e+06 846367
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.039e+07 7.039e+07 7.03901e+07 7.03901e+07
3 5.05781e+07 5.05781e+07 5.05782e+07 5.05782e+07
7 2.35955e+07 2.35955e+07 2.35956e+07 2.35956e+07
24 1.93925e+07 1.93925e+07 1.93925e+07 1.93925e+07
28 1.10144e+07 1.10144e+07 1.10145e+07 1.10145e+07
162 1.08829e+07 1.08829e+07 1.08829e+07 1.08829e+07
167 6.4723e+06 6.4723e+06 6.47235e+06 6.47235e+06
415 5.60918e+06 5.60918e+06 5.60924e+06 5.60924e+06
523 5.00151e+06 5.00151e+06 5.00157e+06 5.00157e+06
