"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 33.5441 33.5441 40.4141 40.4141
7 33.0476 33.0476 39.9176 39.9176
10 32.9168 32.9168 39.7868 39.7868
11 30.5057 30.5057 37.3757 37.3757
13 11.524 11.524 18.394 18.394
14 6.78503 6.78503 13.655 13.655
22 6.58061 6.58061 13.4506 13.4506
32 5.14267 5.14267 12.0127 12.0127
156 3.3652 3.3652 10.2352 10.2352
195 2.54784 2.54784 9.41784 9.41784
239 2.47646 2.47646 9.34646 9.34646
1190 2.444 2.444 9.314 9.314
1829 2.09746 2.09746 8.96746 8.96746
2181 1.44041 1.44041 8.31041 8.31041
20050 84216.9 1.44041 84223.8 8.31041
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.3796 13.3796 13.3896 13.3896
9 11.2395 11.2395 11.2495 11.2495
34 7.152 7.152 7.162 7.162
134 4.09227 4.09227 4.10227 4.10227
173 2.1491 2.1491 2.1591 2.1591
435 1.56807 1.56807 1.57807 1.57807
2414 1.53042 1.53042 1.54042 1.54042
2431 1.31194 1.31194 1.32194 1.32194
3216 1.1669 1.1669 1.1769 1.1769
4419 1.00889 1.00889 1.01889 1.01889
20050 50512.3 1.00889 50512.3 1.01889
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.6614 17.6614 -112.949 -112.949
6 14.1006 14.1006 -116.509 -116.509
19 13.7748 13.7748 -116.835 -116.835
20 6.62338 6.62338 -123.987 -123.987
40 3.40437 3.40437 -127.206 -127.206
233 2.76035 2.76035 -127.85 -127.85
281 1.58648 1.58648 -129.024 -129.024
697 1.4727 1.4727 -129.137 -129.137
20050 65383.3 1.4727 65252.7 -129.137
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 41.4728 41.4728 -181.647 -181.647
4 14.9732 14.9732 -208.147 -208.147
24 7.49206 7.49206 -215.628 -215.628
26 6.31144 6.31144 -216.809 -216.809
111 5.33138 5.33138 -217.789 -217.789
171 4.18169 4.18169 -218.938 -218.938
200 0.878672 0.878672 -222.241 -222.241
936 0.560181 0.560181 -222.56 -222.56
20050 69618.1 0.560181 69395 -222.56
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.94963 9.94963 -34.4804 -34.4804
3 6.31072 6.31072 -38.1193 -38.1193
21 5.37576 5.37576 -39.0542 -39.0542
31 5.32631 5.32631 -39.1037 -39.1037
170 3.84341 3.84341 -40.5866 -40.5866
206 2.95286 2.95286 -41.4771 -41.4771
417 2.25669 2.25669 -42.1733 -42.1733
428 1.70483 1.70483 -42.7252 -42.7252
1337 1.38326 1.38326 -43.0467 -43.0467
1504 0.480709 0.480709 -43.9493 -43.9493
20050 46729.8 0.480709 46685.4 -43.9493
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 57.3168 57.3168 142.707 142.707
2 15.5466 15.5466 100.937 100.937
20 5.3142 5.3142 90.7042 90.7042
114 4.98307 4.98307 90.3731 90.3731
282 2.38223 2.38223 87.7722 87.7722
314 0.330063 0.330063 85.7201 85.7201
20050 42988.5 0.330063 43073.9 85.7201
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 47.935 47.935 -939.355 -939.355
2 46.904 46.904 -940.386 -940.386
3 19.5852 19.5852 -967.705 -967.705
8 6.77091 6.77091 -980.519 -980.519
111 6.48322 6.48322 -980.807 -980.807
139 5.71183 5.71183 -981.578 -981.578
216 4.23909 4.23909 -983.051 -983.051
340 3.75496 3.75496 -983.535 -983.535
1026 1.40612 1.40612 -985.884 -985.884
1441 0.74541 0.74541 -986.545 -986.545
2124 0.621276 0.621276 -986.669 -986.669
20050 51699.4 0.621276 50712.2 -986.669
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.0729 20.0729 -131.687 -131.687
3 11.2012 11.2012 -140.559 -140.559
4 6.68193 6.68193 -145.078 -145.078
155 4.7051 4.7051 -147.055 -147.055
189 2.16869 2.16869 -149.591 -149.591
20050 60998.1 2.16869 60846.3 -149.591
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 58.5433 58.5433 125.343 125.343
3 19.9416 19.9416 86.7416 86.7416
6 13.6116 13.6116 80.4116 80.4116
10 9.65472 9.65472 76.4547 76.4547
23 9.48692 9.48692 76.2869 76.2869
135 7.06016 7.06016 73.8602 73.8602
139 4.35055 4.35055 71.1505 71.1505
519 4.02423 4.02423 70.8242 70.8242
614 3.55951 3.55951 70.3595 70.3595
663 3.01443 3.01443 69.8144 69.8144
1350 2.3029 2.3029 69.1029 69.1029
20050 69779.9 2.3029 69846.7 69.1029
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 59.6697 59.6697 155.92 155.92
2 44.1489 44.1489 140.399 140.399
7 31.0127 31.0127 127.263 127.263
9 23.9776 23.9776 120.228 120.228
14 23.2754 23.2754 119.525 119.525
25 12.0749 12.0749 108.325 108.325
35 6.21377 6.21377 102.464 102.464
41 6.14982 6.14982 102.4 102.4
174 6.11155 6.11155 102.362 102.362
177 2.81506 2.81506 99.0651 99.0651
401 1.51363 1.51363 97.7636 97.7636
1608 0.897082 0.897082 97.1471 97.1471
20050 77521.6 0.897082 77617.9 97.1471
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 46.3455 46.3455 193.066 193.066
3 25.751 25.751 172.471 172.471
8 19.6604 19.6604 166.38 166.38
10 10.4665 10.4665 157.187 157.187
19 7.34297 7.34297 154.063 154.063
25 7.28438 7.28438 154.004 154.004
104 3.49194 3.49194 150.212 150.212
162 3.33156 3.33156 150.052 150.052
274 1.91229 1.91229 148.632 148.632
392 1.43856 1.43856 148.159 148.159
934 1.08919 1.08919 147.809 147.809
1596 0.965178 0.965178 147.685 147.685
20050 38122.9 0.965178 38269.6 147.685
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 57.8654 57.8654 -534.115 -534.115
2 25.8915 25.8915 -566.088 -566.088
7 23.7042 23.7042 -568.276 -568.276
13 15.4421 15.4421 -576.538 -576.538
14 9.26708 9.26708 -582.713 -582.713
119 5.65977 5.65977 -586.32 -586.32
136 5.00529 5.00529 -586.975 -586.975
182 1.90073 1.90073 -590.079 -590.079
819 1.20109 1.20109 -590.779 -590.779
20050 63943.7 1.20109 63351.7 -590.779
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 38.578 38.578 112.868 112.868
2 33.8331 33.8331 108.123 108.123
6 6.15803 6.15803 80.448 80.448
19 2.75426 2.75426 77.0443 77.0443
136 2.73871 2.73871 77.0287 77.0287
1624 2.38609 2.38609 76.6761 76.6761
2798 1.6798 1.6798 75.9698 75.9698
20050 70589.2 1.6798 70663.4 75.9698
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 40.2144 40.2144 36.7244 36.7244
2 31.5569 31.5569 28.0669 28.0669
5 6.55166 6.55166 3.06166 3.06166
10 6.163 6.163 2.673 2.673
154 4.04155 4.04155 0.551549 0.551549
191 2.34171 2.34171 -1.14829 -1.14829
197 2.10727 2.10727 -1.38273 -1.38273
320 1.87768 1.87768 -1.61232 -1.61232
530 1.65141 1.65141 -1.83859 -1.83859
20050 58610.2 1.65141 58606.7 -1.83859
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 61.4929 61.4929 48.6629 48.6629
2 46.2618 46.2618 33.4318 33.4318
3 7.91006 7.91006 -4.91994 -4.91994
26 5.6057 5.6057 -7.2243 -7.2243
173 2.25888 2.25888 -10.5711 -10.5711
174 1.79257 1.79257 -11.0374 -11.0374
356 1.31002 1.31002 -11.52 -11.52
20050 49797.3 1.31002 49784.5 -11.52
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16.4445 16.4445 -180.675 -180.675
2 8.94292 8.94292 -188.177 -188.177
12 5.78208 5.78208 -191.338 -191.338
36 4.7814 4.7814 -192.339 -192.339
185 4.44347 4.44347 -192.677 -192.677
211 1.60661 1.60661 -195.513 -195.513
392 0.622648 0.622648 -196.497 -196.497
2695 0.595753 0.595753 -196.524 -196.524
20050 95036.1 0.595753 94839 -196.524
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 75.8287 75.8287 -403.541 -403.541
2 57.8022 57.8022 -421.568 -421.568
3 37.7918 37.7918 -441.578 -441.578
4 28.7118 28.7118 -450.658 -450.658
8 10.1908 10.1908 -469.179 -469.179
9 4.29467 4.29467 -475.075 -475.075
107 3.80779 3.80779 -475.562 -475.562
164 3.17896 3.17896 -476.191 -476.191
166 2.54638 2.54638 -476.824 -476.824
438 0.984241 0.984241 -478.386 -478.386
928 0.148027 0.148027 -479.222 -479.222
20050 95981.9 0.148027 95502.5 -479.222
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 70.3276 70.3276 922.738 922.738
2 59.209 59.209 911.619 911.619
3 10.0398 10.0398 862.45 862.45
7 9.65804 9.65804 862.068 862.068
19 5.78079 5.78079 858.191 858.191
154 1.66599 1.66599 854.076 854.076
347 1.4632 1.4632 853.873 853.873
20050 48200.6 1.4632 49053 853.873
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 40.3483 40.3483 -959.652 -959.652
3 13.2731 13.2731 -986.727 -986.727
13 9.42907 9.42907 -990.571 -990.571
16 6.69284 6.69284 -993.307 -993.307
49 1.51968 1.51968 -998.48 -998.48
419 1.29787 1.29787 -998.702 -998.702
964 0.863814 0.863814 -999.136 -999.136
1338 0.833584 0.833584 -999.166 -999.166
20050 53763.8 0.833584 52763.8 -999.166
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.7736 26.7736 100.944 100.944
4 26.4065 26.4065 100.576 100.576
5 7.80849 7.80849 81.9785 81.9785
107 5.82788 5.82788 79.9979 79.9979
148 2.33139 2.33139 76.5014 76.5014
431 2.31649 2.31649 76.4865 76.4865
1006 1.48108 1.48108 75.6511 75.6511
1337 0.470659 0.470659 74.6407 74.6407
20050 67269.9 0.470659 67344.1 74.6407
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.68553 8.68553 -503.244 -503.244
12 6.2815 6.2815 -505.649 -505.649
19 5.46475 5.46475 -506.465 -506.465
222 1.12564 1.12564 -510.804 -510.804
20050 54899.4 1.12564 54387.4 -510.804
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 74.8597 74.8597 -489.2 -489.2
2 16.3105 16.3105 -547.749 -547.749
10 10.2297 10.2297 -553.83 -553.83
12 8.93548 8.93548 -555.125 -555.125
18 6.26857 6.26857 -557.791 -557.791
25 2.04904 2.04904 -562.011 -562.011
306 0.560941 0.560941 -563.499 -563.499
20050 60188.5 0.560941 59624.5 -563.499
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.619 26.619 -7.75096 -7.75096
6 17.9453 17.9453 -16.4247 -16.4247
12 7.09048 7.09048 -27.2795 -27.2795
141 3.07185 3.07185 -31.2981 -31.2981
166 2.40675 2.40675 -31.9633 -31.9633
1705 1.80698 1.80698 -32.563 -32.563
1742 1.21563 1.21563 -33.1544 -33.1544
3228 0.853863 0.853863 -33.5161 -33.5161
20050 44438.2 0.853863 44403.8 -33.5161
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.331 14.331 64.371 64.371
6 12.516 12.516 62.556 62.556
27 10.9721 10.9721 61.0121 61.0121
43 10.1525 10.1525 60.1925 60.1925
102 7.1338 7.1338 57.1738 57.1738
114 6.16643 6.16643 56.2064 56.2064
117 3.4471 3.4471 53.4871 53.4871
153 3.17587 3.17587 53.2159 53.2159
382 2.53946 2.53946 52.5795 52.5795
423 1.94114 1.94114 51.9811 51.9811
1480 1.66524 1.66524 51.7052 51.7052
2362 1.63648 1.63648 51.6765 51.6765
20050 68744.7 1.63648 68794.8 51.6765
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.175 22.175 -311.995 -311.995
3 18.3213 18.3213 -315.849 -315.849
11 15.402 15.402 -318.768 -318.768
13 9.73257 9.73257 -324.437 -324.437
17 5.77963 5.77963 -328.39 -328.39
137 3.37088 3.37088 -330.799 -330.799
240 3.15073 3.15073 -331.019 -331.019
378 2.24733 2.24733 -331.923 -331.923
1847 0.987641 0.987641 -333.182 -333.182
20050 127060 0.987641 126726 -333.182
