"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 639179 639179 639255 639255
5 124171 124171 124247 124247
18 82482.8 82482.8 82559.1 82559.1
19 19593.5 19593.5 19669.8 19669.8
45 56.459 56.459 132.729 132.729
729 34.23 34.23 110.5 110.5
850 20307.6 34.23 20383.9 110.5
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.62989e+06 2.62989e+06 2.62987e+06 2.62987e+06
4 131370 131370 131348 131348
5 15538.9 15538.9 15516.4 15516.4
45 37.5523 37.5523 15.0023 15.0023
850 5.63356e+06 37.5523 5.63353e+06 15.0023
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.31993e+07 1.31993e+07 1.31993e+07 1.31993e+07
2 627933 627933 627947 627947
13 487523 487523 487537 487537
33 439399 439399 439413 439413
39 249129 249129 249143 249143
45 105617 105617 105630 105630
48 62187.1 62187.1 62200.8 62200.8
50 19064.9 19064.9 19078.5 19078.5
128 1207.27 1207.27 1220.93 1220.93
291 661.86 661.86 675.52 675.52
508 153.627 153.627 167.287 167.287
602 29.2941 29.2941 42.9541 42.9541
850 10957.5 29.2941 10971.1 42.9541
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.29075e+06 2.29075e+06 2.29169e+06 2.29169e+06
3 170450 170450 171388 171388
13 115053 115053 115990 115990
28 9876.51 9876.51 10814.4 10814.4
115 3249.84 3249.84 4187.68 4187.68
136 146.945 146.945 1084.78 1084.78
503 83.4749 83.4749 1021.31 1021.31
611 78.0466 78.0466 1015.89 1015.89
850 8.88479e+06 78.0466 8.88573e+06 1015.89
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.75351e+07 1.75351e+07 1.7535e+07 1.7535e+07
2 7.01483e+06 7.01483e+06 7.01475e+06 7.01475e+06
4 4.66315e+06 4.66315e+06 4.66307e+06 4.66307e+06
7 1313.79 1313.79 1235.07 1235.07
191 360.189 360.189 281.469 281.469
251 152.29 152.29 73.5696 73.5696
519 145.377 145.377 66.657 66.657
749 51.2593 51.2593 -27.4607 -27.4607
850 8.59825e+06 51.2593 8.59817e+06 -27.4607
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.48886e+07 2.48886e+07 2.4888e+07 2.4888e+07
2 87964.6 87964.6 87366.2 87366.2
27 3405.14 3405.14 2806.71 2806.71
115 431.094 431.094 -167.336 -167.336
304 409.638 409.638 -188.792 -188.792
687 161.941 161.941 -436.489 -436.489
776 84.5717 84.5717 -513.858 -513.858
850 6732.23 84.5717 6133.8 -513.858
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.85297e+07 1.85297e+07 1.85297e+07 1.85297e+07
2 8.71232e+06 8.71232e+06 8.71224e+06 8.71224e+06
5 4.0448e+06 4.0448e+06 4.04472e+06 4.04472e+06
8 2.95826e+06 2.95826e+06 2.95818e+06 2.95818e+06
12 642845 642845 642760 642760
15 354231 354231 354146 354146
122 122683 122683 122598 122598
132 105650 105650 105565 105565
145 27091.7 27091.7 27006.2 27006.2
248 3073 3073 2987.58 2987.58
263 419.627 419.627 334.207 334.207
338 54.9534 54.9534 -30.4666 -30.4666
577 10.2019 10.2019 -75.2181 -75.2181
850 9.88302e+06 10.2019 9.88294e+06 -75.2181
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.7178e+06 1.7178e+06 1.71799e+06 1.71799e+06
11 24873.5 24873.5 25066.8 25066.8
155 9660.92 9660.92 9854.17 9854.17
266 2076.19 2076.19 2269.44 2269.44
376 118.212 118.212 311.462 311.462
504 24.7319 24.7319 217.982 217.982
850 5.11058e+06 24.7319 5.11077e+06 217.982
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.58901e+06 2.58901e+06 2.58883e+06 2.58883e+06
4 4006.3 4006.3 3824.8 3824.8
158 1922.09 1922.09 1740.59 1740.59
254 963.951 963.951 782.451 782.451
576 790.547 790.547 609.047 609.047
663 338.303 338.303 156.803 156.803
669 33.5787 33.5787 -147.921 -147.921
850 197046 33.5787 196864 -147.921
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.83139e+07 2.83139e+07 2.83144e+07 2.83144e+07
2 3.03491e+06 3.03491e+06 3.03537e+06 3.03537e+06
3 2.06089e+06 2.06089e+06 2.06134e+06 2.06134e+06
10 475021 475021 475473 475473
11 11697.7 11697.7 12150.3 12150.3
138 4221.3 4221.3 4673.92 4673.92
268 3698.38 3698.38 4151 4151
366 2074.15 2074.15 2526.77 2526.77
392 1017.62 1017.62 1470.24 1470.24
504 412.92 412.92 865.54 865.54
580 379.89 379.89 832.51 832.51
628 135.72 135.72 588.34 588.34
730 114.434 114.434 567.054 567.054
748 9.08295 9.08295 461.703 461.703
850 811679 9.08295 812132 461.703
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.47251e+07 1.47251e+07 1.4725e+07 1.4725e+07
3 887001 887001 886883 886883
6 46238 46238 46119.5 46119.5
22 4692.66 4692.66 4574.2 4574.2
36 370.771 370.771 252.311 252.311
370 184.071 184.071 65.6109 65.6109
593 52.4096 52.4096 -66.0504 -66.0504
646 47.7806 47.7806 -70.6794 -70.6794
850 2.05919e+06 47.7806 2.05907e+06 -70.6794
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.58816e+07 6.58816e+07 6.58817e+07 6.58817e+07
2 2.06237e+07 2.06237e+07 2.06238e+07 2.06238e+07
3 9.73163e+06 9.73163e+06 9.73173e+06 9.73173e+06
6 2.74684e+06 2.74684e+06 2.74694e+06 2.74694e+06
7 476293 476293 476393 476393
26 15418.5 15418.5 15518.2 15518.2
166 3830.66 3830.66 3930.39 3930.39
216 1913.63 1913.63 2013.36 2013.36
322 205.601 205.601 305.331 305.331
435 117.39 117.39 217.12 217.12
556 62.7298 62.7298 162.46 162.46
850 2.37716e+06 62.7298 2.37726e+06 162.46
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.93615e+06 6.93615e+06 6.93619e+06 6.93619e+06
4 51596.3 51596.3 51636.7 51636.7
31 40688.1 40688.1 40728.5 40728.5
39 9332.62 9332.62 9373.06 9373.06
110 5584.77 5584.77 5625.21 5625.21
286 2742.23 2742.23 2782.67 2782.67
345 24.6354 24.6354 65.0754 65.0754
850 2.24776e+06 24.6354 2.2478e+06 65.0754
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.19048e+07 2.19048e+07 2.19047e+07 2.19047e+07
2 470019 470019 469897 469897
8 306291 306291 306170 306170
9 66274.8 66274.8 66153.2 66153.2
33 192.322 192.322 70.7218 70.7218
43 108.754 108.754 -12.8458 -12.8458
525 90.0057 90.0057 -31.5943 -31.5943
713 9.02284 9.02284 -112.577 -112.577
850 254556 9.02284 254434 -112.577
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.22336e+08 1.22336e+08 1.22336e+08 1.22336e+08
2 490442 490442 490404 490404
4 396969 396969 396930 396930
9 236808 236808 236770 236770
17 60711 60711 60672.9 60672.9
49 1569.57 1569.57 1531.46 1531.46
113 42.1844 42.1844 4.07437 4.07437
738 33.8238 33.8238 -4.28618 -4.28618
850 32971.8 33.8238 32933.7 -4.28618
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.5095e+06 9.5095e+06 9.50935e+06 9.50935e+06
2 2.47081e+06 2.47081e+06 2.47066e+06 2.47066e+06
3 31110 31110 30955.5 30955.5
23 20305.3 20305.3 20150.8 20150.8
24 3824.64 3824.64 3670.09 3670.09
179 1028.83 1028.83 874.285 874.285
218 115.422 115.422 -39.128 -39.128
381 47.4705 47.4705 -107.079 -107.079
382 27.0842 27.0842 -127.466 -127.466
850 8.56972e+06 27.0842 8.56956e+06 -127.466
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.38857e+07 7.38857e+07 7.38857e+07 7.38857e+07
2 1.81588e+07 1.81588e+07 1.81588e+07 1.81588e+07
3 1.78633e+06 1.78633e+06 1.78632e+06 1.78632e+06
8 42846.5 42846.5 42833.8 42833.8
16 5293.46 5293.46 5280.76 5280.76
106 36.6662 36.6662 23.9662 23.9662
850 4.97503e+06 36.6662 4.97502e+06 23.9662
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.44216e+07 3.44216e+07 3.44214e+07 3.44214e+07
2 1.17949e+07 1.17949e+07 1.17947e+07 1.17947e+07
3 221056 221056 220875 220875
22 1161.49 1161.49 980.853 980.853
155 834.397 834.397 653.757 653.757
174 807.893 807.893 627.253 627.253
672 92.0408 92.0408 -88.5992 -88.5992
850 702970 92.0408 702790 -88.5992
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 125643 125643 125653 125653
6 19964.5 19964.5 19973.8 19973.8
153 156.694 156.694 166.074 166.074
760 61.3106 61.3106 70.6906 70.6906
816 32.7477 32.7477 42.1277 42.1277
850 1.29221e+06 32.7477 1.29222e+06 42.1277
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.26704e+06 5.26704e+06 5.26705e+06 5.26705e+06
5 3.17469e+06 3.17469e+06 3.1747e+06 3.1747e+06
8 2.83685e+06 2.83685e+06 2.83686e+06 2.83686e+06
9 2.03373e+06 2.03373e+06 2.03374e+06 2.03374e+06
10 1.81705e+06 1.81705e+06 1.81706e+06 1.81706e+06
13 257554 257554 257564 257564
14 247700 247700 247710 247710
15 162828 162828 162838 162838
31 40418.5 40418.5 40428.8 40428.8
49 16975.1 16975.1 16985.4 16985.4
123 2917.11 2917.11 2927.43 2927.43
126 1316.43 1316.43 1326.75 1326.75
290 420.634 420.634 430.954 430.954
347 403.452 403.452 413.772 413.772
519 90.0024 90.0024 100.322 100.322
619 62.9562 62.9562 73.2762 73.2762
850 1.12054e+07 62.9562 1.12054e+07 73.2762
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.98835e+06 2.98835e+06 2.98847e+06 2.98847e+06
2 2.17788e+06 2.17788e+06 2.17799e+06 2.17799e+06
3 1.38924e+06 1.38924e+06 1.38936e+06 1.38936e+06
4 922379 922379 922494 922494
6 472587 472587 472702 472702
14 126303 126303 126418 126418
27 4209.24 4209.24 4324.41 4324.41
101 3929.26 3929.26 4044.43 4044.43
120 2174.36 2174.36 2289.53 2289.53
128 857.197 857.197 972.367 972.367
409 404.593 404.593 519.763 519.763
611 327.456 327.456 442.626 442.626
638 34.6571 34.6571 149.827 149.827
850 590782 34.6571 590897 149.827
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.27213e+06 1.27213e+06 1.27113e+06 1.27113e+06
4 496086 496086 495086 495086
16 354035 354035 353035 353035
18 39856.1 39856.1 38856.1 38856.1
136 3357.11 3357.11 2357.11 2357.11
581 3085.27 3085.27 2085.27 2085.27
601 922.736 922.736 -77.2645 -77.2645
633 767.066 767.066 -232.934 -232.934
644 178.46 178.46 -821.54 -821.54
676 110.013 110.013 -889.987 -889.987
815 73.381 73.381 -926.619 -926.619
850 1.45156e+07 73.381 1.45146e+07 -926.619
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.76007e+07 5.76007e+07 5.76008e+07 5.76008e+07
2 983702 983702 983812 983812
26 685526 685526 685636 685636
36 98821.1 98821.1 98930.3 98930.3
115 1412.51 1412.51 1521.73 1521.73
156 1058.44 1058.44 1167.66 1167.66
345 702.317 702.317 811.537 811.537
362 63.2211 63.2211 172.441 172.441
722 25.514 25.514 134.734 134.734
850 802607 25.514 802717 134.734
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.00329e+07 1.00329e+07 1.00328e+07 1.00328e+07
8 520541 520541 520421 520421
9 508098 508098 507977 507977
16 54259.8 54259.8 54139 54139
36 39017.7 39017.7 38896.9 38896.9
129 359.787 359.787 239.027 239.027
377 249.609 249.609 128.849 128.849
526 202.85 202.85 82.0897 82.0897
584 38.8496 38.8496 -81.9104 -81.9104
850 568525 38.8496 568404 -81.9104
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.31768e+06 2.31768e+06 2.3176e+06 2.3176e+06
5 1.57601e+06 1.57601e+06 1.57594e+06 1.57594e+06
8 748092 748092 748018 748018
11 66385.3 66385.3 66311.2 66311.2
102 98.2294 98.2294 24.1194 24.1194
141 82.1608 82.1608 8.05078 8.05078
632 16.0152 16.0152 -58.0948 -58.0948
850 1.90756e+07 16.0152 1.90756e+07 -58.0948
