"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4084.03 4084.03 4114 4114
2 3195.19 3195.19 3225.16 3225.16
4 2599.32 2599.32 2629.29 2629.29
13 2279.55 2279.55 2309.52 2309.52
32 2113.23 2113.23 2143.2 2143.2
135 1965.57 1965.57 1995.54 1995.54
149 1806.96 1806.96 1836.93 1836.93
375 1780.1 1780.1 1810.07 1810.07
378 1723.74 1723.74 1753.71 1753.71
200050 1.43093e+07 1723.74 1.43094e+07 1753.71
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3870.94 3870.94 3819.23 3819.23
4 3010.25 3010.25 2958.54 2958.54
13 2802.83 2802.83 2751.12 2751.12
49 2612.88 2612.88 2561.17 2561.17
147 2508.55 2508.55 2456.84 2456.84
238 2494.85 2494.85 2443.14 2443.14
400 2434.83 2434.83 2383.12 2383.12
589 2425.47 2425.47 2373.76 2373.76
200050 2.13534e+06 2425.47 2.13529e+06 2373.76
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2890.51 2890.51 2610.56 2610.56
20 2842.2 2842.2 2562.25 2562.25
25 2792.09 2792.09 2512.14 2512.14
26 2749.69 2749.69 2469.74 2469.74
27 2543.47 2543.47 2263.52 2263.52
31 2437.83 2437.83 2157.88 2157.88
108 2301.77 2301.77 2021.82 2021.82
109 1900.78 1900.78 1620.83 1620.83
200050 4.18304e+07 1900.78 4.18301e+07 1620.83
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3122.74 3122.74 4054.73 4054.73
4 2336.24 2336.24 3268.23 3268.23
7 2303.27 2303.27 3235.26 3235.26
16 2042.15 2042.15 2974.14 2974.14
38 2008.33 2008.33 2940.32 2940.32
116 1993.45 1993.45 2925.44 2925.44
121 1656.6 1656.6 2588.59 2588.59
277 1565.66 1565.66 2497.65 2497.65
200050 9.98666e+06 1565.66 9.98759e+06 2497.65
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2623.25 2623.25 2736.56 2736.56
9 2562.48 2562.48 2675.79 2675.79
13 2375.51 2375.51 2488.82 2488.82
104 2074.65 2074.65 2187.96 2187.96
123 1968.66 1968.66 2081.97 2081.97
146 1808.05 1808.05 1921.36 1921.36
200050 3.50339e+06 1808.05 3.5035e+06 1921.36
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3136.35 3136.35 2836.33 2836.33
6 2876.09 2876.09 2576.07 2576.07
14 2658.45 2658.45 2358.43 2358.43
23 2647.44 2647.44 2347.42 2347.42
32 2492.47 2492.47 2192.45 2192.45
38 2155.2 2155.2 1855.18 1855.18
