"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.9345 14.9345 21.8045 21.8045
4 12.7228 12.7228 19.5928 19.5928
6 9.80971 9.80971 16.6797 16.6797
7 6.81766 6.81766 13.6877 13.6877
38 5.79393 5.79393 12.6639 12.6639
248 4.86458 4.86458 11.7346 11.7346
1121 4.00285 4.00285 10.8729 10.8729
4706 3.99661 3.99661 10.8666 10.8666
9245 3.93987 3.93987 10.8099 10.8099
42613 3.80163 3.80163 10.6716 10.6716
46426 3.09379 3.09379 9.96379 9.96379
134843 2.52913 2.52913 9.39913 9.39913
188710 1.85099 1.85099 8.72099 8.72099
200050 25.4505 1.85099 32.3205 8.72099
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 23.74 23.74 23.75 23.75
2 16.878 16.878 16.888 16.888
5 16.7816 16.7816 16.7916 16.7916
6 7.57357 7.57357 7.58357 7.58357
15 4.7763 4.7763 4.7863 4.7863
3917 4.56331 4.56331 4.57331 4.57331
6149 3.5041 3.5041 3.5141 3.5141
34246 2.80408 2.80408 2.81408 2.81408
147531 2.77499 2.77499 2.78499 2.78499
200050 13.3037 2.77499 13.3137 2.78499
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.5741 18.5741 -112.036 -112.036
2 12.4851 12.4851 -118.125 -118.125
6 12.3666 12.3666 -118.243 -118.243
11 11.432 11.432 -119.178 -119.178
16 7.4862 7.4862 -123.124 -123.124
40 5.8074 5.8074 -124.803 -124.803
1739 5.68835 5.68835 -124.922 -124.922
4904 5.4665 5.4665 -125.143 -125.143
9005 3.49152 3.49152 -127.118 -127.118
33414 3.33262 3.33262 -127.277 -127.277
56743 3.02352 3.02352 -127.586 -127.586
90611 2.84383 2.84383 -127.766 -127.766
200050 44.4524 2.84383 -86.1576 -127.766
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.4398 22.4398 -200.68 -200.68
2 11.3758 11.3758 -211.744 -211.744
5 8.38538 8.38538 -214.735 -214.735
11 8.01669 8.01669 -215.103 -215.103
820 5.67812 5.67812 -217.442 -217.442
909 5.39479 5.39479 -217.725 -217.725
1028 4.87586 4.87586 -218.244 -218.244
2404 3.93258 3.93258 -219.187 -219.187
12239 3.11103 3.11103 -220.009 -220.009
31402 2.69693 2.69693 -220.423 -220.423
81501 2.65778 2.65778 -220.462 -220.462
200050 15.4915 2.65778 -207.629 -220.462
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 24.4254 24.4254 -20.0046 -20.0046
2 12.0006 12.0006 -32.4294 -32.4294
7 8.68638 8.68638 -35.7436 -35.7436
8 7.53784 7.53784 -36.8922 -36.8922
27 5.67905 5.67905 -38.751 -38.751
47 5.57422 5.57422 -38.8558 -38.8558
2909 5.56599 5.56599 -38.864 -38.864
2926 5.41281 5.41281 -39.0172 -39.0172
4003 4.63217 4.63217 -39.7978 -39.7978
6826 4.45606 4.45606 -39.9739 -39.9739
9442 3.90549 3.90549 -40.5245 -40.5245
14207 3.76745 3.76745 -40.6626 -40.6626
40403 2.57858 2.57858 -41.8514 -41.8514
200050 19.4659 2.57858 -24.9641 -41.8514
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.4153 13.4153 98.8053 98.8053
2 12.0045 12.0045 97.3945 97.3945
6 8.65734 8.65734 94.0473 94.0473
10 7.38688 7.38688 92.7769 92.7769
212 7.1546 7.1546 92.5446 92.5446
223 4.04596 4.04596 89.436 89.436
3117 3.64597 3.64597 89.036 89.036
8117 2.72569 2.72569 88.1157 88.1157
200050 19.0212 2.72569 104.411 88.1157
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 23.8277 23.8277 -963.462 -963.462
2 13.633 13.633 -973.657 -973.657
3 8.70407 8.70407 -978.586 -978.586
25 8.59258 8.59258 -978.697 -978.697
40 6.98361 6.98361 -980.306 -980.306
318 6.36297 6.36297 -980.927 -980.927
1409 6.10353 6.10353 -981.186 -981.186
1811 4.68747 4.68747 -982.603 -982.603
2406 3.30668 3.30668 -983.983 -983.983
40238 2.83614 2.83614 -984.454 -984.454
111934 2.83412 2.83412 -984.456 -984.456
122508 2.64852 2.64852 -984.641 -984.641
200050 40.7947 2.64852 -946.495 -984.641
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.4279 11.4279 -140.332 -140.332
2 9.79299 9.79299 -141.967 -141.967
5 5.42632 5.42632 -146.334 -146.334
24 4.1125 4.1125 -147.648 -147.648
11036 3.67482 3.67482 -148.085 -148.085
24906 3.44705 3.44705 -148.313 -148.313
79112 3.40234 3.40234 -148.358 -148.358
86945 3.01331 3.01331 -148.747 -148.747
180020 3.00615 3.00615 -148.754 -148.754
191502 2.94975 2.94975 -148.81 -148.81
200050 36.3703 2.94975 -115.39 -148.81
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.0545 15.0545 81.8545 81.8545
6 9.72299 9.72299 76.523 76.523
8 3.95982 3.95982 70.7598 70.7598
25331 3.89102 3.89102 70.691 70.691
25540 2.95387 2.95387 69.7539 69.7539
28050 2.56694 2.56694 69.3669 69.3669
87610 2.31589 2.31589 69.1159 69.1159
200050 11.7515 2.31589 78.5515 69.1159
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.7404 17.7404 113.99 113.99
2 16.8473 16.8473 113.097 113.097
3 13.5671 13.5671 109.817 109.817
8 8.84 8.84 105.09 105.09
9 6.55236 6.55236 102.802 102.802
917 6.26417 6.26417 102.514 102.514
1134 4.93323 4.93323 101.183 101.183
2743 3.76893 3.76893 100.019 100.019
17601 3.5941 3.5941 99.8441 99.8441
19428 3.31016 3.31016 99.5602 99.5602
25029 3.23725 3.23725 99.4873 99.4873
57015 2.56285 2.56285 98.8129 98.8129
178236 2.10773 2.10773 98.3577 98.3577
200050 49.2919 2.10773 145.542 98.3577
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.08316 8.08316 154.803 154.803
40 7.46372 7.46372 154.184 154.184
43 5.08805 5.08805 151.808 151.808
4948 4.21266 4.21266 150.933 150.933
9039 3.80936 3.80936 150.529 150.529
23201 3.35076 3.35076 150.071 150.071
35338 3.11671 3.11671 149.837 149.837
60337 3.07661 3.07661 149.797 149.797
147401 2.54198 2.54198 149.262 149.262
147717 2.43366 2.43366 149.154 149.154
200050 30.0987 2.43366 176.819 149.154
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.39552 8.39552 -583.584 -583.584
22 5.21666 5.21666 -586.763 -586.763
50 4.5107 4.5107 -587.469 -587.469
1108 2.24606 2.24606 -589.734 -589.734
200050 20.429 2.24606 -571.551 -589.734
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.2126 13.2126 87.5026 87.5026
5 10.3175 10.3175 84.6075 84.6075
13 6.85511 6.85511 81.1451 81.1451
49 5.98718 5.98718 80.2772 80.2772
447 5.6453 5.6453 79.9353 79.9353
5443 4.72778 4.72778 79.0178 79.0178
7333 2.92216 2.92216 77.2122 77.2122
14345 2.72471 2.72471 77.0147 77.0147
200050 21.4733 2.72471 95.7633 77.0147
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.994 14.994 11.504 11.504
2 10.3089 10.3089 6.8189 6.8189
6 9.25406 9.25406 5.76406 5.76406
10 8.85563 8.85563 5.36563 5.36563
12 5.70674 5.70674 2.21674 2.21674
2615 4.91617 4.91617 1.42617 1.42617
3346 4.40889 4.40889 0.918887 0.918887
4105 2.66779 2.66779 -0.82221 -0.82221
14924 2.60087 2.60087 -0.889127 -0.889127
200050 67.5884 2.60087 64.0984 -0.889127
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.2639 18.2639 5.43391 5.43391
2 10.6639 10.6639 -2.1661 -2.1661
3 8.58674 8.58674 -4.24326 -4.24326
32 7.45967 7.45967 -5.37033 -5.37033
33 6.36631 6.36631 -6.46369 -6.46369
126 6.08668 6.08668 -6.74332 -6.74332
1044 4.89196 4.89196 -7.93804 -7.93804
1137 4.41056 4.41056 -8.41944 -8.41944
2125 4.15321 4.15321 -8.67679 -8.67679
5601 3.4666 3.4666 -9.3634 -9.3634
29205 3.15156 3.15156 -9.67844 -9.67844
80032 2.90914 2.90914 -9.92086 -9.92086
152948 2.58772 2.58772 -10.2423 -10.2423
200050 12.7846 2.58772 -0.0453713 -10.2423
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 24.2817 24.2817 -172.838 -172.838
2 16.7723 16.7723 -180.348 -180.348
4 12.3084 12.3084 -184.812 -184.812
8 10.4388 10.4388 -186.681 -186.681
9 9.17876 9.17876 -187.941 -187.941
25 6.38416 6.38416 -190.736 -190.736
34 4.70196 4.70196 -192.418 -192.418
5001 4.57436 4.57436 -192.546 -192.546
7122 3.62158 3.62158 -193.498 -193.498
31307 3.61385 3.61385 -193.506 -193.506
38549 2.77272 2.77272 -194.347 -194.347
89221 2.36421 2.36421 -194.756 -194.756
200050 37.2732 2.36421 -159.847 -194.756
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.2661 17.2661 -462.104 -462.104
2 11.4862 11.4862 -467.884 -467.884
3 8.08184 8.08184 -471.288 -471.288
44 7.04217 7.04217 -472.328 -472.328
305 3.14113 3.14113 -476.229 -476.229
50808 2.90137 2.90137 -476.469 -476.469
120616 2.30742 2.30742 -477.063 -477.063
135628 2.11616 2.11616 -477.254 -477.254
200050 14.8451 2.11616 -464.525 -477.254
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 25.8743 25.8743 878.284 878.284
2 13.6546 13.6546 866.065 866.065
3 13.5688 13.5688 865.979 865.979
6 5.74569 5.74569 858.156 858.156
644 4.3879 4.3879 856.798 856.798
2815 3.82849 3.82849 856.238 856.238
26016 3.56978 3.56978 855.98 855.98
54305 3.5199 3.5199 855.93 855.93
58040 2.44144 2.44144 854.851 854.851
200050 17.0714 2.44144 869.481 854.851
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10.4457 10.4457 -989.554 -989.554
2 8.20139 8.20139 -991.799 -991.799
10 5.40299 5.40299 -994.597 -994.597
334 5.21099 5.21099 -994.789 -994.789
2133 3.59838 3.59838 -996.402 -996.402
25149 3.00931 3.00931 -996.991 -996.991
27638 2.84216 2.84216 -997.158 -997.158
187506 2.61194 2.61194 -997.388 -997.388
200050 17.3468 2.61194 -982.653 -997.388
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.0748 26.0748 100.245 100.245
2 6.11276 6.11276 80.2828 80.2828
11 4.08155 4.08155 78.2516 78.2516
5820 3.34737 3.34737 77.5174 77.5174
72521 3.29612 3.29612 77.4661 77.4661
82923 3.10492 3.10492 77.2749 77.2749
142031 2.97886 2.97886 77.1489 77.1489
200050 60.6786 2.97886 134.849 77.1489
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.4251 14.4251 -497.505 -497.505
3 12.4068 12.4068 -499.523 -499.523
7 7.82136 7.82136 -504.109 -504.109
21 7.16195 7.16195 -504.768 -504.768
26 5.98101 5.98101 -505.949 -505.949
834 5.57957 5.57957 -506.35 -506.35
2111 5.34511 5.34511 -506.585 -506.585
3509 4.78336 4.78336 -507.147 -507.147
8724 4.55427 4.55427 -507.376 -507.376
12944 3.1647 3.1647 -508.765 -508.765
51720 2.95738 2.95738 -508.973 -508.973
150819 2.88883 2.88883 -509.041 -509.041
200050 51.0363 2.88883 -460.894 -509.041
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.6024 26.6024 -537.458 -537.458
2 14.8825 14.8825 -549.178 -549.178
3 9.26053 9.26053 -554.799 -554.799
22 9.13202 9.13202 -554.928 -554.928
23 9.08923 9.08923 -554.971 -554.971
27 8.26664 8.26664 -555.793 -555.793
205 7.95534 7.95534 -556.105 -556.105
218 7.36673 7.36673 -556.693 -556.693
220 4.5147 4.5147 -559.545 -559.545
2805 4.17901 4.17901 -559.881 -559.881
8535 3.63394 3.63394 -560.426 -560.426
43143 2.83382 2.83382 -561.226 -561.226
51013 2.31018 2.31018 -561.75 -561.75
200050 78.4039 2.31018 -485.656 -561.75
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.4517 13.4517 -20.9183 -20.9183
2 12.3323 12.3323 -22.0377 -22.0377
7 11.9934 11.9934 -22.3766 -22.3766
9 9.93596 9.93596 -24.434 -24.434
21 9.60473 9.60473 -24.7653 -24.7653
23 8.70343 8.70343 -25.6666 -25.6666
44 6.7335 6.7335 -27.6365 -27.6365
47 4.382 4.382 -29.988 -29.988
2011 4.06695 4.06695 -30.3031 -30.3031
2820 3.5491 3.5491 -30.8209 -30.8209
