"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.3792 86.3792 -913.621 -913.621
2 85.3485 85.3485 -914.651 -914.651
3 85.0024 85.0024 -914.998 -914.998
9 84.5018 84.5018 -915.498 -915.498
19 81.7045 81.7045 -918.296 -918.296
30 81.0677 81.0677 -918.932 -918.932
145 79.9203 79.9203 -920.08 -920.08
248 74.4452 74.4452 -925.555 -925.555
516 71.6617 71.6617 -928.338 -928.338
530 69.1968 69.1968 -930.803 -930.803
842 68.8788 68.8788 -931.121 -931.121
903 68.3365 68.3365 -931.663 -931.663
909 62.3671 62.3671 -937.633 -937.633
1402 61.696 61.696 -938.304 -938.304
1428 59.1953 59.1953 -940.805 -940.805
1435 56.2023 56.2023 -943.798 -943.798
1454 54.4721 54.4721 -945.528 -945.528
1488 51.7374 51.7374 -948.263 -948.263
1709 51.0387 51.0387 -948.961 -948.961
1729 30.6592 30.6592 -969.341 -969.341
1981 25.272 25.272 -974.728 -974.728
2050 91.9139 25.272 -908.086 -974.728
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.2686 86.2686 1086.27 1086.27
2 85.0794 85.0794 1085.08 1085.08
45 84.0459 84.0459 1084.05 1084.05
109 82.4841 82.4841 1082.48 1082.48
115 78.3894 78.3894 1078.39 1078.39
161 78.3831 78.3831 1078.38 1078.38
205 78.2309 78.2309 1078.23 1078.23
512 76.326 76.326 1076.33 1076.33
531 75.8968 75.8968 1075.9 1075.9
641 71.2935 71.2935 1071.29 1071.29
1019 70.1784 70.1784 1070.18 1070.18
1731 69.4452 69.4452 1069.45 1069.45
1785 68.2996 68.2996 1068.3 1068.3
1853 67.2642 67.2642 1067.26 1067.26
1869 66.9599 66.9599 1066.96 1066.96
2050 79.6459 66.9599 1079.65 1066.96
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.3281 86.3281 37.1981 37.1981
2 86.0978 86.0978 36.9678 36.9678
3 81.1928 81.1928 32.0628 32.0628
130 81.1114 81.1114 31.9814 31.9814
136 81.1045 81.1045 31.9745 31.9745
168 75.9201 75.9201 26.7901 26.7901
531 75.2291 75.2291 26.0991 26.0991
809 70.1252 70.1252 20.9952 20.9952
1313 70.0769 70.0769 20.9469 20.9469
1323 69.9416 69.9416 20.8116 20.8116
1481 66.9488 66.9488 17.8188 17.8188
1488 58.1443 58.1443 9.01432 9.01432
1817 56.7247 56.7247 7.59474 7.59474
2050 90.5139 56.7247 41.3839 7.59474
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.1214 84.1214 381.851 381.851
6 80.4813 80.4813 378.211 378.211
13 80.3627 80.3627 378.093 378.093
113 78.5866 78.5866 376.317 376.317
143 76.9961 76.9961 374.726 374.726
227 74.278 74.278 372.008 372.008
321 72.3307 72.3307 370.061 370.061
526 71.943 71.943 369.673 369.673
529 68.5394 68.5394 366.269 366.269
701 63.4138 63.4138 361.144 361.144
930 45.4974 45.4974 343.227 343.227
1568 39.1954 39.1954 336.925 336.925
1788 29.9067 29.9067 327.637 327.637
1942 22.1036 22.1036 319.834 319.834
2050 34.4992 22.1036 332.229 319.834
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.0875 86.0875 137.657 137.657
4 84.9569 84.9569 136.527 136.527
23 84.3905 84.3905 135.96 135.96
24 81.727 81.727 133.297 133.297
355 79.7328 79.7328 131.303 131.303
538 75.7114 75.7114 127.281 127.281
650 75.3221 75.3221 126.892 126.892
653 63.1503 63.1503 114.72 114.72
2050 82.873 63.1503 134.443 114.72
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.1488 86.1488 125.579 125.579
3 85.351 85.351 124.781 124.781
24 85.1388 85.1388 124.569 124.569
33 84.5436 84.5436 123.974 123.974
46 84.109 84.109 123.539 123.539
107 80.834 80.834 120.264 120.264
128 80.7758 80.7758 120.206 120.206
181 77.0233 77.0233 116.453 116.453
347 76.735 76.735 116.165 116.165
520 76.399 76.399 115.829 115.829
550 67.7764 67.7764 107.206 107.206
1339 65.8372 65.8372 105.267 105.267
1423 63.6601 63.6601 103.09 103.09
1629 59.1783 59.1783 98.6083 98.6083
1760 56.0834 56.0834 95.5134 95.5134
1841 53.2615 53.2615 92.6915 92.6915
2050 93.7949 53.2615 133.225 92.6915
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.2873 86.2873 218.577 218.577
2 86.2414 86.2414 218.531 218.531
3 85.3042 85.3042 217.594 217.594
6 84.5545 84.5545 216.845 216.845
12 67.4492 67.4492 199.739 199.739
963 59.2104 59.2104 191.5 191.5
1718 57.1373 57.1373 189.427 189.427
1720 43.9171 43.9171 176.207 176.207
1764 39.1545 39.1545 171.445 171.445
2050 70.6179 39.1545 202.908 171.445
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.4857 85.4857 36.7757 36.7757
7 79.8254 79.8254 31.1154 31.1154
49 77.4952 77.4952 28.7852 28.7852
607 76.6183 76.6183 27.9083 27.9083
719 76.352 76.352 27.642 27.642
763 76.1351 76.1351 27.4251 27.4251
943 75.2332 75.2332 26.5232 26.5232
991 74.6484 74.6484 25.9384 25.9384
1003 73.9155 73.9155 25.2055 25.2055
1161 70.1823 70.1823 21.4723 21.4723
1195 63.4485 63.4485 14.7385 14.7385
1992 61.515 61.515 12.805 12.805
2050 79.5904 61.515 30.8804 12.805
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.5056 86.5056 58.1756 58.1756
2 86.1277 86.1277 57.7977 57.7977
3 84.6681 84.6681 56.3381 56.3381
6 81.8971 81.8971 53.5671 53.5671
147 81.669 81.669 53.339 53.339
