"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.12316 8.12316 -44.2268 -44.2268
16 7.46296 7.46296 -44.887 -44.887
50 3.36015 3.36015 -48.9899 -48.9899
336 3.30348 3.30348 -49.0465 -49.0465
512 2.80214 2.80214 -49.5479 -49.5479
534 1.35263 1.35263 -50.9974 -50.9974
642 1.23905 1.23905 -51.111 -51.111
745 1.20291 1.20291 -51.1471 -51.1471
761 0.570334 0.570334 -51.7797 -51.7797
779 0.498557 0.498557 -51.8514 -51.8514
850 11.8906 0.498557 -40.4594 -51.8514
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 469.359 469.359 289.819 289.819
2 114.124 114.124 -65.4158 -65.4158
3 27.3094 27.3094 -152.231 -152.231
4 14.345 14.345 -165.195 -165.195
26 11.6038 11.6038 -167.936 -167.936
39 5.14785 5.14785 -174.392 -174.392
235 3.79879 3.79879 -175.741 -175.741
420 2.50161 2.50161 -177.038 -177.038
617 2.36544 2.36544 -177.175 -177.175
850 91.2708 2.36544 -88.2692 -177.175
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 40.2584 40.2584 117.568 117.568
10 6.15157 6.15157 83.4616 83.4616
44 3.37149 3.37149 80.6815 80.6815
101 2.7975 2.7975 80.1075 80.1075
238 2.66601 2.66601 79.976 79.976
245 2.3619 2.3619 79.6719 79.6719
256 1.48239 1.48239 78.7924 78.7924
399 1.16611 1.16611 78.4761 78.4761
447 1.00097 1.00097 78.311 78.311
526 0.48257 0.48257 77.7926 77.7926
850 16.7982 0.48257 94.1082 77.7926
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.5381 11.5381 51.4581 51.4581
12 6.75662 6.75662 46.6766 46.6766
33 5.18867 5.18867 45.1087 45.1087
135 4.90447 4.90447 44.8245 44.8245
141 3.88441 3.88441 43.8044 43.8044
550 3.14553 3.14553 43.0655 43.0655
816 3.02798 3.02798 42.948 42.948
850 8.8052 3.02798 48.7252 42.948
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 98.0852 98.0852 41.4752 41.4752
2 9.26675 9.26675 -47.3433 -47.3433
134 7.74604 7.74604 -48.864 -48.864
142 7.02679 7.02679 -49.5832 -49.5832
506 4.20291 4.20291 -52.4071 -52.4071
510 3.92219 3.92219 -52.6878 -52.6878
537 3.62442 3.62442 -52.9856 -52.9856
616 0.521088 0.521088 -56.0889 -56.0889
850 64.1538 0.521088 7.5438 -56.0889
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.6379 15.6379 66.9779 66.9779
3 12.139 12.139 63.479 63.479
10 6.22705 6.22705 57.567 57.567
116 5.36615 5.36615 56.7061 56.7061
186 4.00578 4.00578 55.3458 55.3458
420 2.2127 2.2127 53.5527 53.5527
541 1.97425 1.97425 53.3143 53.3143
664 1.94799 1.94799 53.288 53.288
670 1.30756 1.30756 52.6476 52.6476
671 0.910681 0.910681 52.2507 52.2507
850 10.8836 0.910681 62.2236 52.2507
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 36.9148 36.9148 -87.4852 -87.4852
3 18.8546 18.8546 -105.545 -105.545
6 14.6127 14.6127 -109.787 -109.787
23 10.063 10.063 -114.337 -114.337
41 6.36155 6.36155 -118.038 -118.038
101 5.18891 5.18891 -119.211 -119.211
164 3.20945 3.20945 -121.191 -121.191
221 2.29425 2.29425 -122.106 -122.106
522 1.44937 1.44937 -122.951 -122.951
690 0.943182 0.943182 -123.457 -123.457
825 0.631614 0.631614 -123.768 -123.768
850 22.7752 0.631614 -101.625 -123.768
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 122.291 122.291 122.891 122.891
2 52.739 52.739 53.339 53.339
4 37.1499 37.1499 37.7499 37.7499
5 10.3024 10.3024 10.9024 10.9024
15 10.1424 10.1424 10.7424 10.7424
31 7.40047 7.40047 8.00047 8.00047
47 3.95623 3.95623 4.55623 4.55623
444 2.96159 2.96159 3.56159 3.56159
553 2.05154 2.05154 2.65154 2.65154
596 1.71164 1.71164 2.31164 2.31164
608 1.35935 1.35935 1.95935 1.95935
850 4.4756 1.35935 5.0756 1.95935
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 279.922 279.922 239.212 239.212
2 35.9295 35.9295 -4.78054 -4.78054
3 22.9091 22.9091 -17.8009 -17.8009
5 21.5521 21.5521 -19.1579 -19.1579
8 19.9963 19.9963 -20.7137 -20.7137
11 17.3122 17.3122 -23.3978 -23.3978
21 3.66501 3.66501 -37.045 -37.045
532 3.49374 3.49374 -37.2163 -37.2163
537 3.34785 3.34785 -37.3622 -37.3622
591 1.30681 1.30681 -39.4032 -39.4032
850 7.16859 1.30681 -33.5414 -39.4032
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 60.4908 60.4908 874.811 874.811
5 12.5291 12.5291 826.849 826.849
8 6.14058 6.14058 820.461 820.461
187 4.88827 4.88827 819.208 819.208
552 4.77225 4.77225 819.092 819.092
559 4.53007 4.53007 818.85 818.85
660 4.11337 4.11337 818.433 818.433
702 3.99014 3.99014 818.31 818.31
850 16.0703 3.99014 830.39 818.31
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.40948 5.40948 -56.6405 -56.6405
7 3.71389 3.71389 -58.3361 -58.3361
25 1.58535 1.58535 -60.4646 -60.4646
156 1.48591 1.48591 -60.5641 -60.5641
509 0.871981 0.871981 -61.178 -61.178
577 0.638217 0.638217 -61.4118 -61.4118
708 0.409313 0.409313 -61.6407 -61.6407
747 0.245645 0.245645 -61.8044 -61.8044
850 3.73093 0.245645 -58.3191 -61.8044
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 64.6321 64.6321 21.3521 21.3521
2 56.8486 56.8486 13.5686 13.5686
3 37.8861 37.8861 -5.39386 -5.39386
4 13.9387 13.9387 -29.3413 -29.3413
12 9.17111 9.17111 -34.1089 -34.1089
19 5.01388 5.01388 -38.2661 -38.2661
37 4.73707 4.73707 -38.5429 -38.5429
119 3.74558 3.74558 -39.5344 -39.5344
127 1.92522 1.92522 -41.3548 -41.3548
599 1.57431 1.57431 -41.7057 -41.7057
850 5.30473 1.57431 -37.9753 -41.7057
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.819 26.819 -12.341 -12.341
2 20.441 20.441 -18.719 -18.719
15 17.291 17.291 -21.869 -21.869
22 9.67228 9.67228 -29.4877 -29.4877
133 8.42945 8.42945 -30.7305 -30.7305
134 6.48035 6.48035 -32.6796 -32.6796
214 5.89345 5.89345 -33.2665 -33.2665
524 5.55292 5.55292 -33.6071 -33.6071
569 1.57524 1.57524 -37.5848 -37.5848
850 8.91757 1.57524 -30.2424 -37.5848
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.02957 8.02957 -165.25 -165.25
13 3.72588 3.72588 -169.554 -169.554
48 3.17009 3.17009 -170.11 -170.11
213 1.61212 1.61212 -171.668 -171.668
415 1.45018 1.45018 -171.83 -171.83
531 1.05332 1.05332 -172.227 -172.227
553 1.01885 1.01885 -172.261 -172.261
844 0.847924 0.847924 -172.432 -172.432
850 7.13024 0.847924 -166.15 -172.432
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 27.1937 27.1937 17.0237 17.0237
4 19.5553 19.5553 9.38528 9.38528
6 17.9124 17.9124 7.74245 7.74245
11 13.1794 13.1794 3.00943 3.00943
16 2.33472 2.33472 -7.83528 -7.83528
504 0.650056 0.650056 -9.51994 -9.51994
850 2.72682 0.650056 -7.44318 -9.51994
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.7595 22.7595 2.22955 2.22955
3 12.3869 12.3869 -8.14311 -8.14311
12 11.5501 11.5501 -8.9799 -8.9799
44 10.5183 10.5183 -10.0117 -10.0117
47 9.38269 9.38269 -11.1473 -11.1473
104 2.85569 2.85569 -17.6743 -17.6743
172 2.20017 2.20017 -18.3298 -18.3298
533 1.01071 1.01071 -19.5193 -19.5193
778 0.707244 0.707244 -19.8228 -19.8228
850 75.2088 0.707244 54.6788 -19.8228
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16.5606 16.5606 22.5906 22.5906
3 8.62096 8.62096 14.651 14.651
304 4.86234 4.86234 10.8923 10.8923
506 3.75221 3.75221 9.78221 9.78221
513 3.7178 3.7178 9.7478 9.7478
571 3.34657 3.34657 9.37657 9.37657
577 2.64974 2.64974 8.67974 8.67974
724 1.56642 1.56642 7.59642 7.59642
850 38.236 1.56642 44.266 7.59642
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 30.8668 30.8668 433.577 433.577
3 15.7129 15.7129 418.423 418.423
5 3.65132 3.65132 406.361 406.361
168 2.06588 2.06588 404.776 404.776
256 1.95224 1.95224 404.662 404.662
506 1.85256 1.85256 404.563 404.563
645 1.22041 1.22041 403.93 403.93
850 12.4223 1.22041 415.132 403.93
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 24.5368 24.5368 56.3268 56.3268
2 4.81927 4.81927 36.6093 36.6093
213 4.1448 4.1448 35.9348 35.9348
292 2.65127 2.65127 34.4413 34.4413
850 12.6939 2.65127 44.4839 34.4413
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 56.3285 56.3285 59.0885 59.0885
2 48.5138 48.5138 51.2738 51.2738
3 15.0681 15.0681 17.8281 17.8281
7 10.5465 10.5465 13.3065 13.3065
13 1.6772 1.6772 4.4372 4.4372
577 1.47591 1.47591 4.23591 4.23591
850 73.8081 1.47591 76.5681 4.23591
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 209.666 209.666 225.866 225.866
3 141.811 141.811 158.011 158.011
5 11.4392 11.4392 27.6392 27.6392
41 9.29553 9.29553 25.4955 25.4955
45 8.67792 8.67792 24.8779 24.8779
118 8.07192 8.07192 24.2719 24.2719
132 6.98452 6.98452 23.1845 23.1845
177 5.41176 5.41176 21.6118 21.6118
300 1.58612 1.58612 17.7861 17.7861
522 0.76929 0.76929 16.9693 16.9693
850 5.74269 0.76929 21.9427 16.9693
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.2302 84.2302 30.9602 30.9602
2 38.6771 38.6771 -14.5929 -14.5929
4 30.2203 30.2203 -23.0497 -23.0497
5 7.20075 7.20075 -46.0692 -46.0692
6 4.52185 4.52185 -48.7482 -48.7482
111 4.06299 4.06299 -49.207 -49.207
134 2.66489 2.66489 -50.6051 -50.6051
195 2.57716 2.57716 -50.6928 -50.6928
218 1.48624 1.48624 -51.7838 -51.7838
773 1.0905 1.0905 -52.1795 -52.1795
850 1.19621 1.0905 -52.0738 -52.1795
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 34.805 34.805 -965.195 -965.195
5 12.4672 12.4672 -987.533 -987.533
20 10.2756 10.2756 -989.724 -989.724
21 6.87989 6.87989 -993.12 -993.12
22 5.82636 5.82636 -994.174 -994.174
117 2.27218 2.27218 -997.728 -997.728
137 1.04215 1.04215 -998.958 -998.958
598 1.00518 1.00518 -998.995 -998.995
850 4.4376 1.00518 -995.562 -998.995
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 128.116 128.116 788.146 788.146
3 82.0667 82.0667 742.097 742.097
4 14.7917 14.7917 674.822 674.822
46 14.509 14.509 674.539 674.539
48 13.1496 13.1496 673.18 673.18
109 3.50967 3.50967 663.54 663.54
582 2.94908 2.94908 662.979 662.979
768 2.80925 2.80925 662.839 662.839
850 12.5229 2.80925 672.553 662.839
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 42.4305 42.4305 12.1105 12.1105
3 7.20448 7.20448 -23.1155 -23.1155
11 4.41006 4.41006 -25.9099 -25.9099
137 4.06847 4.06847 -26.2515 -26.2515
185 3.99066 3.99066 -26.3293 -26.3293
188 3.11087 3.11087 -27.2091 -27.2091
366 2.08221 2.08221 -28.2378 -28.2378
503 1.97588 1.97588 -28.3441 -28.3441
511 1.86762 1.86762 -28.4524 -28.4524
575 1.51756 1.51756 -28.8024 -28.8024
638 0.802689 0.802689 -29.5173 -29.5173
850 9.70726 0.802689 -20.6127 -29.5173
