"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4141.23 4141.23 3679.14 3679.14
6 1300.72 1300.72 838.629 838.629
17 830.966 830.966 368.876 368.876
102 797.681 797.681 335.591 335.591
112 752.49 752.49 290.4 290.4
119 660.971 660.971 198.881 198.881
151 659.567 659.567 197.477 197.477
242 613.928 613.928 151.838 151.838
528 566.809 566.809 104.719 104.719
538 430.369 430.369 -31.7211 -31.7211
1116 429.53 429.53 -32.5599 -32.5599
1308 384.562 384.562 -77.5278 -77.5278
1363 378.26 378.26 -83.8304 -83.8304
1435 367.608 367.608 -94.4817 -94.4817
1791 363.735 363.735 -98.355 -98.355
2050 405.105 363.735 -56.9848 -98.355
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7145.39 7145.39 7223.05 7223.05
3 2721.39 2721.39 2799.05 2799.05
11 2627.63 2627.63 2705.29 2705.29
22 1439.7 1439.7 1517.36 1517.36
23 1068.69 1068.69 1146.35 1146.35
101 726.243 726.243 803.903 803.903
106 650.406 650.406 728.066 728.066
441 644.946 644.946 722.606 722.606
501 616.786 616.786 694.446 694.446
510 601.129 601.129 678.789 678.789
518 567.177 567.177 644.837 644.837
542 468.613 468.613 546.273 546.273
913 444.521 444.521 522.181 522.181
1377 440.34 440.34 518 518
1390 434.613 434.613 512.273 512.273
1454 432.187 432.187 509.847 509.847
1792 416.673 416.673 494.333 494.333
1825 410.678 410.678 488.338 488.338
2050 512.615 410.678 590.275 488.338
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3975.39 3975.39 4091.07 4091.07
4 2127.89 2127.89 2243.57 2243.57
9 1881.25 1881.25 1996.93 1996.93
13 1363.85 1363.85 1479.53 1479.53
31 1333.25 1333.25 1448.93 1448.93
107 1060.03 1060.03 1175.71 1175.71
123 774.874 774.874 890.554 890.554
294 720.125 720.125 835.805 835.805
306 586.562 586.562 702.242 702.242
406 567.508 567.508 683.188 683.188
522 549.293 549.293 664.973 664.973
561 502.807 502.807 618.487 618.487
624 474.405 474.405 590.085 590.085
625 434.033 434.033 549.713 549.713
948 426.034 426.034 541.714 541.714
990 414.604 414.604 530.284 530.284
1205 399.426 399.426 515.106 515.106
1522 375.134 375.134 490.814 490.814
2050 445.382 375.134 561.062 490.814
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9052.48 9052.48 9048.77 9048.77
3 7719.96 7719.96 7716.25 7716.25
8 7427.64 7427.64 7423.93 7423.93
9 3157.45 3157.45 3153.74 3153.74
14 1665.33 1665.33 1661.62 1661.62
20 1349.33 1349.33 1345.62 1345.62
104 911.76 911.76 908.05 908.05
107 851.034 851.034 847.324 847.324
130 803.839 803.839 800.129 800.129
170 709.338 709.338 705.628 705.628
246 593.677 593.677 589.967 589.967
519 591.003 591.003 587.293 587.293
527 586.65 586.65 582.94 582.94
541 586.185 586.185 582.475 582.475
556 506.157 506.157 502.447 502.447
590 501.565 501.565 497.855 497.855
905 494.622 494.622 490.912 490.912
913 482.07 482.07 478.36 478.36
947 417.973 417.973 414.263 414.263
1706 412.779 412.779 409.069 409.069
2050 520.448 412.779 516.738 409.069
