"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 539.775 539.775 530.565 530.565
2 363.149 363.149 353.939 353.939
7 327.022 327.022 317.812 317.812
10 213.582 213.582 204.372 204.372
401 211.402 211.402 202.192 202.192
756 211.016 211.016 201.806 201.806
800 206.736 206.736 197.526 197.526
876 203.612 203.612 194.402 194.402
881 203.451 203.451 194.241 194.241
947 190.86 190.86 181.65 181.65
1463 189.164 189.164 179.954 179.954
1524 185.529 185.529 176.319 176.319
2150 219.176 185.529 209.966 176.319
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 466.339 466.339 1122.33 1122.33
2 371.667 371.667 1027.66 1027.66
7 305.606 305.606 961.596 961.596
35 267.513 267.513 923.503 923.503
431 263.235 263.235 919.225 919.225
435 246.95 246.95 902.94 902.94
2150 260.946 246.95 916.936 902.94
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 347.6 347.6 414.31 414.31
2 340.831 340.831 407.541 407.541
4 247.4 247.4 314.11 314.11
22 223.88 223.88 290.59 290.59
74 179.989 179.989 246.699 246.699
302 162.206 162.206 228.916 228.916
432 155.924 155.924 222.634 222.634
494 147.152 147.152 213.862 213.862
595 127.356 127.356 194.066 194.066
750 123.182 123.182 189.892 189.892
818 117.938 117.938 184.648 184.648
1192 116.639 116.639 183.349 183.349
1219 116.012 116.012 182.722 182.722
1551 115.749 115.749 182.459 182.459
1633 113.155 113.155 179.865 179.865
1706 112.19 112.19 178.9 178.9
2150 128.357 112.19 195.067 178.9
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 383.464 383.464 1325.13 1325.13
3 354.186 354.186 1295.86 1295.86
5 284.443 284.443 1226.11 1226.11
70 272.89 272.89 1214.56 1214.56
266 270.291 270.291 1211.96 1211.96
408 241.086 241.086 1182.76 1182.76
429 221.661 221.661 1163.33 1163.33
534 182.33 182.33 1124 1124
911 178.995 178.995 1120.67 1120.67
992 176.218 176.218 1117.89 1117.89
1100 175.393 175.393 1117.06 1117.06
1104 163.318 163.318 1104.99 1104.99
1121 158.549 158.549 1100.22 1100.22
1154 157.44 157.44 1099.11 1099.11
1174 149.92 149.92 1091.59 1091.59
1188 142.528 142.528 1084.2 1084.2
1191 141.569 141.569 1083.24 1083.24
1418 141.503 141.503 1083.17 1083.17
1454 140.383 140.383 1082.05 1082.05
1460 139.421 139.421 1081.09 1081.09
1479 128.916 128.916 1070.59 1070.59
1600 122.601 122.601 1064.27 1064.27
1706 118.33 118.33 1060 1060
1715 116.345 116.345 1058.02 1058.02
1949 111.209 111.209 1052.88 1052.88
2150 123.76 111.209 1065.43 1052.88
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 428.799 428.799 391.349 391.349
3 415.293 415.293 377.843 377.843
5 365.637 365.637 328.187 328.187
6 356.865 356.865 319.415 319.415
15 342.293 342.293 304.843 304.843
16 341.561 341.561 304.111 304.111
29 331.313 331.313 293.863 293.863
31 308.246 308.246 270.796 270.796
300 305.206 305.206 267.756 267.756
414 275.633 275.633 238.183 238.183
466 249.196 249.196 211.746 211.746
847 247.085 247.085 209.635 209.635
1172 234.557 234.557 197.107 197.107
1330 233.604 233.604 196.154 196.154
1350 231.313 231.313 193.863 193.863
2150 262.981 231.313 225.531 193.863
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 405.172 405.172 695.792 695.792
3 331.02 331.02 621.64 621.64
14 279.989 279.989 570.609 570.609
41 219.641 219.641 510.261 510.261
314 217.657 217.657 508.277 508.277
407 210.544 210.544 501.164 501.164
425 199.71 199.71 490.33 490.33
440 183.548 183.548 474.168 474.168
753 160.18 160.18 450.8 450.8
768 148.722 148.722 439.342 439.342
1101 147.98 147.98 438.6 438.6
1115 140.664 140.664 431.284 431.284
1656 137.532 137.532 428.152 428.152
1708 132.769 132.769 423.389 423.389
2150 161.276 132.769 451.896 423.389
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 384.462 384.462 282.932 282.932
5 294.37 294.37 192.84 192.84
10 199.884 199.884 98.3541 98.3541
1076 199.46 199.46 97.9301 97.9301
2150 234.754 199.46 133.224 97.9301
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 417.241 417.241 719.211 719.211
3 397.271 397.271 699.241 699.241
5 393.532 393.532 695.502 695.502
6 301.814 301.814 603.784 603.784
19 289.096 289.096 591.066 591.066
88 278.019 278.019 579.989 579.989
125 274.946 274.946 576.916 576.916
418 273.249 273.249 575.219 575.219
422 270.885 270.885 572.855 572.855
446 249.3 249.3 551.27 551.27
756 238.128 238.128 540.098 540.098
758 231.569 231.569 533.539 533.539
821 231.451 231.451 533.421 533.421
1199 227.837 227.837 529.807 529.807
1259 222.224 222.224 524.194 524.194
1581 216.41 216.41 518.38 518.38
2150 285.792 216.41 587.762 518.38
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 489.89 489.89 424.28 424.28
2 392.062 392.062 326.452 326.452
3 315.139 315.139 249.529 249.529
8 292.883 292.883 227.273 227.273
16 262.938 262.938 197.328 197.328
86 259.47 259.47 193.86 193.86
229 254.275 254.275 188.665 188.665
322 241.79 241.79 176.18 176.18
426 219.855 219.855 154.245 154.245
588 218.98 218.98 153.37 153.37
825 212.21 212.21 146.6 146.6
1121 209.839 209.839 144.229 144.229
1194 200.428 200.428 134.818 134.818
1411 192.631 192.631 127.021 127.021
2150 227.061 192.631 161.451 127.021
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 363.24 363.24 327.55 327.55
2 340.916 340.916 305.226 305.226
19 325.711 325.711 290.021 290.021
26 311.681 311.681 275.991 275.991
27 305.095 305.095 269.405 269.405
38 266.957 266.957 231.267 231.267
2150 287.093 266.957 251.403 231.267
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 339.303 339.303 371.043 371.043
5 336.132 336.132 367.872 367.872
9 290.745 290.745 322.485 322.485
33 282.048 282.048 313.788 313.788
34 281.815 281.815 313.555 313.555
384 270.19 270.19 301.93 301.93
583 267.963 267.963 299.703 299.703
681 261.339 261.339 293.079 293.079
833 259.784 259.784 291.524 291.524
1304 259.377 259.377 291.117 291.117
2150 271.978 259.377 303.718 291.117
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 333.845 333.845 1168.33 1168.33
15 304.35 304.35 1138.84 1138.84
52 276.569 276.569 1111.06 1111.06
74 224.75 224.75 1059.24 1059.24
339 209.58 209.58 1044.07 1044.07
416 204.986 204.986 1039.48 1039.48
461 198.669 198.669 1033.16 1033.16
484 194.401 194.401 1028.89 1028.89
494 166.46 166.46 1000.95 1000.95
784 166.11 166.11 1000.6 1000.6
790 163.207 163.207 997.697 997.697
833 161.643 161.643 996.133 996.133
869 158.186 158.186 992.676 992.676
937 150.265 150.265 984.755 984.755
987 127.721 127.721 962.211 962.211
2150 216.407 127.721 1050.9 962.211
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 328.109 328.109 369.699 369.699
6 325.658 325.658 367.248 367.248
7 202.81 202.81 244.4 244.4
149 111.743 111.743 153.333 153.333
408 86.3092 86.3092 127.899 127.899
601 82.3334 82.3334 123.923 123.923
605 75.0323 75.0323 116.622 116.622
769 74.1471 74.1471 115.737 115.737
777 27.7182 27.7182 69.3082 69.3082
1159 25.4522 25.4522 67.0422 67.0422
1269 13.1218 13.1218 54.7118 54.7118
2031 10.807 10.807 52.397 52.397
2150 53.5308 10.807 95.1208 52.397
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 356.67 356.67 457.09 457.09
4 321.539 321.539 421.959 421.959
31 267.548 267.548 367.968 367.968
461 260.498 260.498 360.918 360.918
524 249.442 249.442 349.862 349.862
900 240.564 240.564 340.984 340.984
1264 238.053 238.053 338.473 338.473
1596 238.043 238.043 338.463 338.463
1720 235.759 235.759 336.179 336.179
2150 260.555 235.759 360.975 336.179
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 300.04 300.04 292.51 292.51
2150 317.485 300.04 309.955 292.51
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 335.082 335.082 1305.57 1305.57
15 273.279 273.279 1243.77 1243.77
2150 297.114 273.279 1267.6 1243.77
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 316.319 316.319 1316.32 1316.32
11 300.068 300.068 1300.07 1300.07
50 287.679 287.679 1287.68 1287.68
78 265.061 265.061 1265.06 1265.06
188 255.466 255.466 1255.47 1255.47
463 250.54 250.54 1250.54 1250.54
751 248.125 248.125 1248.13 1248.13
884 246.422 246.422 1246.42 1246.42
986 244.06 244.06 1244.06 1244.06
1037 232.093 232.093 1232.09 1232.09
1093 228.435 228.435 1228.44 1228.44
2150 253.219 228.435 1253.22 1228.44
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 287.227 287.227 217.917 217.917
4 253.202 253.202 183.892 183.892
2150 300.601 253.202 231.291 183.892
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 509.971 509.971 429.481 429.481
2 470.941 470.941 390.451 390.451
4 356.125 356.125 275.635 275.635
16 321.043 321.043 240.553 240.553
23 298.938 298.938 218.448 218.448
33 292.962 292.962 212.472 212.472
142 267.475 267.475 186.985 186.985
255 246.754 246.754 166.264 166.264
326 241.198 241.198 160.708 160.708
444 238.754 238.754 158.264 158.264
458 224.672 224.672 144.182 144.182
487 216.627 216.627 136.137 136.137
531 196.945 196.945 116.455 116.455
542 185.076 185.076 104.586 104.586
781 169.926 169.926 89.4359 89.4359
842 169.054 169.054 88.564 88.564
926 165.27 165.27 84.7801 84.7801
932 162.12 162.12 81.6304 81.6304
