"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 442370 442370 442520 442520
2 249242 249242 249391 249391
17 95418.4 95418.4 95567.5 95567.5
59 86451.4 86451.4 86600.6 86600.6
62 83574.6 83574.6 83723.7 83723.7
78 27773.7 27773.7 27922.9 27922.9
120 18785.5 18785.5 18934.7 18934.7
197 7428.31 7428.31 7577.46 7577.46
2000 1.77807e+07 7428.31 1.77808e+07 7577.46
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 976671 976671 975671 975671
2 345621 345621 344621 344621
3 272012 272012 271012 271012
4 196299 196299 195299 195299
62 112499 112499 111499 111499
74 106540 106540 105540 105540
101 25062.7 25062.7 24062.7 24062.7
273 16670 16670 15670 15670
2000 1.62168e+08 16670 1.62167e+08 15670
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.13069e+06 1.13069e+06 1.13079e+06 1.13079e+06
3 826451 826451 826550 826550
6 568420 568420 568518 568518
9 342490 342490 342589 342589
21 321401 321401 321500 321500
23 172591 172591 172689 172689
75 169572 169572 169670 169670
85 148935 148935 149033 149033
96 144133 144133 144232 144232
103 113727 113727 113826 113826
104 97518.8 97518.8 97617.4 97617.4
105 87183.9 87183.9 87282.5 87282.5
129 53974 53974 54072.6 54072.6
170 48991.5 48991.5 49090.1 49090.1
212 24641.7 24641.7 24740.3 24740.3
2000 2.14658e+07 24641.7 2.14659e+07 24740.3
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 855663 855663 855615 855615
3 568483 568483 568435 568435
7 363800 363800 363753 363753
25 311018 311018 310971 310971
32 310480 310480 310433 310433
33 182231 182231 182184 182184
44 82541.3 82541.3 82494.1 82494.1
56 66293 66293 66245.9 66245.9
177 63575.2 63575.2 63528 63528
188 43648 43648 43600.9 43600.9
189 34099.6 34099.6 34052.5 34052.5
211 33994.3 33994.3 33947.1 33947.1
228 32958.6 32958.6 32911.5 32911.5
265 32116.6 32116.6 32069.5 32069.5
333 31145.7 31145.7 31098.5 31098.5
337 26785.7 26785.7 26738.5 26738.5
2000 2.39793e+10 26785.7 2.39793e+10 26738.5
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 892383 892383 892421 892421
2 352759 352759 352797 352797
4 271592 271592 271630 271630
13 217148 217148 217186 217186
38 203267 203267 203304 203304
53 121311 121311 121349 121349
67 55075.5 55075.5 55113.1 55113.1
71 53208.7 53208.7 53246.2 53246.2
176 47092.2 47092.2 47129.7 47129.7
182 42080.2 42080.2 42117.7 42117.7
222 36734.1 36734.1 36771.6 36771.6
2000 3.24452e+09 36734.1 3.24452e+09 36771.6
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 561191 561191 560766 560766
2 513447 513447 513021 513021
3 436636 436636 436210 436210
10 315441 315441 315015 315015
14 216023 216023 215597 215597
21 89883.5 89883.5 89457.7 89457.7
154 88725.1 88725.1 88299.3 88299.3
157 42037.2 42037.2 41611.4 41611.4
2000 1.03391e+12 42037.2 1.03391e+12 41611.4
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 635805 635805 635584 635584
3 318278 318278 318057 318057
5 250917 250917 250696 250696
6 179164 179164 178943 178943
20 176264 176264 176043 176043
30 118076 118076 117856 117856
60 115458 115458 115237 115237
69 95428 95428 95207.1 95207.1
102 88263.3 88263.3 88042.4 88042.4
106 82616.2 82616.2 82395.3 82395.3
109 50923.6 50923.6 50702.7 50702.7
119 43644.8 43644.8 43423.9 43423.9
151 39539.6 39539.6 39318.7 39318.7
172 27601.5 27601.5 27380.6 27380.6
177 13736.4 13736.4 13515.5 13515.5
2000 208981 13736.4 208760 13515.5
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 840118 840118 839759 839759
11 785908 785908 785548 785548
12 549728 549728 549368 549368
13 134095 134095 133735 133735
72 55986.4 55986.4 55626.9 55626.9
201 51778.4 51778.4 51418.9 51418.9
254 41476.5 41476.5 41117 41117
285 36569.9 36569.9 36210.4 36210.4
2000 62152.7 36569.9 61793.2 36210.4
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 763384 763384 763411 763411
2 330716 330716 330743 330743
6 223788 223788 223816 223816
10 94484.6 94484.6 94512.1 94512.1
120 72543.9 72543.9 72571.4 72571.4
147 70277.5 70277.5 70305 70305
152 37557.5 37557.5 37585 37585
380 37041 37041 37068.5 37068.5
2000 1.12889e+09 37041 1.12889e+09 37068.5
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 712525 712525 712561 712561
2 640897 640897 640933 640933
3 97228.3 97228.3 97264.3 97264.3
63 82924.8 82924.8 82960.9 82960.9
66 65159.5 65159.5 65195.6 65195.6
86 38809.4 38809.4 38845.5 38845.5
116 34097.2 34097.2 34133.3 34133.3
225 33722.3 33722.3 33758.4 33758.4
254 32790 32790 32826.1 32826.1
2000 49660.5 32790 49696.6 32826.1
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 825659 825659 825601 825601
2 445538 445538 445481 445481
3 367588 367588 367531 367531
4 334547 334547 334489 334489
6 306149 306149 306091 306091
7 231441 231441 231383 231383
9 162615 162615 162557 162557
39 130240 130240 130182 130182
42 95334.3 95334.3 95276.4 95276.4
56 89501.1 89501.1 89443.2 89443.2
89 84920.1 84920.1 84862.2 84862.2
96 61758.8 61758.8 61700.9 61700.9
168 48046.9 48046.9 47989 47989
178 33796 33796 33738.1 33738.1
260 31873.6 31873.6 31815.7 31815.7
318 27085.2 27085.2 27027.3 27027.3
2000 1.15126e+08 27085.2 1.15126e+08 27027.3
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 200440 200440 200105 200105
2 196734 196734 196399 196399
17 193238 193238 192903 192903
22 192261 192261 191926 191926
23 184473 184473 184138 184138
47 161917 161917 161582 161582
52 137068 137068 136733 136733
53 119192 119192 118857 118857
67 96133 96133 95798 95798
92 81325.8 81325.8 80990.8 80990.8
102 42850.2 42850.2 42515.2 42515.2
111 30442.8 30442.8 30107.9 30107.9
181 27672.8 27672.8 27337.9 27337.9
234 27091 27091 26756.1 26756.1
263 26179.4 26179.4 25844.5 25844.5
266 25641.2 25641.2 25306.3 25306.3
282 23418.8 23418.8 23083.9 23083.9
312 18921.4 18921.4 18586.5 18586.5
2000 3.9526e+11 18921.4 3.9526e+11 18586.5
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 237243 237243 237196 237196
13 181359 181359 181312 181312
50 88523.5 88523.5 88476.8 88476.8
58 39936.1 39936.1 39889.4 39889.4
124 38368.7 38368.7 38322 38322
214 25020.3 25020.3 24973.6 24973.6
373 23834.2 23834.2 23787.5 23787.5
2000 5.61858e+10 23834.2 5.61858e+10 23787.5
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 603439 603439 603345 603345
7 342777 342777 342684 342684
12 235160 235160 235067 235067
54 128217 128217 128124 128124
55 85814.1 85814.1 85721 85721
69 81112.5 81112.5 81019.4 81019.4
109 46966.8 46966.8 46873.7 46873.7
116 37499.9 37499.9 37406.8 37406.8
156 21544.3 21544.3 21451.2 21451.2
199 19437 19437 19343.9 19343.9
213 17477.9 17477.9 17384.8 17384.8
231 17224.1 17224.1 17131 17131
235 7296.37 7296.37 7203.29 7203.29
2000 1.72554e+08 7296.37 1.72554e+08 7203.29
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.35503e+06 1.35503e+06 1.35507e+06 1.35507e+06
2 1.04889e+06 1.04889e+06 1.04894e+06 1.04894e+06
3 537435 537435 537477 537477
15 341085 341085 341127 341127
31 340670 340670 340712 340712
45 340597 340597 340639 340639
52 254524 254524 254565 254565
59 171830 171830 171872 171872
89 171394 171394 171436 171436
91 130335 130335 130377 130377
100 102545 102545 102587 102587
113 73854.6 73854.6 73896.2 73896.2
137 64517.9 64517.9 64559.6 64559.6
163 60361.8 60361.8 60403.5 60403.5
165 54699 54699 54740.7 54740.7
169 47777.4 47777.4 47819 47819
214 39869.9 39869.9 39911.6 39911.6
257 35727.8 35727.8 35769.5 35769.5
2000 48167.6 35727.8 48209.3 35769.5
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.50745e+06 1.50745e+06 1.50716e+06 1.50716e+06
2 1.21743e+06 1.21743e+06 1.21714e+06 1.21714e+06
3 889536 889536 889246 889246
4 296357 296357 296068 296068
9 284326 284326 284037 284037
10 98695.2 98695.2 98405.8 98405.8
65 92125 92125 91835.7 91835.7
138 89766.5 89766.5 89477.2 89477.2
154 83764.8 83764.8 83475.5 83475.5
162 64572.8 64572.8 64283.5 64283.5
203 49185 49185 48895.7 48895.7
216 36809 36809 36519.7 36519.7
327 35232.9 35232.9 34943.5 34943.5
336 33951.8 33951.8 33662.4 33662.4
2000 86143.6 33951.8 85854.2 33662.4
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 763174 763174 763360 763360
2 363077 363077 363264 363264
14 338491 338491 338678 338678
15 201144 201144 201331 201331
37 200846 200846 201033 201033
53 94040.3 94040.3 94227.2 94227.2
152 73311.8 73311.8 73498.6 73498.6
224 70432.5 70432.5 70619.3 70619.3
387 69954.4 69954.4 70141.3 70141.3
2000 876208 69954.4 876395 70141.3
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.44964e+06 1.44964e+06 1.449e+06 1.449e+06
2 430475 430475 429827 429827
8 383611 383611 382963 382963
27 205982 205982 205334 205334
114 133538 133538 132890 132890
318 131920 131920 131273 131273
334 128775 128775 128127 128127
340 112325 112325 111677 111677
386 108977 108977 108330 108330
2000 129223 108977 128575 108330
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 363184 363184 363183 363183
10 339030 339030 339029 339029
11 277420 277420 277418 277418
17 257069 257069 257067 257067
37 94442.2 94442.2 94440.8 94440.8
80 78356.2 78356.2 78354.7 78354.7
105 62287.3 62287.3 62285.8 62285.8
144 45137.4 45137.4 45135.9 45135.9
159 26211.6 26211.6 26210.1 26210.1
170 21410.8 21410.8 21409.3 21409.3
191 17775.3 17775.3 17773.8 17773.8
262 17610.3 17610.3 17608.8 17608.8
296 17015.2 17015.2 17013.7 17013.7
2000 1.89362e+07 17015.2 1.89362e+07 17013.7
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 637113 637113 637099 637099
2 381942 381942 381929 381929
4 293658 293658 293645 293645
17 254593 254593 254579 254579
25 151234 151234 151220 151220
53 76201.1 76201.1 76187.9 76187.9
54 71169.7 71169.7 71156.5 71156.5
69 55568.9 55568.9 55555.7 55555.7
101 44014.3 44014.3 44001.1 44001.1
117 20253 20253 20239.8 20239.8
211 19555.3 19555.3 19542.1 19542.1
2000 5.4462e+13 19555.3 5.4462e+13 19542.1
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.18461e+06 1.18461e+06 1.18456e+06 1.18456e+06
2 783174 783174 783129 783129
4 601209 601209 601165 601165
5 419430 419430 419385 419385
11 161129 161129 161084 161084
26 112851 112851 112806 112806
87 33141.3 33141.3 33096.6 33096.6
238 24977.7 24977.7 24933.1 24933.1
2000 1.19273e+06 24977.7 1.19268e+06 24933.1
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 400559 400559 400386 400386
12 384047 384047 383874 383874
17 318616 318616 318443 318443
18 266577 266577 266404 266404
23 196633 196633 196460 196460
54 176728 176728 176555 176555
57 112149 112149 111976 111976
61 86447.8 86447.8 86274.7 86274.7
98 64584.3 64584.3 64411.2 64411.2
101 33934.3 33934.3 33761.2 33761.2
151 30620.4 30620.4 30447.3 30447.3
161 16634.3 16634.3 16461.2 16461.2
219 14301.6 14301.6 14128.5 14128.5
2000 8.2077e+06 14301.6 8.20753e+06 14128.5
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.02738e+06 1.02738e+06 1.02741e+06 1.02741e+06
2 671362 671362 671392 671392
3 394367 394367 394397 394397
4 116734 116734 116764 116764
60 108535 108535 108565 108565
104 54356.6 54356.6 54386.5 54386.5
129 47692.6 47692.6 47722.5 47722.5
213 27126 27126 27155.9 27155.9
2000 7.44441e+12 27126 7.44441e+12 27155.9
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 419301 419301 419685 419685
8 105810 105810 106194 106194
94 29600.3 29600.3 29984.6 29984.6
2000 7.99487e+08 29600.3 7.99487e+08 29984.6
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 544944 544944 545119 545119
2 370861 370861 371036 371036
5 266734 266734 266909 266909
13 202305 202305 202480 202480
14 69699.7 69699.7 69874.8 69874.8
56 66014.7 66014.7 66189.9 66189.9
68 19396 19396 19571.2 19571.2
155 12811.9 12811.9 12987 12987
2000 2.24329e+07 12811.9 2.24331e+07 12987
