"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 193.295 193.295 176.355 176.355
2 60.5035 60.5035 43.5635 43.5635
10 57.3388 57.3388 40.3988 40.3988
14 51.9464 51.9464 35.0064 35.0064
38 51.1827 51.1827 34.2427 34.2427
47 39.722 39.722 22.782 22.782
52 29.0149 29.0149 12.0749 12.0749
169 28.28 28.28 11.34 11.34
245 27.888 27.888 10.948 10.948
276 21.6946 21.6946 4.75459 4.75459
476 13.9045 13.9045 -3.03554 -3.03554
522 11.9195 11.9195 -5.02052 -5.02052
750 24.6722 11.9195 7.73222 -5.02052
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 169.654 169.654 188.464 188.464
2 63.242 63.242 82.052 82.052
5 29.2435 29.2435 48.0535 48.0535
25 24.3254 24.3254 43.1354 43.1354
61 13.4968 13.4968 32.3068 32.3068
84 12.3431 12.3431 31.1531 31.1531
435 11.9334 11.9334 30.7434 30.7434
508 9.28832 9.28832 28.0983 28.0983
610 7.50564 7.50564 26.3156 26.3156
750 76.9314 7.50564 95.7414 26.3156
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 52.5289 52.5289 325.679 325.679
6 39.8078 39.8078 312.958 312.958
15 38.3266 38.3266 311.477 311.477
21 37.3687 37.3687 310.519 310.519
26 30.9662 30.9662 304.116 304.116
30 25.7964 25.7964 298.946 298.946
82 20.3013 20.3013 293.451 293.451
138 18.6148 18.6148 291.765 291.765
750 35.9628 18.6148 309.113 291.765
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 67.244 67.244 104.424 104.424
8 66.6328 66.6328 103.813 103.813
16 13.5387 13.5387 50.7187 50.7187
48 12.3239 12.3239 49.5039 49.5039
491 11.7048 11.7048 48.8848 48.8848
750 18.6607 11.7048 55.8407 48.8848
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 99.3834 99.3834 -48.5166 -48.5166
4 94.369 94.369 -53.531 -53.531
5 90.3157 90.3157 -57.5843 -57.5843
6 45.8426 45.8426 -102.057 -102.057
8 32.6574 32.6574 -115.243 -115.243
25 32.6061 32.6061 -115.294 -115.294
56 28.7566 28.7566 -119.143 -119.143
114 21.7601 21.7601 -126.14 -126.14
405 15.4981 15.4981 -132.402 -132.402
532 12.1608 12.1608 -135.739 -135.739
613 11.7416 11.7416 -136.158 -136.158
614 11.0803 11.0803 -136.82 -136.82
678 10.2679 10.2679 -137.632 -137.632
739 7.90534 7.90534 -139.995 -139.995
750 38.4747 7.90534 -109.425 -139.995
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 79.9104 79.9104 -141.98 -141.98
5 53.3049 53.3049 -168.585 -168.585
10 44.1108 44.1108 -177.779 -177.779
14 24.3611 24.3611 -197.529 -197.529
107 15.1419 15.1419 -206.748 -206.748
129 10.9303 10.9303 -210.96 -210.96
440 8.09684 8.09684 -213.793 -213.793
750 25.2553 8.09684 -196.635 -213.793
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 55.8684 55.8684 175.408 175.408
12 48.4019 48.4019 167.942 167.942
19 44.6936 44.6936 164.234 164.234
31 31.8411 31.8411 151.381 151.381
46 30.2691 30.2691 149.809 149.809
61 28.17 28.17 147.71 147.71
202 27.9932 27.9932 147.533 147.533
269 18.4109 18.4109 137.951 137.951
346 11.1688 11.1688 130.709 130.709
684 6.69288 6.69288 126.233 126.233
750 1099.2 6.69288 1218.74 126.233
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 147.159 147.159 216.989 216.989
2 134.936 134.936 204.766 204.766
4 60.2402 60.2402 130.07 130.07
6 26.8055 26.8055 96.6355 96.6355
82 26.1196 26.1196 95.9496 95.9496
113 14.5874 14.5874 84.4174 84.4174
225 11.2194 11.2194 81.0494 81.0494
750 204.23 11.2194 274.06 81.0494
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 357.336 357.336 357.406 357.406
4 131.003 131.003 131.073 131.073
16 76.5918 76.5918 76.6618 76.6618
40 45.9172 45.9172 45.9872 45.9872
96 36.5679 36.5679 36.6379 36.6379
133 34.5809 34.5809 34.6509 34.6509
254 29.6086 29.6086 29.6786 29.6786
269 22.6921 22.6921 22.7621 22.7621
356 20.4042 20.4042 20.4742 20.4742
461 17.7494 17.7494 17.8194 17.8194
630 12.2202 12.2202 12.2902 12.2902
750 53.9893 12.2202 54.0593 12.2902
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 171.654 171.654 176.614 176.614
2 131.969 131.969 136.929 136.929
3 39.6472 39.6472 44.6072 44.6072
79 19.7483 19.7483 24.7083 24.7083
307 17.0496 17.0496 22.0096 22.0096
412 13.9747 13.9747 18.9347 18.9347
460 12.6163 12.6163 17.5763 17.5763
596 12.2782 12.2782 17.2382 17.2382
750 38.7439 12.2782 43.7039 17.2382
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 68.9636 68.9636 261.264 261.264
4 52.4026 52.4026 244.703 244.703
6 44.0758 44.0758 236.376 236.376
23 29.201 29.201 221.501 221.501
72 19.8259 19.8259 212.126 212.126
231 6.74763 6.74763 199.048 199.048
750 89.9503 6.74763 282.25 199.048
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 122.196 122.196 171.906 171.906
3 66.3437 66.3437 116.054 116.054
14 19.5369 19.5369 69.2469 69.2469
172 8.6405 8.6405 58.3505 58.3505
493 7.84288 7.84288 57.5529 57.5529
750 96.0052 7.84288 145.715 57.5529
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1062.55 1062.55 1267.67 1267.67
2 152.01 152.01 357.13 357.13
3 54.9056 54.9056 260.026 260.026
6 31.8148 31.8148 236.935 236.935
34 27.3439 27.3439 232.464 232.464
68 11.331 11.331 216.451 216.451
750 167.874 11.331 372.994 216.451
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 207.075 207.075 34.1753 34.1753
2 78.7697 78.7697 -94.1303 -94.1303
3 65.6556 65.6556 -107.244 -107.244
4 50.9002 50.9002 -122 -122
7 43.0867 43.0867 -129.813 -129.813
45 42.0568 42.0568 -130.843 -130.843
52 19.5067 19.5067 -153.393 -153.393
473 12.3188 12.3188 -160.581 -160.581
555 12.2386 12.2386 -160.661 -160.661
750 60.1993 12.2386 -112.701 -160.661
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 74.9694 74.9694 -275.651 -275.651
4 68.255 68.255 -282.365 -282.365
6 45.0786 45.0786 -305.541 -305.541
11 36.7358 36.7358 -313.884 -313.884
24 16.083 16.083 -334.537 -334.537
46 13.7217 13.7217 -336.898 -336.898
750 99.3896 13.7217 -251.23 -336.898
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 884.495 884.495 1055.57 1055.57
2 622.507 622.507 793.587 793.587
3 429.154 429.154 600.234 600.234
4 280.061 280.061 451.141 451.141
6 143.523 143.523 314.603 314.603
8 92.9681 92.9681 264.048 264.048
27 84.3818 84.3818 255.462 255.462
28 67.9032 67.9032 238.983 238.983
36 35.8277 35.8277 206.908 206.908
73 18.5294 18.5294 189.609 189.609
430 6.83192 6.83192 177.912 177.912
750 581.35 6.83192 752.43 177.912
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.0365 84.0365 177.717 177.717
3 82.6482 82.6482 176.328 176.328
4 41.9001 41.9001 135.58 135.58
7 40.7175 40.7175 134.397 134.397
48 30.1519 30.1519 123.832 123.832
78 18.8 18.8 112.48 112.48
99 15.1022 15.1022 108.782 108.782
259 7.79918 7.79918 101.479 101.479
750 18.933 7.79918 112.613 101.479
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 636.213 636.213 397.043 397.043
2 126.69 126.69 -112.48 -112.48
5 53.5434 53.5434 -185.627 -185.627
11 52.2643 52.2643 -186.906 -186.906
12 35.0458 35.0458 -204.124 -204.124
27 22.9661 22.9661 -216.204 -216.204
140 19.1579 19.1579 -220.012 -220.012
149 19.0878 19.0878 -220.082 -220.082
179 18.0148 18.0148 -221.155 -221.155
296 15.9791 15.9791 -223.191 -223.191
452 10.1829 10.1829 -228.987 -228.987
518 8.90249 8.90249 -230.268 -230.268
718 6.59113 6.59113 -232.579 -232.579
750 115.987 6.59113 -123.183 -232.579
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 42.7185 42.7185 164.408 164.408
26 42.3887 42.3887 164.079 164.079
29 38.4202 38.4202 160.11 160.11
37 25.3923 25.3923 147.082 147.082
311 22.851 22.851 144.541 144.541
