"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.44598e+07 1.44598e+07 1.44599e+07 1.44599e+07
2 354477 354477 354553 354553
16 107042 107042 107118 107118
21 10743.1 10743.1 10819.3 10819.3
49 2484.81 2484.81 2561.08 2561.08
70 275.745 275.745 352.015 352.015
276 191.428 191.428 267.698 267.698
2150 1.24581e+07 191.428 1.24582e+07 267.698
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 290763 290763 290741 290741
2 91654.1 91654.1 91631.5 91631.5
13 36201.6 36201.6 36179.1 36179.1
15 1616.31 1616.31 1593.76 1593.76
140 739.402 739.402 716.852 716.852
151 337.162 337.162 314.612 314.612
184 280.59 280.59 258.04 258.04
606 181.569 181.569 159.019 159.019
745 158.098 158.098 135.548 135.548
2150 8.17516e+06 158.098 8.17514e+06 135.548
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.53306e+06 5.53306e+06 5.53307e+06 5.53307e+06
5 4.40321e+06 4.40321e+06 4.40323e+06 4.40323e+06
7 1.50555e+06 1.50555e+06 1.50556e+06 1.50556e+06
10 181031 181031 181045 181045
38 147350 147350 147364 147364
39 117147 117147 117160 117160
55 17221.4 17221.4 17235 17235
163 200.491 200.491 214.151 214.151
2150 2.02338e+06 200.491 2.02339e+06 214.151
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.0712e+06 5.0712e+06 5.07213e+06 5.07213e+06
2 173226 173226 174164 174164
4 50330.8 50330.8 51268.6 51268.6
10 23102.6 23102.6 24040.4 24040.4
140 8002.28 8002.28 8940.12 8940.12
217 193.854 193.854 1131.69 1131.69
317 193.36 193.36 1131.2 1131.2
2150 192617 193.36 193555 1131.2
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.60246e+07 1.60246e+07 1.60245e+07 1.60245e+07
4 1.97803e+06 1.97803e+06 1.97795e+06 1.97795e+06
5 92141.4 92141.4 92062.6 92062.6
7 56223.8 56223.8 56145.1 56145.1
43 14465.1 14465.1 14386.4 14386.4
50 373.031 373.031 294.311 294.311
108 305.491 305.491 226.771 226.771
625 233.668 233.668 154.948 154.948
2150 704290 233.668 704211 154.948
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.79356e+06 9.79356e+06 9.79296e+06 9.79296e+06
2 1.11172e+06 1.11172e+06 1.11112e+06 1.11112e+06
4 230852 230852 230254 230254
27 71130.4 71130.4 70532 70532
37 3296.47 3296.47 2698.04 2698.04
251 928.639 928.639 330.209 330.209
262 803.601 803.601 205.171 205.171
276 331.531 331.531 -266.899 -266.899
572 294.99 294.99 -303.44 -303.44
817 273.177 273.177 -325.253 -325.253
2150 13539.9 273.177 12941.4 -325.253
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.81009e+07 1.81009e+07 1.81008e+07 1.81008e+07
2 1.04988e+07 1.04988e+07 1.04987e+07 1.04987e+07
4 140876 140876 140791 140791
11 6198.43 6198.43 6113.01 6113.01
34 380.137 380.137 294.717 294.717
117 369.409 369.409 283.989 283.989
190 214.199 214.199 128.779 128.779
1062 174.813 174.813 89.3927 89.3927
2150 483916 174.813 483830 89.3927
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 134330 134330 134523 134523
4 62276 62276 62469.3 62469.3
6 56949.5 56949.5 57142.7 57142.7
27 488.9 488.9 682.15 682.15
115 341.69 341.69 534.94 534.94
240 248.923 248.923 442.173 442.173
1077 187.306 187.306 380.556 380.556
2150 3.05176e+07 187.306 3.05178e+07 380.556
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 808175 808175 807994 807994
3 246786 246786 246605 246605
5 238877 238877 238696 238696
20 142297 142297 142115 142115
46 3943.77 3943.77 3762.27 3762.27
73 451.036 451.036 269.536 269.536
647 392.029 392.029 210.529 210.529
676 279.072 279.072 97.5725 97.5725
703 249.296 249.296 67.7965 67.7965
1011 138.509 138.509 -42.9912 -42.9912
2150 2.03319e+07 138.509 2.03317e+07 -42.9912
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.74041e+07 3.74041e+07 3.74045e+07 3.74045e+07
3 387323 387323 387775 387775
4 88791.1 88791.1 89243.7 89243.7
12 8706.27 8706.27 9158.89 9158.89
17 896.164 896.164 1348.78 1348.78
39 287.252 287.252 739.872 739.872
146 265.857 265.857 718.477 718.477
1116 255.92 255.92 708.54 708.54
1400 171.227 171.227 623.847 623.847
2150 1.0694e+07 171.227 1.06944e+07 623.847
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.84171e+07 3.84171e+07 3.8417e+07 3.8417e+07
2 1.50584e+07 1.50584e+07 1.50583e+07 1.50583e+07
5 404748 404748 404629 404629
30 19940.9 19940.9 19822.4 19822.4
404 203.241 203.241 84.7812 84.7812
554 153.095 153.095 34.6352 34.6352
743 137.988 137.988 19.5282 19.5282
1762 137.107 137.107 18.6468 18.6468
2150 2.3921e+07 137.107 2.39209e+07 18.6468
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.86645e+06 1.86645e+06 1.86655e+06 1.86655e+06
18 410107 410107 410206 410206
33 381746 381746 381846 381846
38 67039.6 67039.6 67139.3 67139.3
39 40912 40912 41011.7 41011.7
56 4366.85 4366.85 4466.58 4466.58
84 1698.82 1698.82 1798.55 1798.55
481 1684.26 1684.26 1783.99 1783.99
524 306.082 306.082 405.812 405.812
543 196.931 196.931 296.661 296.661
750 185.041 185.041 284.771 284.771
2122 170.292 170.292 270.022 270.022
2150 4.34333e+06 170.292 4.34343e+06 270.022
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.59027e+06 5.59027e+06 5.59031e+06 5.59031e+06
2 3.24965e+06 3.24965e+06 3.24969e+06 3.24969e+06
3 1.88863e+06 1.88863e+06 1.88867e+06 1.88867e+06
6 434834 434834 434874 434874
10 12675 12675 12715.4 12715.4
15 5980.55 5980.55 6020.99 6020.99
33 3232.87 3232.87 3273.31 3273.31
111 893.141 893.141 933.581 933.581
124 622.733 622.733 663.173 663.173
380 268.188 268.188 308.628 308.628
617 214.203 214.203 254.643 254.643
1114 157.21 157.21 197.65 197.65
2150 191083 157.21 191123 197.65
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.4502e+06 8.4502e+06 8.45008e+06 8.45008e+06
2 2.48311e+06 2.48311e+06 2.48298e+06 2.48298e+06
3 752321 752321 752199 752199
