"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.1051 85.1051 125.885 125.885
2 84.5906 84.5906 125.371 125.371
9 84.4391 84.4391 125.219 125.219
11 83.0799 83.0799 123.86 123.86
13 82.2736 82.2736 123.054 123.054
38 78.1213 78.1213 118.901 118.901
53 72.8448 72.8448 113.625 113.625
90 72.3783 72.3783 113.158 113.158
125 71.5983 71.5983 112.378 112.378
204 71.469 71.469 112.249 112.249
2000 2141.81 71.469 2182.59 112.249
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.1829 85.1829 83.5829 83.5829
4 84.9032 84.9032 83.3032 83.3032
5 84.8493 84.8493 83.2493 83.2493
6 84.3079 84.3079 82.7079 82.7079
7 84.3071 84.3071 82.7071 82.7071
10 82.2349 82.2349 80.6349 80.6349
16 80.9978 80.9978 79.3978 79.3978
25 72.1539 72.1539 70.5539 70.5539
2000 227431 72.1539 227429 70.5539
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 82.6831 82.6831 -288.157 -288.157
2 81.9361 81.9361 -288.904 -288.904
43 78.758 78.758 -292.082 -292.082
56 75.3144 75.3144 -295.526 -295.526
71 75.0284 75.0284 -295.812 -295.812
98 73.863 73.863 -296.977 -296.977
137 73.4891 73.4891 -297.351 -297.351
146 72.9669 72.9669 -297.873 -297.873
202 72.4165 72.4165 -298.423 -298.423
2000 780.387 72.4165 409.547 -298.423
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.417 85.417 52.857 52.857
2 85.1136 85.1136 52.5536 52.5536
5 84.5941 84.5941 52.0341 52.0341
6 84.1089 84.1089 51.5489 51.5489
9 83.7462 83.7462 51.1862 51.1862
14 83.2286 83.2286 50.6686 50.6686
17 82.5908 82.5908 50.0308 50.0308
54 80.9852 80.9852 48.4252 48.4252
65 80.5471 80.5471 47.9871 47.9871
74 79.4204 79.4204 46.8604 46.8604
94 78.1717 78.1717 45.6117 45.6117
107 73.4681 73.4681 40.9081 40.9081
2000 86.1559 73.4681 53.5959 40.9081
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.0321 85.0321 600.432 600.432
2 83.27 83.27 598.67 598.67
8 82.2312 82.2312 597.631 597.631
24 80.127 80.127 595.527 595.527
59 79.7981 79.7981 595.198 595.198
64 79.3559 79.3559 594.756 594.756
101 76.1046 76.1046 591.505 591.505
122 75.0088 75.0088 590.409 590.409
143 74.6816 74.6816 590.082 590.082
156 74.5333 74.5333 589.933 589.933
197 70.8542 70.8542 586.254 586.254
2000 101486 70.8542 102001 586.254
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.6881 85.6881 1071.92 1071.92
2 84.6067 84.6067 1070.84 1070.84
3 82.1701 82.1701 1068.4 1068.4
14 80.5425 80.5425 1066.77 1066.77
21 77.4852 77.4852 1063.72 1063.72
47 75.4609 75.4609 1061.69 1061.69
56 70.7389 70.7389 1056.97 1056.97
2000 2203.18 70.7389 3189.41 1056.97
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.2418 85.2418 209.322 209.322
5 85.1232 85.1232 209.203 209.203
7 84.4468 84.4468 208.527 208.527
9 84.2425 84.2425 208.323 208.323
10 83.976 83.976 208.056 208.056
13 81.8848 81.8848 205.965 205.965
15 81.2059 81.2059 205.286 205.286
26 78.1181 78.1181 202.198 202.198
42 76.825 76.825 200.905 200.905
92 75.4538 75.4538 199.534 199.534
102 73.3871 73.3871 197.467 197.467
121 71.9783 71.9783 196.058 196.058
2000 8695.94 71.9783 8820.02 196.058
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.1641 85.1641 -383.146 -383.146
3 84.6281 84.6281 -383.682 -383.682
7 76.2667 76.2667 -392.043 -392.043
17 76.0035 76.0035 -392.307 -392.307
89 75.0942 75.0942 -393.216 -393.216
107 74.3959 74.3959 -393.914 -393.914
142 71.3128 71.3128 -396.997 -396.997
158 70.7425 70.7425 -397.568 -397.568
270 70.5769 70.5769 -397.733 -397.733
2000 4054.81 70.5769 3586.5 -397.733
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.8323 84.8323 24.2123 24.2123
2 80.4578 80.4578 19.8378 19.8378
3 80.1528 80.1528 19.5328 19.5328
41 78.6043 78.6043 17.9843 17.9843
47 77.9429 77.9429 17.3229 17.3229
66 76.2799 76.2799 15.6599 15.6599
74 74.1149 74.1149 13.4949 13.4949
160 73.1869 73.1869 12.5669 12.5669
169 71.1322 71.1322 10.5122 10.5122
2000 483.041 71.1322 422.421 10.5122
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.2347 85.2347 371.695 371.695
2 81.8116 81.8116 368.272 368.272
7 81.5134 81.5134 367.973 367.973
55 76.7524 76.7524 363.212 363.212
104 75.6963 75.6963 362.156 362.156
115 72.6361 72.6361 359.096 359.096
2000 161627 72.6361 161913 359.096
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.2968 86.2968 199.717 199.717
2 82.8276 82.8276 196.248 196.248
5 82.4489 82.4489 195.869 195.869
6 79.757 79.757 193.177 193.177
22 78.9777 78.9777 192.398 192.398
52 76.1891 76.1891 189.609 189.609
70 71.0089 71.0089 184.429 184.429
80 69.9286 69.9286 183.349 183.349
86 67.9319 67.9319 181.352 181.352
167 67.8723 67.8723 181.292 181.292
188 67.3362 67.3362 180.756 180.756
338 67.3048 67.3048 180.725 180.725
2000 277428 67.3048 277541 180.725
