"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 218.57 218.57 201.63 201.63
2 134.542 134.542 117.602 117.602
3 5.59338 5.59338 -11.3466 -11.3466
14 5.46175 5.46175 -11.4783 -11.4783
17 3.41128 3.41128 -13.5287 -13.5287
203 1.72365 1.72365 -15.2163 -15.2163
234 0.944057 0.944057 -15.9959 -15.9959
318 0.526837 0.526837 -16.4132 -16.4132
823 0.429222 0.429222 -16.5108 -16.5108
2002 0.30499 0.30499 -16.635 -16.635
2011 0.158692 0.158692 -16.7813 -16.7813
2021 0.0319335 0.0319335 -16.9081 -16.9081
20050 40.2206 0.0319335 23.2806 -16.9081
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 0.195658 0.195658 19.0057 19.0057
1938 0.158062 0.158062 18.9681 18.9681
1942 0.0989624 0.0989624 18.909 18.909
2501 0.0399986 0.0399986 18.85 18.85
20050 14.2454 0.0399986 33.0554 18.85
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 79.2414 79.2414 352.391 352.391
3 45.4053 45.4053 318.555 318.555
4 29.8312 29.8312 302.981 302.981
5 13.227 13.227 286.377 286.377
9 4.12373 4.12373 277.274 277.274
22 3.98136 3.98136 277.131 277.131
25 1.86674 1.86674 275.017 275.017
108 0.76915 0.76915 273.919 273.919
1212 0.349863 0.349863 273.5 273.5
1731 0.247482 0.247482 273.397 273.397
2245 0.203868 0.203868 273.354 273.354
4026 0.118094 0.118094 273.268 273.268
5509 0.0848191 0.0848191 273.235 273.235
5510 0.0382623 0.0382623 273.188 273.188
16304 0.0327742 0.0327742 273.183 273.183
16306 0.00755569 0.00755569 273.158 273.158
20050 2.04204 0.00755569 275.192 273.158
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 21.4229 21.4229 58.6029 58.6029
5 4.13346 4.13346 41.3135 41.3135
8 2.50352 2.50352 39.6835 39.6835
232 1.53527 1.53527 38.7153 38.7153
335 0.380938 0.380938 37.5609 37.5609
1037 0.244315 0.244315 37.4243 37.4243
2805 0.0977634 0.0977634 37.2778 37.2778
4138 0.0381086 0.0381086 37.2181 37.2181
20050 4.00622 0.0381086 41.1862 37.2181
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.4828 13.4828 -134.417 -134.417
8 4.89051 4.89051 -143.009 -143.009
18 2.2062 2.2062 -145.694 -145.694
39 1.25177 1.25177 -146.648 -146.648
503 1.1937 1.1937 -146.706 -146.706
748 1.08865 1.08865 -146.811 -146.811
906 0.858873 0.858873 -147.041 -147.041
1918 0.618172 0.618172 -147.282 -147.282
2104 0.359258 0.359258 -147.541 -147.541
2201 0.33053 0.33053 -147.569 -147.569
2224 0.269242 0.269242 -147.631 -147.631
2233 0.213213 0.213213 -147.687 -147.687
2435 0.169753 0.169753 -147.73 -147.73
4631 0.166534 0.166534 -147.733 -147.733
5005 0.155319 0.155319 -147.745 -147.745
5009 0.139379 0.139379 -147.761 -147.761
5044 0.10564 0.10564 -147.794 -147.794
6412 0.0164577 0.0164577 -147.884 -147.884
20050 19.5823 0.0164577 -128.318 -147.884
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 24.6541 24.6541 -197.236 -197.236
2 18.0075 18.0075 -203.882 -203.882
3 15.7352 15.7352 -206.155 -206.155
4 11.6169 11.6169 -210.273 -210.273
8 6.17627 6.17627 -215.714 -215.714
9 3.24963 3.24963 -218.64 -218.64
11 2.4543 2.4543 -219.436 -219.436
304 0.834459 0.834459 -221.056 -221.056
603 0.237762 0.237762 -221.652 -221.652
