"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 33.4483 33.4483 16.5083 16.5083
2 31.0661 31.0661 14.1261 14.1261
4 14.6335 14.6335 -2.30645 -2.30645
24 11.6222 11.6222 -5.31782 -5.31782
50 9.38272 9.38272 -7.55728 -7.55728
717 8.92886 8.92886 -8.01114 -8.01114
740 7.04672 7.04672 -9.89328 -9.89328
1205 6.22245 6.22245 -10.7176 -10.7176
1227 6.17186 6.17186 -10.7681 -10.7681
1747 5.60004 5.60004 -11.34 -11.34
2208 5.51868 5.51868 -11.4213 -11.4213
2216 5.19321 5.19321 -11.7468 -11.7468
2540 5.16077 5.16077 -11.7792 -11.7792
2611 3.70235 3.70235 -13.2376 -13.2376
2612 2.51502 2.51502 -14.425 -14.425
2620 2.47667 2.47667 -14.4633 -14.4633
3408 2.22765 2.22765 -14.7124 -14.7124
3816 1.54116 1.54116 -15.3988 -15.3988
4102 1.4699 1.4699 -15.4701 -15.4701
4849 1.25702 1.25702 -15.683 -15.683
7409 0.826755 0.826755 -16.1132 -16.1132
7948 0.758265 0.758265 -16.1817 -16.1817
13403 0.583344 0.583344 -16.3567 -16.3567
23405 0.455497 0.455497 -16.4845 -16.4845
48820 0.414385 0.414385 -16.5256 -16.5256
50050 30.6142 0.414385 13.6742 -16.5256
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.39714 9.39714 28.2071 28.2071
19 5.13163 5.13163 23.9416 23.9416
124 5.01145 5.01145 23.8215 23.8215
125 3.97917 3.97917 22.7892 22.7892
1109 3.31143 3.31143 22.1214 22.1214
2001 2.20966 2.20966 21.0197 21.0197
3410 2.02843 2.02843 20.8384 20.8384
3414 1.99004 1.99004 20.8 20.8
3425 1.32648 1.32648 20.1365 20.1365
7304 1.17097 1.17097 19.981 19.981
10208 1.01886 1.01886 19.8289 19.8289
11207 0.846463 0.846463 19.6565 19.6565
11211 0.784817 0.784817 19.5948 19.5948
13801 0.652105 0.652105 19.4621 19.4621
21020 0.602994 0.602994 19.413 19.413
21236 0.454432 0.454432 19.2644 19.2644
32811 0.271469 0.271469 19.0815 19.0815
50050 612.255 0.271469 631.065 19.0815
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 29.665 29.665 302.815 302.815
2 18.3758 18.3758 291.526 291.526
3 16.1075 16.1075 289.257 289.257
4 7.82794 7.82794 280.978 280.978
104 4.42535 4.42535 277.575 277.575
912 2.08222 2.08222 275.232 275.232
2408 1.55549 1.55549 274.705 274.705
3837 1.40383 1.40383 274.554 274.554
4417 1.26389 1.26389 274.414 274.414
5209 1.16188 1.16188 274.312 274.312
5213 1.00657 1.00657 274.157 274.157
8015 0.926874 0.926874 274.077 274.077
23233 0.625829 0.625829 273.776 273.776
37040 0.560125 0.560125 273.71 273.71
40519 0.420092 0.420092 273.57 273.57
50050 51.4159 0.420092 324.566 273.57
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 50.3987 50.3987 87.5787 87.5787
2 11.8934 11.8934 49.0734 49.0734
10 10.3097 10.3097 47.4897 47.4897
11 7.44403 7.44403 44.624 44.624
46 1.89491 1.89491 39.0749 39.0749
4003 1.64452 1.64452 38.8245 38.8245
4035 1.02781 1.02781 38.2078 38.2078
6149 1.01702 1.01702 38.197 38.197
8241 0.749059 0.749059 37.9291 37.9291
10840 0.706481 0.706481 37.8865 37.8865
19507 0.632097 0.632097 37.8121 37.8121
19517 0.6194 0.6194 37.7994 37.7994
50050 4.19901 0.6194 41.379 37.7994
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.0064 22.0064 -125.894 -125.894
2 15.9733 15.9733 -131.927 -131.927
6 9.49292 9.49292 -138.407 -138.407
21 6.98588 6.98588 -140.914 -140.914
144 6.82165 6.82165 -141.078 -141.078
234 6.80409 6.80409 -141.096 -141.096
245 6.47461 6.47461 -141.425 -141.425
439 6.19661 6.19661 -141.703 -141.703
448 5.63138 5.63138 -142.269 -142.269
938 4.17031 4.17031 -143.73 -143.73
1340 3.86929 3.86929 -144.031 -144.031
1534 3.82096 3.82096 -144.079 -144.079
1545 3.43934 3.43934 -144.461 -144.461
1812 2.90913 2.90913 -144.991 -144.991
1813 2.8945 2.8945 -145.006 -145.006
2140 1.81209 1.81209 -146.088 -146.088
2210 1.49586 1.49586 -146.404 -146.404
2211 1.44661 1.44661 -146.453 -146.453
4803 1.01399 1.01399 -146.886 -146.886
4840 0.996893 0.996893 -146.903 -146.903
7848 0.970985 0.970985 -146.929 -146.929
10328 0.883731 0.883731 -147.016 -147.016
13425 0.855048 0.855048 -147.045 -147.045
14847 0.690553 0.690553 -147.209 -147.209
15102 0.370483 0.370483 -147.53 -147.53
50050 2331.52 0.370483 2183.62 -147.53
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.8507 14.8507 -207.039 -207.039
5 14.3677 14.3677 -207.522 -207.522
8 5.6438 5.6438 -216.246 -216.246
22 1.09198 1.09198 -220.798 -220.798
4231 0.475967 0.475967 -221.414 -221.414
13619 0.425775 0.425775 -221.464 -221.464
35543 0.290677 0.290677 -221.599 -221.599
50050 166.135 0.290677 -55.7553 -221.599
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 36.3444 36.3444 155.884 155.884
2 15.2875 15.2875 134.827 134.827
6 11.6482 11.6482 131.188 131.188
10 8.02391 8.02391 127.564 127.564
32 6.82502 6.82502 126.365 126.365
911 5.21641 5.21641 124.756 124.756
1348 3.00081 3.00081 122.541 122.541
1725 2.13848 2.13848 121.678 121.678
2430 2.13338 2.13338 121.673 121.673
2510 2.04959 2.04959 121.59 121.59
2530 1.61807 1.61807 121.158 121.158
