"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 37.9522 37.9522 -64.5978 -64.5978
2 13.7453 13.7453 -88.8047 -88.8047
4 5.71949 5.71949 -96.8305 -96.8305
6 5.35114 5.35114 -97.1989 -97.1989
10 3.16103 3.16103 -99.389 -99.389
18 2.64019 2.64019 -99.9098 -99.9098
109 0.0162499 0.0162499 -102.534 -102.534
450 2.82775 0.0162499 -99.7223 -102.534
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 201.268 201.268 272.958 272.958
2 5.22759 5.22759 76.9176 76.9176
5 4.03659 4.03659 75.7266 75.7266
21 1.45259 1.45259 73.1426 73.1426
102 0.000317178 0.000317178 71.6903 71.6903
450 387.299 0.000317178 458.989 71.6903
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10.2901 10.2901 224.3 224.3
3 0.844564 0.844564 214.855 214.855
144 0.051872 0.051872 214.062 214.062
450 7.79394 0.051872 221.804 214.062
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.59389 3.59389 -54.8861 -54.8861
16 0.654765 0.654765 -57.8252 -57.8252
105 0.512947 0.512947 -57.9671 -57.9671
172 0.267542 0.267542 -58.2125 -58.2125
192 0.0683651 0.0683651 -58.4116 -58.4116
401 0.0181677 0.0181677 -58.4618 -58.4618
450 87.8447 0.0181677 29.3647 -58.4618
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.44424 5.44424 -607.636 -607.636
4 3.62341 3.62341 -609.457 -609.457
6 0.820552 0.820552 -612.259 -612.259
49 0.51954 0.51954 -612.56 -612.56
126 0.27055 0.27055 -612.809 -612.809
252 0.237915 0.237915 -612.842 -612.842
450 0.191495 0.191495 -612.889 -612.889
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 23.7971 23.7971 -161.473 -161.473
4 17.8852 17.8852 -167.385 -167.385
6 9.36127 9.36127 -175.909 -175.909
18 5.23828 5.23828 -180.032 -180.032
43 4.73594 4.73594 -180.534 -180.534
112 3.53955 3.53955 -181.73 -181.73
113 3.12399 3.12399 -182.146 -182.146
114 2.63603 2.63603 -182.634 -182.634
117 0.742125 0.742125 -184.528 -184.528
162 0.325797 0.325797 -184.944 -184.944
177 0.14931 0.14931 -185.121 -185.121
341 0.10487 0.10487 -185.165 -185.165
371 0.0471516 0.0471516 -185.223 -185.223
450 415.388 0.0471516 230.118 -185.223
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.28677 9.28677 46.7568 46.7568
2 3.95161 3.95161 41.4216 41.4216
4 3.48748 3.48748 40.9575 40.9575
14 0.82427 0.82427 38.2943 38.2943
21 0.156905 0.156905 37.6269 37.6269
103 0.117761 0.117761 37.5878 37.5878
181 0.0765379 0.0765379 37.5465 37.5465
187 0.00332189 0.00332189 37.4733 37.4733
450 15.3495 0.00332189 52.8195 37.4733
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.3069 14.3069 -380.163 -380.163
3 7.74599 7.74599 -386.724 -386.724
7 4.21667 4.21667 -390.253 -390.253
11 2.17654 2.17654 -392.293 -392.293
16 0.377879 0.377879 -394.092 -394.092
105 0.128366 0.128366 -394.342 -394.342
204 0.0686563 0.0686563 -394.401 -394.401
450 19.4894 0.0686563 -374.981 -394.401
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 71.6277 71.6277 -30.9923 -30.9923
2 12.9103 12.9103 -89.7097 -89.7097
3 6.60579 6.60579 -96.0142 -96.0142
10 6.3839 6.3839 -96.2361 -96.2361
12 3.77539 3.77539 -98.8446 -98.8446
41 3.64119 3.64119 -98.9788 -98.9788
102 3.15422 3.15422 -99.4658 -99.4658
113 1.17152 1.17152 -101.448 -101.448
119 0.539251 0.539251 -102.081 -102.081
189 0.517737 0.517737 -102.102 -102.102
226 0.415673 0.415673 -102.204 -102.204
301 0.208068 0.208068 -102.412 -102.412
305 0.0491151 0.0491151 -102.571 -102.571
422 0.0262147 0.0262147 -102.594 -102.594
450 6.55122 0.0262147 -96.0688 -102.594
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 40.2015 40.2015 313.031 313.031
2 24.8611 24.8611 297.691 297.691
3 22.2887 22.2887 295.119 295.119
4 14.6464 14.6464 287.476 287.476
6 14.5692 14.5692 287.399 287.399
10 13.2023 13.2023 286.032 286.032
11 4.90791 4.90791 277.738 277.738
18 2.2617 2.2617 275.092 275.092
24 0.490566 0.490566 273.321 273.321
114 0.397908 0.397908 273.228 273.228
117 0.355955 0.355955 273.186 273.186
159 0.150193 0.150193 272.98 272.98
316 0.0157508 0.0157508 272.846 272.846
450 9.93441 0.0157508 282.764 272.846
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 100.69 100.69 97.2905 97.2905
2 30.8293 30.8293 27.4293 27.4293
3 0.0822711 0.0822711 -3.31773 -3.31773
236 0.0630921 0.0630921 -3.33691 -3.33691
450 144.119 0.0630921 140.719 -3.33691
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 33.6872 33.6872 -151.483 -151.483
2 6.40178 6.40178 -178.768 -178.768
10 0.989701 0.989701 -184.18 -184.18
41 0.199232 0.199232 -184.971 -184.971
125 0.18749 0.18749 -184.983 -184.983
219 0.0287932 0.0287932 -185.141 -185.141
450 20.5576 0.0287932 -164.612 -185.141
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.3136 22.3136 123.654 123.654
2 22.1008 22.1008 123.441 123.441
5 4.04546 4.04546 105.385 105.385
20 2.01535 2.01535 103.355 103.355
29 0.0291533 0.0291533 101.369 101.369
295 0.0172891 0.0172891 101.357 101.357
450 38.7525 0.0172891 140.093 101.357
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 19.1772 19.1772 16.7772 16.7772
6 2.22564 2.22564 -0.17436 -0.17436
110 0.903922 0.903922 -1.49608 -1.49608
116 0.0330423 0.0330423 -2.36696 -2.36696
370 0.0251752 0.0251752 -2.37482 -2.37482
450 21.1314 0.0251752 18.7314 -2.37482
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 23.2794 23.2794 -4.50056 -4.50056
2 10.0784 10.0784 -17.7016 -17.7016
5 8.28171 8.28171 -19.4983 -19.4983
7 3.38096 3.38096 -24.399 -24.399
47 2.79657 2.79657 -24.9834 -24.9834
50 0.830645 0.830645 -26.9494 -26.9494
162 0.719215 0.719215 -27.0608 -27.0608
180 0.227718 0.227718 -27.5523 -27.5523
231 0.0749418 0.0749418 -27.7051 -27.7051
263 0.0612036 0.0612036 -27.7188 -27.7188
450 20.4411 0.0612036 -7.33891 -27.7188
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.2282 2.2282 65.7282 65.7282
5 0.295237 0.295237 63.7952 63.7952
137 0.261968 0.261968 63.762 63.762
248 0.168226 0.168226 63.6682 63.6682
350 0.014442 0.014442 63.5144 63.5144
406 0.000751474 0.000751474 63.5008 63.5008
450 17.9485 0.000751474 81.4485 63.5008
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.52322 9.52322 34.0032 34.0032
4 7.46078 7.46078 31.9408 31.9408
6 6.26796 6.26796 30.748 30.748
7 5.79874 5.79874 30.2787 30.2787
21 5.79151 5.79151 30.2715 30.2715
25 5.62094 5.62094 30.1009 30.1009
31 3.22259 3.22259 27.7026 27.7026
47 2.27362 2.27362 26.7536 26.7536
101 1.57072 1.57072 26.0507 26.0507
111 0.154025 0.154025 24.634 24.634
135 0.0217579 0.0217579 24.5018 24.5018
450 7.46545 0.0217579 31.9455 24.5018
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 62.7421 62.7421 232.612 232.612
4 18.6884 18.6884 188.558 188.558
6 3.55521 3.55521 173.425 173.425
22 1.26977 1.26977 171.14 171.14
49 0.182858 0.182858 170.053 170.053
162 0.0259496 0.0259496 169.896 169.896
450 106.352 0.0259496 276.222 169.896
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.1929 85.1929 363.953 363.953
2 50.867 50.867 329.627 329.627
3 17.261 17.261 296.021 296.021
4 0.165301 0.165301 278.925 278.925
149 0.137058 0.137058 278.897 278.897
154 0.0408242 0.0408242 278.801 278.801
434 0.0161866 0.0161866 278.776 278.776
450 1161.39 0.0161866 1440.15 278.776
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.3575 8.3575 27.1375 27.1375
6 1.82562 1.82562 20.6056 20.6056
10 0.290745 0.290745 19.0707 19.0707
141 0.0412909 0.0412909 18.8213 18.8213
243 0.0264484 0.0264484 18.8064 18.8064
450 898.661 0.0264484 917.441 18.8064
