"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5459.34 5459.34 5552.28 5552.28
2 2630.24 2630.24 2723.18 2723.18
6 1484.83 1484.83 1577.77 1577.77
16 1130.14 1130.14 1223.08 1223.08
120 1088.23 1088.23 1181.17 1181.17
123 1071.64 1071.64 1164.58 1164.58
192 836.5 836.5 929.44 929.44
237 470.274 470.274 563.214 563.214
542 429.311 429.311 522.251 522.251
566 331.906 331.906 424.846 424.846
902 209.01 209.01 301.95 301.95
1385 195.967 195.967 288.907 288.907
1405 187.803 187.803 280.743 280.743
1478 183.63 183.63 276.57 276.57
1570 175.802 175.802 268.742 268.742
1741 115.979 115.979 208.919 208.919
1912 103.435 103.435 196.375 196.375
2050 401.352 103.435 494.292 196.375
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3284.16 3284.16 3319.51 3319.51
10 2005.81 2005.81 2041.16 2041.16
11 1396.64 1396.64 1431.99 1431.99
48 1344.63 1344.63 1379.98 1379.98
130 1322.5 1322.5 1357.85 1357.85
138 1220.4 1220.4 1255.75 1255.75
162 984.685 984.685 1020.03 1020.03
167 639.229 639.229 674.579 674.579
449 614.705 614.705 650.055 650.055
502 487.714 487.714 523.064 523.064
505 339.193 339.193 374.543 374.543
806 319.431 319.431 354.781 354.781
957 265.856 265.856 301.206 301.206
1026 264.673 264.673 300.023 300.023
1205 210.114 210.114 245.464 245.464
1307 195.463 195.463 230.813 230.813
1313 133.743 133.743 169.093 169.093
1358 125.132 125.132 160.482 160.482
1461 101.08 101.08 136.43 136.43
2050 623.475 101.08 658.825 136.43
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1929.26 1929.26 1933.08 1933.08
2 1357.36 1357.36 1361.18 1361.18
4 1186.96 1186.96 1190.78 1190.78
11 1177.31 1177.31 1181.13 1181.13
13 997.277 997.277 1001.1 1001.1
25 821.909 821.909 825.729 825.729
49 491.263 491.263 495.083 495.083
121 362.429 362.429 366.249 366.249
511 323.399 323.399 327.219 327.219
536 269.696 269.696 273.516 273.516
771 238.974 238.974 242.794 242.794
986 185.523 185.523 189.343 189.343
1310 153.364 153.364 157.184 157.184
1453 108.971 108.971 112.791 112.791
1821 101.837 101.837 105.657 105.657
1834 80.4737 80.4737 84.2937 84.2937
1856 68.4738 68.4738 72.2938 72.2938
2050 726.395 68.4738 730.215 72.2938
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2490.31 2490.31 2512.06 2512.06
2 2418.65 2418.65 2440.4 2440.4
4 1157.74 1157.74 1179.49 1179.49
5 694.558 694.558 716.308 716.308
20 611.876 611.876 633.626 633.626
296 435.216 435.216 456.966 456.966
335 431.463 431.463 453.213 453.213
527 192.831 192.831 214.581 214.581
917 154.783 154.783 176.533 176.533
1405 99.2774 99.2774 121.027 121.027
2050 391.82 99.2774 413.57 121.027
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1545.82 1545.82 1610.61 1610.61
3 1443.04 1443.04 1507.83 1507.83
5 934.43 934.43 999.22 999.22
7 828.362 828.362 893.152 893.152
105 731.182 731.182 795.972 795.972
180 597.872 597.872 662.662 662.662
196 365.452 365.452 430.242 430.242
331 345.627 345.627 410.417 410.417
507 248.434 248.434 313.224 313.224
515 204.958 204.958 269.748 269.748
951 166.164 166.164 230.954 230.954
1187 152.445 152.445 217.235 217.235
1331 107.577 107.577 172.367 172.367
1370 81.68 81.68 146.47 146.47
1851 81.014 81.014 145.804 145.804
1874 79.4618 79.4618 144.252 144.252
1966 79.1134 79.1134 143.903 143.903
2050 511.544 79.1134 576.334 143.903
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2763.11 2763.11 2817.18 2817.18
3 1827.53 1827.53 1881.6 1881.6
6 1684.09 1684.09 1738.16 1738.16
9 1346.04 1346.04 1400.11 1400.11
32 677.448 677.448 731.518 731.518
525 664.124 664.124 718.194 718.194
550 597.748 597.748 651.818 651.818
577 579.533 579.533 633.603 633.603
622 436.284 436.284 490.354 490.354
691 419.175 419.175 473.245 473.245
818 386.095 386.095 440.165 440.165
939 314.063 314.063 368.133 368.133
949 284.154 284.154 338.224 338.224
1061 252.743 252.743 306.813 306.813
1320 220.584 220.584 274.654 274.654
1344 200.291 200.291 254.361 254.361
1773 146.074 146.074 200.144 200.144
2050 458.402 146.074 512.472 200.144
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3664.96 3664.96 3573.44 3573.44
2 3502.78 3502.78 3411.26 3411.26
3 2831.85 2831.85 2740.33 2740.33
4 1260.57 1260.57 1169.05 1169.05
13 1236.6 1236.6 1145.08 1145.08
22 1010.7 1010.7 919.178 919.178
26 625.683 625.683 534.163 534.163
168 582.591 582.591 491.071 491.071
242 542.445 542.445 450.925 450.925
509 467.878 467.878 376.358 376.358
538 250.504 250.504 158.984 158.984
712 234.66 234.66 143.14 143.14
1303 220.06 220.06 128.54 128.54
1329 200.536 200.536 109.016 109.016
1361 167.729 167.729 76.2086 76.2086
1498 141.688 141.688 50.168 50.168
1729 115.01 115.01 23.4898 23.4898
1838 112.927 112.927 21.4071 21.4071
2040 108.044 108.044 16.524 16.524
2050 897.794 108.044 806.274 16.524
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3296.06 3296.06 3318.69 3318.69
2 3254.37 3254.37 3277 3277
3 3159.31 3159.31 3181.94 3181.94
7 2121.54 2121.54 2144.17 2144.17
14 1228.81 1228.81 1251.44 1251.44
43 1202.45 1202.45 1225.08 1225.08
122 1181.42 1181.42 1204.05 1204.05
187 727.336 727.336 749.966 749.966
504 615.538 615.538 638.168 638.168
512 595.89 595.89 618.52 618.52
536 577.455 577.455 600.085 600.085
548 406.151 406.151 428.781 428.781
805 398.449 398.449 421.079 421.079
922 306.163 306.163 328.793 328.793
1401 295.181 295.181 317.811 317.811
1479 294.826 294.826 317.456 317.456
1777 278.376 278.376 301.006 301.006
1782 146.961 146.961 169.591 169.591
2050 588.924 146.961 611.554 169.591
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2399.78 2399.78 2415.32 2415.32
2 2372.14 2372.14 2387.68 2387.68
10 1419.73 1419.73 1435.27 1435.27
15 786.309 786.309 801.849 801.849
168 381.127 381.127 396.667 396.667
505 330.368 330.368 345.908 345.908
605 319.164 319.164 334.704 334.704
903 276.378 276.378 291.918 291.918
916 251.099 251.099 266.639 266.639
1206 225.437 225.437 240.977 240.977
1238 222.899 222.899 238.439 238.439
1596 185.939 185.939 201.479 201.479
1783 162.596 162.596 178.136 178.136
1805 159.203 159.203 174.743 174.743
1968 148.153 148.153 163.693 163.693
1992 146.46 146.46 162 162
2050 922.35 146.46 937.89 162
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6280.96 6280.96 5904.45 5904.45
2 2561.71 2561.71 2185.2 2185.2
3 1727.96 1727.96 1351.45 1351.45
14 1505.01 1505.01 1128.5 1128.5
16 774.972 774.972 398.462 398.462
535 699.441 699.441 322.931 322.931
569 675.469 675.469 298.959 298.959
641 505.891 505.891 129.381 129.381
905 350.997 350.997 -25.5132 -25.5132
956 336.453 336.453 -40.0572 -40.0572
1099 320.994 320.994 -55.5156 -55.5156
1250 616.377 320.994 239.867 -55.5156
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 673.607 673.607 1069.65 1069.65
237 671.963 671.963 1068 1068
283 661.879 661.879 1057.92 1057.92
308 554.079 554.079 950.119 950.119
435 482.637 482.637 878.677 878.677
523 400.307 400.307 796.347 796.347
555 306.13 306.13 702.17 702.17
718 249.207 249.207 645.247 645.247
1188 246.742 246.742 642.782 642.782
1313 197.425 197.425 593.465 593.465
1326 192.513 192.513 588.553 588.553
1337 187.539 187.539 583.579 583.579
1457 179.205 179.205 575.245 575.245
1713 178.943 178.943 574.983 574.983
1847 172.864 172.864 568.904 568.904
1951 148.593 148.593 544.633 544.633
2050 288.346 148.593 684.386 544.633
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2902.74 2902.74 3030.85 3030.85
3 2045.12 2045.12 2173.23 2173.23
4 1943.5 1943.5 2071.61 2071.61
6 1726.98 1726.98 1855.09 1855.09
9 1412.31 1412.31 1540.42 1540.42
12 1161.24 1161.24 1289.35 1289.35
17 1064.57 1064.57 1192.68 1192.68
20 630.18 630.18 758.29 758.29
255 455.491 455.491 583.601 583.601
278 455.329 455.329 583.439 583.439
504 234.545 234.545 362.655 362.655
912 159.123 159.123 287.233 287.233
1340 105.981 105.981 234.091 234.091
2050 401.914 105.981 530.024 234.091
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 733.928 733.928 441.578 441.578
19 727.413 727.413 435.063 435.063
25 716.497 716.497 424.147 424.147
125 701.647 701.647 409.297 409.297
217 623.392 623.392 331.042 331.042
241 363.832 363.832 71.4825 71.4825
254 348.537 348.537 56.1867 56.1867
784 256.092 256.092 -36.2575 -36.2575
850 1234.29 256.092 941.944 -36.2575
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3592.27 3592.27 3903.28 3903.28
2 2130.22 2130.22 2441.23 2441.23
3 1826.09 1826.09 2137.1 2137.1
5 1363.13 1363.13 1674.14 1674.14
13 978.907 978.907 1289.92 1289.92
107 850.207 850.207 1161.22 1161.22
118 816.485 816.485 1127.5 1127.5
120 731.053 731.053 1042.06 1042.06
150 446.874 446.874 757.884 757.884
551 284.36 284.36 595.37 595.37
792 251.113 251.113 562.123 562.123
936 227.962 227.962 538.972 538.972
1152 194.118 194.118 505.128 505.128
1608 117.357 117.357 428.367 428.367
1713 109.17 109.17 420.18 420.18
2050 214.085 109.17 525.095 420.18
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1215.24 1215.24 410.056 410.056
18 710.051 710.051 -95.129 -95.129
19 662.037 662.037 -143.143 -143.143
50 1332.39 662.037 527.208 -143.143
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3314.53 3314.53 3343.79 3343.79
3 2163.99 2163.99 2193.25 2193.25
5 1936.65 1936.65 1965.91 1965.91
11 824.695 824.695 853.955 853.955
136 813.948 813.948 843.208 843.208
182 748.807 748.807 778.067 778.067
206 615.449 615.449 644.709 644.709
349 599.79 599.79 629.05 629.05
417 520.224 520.224 549.484 549.484
532 497.617 497.617 526.877 526.877
557 463.821 463.821 493.081 493.081
693 279.315 279.315 308.575 308.575
912 249.001 249.001 278.261 278.261
