"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 33.7712 33.7712 113.251 113.251
2 7.68837 7.68837 87.1684 87.1684
4 4.27059 4.27059 83.7506 83.7506
12 0.254697 0.254697 79.7347 79.7347
85 0.0374531 0.0374531 79.5175 79.5175
400 3.60406 0.0374531 83.0841 79.5175
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 34.7814 34.7814 429.261 429.261
6 14.9222 14.9222 409.402 409.402
14 9.00034 9.00034 403.48 403.48
16 3.07959 3.07959 397.56 397.56
30 2.35231 2.35231 396.832 396.832
37 0.269657 0.269657 394.75 394.75
62 0.203454 0.203454 394.683 394.683
144 0.11934 0.11934 394.599 394.599
400 41.2125 0.11934 435.692 394.599
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 32.3315 32.3315 -214.779 -214.779
3 25.2885 25.2885 -221.821 -221.821
4 19.8563 19.8563 -227.254 -227.254
6 15.3325 15.3325 -231.777 -231.777
9 9.37703 9.37703 -237.733 -237.733
11 0.975971 0.975971 -246.134 -246.134
44 0.0847091 0.0847091 -247.025 -247.025
118 0.0448633 0.0448633 -247.065 -247.065
400 13.8966 0.0448633 -233.213 -247.065
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.88902 4.88902 -147.151 -147.151
5 1.88234 1.88234 -150.158 -150.158
10 0.911423 0.911423 -151.129 -151.129
22 0.0649316 0.0649316 -151.975 -151.975
160 0.0150856 0.0150856 -152.025 -152.025
400 15.6355 0.0150856 -136.404 -152.025
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 36.8753 36.8753 11.6253 11.6253
4 31.791 31.791 6.54096 6.54096
6 5.40143 5.40143 -19.8486 -19.8486
9 2.52965 2.52965 -22.7204 -22.7204
36 0.737251 0.737251 -24.5127 -24.5127
164 0.0650956 0.0650956 -25.1849 -25.1849
400 9.86467 0.0650956 -15.3853 -25.1849
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.71087 8.71087 -193.009 -193.009
6 8.03809 8.03809 -193.682 -193.682
10 7.30347 7.30347 -194.417 -194.417
15 2.49831 2.49831 -199.222 -199.222
22 2.03533 2.03533 -199.685 -199.685
25 0.136371 0.136371 -201.584 -201.584
60 0.067711 0.067711 -201.652 -201.652
124 0.0619997 0.0619997 -201.658 -201.658
400 2.36336 0.0619997 -199.357 -201.658
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 27.6359 27.6359 -972.364 -972.364
2 4.98899 4.98899 -995.011 -995.011
3 3.16352 3.16352 -996.836 -996.836
24 0.267748 0.267748 -999.732 -999.732
110 0.19401 0.19401 -999.806 -999.806
287 0.141321 0.141321 -999.859 -999.859
296 0.107366 0.107366 -999.893 -999.893
398 0.00918114 0.00918114 -999.991 -999.991
400 17.1709 0.00918114 -982.829 -999.991
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.39668 6.39668 -36.5033 -36.5033
6 3.12421 3.12421 -39.7758 -39.7758
45 1.90483 1.90483 -40.9952 -40.9952
50 1.3917 1.3917 -41.5083 -41.5083
114 0.366175 0.366175 -42.5338 -42.5338
136 0.251728 0.251728 -42.6483 -42.6483
302 0.112926 0.112926 -42.7871 -42.7871
325 0.0172317 0.0172317 -42.8828 -42.8828
400 25.9537 0.0172317 -16.9463 -42.8828
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 88.2507 88.2507 -13.0693 -13.0693
2 62.0227 62.0227 -39.2973 -39.2973
3 36.8844 36.8844 -64.4356 -64.4356
4 36.7779 36.7779 -64.5421 -64.5421
5 5.48148 5.48148 -95.8385 -95.8385
9 2.94224 2.94224 -98.3778 -98.3778
16 2.81076 2.81076 -98.5092 -98.5092
17 1.16037 1.16037 -100.16 -100.16
23 1.10785 1.10785 -100.212 -100.212
70 1.10238 1.10238 -100.218 -100.218
75 0.503902 0.503902 -100.816 -100.816
136 0.443947 0.443947 -100.876 -100.876
227 0.435007 0.435007 -100.885 -100.885
229 0.321572 0.321572 -100.998 -100.998
241 0.13955 0.13955 -101.18 -101.18
308 0.0372267 0.0372267 -101.283 -101.283
338 0.0344502 0.0344502 -101.286 -101.286
400 3.82915 0.0344502 -97.4908 -101.286
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.18097 7.18097 10.831 10.831
2 2.72772 2.72772 6.37772 6.37772
14 2.09946 2.09946 5.74946 5.74946
24 2.08927 2.08927 5.73927 5.73927
25 0.630243 0.630243 4.28024 4.28024
37 0.423931 0.423931 4.07393 4.07393
57 0.396908 0.396908 4.04691 4.04691
76 0.180866 0.180866 3.83087 3.83087
125 0.128547 0.128547 3.77855 3.77855
400 0.373326 0.128547 4.02333 3.77855
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 48.9001 48.9001 269.43 269.43
5 8.68951 8.68951 229.22 229.22
10 7.77848 7.77848 228.308 228.308
14 2.75659 2.75659 223.287 223.287
19 0.129451 0.129451 220.659 220.659
400 28.8457 0.129451 249.376 220.659
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 45.5731 45.5731 466.863 466.863
3 0.706917 0.706917 421.997 421.997
12 0.212623 0.212623 421.503 421.503
400 18.1035 0.212623 439.394 421.503
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 64.2804 64.2804 -14.7196 -14.7196
2 14.1175 14.1175 -64.8825 -64.8825
8 0.189483 0.189483 -78.8105 -78.8105
108 0.154036 0.154036 -78.846 -78.846
241 0.0038726 0.0038726 -78.9961 -78.9961
400 34.9275 0.0038726 -44.0725 -78.9961
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.8275 11.8275 -29.5025 -29.5025
3 11.355 11.355 -29.975 -29.975
4 9.05379 9.05379 -32.2762 -32.2762
5 6.25675 6.25675 -35.0732 -35.0732
14 6.03578 6.03578 -35.2942 -35.2942
17 0.63827 0.63827 -40.6917 -40.6917
29 0.447653 0.447653 -40.8823 -40.8823
52 0.19639 0.19639 -41.1336 -41.1336
72 0.0745587 0.0745587 -41.2554 -41.2554
400 48.5212 0.0745587 7.1912 -41.2554
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.24292 2.24292 214.993 214.993
13 0.567396 0.567396 213.317 213.317
16 0.0740797 0.0740797 212.824 212.824
400 100.111 0.0740797 312.861 212.824
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.4323 17.4323 23.9123 23.9123
8 17.1428 17.1428 23.6228 23.6228
10 4.62078 4.62078 11.1008 11.1008
16 4.32158 4.32158 10.8016 10.8016
24 1.20824 1.20824 7.68824 7.68824
66 0.506921 0.506921 6.98692 6.98692
70 0.504191 0.504191 6.98419 6.98419
88 0.443172 0.443172 6.92317 6.92317
101 0.37866 0.37866 6.85866 6.85866
163 0.166365 0.166365 6.64637 6.64637
245 0.0847761 0.0847761 6.56478 6.56478
400 59.6025 0.0847761 66.0825 6.56478
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.21545 6.21545 -293.295 -293.295
5 0.568645 0.568645 -298.941 -298.941
83 0.252627 0.252627 -299.257 -299.257
241 0.00204138 0.00204138 -299.508 -299.508
400 2.36884 0.00204138 -297.141 -299.508
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 43.2597 43.2597 208.56 208.56
2 1.29222 1.29222 166.592 166.592
43 0.503445 0.503445 165.803 165.803
49 0.283818 0.283818 165.584 165.584
80 0.167194 0.167194 165.467 165.467
337 0.0596925 0.0596925 165.36 165.36
400 8.97338 0.0596925 174.273 165.36
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 41.6106 41.6106 -132.099 -132.099
2 23.7246 23.7246 -149.985 -149.985
4 11.5475 11.5475 -162.162 -162.162
5 10.2507 10.2507 -163.459 -163.459
10 6.7963 6.7963 -166.914 -166.914
12 5.3497 5.3497 -168.36 -168.36
14 2.11479 2.11479 -171.595 -171.595
33 0.647079 0.647079 -173.063 -173.063
71 0.114698 0.114698 -173.595 -173.595
104 0.0775286 0.0775286 -173.632 -173.632
400 47.0918 0.0775286 -126.618 -173.632
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.3566 14.3566 71.2966 71.2966
2 0.503783 0.503783 57.4438 57.4438
28 0.0272299 0.0272299 56.9672 56.9672
400 24.063 0.0272299 81.003 56.9672
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 66.2567 66.2567 -67.3833 -67.3833
2 33.6878 33.6878 -99.9522 -99.9522
3 20.8626 20.8626 -112.777 -112.777
4 3.29763 3.29763 -130.342 -130.342
41 1.30601 1.30601 -132.334 -132.334
190 0.541529 0.541529 -133.098 -133.098
229 0.300446 0.300446 -133.34 -133.34
322 0.104689 0.104689 -133.535 -133.535
400 28.4054 0.104689 -105.235 -133.535
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 43.6606 43.6606 37.8806 37.8806
2 29.8925 29.8925 24.1125 24.1125
3 1.43338 1.43338 -4.34662 -4.34662
59 0.226631 0.226631 -5.55337 -5.55337
242 0.0218879 0.0218879 -5.75811 -5.75811
400 15.985 0.0218879 10.205 -5.75811
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 48.5471 48.5471 98.5071 98.5071
2 24.9974 24.9974 74.9574 74.9574
4 8.23642 8.23642 58.1964 58.1964
5 1.02969 1.02969 50.9897 50.9897
13 0.181595 0.181595 50.1416 50.1416
67 0.100158 0.100158 50.0602 50.0602
95 0.00184296 0.00184296 49.9618 49.9618
400 25.4718 0.00184296 75.4318 49.9618
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16.8881 16.8881 -109.782 -109.782
2 7.02053 7.02053 -119.649 -119.649
4 5.93404 5.93404 -120.736 -120.736
10 4.59888 4.59888 -122.071 -122.071
12 1.45435 1.45435 -125.216 -125.216
29 0.425086 0.425086 -126.245 -126.245
49 0.281926 0.281926 -126.388 -126.388
67 0.238801 0.238801 -126.431 -126.431
239 0.0353271 0.0353271 -126.635 -126.635
390 0.0267537 0.0267537 -126.643 -126.643
400 12.4391 0.0267537 -114.231 -126.643
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
