"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1092.53 1092.53 1195.14 1195.14
2 844.312 844.312 946.922 946.922
4 804.254 804.254 906.864 906.864
5 636.839 636.839 739.449 739.449
45 552.627 552.627 655.237 655.237
409 507.454 507.454 610.064 610.064
417 397.364 397.364 499.974 499.974
2211 376.125 376.125 478.735 478.735
2416 356.588 356.588 459.198 459.198
3306 320.914 320.914 423.524 423.524
4409 315.348 315.348 417.958 417.958
5139 306.704 306.704 409.314 409.314
8845 297.993 297.993 400.603 400.603
9104 283 283 385.61 385.61
9114 276.505 276.505 379.115 379.115
11904 273.877 273.877 376.487 376.487
12431 266.836 266.836 369.446 369.446
12440 260.974 260.974 363.584 363.584
14114 244.158 244.158 346.768 346.768
15022 238.369 238.369 340.979 340.979
21734 229.574 229.574 332.184 332.184
27332 223.299 223.299 325.909 325.909
28311 201.435 201.435 304.045 304.045
31023 198.729 198.729 301.339 301.339
112642 194.686 194.686 297.296 297.296
164405 192.968 192.968 295.578 295.578
200050 15167.3 192.968 15269.9 295.578
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 773.089 773.089 866.389 866.389
2 703.18 703.18 796.48 796.48
3 563.804 563.804 657.104 657.104
7 543.981 543.981 637.281 637.281
107 418.464 418.464 511.764 511.764
319 415.439 415.439 508.739 508.739
337 413.11 413.11 506.41 506.41
527 409.12 409.12 502.42 502.42
538 392.066 392.066 485.366 485.366
711 315.204 315.204 408.504 408.504
3130 307.673 307.673 400.973 400.973
4525 269.025 269.025 362.325 362.325
4535 252.737 252.737 346.037 346.037
6119 248.532 248.532 341.832 341.832
10801 248.497 248.497 341.797 341.797
11105 193.856 193.856 287.156 287.156
100106 190.06 190.06 283.36 283.36
158850 156.559 156.559 249.859 249.859
200050 722976 156.559 723070 249.859
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 842.102 842.102 855.742 855.742
3 563.279 563.279 576.919 576.919
19 477.662 477.662 491.302 491.302
133 451.118 451.118 464.758 464.758
202 373.553 373.553 387.193 387.193
905 358.022 358.022 371.662 371.662
1802 352.804 352.804 366.444 366.444
1807 341.887 341.887 355.527 355.527
2531 274.529 274.529 288.169 288.169
13227 272.865 272.865 286.505 286.505
16033 250.65 250.65 264.29 264.29
17321 244.81 244.81 258.45 258.45
17835 219.959 219.959 233.599 233.599
37410 207.087 207.087 220.727 220.727
60946 191.622 191.622 205.262 205.262
200050 32289.5 191.622 32303.2 205.262
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 782.107 782.107 976.907 976.907
2 705.886 705.886 900.686 900.686
8 605.603 605.603 800.403 800.403
14 598.364 598.364 793.164 793.164
17 577.729 577.729 772.529 772.529
209 402.433 402.433 597.233 597.233
438 290.318 290.318 485.118 485.118
3336 247.736 247.736 442.536 442.536
10935 236.597 236.597 431.397 431.397
23016 231.94 231.94 426.74 426.74
23046 207.025 207.025 401.825 401.825
30201 200.961 200.961 395.761 395.761
64022 196.843 196.843 391.643 391.643
123534 177.375 177.375 372.175 372.175
200050 3.99632e+07 177.375 3.99634e+07 372.175
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 905.686 905.686 772.096 772.096
2 764.881 764.881 631.291 631.291
3 738.241 738.241 604.651 604.651
5 680.022 680.022 546.432 546.432
11 568.097 568.097 434.507 434.507
50 485.52 485.52 351.93 351.93
613 397.786 397.786 264.196 264.196
630 369.37 369.37 235.78 235.78
1925 366.269 366.269 232.679 232.679
2133 339.511 339.511 205.921 205.921
4447 332.601 332.601 199.011 199.011
5546 292.867 292.867 159.277 159.277
7147 288.557 288.557 154.967 154.967
9825 240.932 240.932 107.342 107.342
15519 230.644 230.644 97.0539 97.0539
17212 226.039 226.039 92.4494 92.4494
23046 224.419 224.419 90.8289 90.8289
27214 207.085 207.085 73.4946 73.4946
80741 186.331 186.331 52.7406 52.7406
85703 184.1 184.1 50.5096 50.5096
117734 168.106 168.106 34.5162 34.5162
200050 213249 168.106 213116 34.5162
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 763.194 763.194 917.564 917.564
2 721.706 721.706 876.076 876.076
6 567.024 567.024 721.394 721.394
16 514.31 514.31 668.68 668.68
141 471.043 471.043 625.413 625.413
233 376.603 376.603 530.973 530.973
319 346.914 346.914 501.284 501.284
917 325.456 325.456 479.826 479.826
7220 314.618 314.618 468.988 468.988
8012 307.995 307.995 462.365 462.365
8126 290.371 290.371 444.741 444.741
9612 284.252 284.252 438.622 438.622
10250 267.313 267.313 421.683 421.683
12439 264.517 264.517 418.887 418.887
16146 256.261 256.261 410.631 410.631
21140 245.297 245.297 399.667 399.667
25716 227.59 227.59 381.96 381.96
42936 220.845 220.845 375.215 375.215
54702 155.082 155.082 309.452 309.452
200050 399.497 155.082 553.867 309.452
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 619.111 619.111 330.781 330.781
36 586.384 586.384 298.054 298.054
138 566.921 566.921 278.591 278.591
606 552.331 552.331 264.001 264.001
1408 519.615 519.615 231.285 231.285
1433 477.63 477.63 189.3 189.3
1509 446.421 446.421 158.091 158.091
1620 274.93 274.93 -13.4002 -13.4002
10816 258.099 258.099 -30.2309 -30.2309
17236 233.281 233.281 -55.0494 -55.0494
37809 213.979 213.979 -74.3515 -74.3515
37850 199.76 199.76 -88.57 -88.57
111410 194.961 194.961 -93.3692 -93.3692
179216 190.043 190.043 -98.287 -98.287
200050 3168.27 190.043 2879.94 -98.287
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 757.409 757.409 219.299 219.299
3 746.32 746.32 208.21 208.21
8 741.86 741.86 203.75 203.75
10 652.042 652.042 113.932 113.932
12 573.149 573.149 35.0391 35.0391
47 457.369 457.369 -80.7406 -80.7406
415 391.719 391.719 -146.391 -146.391
1224 376.185 376.185 -161.925 -161.925
1239 343.338 343.338 -194.772 -194.772
1408 340.682 340.682 -197.428 -197.428
1411 333.609 333.609 -204.501 -204.501
2150 294.549 294.549 -243.561 -243.561
2939 292.853 292.853 -245.257 -245.257
