"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 53.8365 53.8365 156.446 156.446
2 31.1554 31.1554 133.765 133.765
9 29.1082 29.1082 131.718 131.718
10 28.2713 28.2713 130.881 130.881
12 11.5171 11.5171 114.127 114.127
13 4.73167 4.73167 107.342 107.342
431 4.54908 4.54908 107.159 107.159
603 2.23489 2.23489 104.845 104.845
20050 393754 2.23489 393856 104.845
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 47.1175 47.1175 140.418 140.418
2 20.3798 20.3798 113.68 113.68
3 18.0183 18.0183 111.318 111.318
10 9.93595 9.93595 103.236 103.236
17 4.61922 4.61922 97.9192 97.9192
602 2.60822 2.60822 95.9082 95.9082
13744 2.11827 2.11827 95.4183 95.4183
20050 19.0389 2.11827 112.339 95.4183
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 29.7731 29.7731 43.4131 43.4131
2 12.9191 12.9191 26.5591 26.5591
13 4.84464 4.84464 18.4846 18.4846
1318 3.64724 3.64724 17.2872 17.2872
1849 2.10385 2.10385 15.7438 15.7438
20050 1.26393e+07 2.10385 1.26393e+07 15.7438
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.1264 17.1264 211.926 211.926
7 15.1932 15.1932 209.993 209.993
11 9.67819 9.67819 204.478 204.478
17 6.64259 6.64259 201.443 201.443
206 5.2632 5.2632 200.063 200.063
250 5.19633 5.19633 199.996 199.996
536 3.21922 3.21922 198.019 198.019
924 2.63742 2.63742 197.437 197.437
2536 2.60852 2.60852 197.409 197.409
3629 2.57262 2.57262 197.373 197.373
4006 2.52034 2.52034 197.32 197.32
6644 2.28839 2.28839 197.088 197.088
20050 11.4252 2.28839 206.225 197.088
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 53.6238 53.6238 -79.9662 -79.9662
2 37.1963 37.1963 -96.3937 -96.3937
3 20.4582 20.4582 -113.132 -113.132
7 7.07584 7.07584 -126.514 -126.514
37 6.41985 6.41985 -127.17 -127.17
43 4.60811 4.60811 -128.982 -128.982
334 2.44801 2.44801 -131.142 -131.142
3001 1.86711 1.86711 -131.723 -131.723
20050 1.09902e+08 1.86711 1.09902e+08 -131.723
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 87.1035 87.1035 241.473 241.473
2 30.7881 30.7881 185.158 185.158
3 12.6068 12.6068 166.977 166.977
102 7.07387 7.07387 161.444 161.444
105 6.18958 6.18958 160.56 160.56
628 5.77463 5.77463 160.145 160.145
936 5.13961 5.13961 159.51 159.51
2014 3.91327 3.91327 158.283 158.283
2032 3.50757 3.50757 157.878 157.878
5424 2.63003 2.63003 157 157
7806 2.53284 2.53284 156.903 156.903
8035 2.36858 2.36858 156.739 156.739
10149 2.34409 2.34409 156.714 156.714
20050 23.6348 2.34409 178.005 156.714
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 27.9657 27.9657 -260.364 -260.364
2 19.4733 19.4733 -268.857 -268.857
8 10.3398 10.3398 -277.99 -277.99
23 5.29343 5.29343 -283.037 -283.037
1710 3.60908 3.60908 -284.721 -284.721
1724 3.0405 3.0405 -285.289 -285.289
2705 2.59469 2.59469 -285.735 -285.735
5648 2.22683 2.22683 -286.103 -286.103
9620 2.21721 2.21721 -286.113 -286.113
20050 80734.5 2.21721 80446.2 -286.113
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 62.017 62.017 -476.093 -476.093
2 34.5459 34.5459 -503.564 -503.564
3 19.6593 19.6593 -518.451 -518.451
5 17.9375 17.9375 -520.173 -520.173
11 15.2378 15.2378 -522.872 -522.872
20 14.7024 14.7024 -523.408 -523.408
33 11.946 11.946 -526.164 -526.164
111 10.0499 10.0499 -528.06 -528.06
112 9.87567 9.87567 -528.234 -528.234
125 4.64486 4.64486 -533.465 -533.465
525 1.17236 1.17236 -536.938 -536.938
14335 0.664679 0.664679 -537.445 -537.445
20050 7.29741 0.664679 -530.813 -537.445
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 27.9445 27.9445 775.764 775.764
10 3.87361 3.87361 751.694 751.694
643 2.56298 2.56298 750.383 750.383
2110 2.39365 2.39365 750.214 750.214
5438 1.72662 1.72662 749.547 749.547
7119 0.400699 0.400699 748.221 748.221
20050 1.5762e+07 0.400699 1.57628e+07 748.221
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 43.7583 43.7583 60.4283 60.4283
2 21.3111 21.3111 37.9811 37.9811
21 18.3267 18.3267 34.9967 34.9967
38 4.1759 4.1759 20.8459 20.8459
436 3.68916 3.68916 20.3592 20.3592
1104 3.39913 3.39913 20.0691 20.0691
1350 1.97712 1.97712 18.6471 18.6471
2307 1.25309 1.25309 17.9231 17.9231
4920 1.17536 1.17536 17.8454 17.8454
15222 0.739858 0.739858 17.4099 17.4099
17125 0.600853 0.600853 17.2709 17.2709
20050 74.8416 0.600853 91.5116 17.2709
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.0982 26.0982 -36.6718 -36.6718
5 25.1799 25.1799 -37.5901 -37.5901
6 6.48725 6.48725 -56.2827 -56.2827
115 4.49417 4.49417 -58.2758 -58.2758
134 0.680959 0.680959 -62.089 -62.089
20050 839212 0.680959 839149 -62.089
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 31.622 31.622 42.582 42.582
8 24.8986 24.8986 35.8586 35.8586
9 9.2209 9.2209 20.1809 20.1809
116 8.60182 8.60182 19.5618 19.5618
309 4.21339 4.21339 15.1734 15.1734
1502 3.28859 3.28859 14.2486 14.2486
3040 2.91577 2.91577 13.8758 13.8758
3043 2.31258 2.31258 13.2726 13.2726
3147 2.20554 2.20554 13.1655 13.1655
7409 2.10693 2.10693 13.0669 13.0669
20050 13363.3 2.10693 13374.3 13.0669
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 39.218 39.218 129.598 129.598
2 11.9981 11.9981 102.378 102.378
4 6.33483 6.33483 96.7148 96.7148
28 4.46906 4.46906 94.8491 94.8491
810 2.77486 2.77486 93.1549 93.1549
2231 0.901797 0.901797 91.2818 91.2818
20050 13.5224 0.901797 103.902 91.2818
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.0945 15.0945 -248.426 -248.426
10 8.829 8.829 -254.691 -254.691
22 2.53667 2.53667 -260.983 -260.983
4936 2.42915 2.42915 -261.091 -261.091
