"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.6828 85.6828 -914.317 -914.317
4 85.1788 85.1788 -914.821 -914.821
7 84.8299 84.8299 -915.17 -915.17
8 84.3615 84.3615 -915.639 -915.639
10 84.1242 84.1242 -915.876 -915.876
19 81.5703 81.5703 -918.43 -918.43
110 77.8653 77.8653 -922.135 -922.135
293 77.092 77.092 -922.908 -922.908
325 74.7591 74.7591 -925.241 -925.241
524 71.3936 71.3936 -928.606 -928.606
602 71.2912 71.2912 -928.709 -928.709
906 70.3633 70.3633 -929.637 -929.637
988 70.0746 70.0746 -929.925 -929.925
1301 69.646 69.646 -930.354 -930.354
1350 69.0372 69.0372 -930.963 -930.963
1371 68.9366 68.9366 -931.063 -931.063
2032 68.8884 68.8884 -931.112 -931.112
2050 69.4108 68.8884 -930.589 -931.112
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.3863 85.3863 1085.39 1085.39
2 84.3597 84.3597 1084.36 1084.36
10 83.7226 83.7226 1083.72 1083.72
37 83.6751 83.6751 1083.68 1083.68
109 79.8931 79.8931 1079.89 1079.89
129 78.8452 78.8452 1078.85 1078.85
162 78.5948 78.5948 1078.59 1078.59
253 78.4226 78.4226 1078.42 1078.42
311 74.7876 74.7876 1074.79 1074.79
581 72.7783 72.7783 1072.78 1072.78
755 71.8437 71.8437 1071.84 1071.84
925 71.0157 71.0157 1071.02 1071.02
947 69.8146 69.8146 1069.81 1069.81
1315 69.2992 69.2992 1069.3 1069.3
1710 69.1001 69.1001 1069.1 1069.1
1823 69.0948 69.0948 1069.09 1069.09
1853 68.8782 68.8782 1068.88 1068.88
2050 70.0212 68.8782 1070.02 1068.88
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.8538 85.8538 36.7238 36.7238
6 84.5101 84.5101 35.3801 35.3801
8 83.3789 83.3789 34.2489 34.2489
102 83.0632 83.0632 33.9332 33.9332
113 81.8262 81.8262 32.6962 32.6962
136 81.7207 81.7207 32.5907 32.5907
137 80.0165 80.0165 30.8865 30.8865
284 79.5783 79.5783 30.4483 30.4483
370 79.2807 79.2807 30.1507 30.1507
377 76.3981 76.3981 27.2681 27.2681
508 76.083 76.083 26.953 26.953
513 72.6113 72.6113 23.4813 23.4813
1017 71.8661 71.8661 22.7361 22.7361
1301 71.7044 71.7044 22.5744 22.5744
1325 71.6629 71.6629 22.5329 22.5329
1338 71.5154 71.5154 22.3854 22.3854
1388 71.4534 71.4534 22.3234 22.3234
1502 71.3209 71.3209 22.1909 22.1909
1723 71.1304 71.1304 22.0004 22.0004
1727 70.9291 70.9291 21.7991 21.7991
2050 71.5049 70.9291 22.3749 21.7991
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.91 85.91 383.64 383.64
2 85.8814 85.8814 383.611 383.611
3 85.4551 85.4551 383.185 383.185
21 84.8438 84.8438 382.574 382.574
22 84.413 84.413 382.143 382.143
24 80.7392 80.7392 378.469 378.469
103 79.1395 79.1395 376.87 376.87
109 78.8017 78.8017 376.532 376.532
118 78.2654 78.2654 375.995 375.995
132 76.6755 76.6755 374.406 374.406
152 74.4119 74.4119 372.142 372.142
243 71.5933 71.5933 369.323 369.323
387 67.5829 67.5829 365.313 365.313
531 59.6637 59.6637 357.394 357.394
906 54.1421 54.1421 351.872 351.872
1367 52.9057 52.9057 350.636 350.636
1704 52.814 52.814 350.544 350.544
1739 52.7652 52.7652 350.495 350.495
1750 52.7556 52.7556 350.486 350.486
1780 51.9777 51.9777 349.708 349.708
2050 53.5841 51.9777 351.314 349.708
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 79.1889 79.1889 130.759 130.759
158 74.9525 74.9525 126.523 126.523
510 72.8679 72.8679 124.438 124.438
521 67.8717 67.8717 119.442 119.442
925 67.6453 67.6453 119.215 119.215
956 67.5695 67.5695 119.139 119.139
988 67.184 67.184 118.754 118.754
1004 66.1744 66.1744 117.744 117.744
1137 65.2478 65.2478 116.818 116.818
1302 64.4069 64.4069 115.977 115.977
1340 63.2701 63.2701 114.84 114.84
1533 62.5624 62.5624 114.132 114.132
1711 62.2339 62.2339 113.804 113.804
1757 61.7282 61.7282 113.298 113.298
1951 61.4451 61.4451 113.015 113.015
2050 63.0125 61.4451 114.582 113.015
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.9659 85.9659 125.396 125.396
5 82.9114 82.9114 122.341 122.341
42 80.6682 80.6682 120.098 120.098
104 79.856 79.856 119.286 119.286
135 77.7831 77.7831 117.213 117.213
192 75.3924 75.3924 114.822 114.822
272 72.9994 72.9994 112.429 112.429
501 70.7256 70.7256 110.156 110.156
505 69.7908 69.7908 109.221 109.221
526 69.5578 69.5578 108.988 108.988
655 68.7209 68.7209 108.151 108.151
719 66.3348 66.3348 105.765 105.765
764 65.8036 65.8036 105.234 105.234
917 64.4169 64.4169 103.847 103.847
969 62.2094 62.2094 101.639 101.639
1002 61.3465 61.3465 100.776 100.776
1051 57.3098 57.3098 96.7398 96.7398
1308 54.7127 54.7127 94.1427 94.1427
1309 54.5186 54.5186 93.9486 93.9486
1328 53.5858 53.5858 93.0158 93.0158
1339 50.6458 50.6458 90.0758 90.0758
1368 48.4016 48.4016 87.8316 87.8316
1444 48.1275 48.1275 87.5575 87.5575
1548 47.9505 47.9505 87.3805 87.3805
1712 45.398 45.398 84.828 84.828
1895 45.2537 45.2537 84.6837 84.6837
1966 44.8127 44.8127 84.2427 84.2427
2050 56.185 44.8127 95.615 84.2427
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.3146 86.3146 218.605 218.605
4 86.1364 86.1364 218.426 218.426
7 85.9445 85.9445 218.234 218.234
10 84.853 84.853 217.143 217.143
12 82.5964 82.5964 214.886 214.886
104 79.1135 79.1135 211.403 211.403
192 78.8814 78.8814 211.171 211.171
208 77.5176 77.5176 209.808 209.808
434 73.5707 73.5707 205.861 205.861
517 73.1316 73.1316 205.422 205.422
524 70.9325 70.9325 203.223 203.223
533 70.8679 70.8679 203.158 203.158
574 70.5732 70.5732 202.863 202.863
616 67.1974 67.1974 199.487 199.487
708 65.6182 65.6182 197.908 197.908
904 63.7029 63.7029 195.993 195.993
911 62.821 62.821 195.111 195.111
968 62.2286 62.2286 194.519 194.519
983 61.7411 61.7411 194.031 194.031
1301 60.3063 60.3063 192.596 192.596
1404 59.0923 59.0923 191.382 191.382
1425 58.7149 58.7149 191.005 191.005
1714 58.5922 58.5922 190.882 190.882
2050 60.4986 58.5922 192.789 190.882
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.7388 85.7388 37.0288 37.0288
6 84.5056 84.5056 35.7956 35.7956
33 84.0268 84.0268 35.3168 35.3168
39 78.8401 78.8401 30.1301 30.1301
143 75.5732 75.5732 26.8632 26.8632
502 72.2395 72.2395 23.5295 23.5295
542 71.9557 71.9557 23.2457 23.2457
701 70.9057 70.9057 22.1957 22.1957
912 68.5767 68.5767 19.8667 19.8667
938 67.2323 67.2323 18.5223 18.5223
1324 67.1786 67.1786 18.4686 18.4686
1331 67.1256 67.1256 18.4156 18.4156
1355 67.0426 67.0426 18.3326 18.3326
1603 66.9366 66.9366 18.2266 18.2266
1626 66.818 66.818 18.108 18.108
1707 66.7488 66.7488 18.0388 18.0388
1724 66.7403 66.7403 18.0303 18.0303
1787 66.705 66.705 17.995 17.995
1817 66.6993 66.6993 17.9893 17.9893
1822 66.6286 66.6286 17.9186 17.9186
1951 66.4868 66.4868 17.7768 17.7768
2050 67.2296 66.4868 18.5196 17.7768
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.7513 85.7513 57.4213 57.4213
5 85.6297 85.6297 57.2997 57.2997
7 85.4808 85.4808 57.1508 57.1508
14 85.0584 85.0584 56.7284 56.7284
17 83.8752 83.8752 55.5452 55.5452
22 82.5333 82.5333 54.2033 54.2033
32 82.3851 82.3851 54.0551 54.0551
34 82.1451 82.1451 53.8151 53.8151
113 79.3391 79.3391 51.0091 51.0091
117 77.1561 77.1561 48.8261 48.8261
445 73.0549 73.0549 44.7249 44.7249
707 61.8251 61.8251 33.4951 33.4951
926 57.5922 57.5922 29.2622 29.2622
1323 52.4554 52.4554 24.1254 24.1254
1346 51.4762 51.4762 23.1462 23.1462
1730 50.6465 50.6465 22.3165 22.3165
1944 50.6444 50.6444 22.3144 22.3144
2050 53.2195 50.6444 24.8895 22.3144
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85.8155 85.8155 -65.7945 -65.7945
3 84.8279 84.8279 -66.7821 -66.7821
18 82.8267 82.8267 -68.7833 -68.7833
42 81.7986 81.7986 -69.8114 -69.8114
118 80.5596 80.5596 -71.0504 -71.0504
202 80.1747 80.1747 -71.4353 -71.4353
414 79.2165 79.2165 -72.3935 -72.3935
504 78.9885 78.9885 -72.6215 -72.6215
505 78.3512 78.3512 -73.2588 -73.2588
547 76.465 76.465 -75.145 -75.145
