"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1423.3 1423.3 2423.3 2423.3
3 1294.13 1294.13 2294.13 2294.13
4 1220.24 1220.24 2220.24 2220.24
7 1148.81 1148.81 2148.81 2148.81
10 1055.85 1055.85 2055.85 2055.85
21 964.556 964.556 1964.56 1964.56
36 726.459 726.459 1726.46 1726.46
118 715.5 715.5 1715.5 1715.5
125 669.738 669.738 1669.74 1669.74
151 592.968 592.968 1592.97 1592.97
200050 1.19277e+52 592.968 1.19277e+52 1592.97
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2122.75 2122.75 2192.78 2192.78
3 1100.62 1100.62 1170.65 1170.65
4 1095.66 1095.66 1165.69 1165.69
6 1066.95 1066.95 1136.98 1136.98
9 1051.97 1051.97 1122 1122
36 876.246 876.246 946.276 946.276
48 575.837 575.837 645.867 645.867
175 510.606 510.606 580.636 580.636
370 405.871 405.871 475.901 475.901
200050 3.88774e+97 405.871 3.88774e+97 475.901
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3351.34 3351.34 3303.12 3303.12
2 2025.08 2025.08 1976.86 1976.86
3 1480.84 1480.84 1432.62 1432.62
8 1192.51 1192.51 1144.29 1144.29
9 785.357 785.357 737.137 737.137
106 748.198 748.198 699.978 699.978
143 735.997 735.997 687.777 687.777
192 540.285 540.285 492.065 492.065
200050 1.39151e+65 540.285 1.39151e+65 492.065
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1470.15 1470.15 1495.62 1495.62
2 1369.64 1369.64 1395.11 1395.11
5 657.344 657.344 682.814 682.814
363 612.411 612.411 637.881 637.881
420 553.377 553.377 578.847 578.847
200050 3.4865e+60 553.377 3.4865e+60 578.847
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2873.41 2873.41 2772.6 2772.6
2 1312.47 1312.47 1211.66 1211.66
4 1135.95 1135.95 1035.14 1035.14
14 890.552 890.552 789.742 789.742
107 888.849 888.849 788.039 788.039
115 789.655 789.655 688.845 688.845
123 711.461 711.461 610.651 610.651
200 678.497 678.497 577.687 577.687
342 669.573 669.573 568.763 568.763
343 646.609 646.609 545.799 545.799
200050 3.8016e+52 646.609 3.8016e+52 545.799
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3796.52 3796.52 3879.85 3879.85
3 1141.2 1141.2 1224.53 1224.53
24 1055 1055 1138.33 1138.33
106 965.766 965.766 1049.1 1049.1
125 953.399 953.399 1036.73 1036.73
149 782.821 782.821 866.151 866.151
156 740.439 740.439 823.769 823.769
200050 3.96809e+66 740.439 3.96809e+66 823.769
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1534.21 1534.21 1742.77 1742.77
5 1409.26 1409.26 1617.82 1617.82
10 1178.56 1178.56 1387.12 1387.12
16 1119.44 1119.44 1328 1328
25 671.783 671.783 880.343 880.343
231 588.021 588.021 796.581 796.581
200050 3.37471e+54 588.021 3.37471e+54 796.581
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2743.59 2743.59 2609.01 2609.01
2 1980.44 1980.44 1845.86 1845.86
3 1001.26 1001.26 866.675 866.675
5 891.723 891.723 757.143 757.143
18 782.449 782.449 647.869 647.869
101 676.021 676.021 541.441 541.441
112 550.642 550.642 416.062 416.062
331 528.208 528.208 393.628 393.628
348 527.251 527.251 392.671 392.671
200050 6.11096e+64 527.251 6.11096e+64 392.671
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1156.76 1156.76 1277.35 1277.35
4 1153.08 1153.08 1273.67 1273.67
10 1068.74 1068.74 1189.33 1189.33
20 714.779 714.779 835.369 835.369
50 644.566 644.566 765.156 765.156
106 591.08 591.08 711.67 711.67
119 342.643 342.643 463.233 463.233
200050 6.75052e+61 342.643 6.75052e+61 463.233
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5526.25 5526.25 6526.25 6526.25
2 4646.75 4646.75 5646.75 5646.75
3 1083.14 1083.14 2083.14 2083.14
23 920.471 920.471 1920.47 1920.47
128 764.36 764.36 1764.36 1764.36
133 736.411 736.411 1736.41 1736.41
180 721.14 721.14 1721.14 1721.14
212 607.252 607.252 1607.25 1607.25
200050 4.67018e+76 607.252 4.67018e+76 1607.25
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2255.27 2255.27 2163.61 2163.61
2 1508.21 1508.21 1416.55 1416.55
3 1364.2 1364.2 1272.54 1272.54
4 886.19 886.19 794.53 794.53
