"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 397040 397040 397190 397190
3 132517 132517 132666 132666
104 110212 110212 110361 110361
114 108056 108056 108205 108205
126 58661.9 58661.9 58811 58811
132 44421.7 44421.7 44570.9 44570.9
175 42154.4 42154.4 42303.6 42303.6
507 23873.4 23873.4 24022.6 24022.6
543 10976.8 10976.8 11126 11126
978 7206.92 7206.92 7356.07 7356.07
1488 6543.95 6543.95 6693.1 6693.1
1546 4821.8 4821.8 4970.95 4970.95
1786 3519.27 3519.27 3668.42 3668.42
1914 3479.94 3479.94 3629.09 3629.09
1948 3106.5 3106.5 3255.65 3255.65
1995 2263.79 2263.79 2412.94 2412.94
2050 566997 2263.79 567146 2412.94
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 591047 591047 590047 590047
2 445775 445775 444775 444775
6 391746 391746 390746 390746
9 377567 377567 376567 376567
16 168017 168017 167017 167017
104 125520 125520 124520 124520
117 118634 118634 117634 117634
121 95296.4 95296.4 94296.4 94296.4
180 86161.9 86161.9 85161.9 85161.9
285 60730.7 60730.7 59730.7 59730.7
551 55859.1 55859.1 54859.1 54859.1
571 38574.8 38574.8 37574.8 37574.8
626 33019.3 33019.3 32019.3 32019.3
644 26063.4 26063.4 25063.4 25063.4
928 21099.7 21099.7 20099.7 20099.7
1057 20474.7 20474.7 19474.7 19474.7
1109 18025.1 18025.1 17025.1 17025.1
1226 17054.3 17054.3 16054.3 16054.3
1338 15458.9 15458.9 14458.9 14458.9
1371 12981.4 12981.4 11981.4 11981.4
1471 12432.7 12432.7 11432.7 11432.7
1482 8867.2 8867.2 7867.2 7867.2
1844 8603.55 8603.55 7603.55 7603.55
1860 7354.4 7354.4 6354.4 6354.4
1862 6086.28 6086.28 5086.28 5086.28
1944 4057.67 4057.67 3057.67 3057.67
2050 31410.8 4057.67 30410.8 3057.67
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.51977e+06 1.51977e+06 1.51987e+06 1.51987e+06
2 858043 858043 858141 858141
5 678233 678233 678331 678331
8 558467 558467 558566 558566
13 332988 332988 333086 333086
31 176498 176498 176596 176596
141 103993 103993 104091 104091
282 103767 103767 103865 103865
296 81347.5 81347.5 81446.1 81446.1
643 53197.2 53197.2 53295.9 53295.9
903 52043.9 52043.9 52142.5 52142.5
973 47584.3 47584.3 47682.9 47682.9
1046 42217.4 42217.4 42316 42316
1134 32102 32102 32200.6 32200.6
1172 20056.6 20056.6 20155.2 20155.2
1365 15982.2 15982.2 16080.8 16080.8
1427 12364.2 12364.2 12462.8 12462.8
1829 6239.6 6239.6 6338.22 6338.22
2050 510381 6239.6 510480 6338.22
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 412203 412203 412156 412156
11 246802 246802 246755 246755
18 236518 236518 236471 236471
25 209523 209523 209476 209476
47 121742 121742 121695 121695
202 64652.1 64652.1 64605 64605
505 34926.3 34926.3 34879.1 34879.1
534 27066.1 27066.1 27018.9 27018.9
917 25812.3 25812.3 25765.2 25765.2
970 20772.6 20772.6 20725.4 20725.4
1158 17319.9 17319.9 17272.8 17272.8
1334 12998.4 12998.4 12951.2 12951.2
1363 5214.63 5214.63 5167.48 5167.48
2050 122845 5214.63 122797 5167.48
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 674171 674171 674208 674208
3 388794 388794 388831 388831
10 302208 302208 302246 302246
12 264105 264105 264143 264143
128 214856 214856 214893 214893
130 134974 134974 135012 135012
149 47880.3 47880.3 47917.9 47917.9
404 33982.2 33982.2 34019.7 34019.7
518 16560 16560 16597.5 16597.5
901 14206.8 14206.8 14244.3 14244.3
1013 12427.6 12427.6 12465.1 12465.1
1304 11477.1 11477.1 11514.7 11514.7
1517 10842.2 10842.2 10879.7 10879.7
1570 9164.54 9164.54 9202.06 9202.06
1836 7609.92 7609.92 7647.44 7647.44
2012 3436.35 3436.35 3473.87 3473.87
2050 42458 3436.35 42495.6 3473.87
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 147551 147551 147125 147125
38 47203.8 47203.8 46778.1 46778.1
618 25421.7 25421.7 24995.9 24995.9
918 8731.3 8731.3 8305.55 8305.55
1009 6091.44 6091.44 5665.69 5665.69
1715 5385.38 5385.38 4959.63 4959.63
1776 4720.87 4720.87 4295.12 4295.12
1792 4107.93 4107.93 3682.18 3682.18
2050 201684 4107.93 201258 3682.18
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 420432 420432 420211 420211
2 388206 388206 387985 387985
4 377799 377799 377578 377578
7 348620 348620 348400 348400
10 338903 338903 338682 338682
18 265832 265832 265611 265611
41 234183 234183 233963 233963
46 195109 195109 194888 194888
47 122133 122133 121913 121913
116 115388 115388 115167 115167
127 110514 110514 110293 110293
157 109917 109917 109696 109696
165 45237 45237 45016.1 45016.1
287 22306.4 22306.4 22085.5 22085.5
689 20250.5 20250.5 20029.6 20029.6
981 10385.7 10385.7 10164.8 10164.8
1178 10375.2 10375.2 10154.3 10154.3
1307 7257.38 7257.38 7036.48 7036.48
1394 4352.69 4352.69 4131.79 4131.79
1414 3038.85 3038.85 2817.95 2817.95
2050 293814 3038.85 293593 2817.95
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 524081 524081 523721 523721
4 518922 518922 518562 518562
7 259379 259379 259019 259019
11 84740.7 84740.7 84381.2 84381.2
238 66832.1 66832.1 66472.6 66472.6
521 66637.9 66637.9 66278.5 66278.5
542 57092.9 57092.9 56733.4 56733.4
565 48429.6 48429.6 48070.1 48070.1
612 39278.3 39278.3 38918.8 38918.8
655 33945.4 33945.4 33586 33586
718 27836.8 27836.8 27477.3 27477.3
917 24374.9 24374.9 24015.4 24015.4
944 16341.4 16341.4 15981.9 15981.9
1048 15556.7 15556.7 15197.2 15197.2
1357 12143.5 12143.5 11784 11784
1610 7864.17 7864.17 7504.69 7504.69
1756 7739.55 7739.55 7380.07 7380.07
1832 7352.8 7352.8 6993.32 6993.32
2050 770993 7352.8 770634 6993.32
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 444966 444966 444994 444994
2 278973 278973 279000 279000
110 167372 167372 167399 167399
200 89833.7 89833.7 89861.2 89861.2
533 18155.8 18155.8 18183.3 18183.3
1224 11066.4 11066.4 11093.9 11093.9
1311 9776.61 9776.61 9804.09 9804.09
1361 7159.51 7159.51 7186.99 7186.99
1883 7011.75 7011.75 7039.23 7039.23
1895 4439.45 4439.45 4466.93 4466.93
2050 216575 4439.45 216602 4466.93
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 759414 759414 759450 759450
3 711688 711688 711725 711725
5 641016 641016 641052 641052
11 387866 387866 387902 387902
12 377136 377136 377172 377172
14 249338 249338 249374 249374
118 212961 212961 212997 212997
130 196640 196640 196676 196676
156 160108 160108 160144 160144
157 118964 118964 119000 119000
273 102234 102234 102270 102270
502 80515.1 80515.1 80551.2 80551.2
543 62258.1 62258.1 62294.2 62294.2
563 44842.2 44842.2 44878.3 44878.3
591 33434.9 33434.9 33471 33471
917 31933.9 31933.9 31970 31970
980 23565.5 23565.5 23601.6 23601.6
1107 18489.6 18489.6 18525.7 18525.7
1321 10492.2 10492.2 10528.3 10528.3
1340 9865.32 9865.32 9901.41 9901.41
1569 9646.04 9646.04 9682.13 9682.13
1733 8643.37 8643.37 8679.46 8679.46
1761 7786.29 7786.29 7822.38 7822.38
1791 7736.47 7736.47 7772.56 7772.56
1795 5709.98 5709.98 5746.07 5746.07
1919 3581.1 3581.1 3617.19 3617.19
2050 265841 3581.1 265877 3617.19
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 586775 586775 586717 586717
2 83816.5 83816.5 83758.6 83758.6
147 81757.5 81757.5 81699.6 81699.6
263 62321.2 62321.2 62263.3 62263.3
425 52020.5 52020.5 51962.6 51962.6
550 9031.62 9031.62 8973.71 8973.71
1053 4816.04 4816.04 4758.13 4758.13
1747 3184.57 3184.57 3126.66 3126.66
