"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 277.413 277.413 225.063 225.063
2 207.014 207.014 154.664 154.664
3 166.253 166.253 113.903 113.903
4 122.967 122.967 70.6172 70.6172
10 81.2781 81.2781 28.9281 28.9281
18 74.718 74.718 22.368 22.368
26 58.879 58.879 6.52897 6.52897
27 45.9864 45.9864 -6.36359 -6.36359
35 41.4245 41.4245 -10.9255 -10.9255
137 36.3887 36.3887 -15.9613 -15.9613
138 33.3653 33.3653 -18.9847 -18.9847
142 31.1546 31.1546 -21.1954 -21.1954
225 18.428 18.428 -33.922 -33.922
200050 2.80108e+09 18.428 2.80108e+09 -33.922
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 259.265 259.265 79.7248 79.7248
3 59.3716 59.3716 -120.168 -120.168
41 43.4535 43.4535 -136.086 -136.086
126 27.0205 27.0205 -152.52 -152.52
200050 2.17702e+10 27.0205 2.17702e+10 -152.52
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 175.519 175.519 252.829 252.829
2 116.036 116.036 193.346 193.346
7 55.8994 55.8994 133.209 133.209
47 52.7443 52.7443 130.054 130.054
106 36.0441 36.0441 113.354 113.354
107 35.6341 35.6341 112.944 112.944
185 33.1725 33.1725 110.482 110.482
228 30.7608 30.7608 108.071 108.071
239 27.0609 27.0609 104.371 104.371
535 24.7492 24.7492 102.059 102.059
565 20.6371 20.6371 97.9471 97.9471
200050 9.08319e+09 20.6371 9.08319e+09 97.9471
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 300.641 300.641 340.561 340.561
2 196.315 196.315 236.235 236.235
3 82.497 82.497 122.417 122.417
12 72.1858 72.1858 112.106 112.106
21 46.3563 46.3563 86.2763 86.2763
48 42.3177 42.3177 82.2377 82.2377
126 28.2792 28.2792 68.1992 68.1992
200050 1.15926e+09 28.2792 1.15926e+09 68.1992
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 82.6286 82.6286 26.0186 26.0186
22 79.8529 79.8529 23.2429 23.2429
46 39.3134 39.3134 -17.2966 -17.2966
105 36.46 36.46 -20.15 -20.15
236 32.4333 32.4333 -24.1767 -24.1767
266 28.5958 28.5958 -28.0142 -28.0142
200050 6.59902e+09 28.5958 6.59902e+09 -28.0142
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.6004 86.6004 137.94 137.94
17 34.4401 34.4401 85.7801 85.7801
399 28.6319 28.6319 79.9719 79.9719
200050 5.43567e+09 28.6319 5.43567e+09 79.9719
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.7462 84.7462 -39.6538 -39.6538
14 77.9545 77.9545 -46.4455 -46.4455
