"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4404.7 4404.7 5404.7 5404.7
2 2140.27 2140.27 3140.27 3140.27
3 1015.54 1015.54 2015.54 2015.54
12 953.002 953.002 1953 1953
16 583.751 583.751 1583.75 1583.75
51 530.729 530.729 1530.73 1530.73
122 496.771 496.771 1496.77 1496.77
250 480.87 480.87 1480.87 1480.87
2000 3.93498e+10 480.87 3.93498e+10 1480.87
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2818.25 2818.25 2888.28 2888.28
2 1696.35 1696.35 1766.38 1766.38
4 1489.88 1489.88 1559.91 1559.91
7 1171.84 1171.84 1241.87 1241.87
9 1038.28 1038.28 1108.31 1108.31
21 993.584 993.584 1063.61 1063.61
43 800.092 800.092 870.122 870.122
55 745.844 745.844 815.874 815.874
83 609.314 609.314 679.344 679.344
2000 2.6667e+16 609.314 2.6667e+16 679.344
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1236.55 1236.55 1188.33 1188.33
13 767.379 767.379 719.159 719.159
85 717.156 717.156 668.936 668.936
116 673.42 673.42 625.2 625.2
2000 149452 673.42 149404 625.2
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1763.32 1763.32 1788.79 1788.79
3 1586.48 1586.48 1611.95 1611.95
4 1244.75 1244.75 1270.22 1270.22
13 1080.72 1080.72 1106.19 1106.19
30 1077.06 1077.06 1102.53 1102.53
34 861.741 861.741 887.211 887.211
41 850.307 850.307 875.777 875.777
64 771.713 771.713 797.183 797.183
114 590.273 590.273 615.743 615.743
2000 19064.3 590.273 19089.7 615.743
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2564.13 2564.13 2463.32 2463.32
2 1051.87 1051.87 951.058 951.058
6 755.04 755.04 654.23 654.23
2000 4.03077e+27 755.04 4.03077e+27 654.23
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1771.04 1771.04 1854.37 1854.37
7 1232.15 1232.15 1315.48 1315.48
36 994.442 994.442 1077.77 1077.77
59 978.17 978.17 1061.5 1061.5
81 944.851 944.851 1028.18 1028.18
104 843.43 843.43 926.76 926.76
125 662.428 662.428 745.758 745.758
157 632.258 632.258 715.588 715.588
2000 7507.88 632.258 7591.21 715.588
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3724.6 3724.6 3933.16 3933.16
2 1980.32 1980.32 2188.88 2188.88
6 1064.37 1064.37 1272.93 1272.93
7 1049.59 1049.59 1258.15 1258.15
8 783.342 783.342 991.902 991.902
72 688.085 688.085 896.645 896.645
99 685.64 685.64 894.2 894.2
101 559.999 559.999 768.559 768.559
112 536.886 536.886 745.446 745.446
2000 4.11111e+07 536.886 4.11113e+07 745.446
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1357.77 1357.77 1223.19 1223.19
8 1080.48 1080.48 945.895 945.895
18 1019.79 1019.79 885.212 885.212
32 861.913 861.913 727.333 727.333
67 663.493 663.493 528.913 528.913
85 540.925 540.925 406.345 406.345
93 533.584 533.584 399.004 399.004
130 532.204 532.204 397.624 397.624
192 477.379 477.379 342.799 342.799
219 418.927 418.927 284.347 284.347
293 412.945 412.945 278.365 278.365
2000 3.15516e+07 412.945 3.15514e+07 278.365
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1044.88 1044.88 1165.47 1165.47
9 800.489 800.489 921.079 921.079
