"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16.9741 16.9741 -85.5759 -85.5759
2 2.25355 2.25355 -100.296 -100.296
17 1.6506 1.6506 -100.899 -100.899
20 1.22208 1.22208 -101.328 -101.328
21 0.964646 0.964646 -101.585 -101.585
27 0.847674 0.847674 -101.702 -101.702
38 0.345685 0.345685 -102.204 -102.204
59 0.0793883 0.0793883 -102.471 -102.471
173 0.0290614 0.0290614 -102.521 -102.521
400 11.3777 0.0290614 -91.1723 -102.521
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 324.427 324.427 396.117 396.117
2 67.0189 67.0189 138.709 138.709
4 47.4199 47.4199 119.11 119.11
6 19.9512 19.9512 91.6412 91.6412
8 1.48903 1.48903 73.179 73.179
73 0.876523 0.876523 72.5665 72.5665
115 0.138419 0.138419 71.8284 71.8284
239 0.110778 0.110778 71.8008 71.8008
400 19.3577 0.110778 91.0477 71.8008
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 214.606 214.606 428.616 428.616
2 19.2378 19.2378 233.248 233.248
4 7.84374 7.84374 221.854 221.854
6 5.70472 5.70472 219.715 219.715
8 3.10505 3.10505 217.115 217.115
12 2.74145 2.74145 216.751 216.751
20 2.6263 2.6263 216.636 216.636
25 2.02069 2.02069 216.031 216.031
34 1.79738 1.79738 215.807 215.807
45 1.54557 1.54557 215.556 215.556
58 0.450756 0.450756 214.461 214.461
79 0.251789 0.251789 214.262 214.262
110 0.0640896 0.0640896 214.074 214.074
173 0.0366318 0.0366318 214.047 214.047
400 3.90296 0.0366318 217.913 214.047
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 25.822 25.822 -32.658 -32.658
3 13.6991 13.6991 -44.7809 -44.7809
5 12.3489 12.3489 -46.1311 -46.1311
9 1.71981 1.71981 -56.7602 -56.7602
37 0.879101 0.879101 -57.6009 -57.6009
39 0.650673 0.650673 -57.8293 -57.8293
72 0.140194 0.140194 -58.3398 -58.3398
137 0.102501 0.102501 -58.3775 -58.3775
241 0.0234997 0.0234997 -58.4565 -58.4565
400 266.719 0.0234997 208.239 -58.4565
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.5681 18.5681 -594.512 -594.512
3 8.0742 8.0742 -605.006 -605.006
11 3.77628 3.77628 -609.304 -609.304
20 2.99852 2.99852 -610.081 -610.081
21 1.63332 1.63332 -611.447 -611.447
