"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 65.406 65.406 -37.144 -37.144
3 58.5708 58.5708 -43.9792 -43.9792
9 56.6237 56.6237 -45.9263 -45.9263
10 41.7012 41.7012 -60.8488 -60.8488
11 36.4767 36.4767 -66.0733 -66.0733
28 22.3728 22.3728 -80.1772 -80.1772
53 18.5378 18.5378 -84.0122 -84.0122
62 11.5397 11.5397 -91.0103 -91.0103
410 10.7903 10.7903 -91.7597 -91.7597
416 10.1112 10.1112 -92.4388 -92.4388
419 10.0165 10.0165 -92.5335 -92.5335
431 8.23147 8.23147 -94.3185 -94.3185
759 7.1289 7.1289 -95.4211 -95.4211
827 6.21358 6.21358 -96.3364 -96.3364
847 5.93909 5.93909 -96.6109 -96.6109
1055 5.77317 5.77317 -96.7768 -96.7768
1214 5.73866 5.73866 -96.8113 -96.8113
2148 5.23378 5.23378 -97.3162 -97.3162
2150 28.75 5.23378 -73.8 -97.3162
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 46.1052 46.1052 117.795 117.795
3 27.2599 27.2599 98.9499 98.9499
5 23.3066 23.3066 94.9966 94.9966
51 14.5576 14.5576 86.2476 86.2476
60 14.3081 14.3081 85.9981 85.9981
68 13.2432 13.2432 84.9332 84.9332
133 12.8064 12.8064 84.4964 84.4964
201 11.4506 11.4506 83.1406 83.1406
213 11.4329 11.4329 83.1229 83.1229
282 10.8664 10.8664 82.5564 82.5564
401 9.78051 9.78051 81.4705 81.4705
416 8.60954 8.60954 80.2995 80.2995
470 8.04796 8.04796 79.738 79.738
796 6.83748 6.83748 78.5275 78.5275
1186 6.48754 6.48754 78.1775 78.1775
1747 6.13666 6.13666 77.8267 77.8267
1900 5.75486 5.75486 77.4449 77.4449
2150 9.65058 5.75486 81.3406 77.4449
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 37.2732 37.2732 251.283 251.283
7 35.9992 35.9992 250.009 250.009
16 34.9237 34.9237 248.934 248.934
27 33.7052 33.7052 247.715 247.715
29 25.669 25.669 239.679 239.679
40 16.5988 16.5988 230.609 230.609
52 15.9859 15.9859 229.996 229.996
55 15.8758 15.8758 229.886 229.886
60 12.3777 12.3777 226.388 226.388
112 12.1113 12.1113 226.121 226.121
120 11.8099 11.8099 225.82 225.82
223 10.3053 10.3053 224.315 224.315
232 8.81753 8.81753 222.828 222.828
414 8.37709 8.37709 222.387 222.387
466 8.11432 8.11432 222.124 222.124
616 6.41925 6.41925 220.429 220.429
851 5.88812 5.88812 219.898 219.898
1536 5.33754 5.33754 219.348 219.348
2150 10.669 5.33754 224.679 219.348
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 51.4568 51.4568 -7.02323 -7.02323
2 38.9982 38.9982 -19.4818 -19.4818
6 34.9129 34.9129 -23.5671 -23.5671
9 32.6684 32.6684 -25.8116 -25.8116
20 20.0218 20.0218 -38.4582 -38.4582
53 15.8045 15.8045 -42.6755 -42.6755
76 12.2062 12.2062 -46.2738 -46.2738
206 11.8902 11.8902 -46.5898 -46.5898
411 8.9402 8.9402 -49.5398 -49.5398
436 8.85251 8.85251 -49.6275 -49.6275
438 8.58332 8.58332 -49.8967 -49.8967
525 5.7965 5.7965 -52.6835 -52.6835
1393 5.51664 5.51664 -52.9634 -52.9634
2081 5.16039 5.16039 -53.3196 -53.3196
2150 35.9063 5.16039 -22.5737 -53.3196
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 25.3885 25.3885 -587.691 -587.691
40 23.2947 23.2947 -589.785 -589.785
53 20.3627 20.3627 -592.717 -592.717
55 19.8984 19.8984 -593.182 -593.182
61 19.5188 19.5188 -593.561 -593.561
76 15.2173 15.2173 -597.863 -597.863
101 13.7354 13.7354 -599.345 -599.345
126 13.6331 13.6331 -599.447 -599.447
270 13.0642 13.0642 -600.016 -600.016
403 9.42512 9.42512 -603.655 -603.655
607 8.02003 8.02003 -605.06 -605.06
709 7.93263 7.93263 -605.147 -605.147
752 7.66708 7.66708 -605.413 -605.413
795 6.8379 6.8379 -606.242 -606.242
989 6.62676 6.62676 -606.453 -606.453
1085 4.56744 4.56744 -608.513 -608.513
2150 49.3572 4.56744 -563.723 -608.513
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 65.7357 65.7357 -119.534 -119.534
4 35.2141 35.2141 -150.056 -150.056
18 31.877 31.877 -153.393 -153.393
28 31.2381 31.2381 -154.032 -154.032
39 30.7234 30.7234 -154.547 -154.547
40 15.6545 15.6545 -169.616 -169.616
58 15.1576 15.1576 -170.112 -170.112
65 15.1463 15.1463 -170.124 -170.124
84 10.9507 10.9507 -174.319 -174.319
125 10.1692 10.1692 -175.101 -175.101
405 8.89599 8.89599 -176.374 -176.374
421 8.84424 8.84424 -176.426 -176.426
423 8.64919 8.64919 -176.621 -176.621
440 8.49736 8.49736 -176.773 -176.773
475 8.48029 8.48029 -176.79 -176.79
624 6.80858 6.80858 -178.461 -178.461
996 6.80645 6.80645 -178.464 -178.464
1223 6.13087 6.13087 -179.139 -179.139
1422 5.68714 5.68714 -179.583 -179.583
2116 5.58147 5.58147 -179.689 -179.689
2150 33.5968 5.58147 -151.673 -179.689
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 126.104 126.104 163.574 163.574
2 47.7346 47.7346 85.2046 85.2046
7 33.7528 33.7528 71.2228 71.2228
18 31.7913 31.7913 69.2613 69.2613
33 23.1187 23.1187 60.5887 60.5887
51 20.2428 20.2428 57.7128 57.7128
52 19.0109 19.0109 56.4809 56.4809
66 17.4667 17.4667 54.9367 54.9367
105 13.893 13.893 51.363 51.363
323 13.5437 13.5437 51.0137 51.0137
355 10.9459 10.9459 48.4159 48.4159
402 9.75419 9.75419 47.2242 47.2242
404 8.01492 8.01492 45.4849 45.4849
752 6.88586 6.88586 44.3559 44.3559
1414 6.58569 6.58569 44.0557 44.0557
2150 40.5207 6.58569 77.9907 44.0557
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 105.525 105.525 -288.945 -288.945
2 47.5301 47.5301 -346.94 -346.94
4 30.4102 30.4102 -364.06 -364.06
15 24.5517 24.5517 -369.918 -369.918
51 24.4303 24.4303 -370.04 -370.04
56 21.4601 21.4601 -373.01 -373.01
57 20.5635 20.5635 -373.906 -373.906
60 20.2963 20.2963 -374.174 -374.174
67 15.4927 15.4927 -378.977 -378.977
117 15.1219 15.1219 -379.348 -379.348
136 12.1334 12.1334 -382.337 -382.337
185 11.5124 11.5124 -382.958 -382.958
318 9.02855 9.02855 -385.441 -385.441
442 8.64123 8.64123 -385.829 -385.829
547 8.52112 8.52112 -385.949 -385.949
673 7.83144 7.83144 -386.639 -386.639
760 7.81289 7.81289 -386.657 -386.657
777 7.63432 7.63432 -386.836 -386.836
779 7.27529 7.27529 -387.195 -387.195
807 6.51157 6.51157 -387.958 -387.958
1127 6.05794 6.05794 -388.412 -388.412
1902 5.43913 5.43913 -389.031 -389.031
2150 515.5 5.43913 121.03 -389.031
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.6928 84.6928 -17.9272 -17.9272
2 24.3209 24.3209 -78.2991 -78.2991
61 19.6335 19.6335 -82.9865 -82.9865
68 18.6948 18.6948 -83.9252 -83.9252
166 18.0513 18.0513 -84.5687 -84.5687
176 16.669 16.669 -85.951 -85.951
249 16.664 16.664 -85.956 -85.956
293 15.6078 15.6078 -87.0122 -87.0122
312 13.7721 13.7721 -88.8479 -88.8479
319 13.337 13.337 -89.283 -89.283
402 10.2862 10.2862 -92.3338 -92.3338
485 9.40363 9.40363 -93.2164 -93.2164
707 8.72247 8.72247 -93.8975 -93.8975
777 8.3986 8.3986 -94.2214 -94.2214
778 8.32988 8.32988 -94.2901 -94.2901
808 8.14688 8.14688 -94.4731 -94.4731
961 7.49446 7.49446 -95.1255 -95.1255
1158 5.86433 5.86433 -96.7557 -96.7557
1717 5.46537 5.46537 -97.1546 -97.1546
2150 23.3816 5.46537 -79.2384 -97.1546
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 45.5423 45.5423 318.372 318.372
2 40.0064 40.0064 312.836 312.836
13 35.1827 35.1827 308.013 308.013
14 32.9913 32.9913 305.821 305.821
18 32.5662 32.5662 305.396 305.396
21 26.1606 26.1606 298.991 298.991
25 23.3002 23.3002 296.13 296.13
51 16.4709 16.4709 289.301 289.301
56 11.2913 11.2913 284.121 284.121
231 10.661 10.661 283.491 283.491
282 10.1498 10.1498 282.98 282.98
420 9.50393 9.50393 282.334 282.334
430 5.40472 5.40472 278.235 278.235
1929 5.34405 5.34405 278.174 278.174
1987 4.40045 4.40045 277.23 277.23
2150 14.4685 4.40045 287.299 277.23
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 80.2067 80.2067 76.8067 76.8067
2 54.5653 54.5653 51.1653 51.1653
3 54.443 54.443 51.043 51.043
5 46.5252 46.5252 43.1252 43.1252
6 41.54 41.54 38.14 38.14
8 33.9529 33.9529 30.5529 30.5529
14 26.5003 26.5003 23.1003 23.1003
15 25.6354 25.6354 22.2354 22.2354
21 24.6529 24.6529 21.2529 21.2529
51 21.7452 21.7452 18.3452 18.3452
59 21.7074 21.7074 18.3074 18.3074
62 14.6763 14.6763 11.2763 11.2763
81 13.8111 13.8111 10.4111 10.4111
149 12.0896 12.0896 8.68956 8.68956
173 11.1967 11.1967 7.79666 7.79666
404 7.46982 7.46982 4.06982 4.06982
1129 7.34724 7.34724 3.94724 3.94724
1142 6.88762 6.88762 3.48762 3.48762
1458 6.46969 6.46969 3.06969 3.06969
1499 6.25219 6.25219 2.85219 2.85219
1754 5.92707 5.92707 2.52707 2.52707
1798 5.86328 5.86328 2.46328 2.46328
2150 11.9099 5.86328 8.50992 2.46328
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 32.4529 32.4529 -152.717 -152.717
19 30.4263 30.4263 -154.744 -154.744
29 30.3138 30.3138 -154.856 -154.856
49 22.2719 22.2719 -162.898 -162.898
52 13.3105 13.3105 -171.86 -171.86
54 13.2721 13.2721 -171.898 -171.898
200 12.9374 12.9374 -172.233 -172.233
240 11.9762 11.9762 -173.194 -173.194
401 9.91212 9.91212 -175.258 -175.258
413 9.63895 9.63895 -175.531 -175.531
420 9.26957 9.26957 -175.9 -175.9
539 9.06213 9.06213 -176.108 -176.108
603 6.93681 6.93681 -178.233 -178.233
613 6.65765 6.65765 -178.512 -178.512
756 6.34297 6.34297 -178.827 -178.827
1782 6.04848 6.04848 -179.122 -179.122
2150 9.20979 6.04848 -175.96 -179.122
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.4944 84.4944 185.834 185.834
2 43.2928 43.2928 144.633 144.633
6 27.5415 27.5415 128.882 128.882
49 27.4618 27.4618 128.802 128.802
51 24.7765 24.7765 126.117 126.117
53 21.2644 21.2644 122.604 122.604
56 20.3832 20.3832 121.723 121.723
68 18.8596 18.8596 120.2 120.2
71 15.6191 15.6191 116.959 116.959
85 15.2803 15.2803 116.62 116.62
129 13.602 13.602 114.942 114.942
157 13.2956 13.2956 114.636 114.636
253 11.1538 11.1538 112.494 112.494
380 10.5115 10.5115 111.851 111.851
411 10.3818 10.3818 111.722 111.722
454 9.80921 9.80921 111.149 111.149
455 7.59326 7.59326 108.933 108.933
508 7.09625 7.09625 108.436 108.436
579 6.66176 6.66176 108.002 108.002
1123 6.52515 6.52515 107.865 107.865
1540 6.43919 6.43919 107.779 107.779
2150 17.4929 6.43919 118.833 107.779
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 73.473 73.473 71.073 71.073
2 35.4392 35.4392 33.0392 33.0392
4 34.2403 34.2403 31.8403 31.8403
6 31.4208 31.4208 29.0208 29.0208
9 24.293 24.293 21.893 21.893
24 18.3243 18.3243 15.9243 15.9243
37 16.2406 16.2406 13.8406 13.8406
53 16.2326 16.2326 13.8326 13.8326
82 15.0255 15.0255 12.6255 12.6255
142 13.4595 13.4595 11.0595 11.0595
208 13.1864 13.1864 10.7864 10.7864
219 10.6004 10.6004 8.20036 8.20036
260 9.5 9.5 7.1 7.1
414 8.20685 8.20685 5.80685 5.80685
500 7.75982 7.75982 5.35982 5.35982
755 7.60049 7.60049 5.20049 5.20049
821 7.48271 7.48271 5.08271 5.08271
858 7.2611 7.2611 4.8611 4.8611
932 6.79836 6.79836 4.39836 4.39836
1196 6.73912 6.73912 4.33912 4.33912
1260 6.65642 6.65642 4.25642 4.25642
1274 6.64327 6.64327 4.24327 4.24327
1351 5.71933 5.71933 3.31933 3.31933
1685 5.6658 5.6658 3.2658 3.2658
1957 5.60934 5.60934 3.20934 3.20934
2150 17.4744 5.60934 15.0744 3.20934
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 33.1048 33.1048 5.32475 5.32475
11 31.3381 31.3381 3.5581 3.5581
15 24.8597 24.8597 -2.92028 -2.92028
54 14.6039 14.6039 -13.1761 -13.1761
70 13.5646 13.5646 -14.2154 -14.2154
103 11.6568 11.6568 -16.1232 -16.1232
401 10.7843 10.7843 -16.9957 -16.9957
403 8.36352 8.36352 -19.4165 -19.4165
509 8.04922 8.04922 -19.7308 -19.7308
515 7.07443 7.07443 -20.7056 -20.7056
828 7.04743 7.04743 -20.7326 -20.7326
921 6.51341 6.51341 -21.2666 -21.2666
1143 6.13137 6.13137 -21.6486 -21.6486
1460 3.6012 3.6012 -24.1788 -24.1788
2150 17.0726 3.6012 -10.7074 -24.1788
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 52.2718 52.2718 115.772 115.772
4 37.3478 37.3478 100.848 100.848
7 24.1504 24.1504 87.6504 87.6504
44 19.717 19.717 83.217 83.217
