"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 834.901 834.901 864.871 864.871
2 207.789 207.789 237.759 237.759
6 161.851 161.851 191.821 191.821
13 83.4612 83.4612 113.431 113.431
47 21.5233 21.5233 51.4933 51.4933
235 20.175 20.175 50.145 50.145
313 7.77889 7.77889 37.7489 37.7489
327 5.07407 5.07407 35.0441 35.0441
450 564.141 5.07407 594.111 35.0441
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 487.059 487.059 435.349 435.349
2 112.475 112.475 60.7652 60.7652
4 112.215 112.215 60.505 60.505
13 109.621 109.621 57.9109 57.9109
19 91.0624 91.0624 39.3524 39.3524
107 53.7256 53.7256 2.01558 2.01558
207 32.2322 32.2322 -19.4778 -19.4778
450 74.3033 32.2322 22.5933 -19.4778
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.52338 5.52338 -274.427 -274.427
292 5.13758 5.13758 -274.812 -274.812
450 1332.47 5.13758 1052.52 -274.812
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 830.772 830.772 1762.76 1762.76
2 166.979 166.979 1098.97 1098.97
7 92.7624 92.7624 1024.75 1024.75
20 33.2727 33.2727 965.263 965.263
146 21.4501 21.4501 953.44 953.44
164 16.6462 16.6462 948.636 948.636
312 14.233 14.233 946.223 946.223
417 5.49967 5.49967 937.49 937.49
450 1311.09 5.49967 2243.08 937.49
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1220.88 1220.88 1334.19 1334.19
4 560.316 560.316 673.626 673.626
8 12.7075 12.7075 126.017 126.017
373 1.93332 1.93332 115.243 115.243
450 803.175 1.93332 916.485 115.243
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 938.12 938.12 638.1 638.1
9 612.049 612.049 312.029 312.029
14 589.166 589.166 289.146 289.146
16 441.267 441.267 141.247 141.247
21 381.704 381.704 81.6843 81.6843
22 211.42 211.42 -88.5998 -88.5998
27 85.4555 85.4555 -214.564 -214.564
49 32.2458 32.2458 -267.774 -267.774
104 16.6443 16.6443 -283.376 -283.376
113 11.7633 11.7633 -288.257 -288.257
181 3.65935 3.65935 -296.361 -296.361
228 1.94578 1.94578 -298.074 -298.074
450 312.455 1.94578 12.435 -298.074
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 382.129 382.129 426.839 426.839
4 98.1571 98.1571 142.867 142.867
16 92.5697 92.5697 137.28 137.28
107 81.3774 81.3774 126.087 126.087
178 75.8229 75.8229 120.533 120.533
185 33.1922 33.1922 77.9022 77.9022
393 29.3785 29.3785 74.0885 74.0885
407 21.5958 21.5958 66.3058 66.3058
450 494.294 21.5958 539.004 66.3058
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 454.198 454.198 -545.802 -545.802
2 297.134 297.134 -702.866 -702.866
5 154.381 154.381 -845.619 -845.619
8 125.212 125.212 -874.788 -874.788
27 77.0143 77.0143 -922.986 -922.986
31 74.0358 74.0358 -925.964 -925.964
40 9.1189 9.1189 -990.881 -990.881
450 1004.25 9.1189 4.24653 -990.881
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 243.922 243.922 548.122 548.122
4 149.545 149.545 453.745 453.745
14 104.744 104.744 408.944 408.944
103 90.1593 90.1593 394.359 394.359
107 76.502 76.502 380.702 380.702
170 48.6453 48.6453 352.845 352.845
175 47.38 47.38 351.58 351.58
205 36.8105 36.8105 341.011 341.011
255 28.0863 28.0863 332.286 332.286
316 17.76 17.76 321.96 321.96
450 68.7655 17.76 372.965 321.96
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 136.561 136.561 31.8914 31.8914
14 104.066 104.066 -0.603609 -0.603609
42 51.7412 51.7412 -52.9288 -52.9288
106 18.6499 18.6499 -86.0201 -86.0201
329 12.2314 12.2314 -92.4386 -92.4386
397 6.56614 6.56614 -98.1039 -98.1039
450 212.61 6.56614 107.94 -98.1039
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 800.427 800.427 1287.38 1287.38
2 585.386 585.386 1072.34 1072.34
3 463.746 463.746 950.696 950.696
4 156.061 156.061 643.011 643.011
10 148.558 148.558 635.508 635.508
25 87.9383 87.9383 574.888 574.888
28 16.4793 16.4793 503.429 503.429
226 8.51826 8.51826 495.468 495.468
450 436.721 8.51826 923.671 495.468
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1119.63 1119.63 1216.18 1216.18
2 146.115 146.115 242.665 242.665
20 57.9033 57.9033 154.453 154.453
38 21.465 21.465 118.015 118.015
265 6.63868 6.63868 103.189 103.189
450 1411.45 6.63868 1508 103.189
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1558.51 1558.51 1564.83 1564.83
2 496.778 496.778 503.098 503.098
3 337.942 337.942 344.262 344.262
6 331.723 331.723 338.043 338.043
9 314.334 314.334 320.654 320.654
18 162.031 162.031 168.351 168.351
22 124.7 124.7 131.02 131.02
40 99.9017 99.9017 106.222 106.222
47 32.6023 32.6023 38.9223 38.9223
244 31.4963 31.4963 37.8163 37.8163
365 29.9358 29.9358 36.2558 36.2558
390 8.00073 8.00073 14.3207 14.3207
450 1072.78 8.00073 1079.1 14.3207
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 576.599 576.599 449.089 449.089
2 521.552 521.552 394.042 394.042
3 166.304 166.304 38.7937 38.7937
8 144.407 144.407 16.897 16.897
30 144.296 144.296 16.7862 16.7862
36 93.5114 93.5114 -33.9986 -33.9986
105 88.1417 88.1417 -39.3683 -39.3683
121 46.7615 46.7615 -80.7485 -80.7485
213 37.4983 37.4983 -90.0117 -90.0117
222 32.5202 32.5202 -94.9898 -94.9898
229 19.7701 19.7701 -107.74 -107.74
