"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 79.1995 79.1995 150.549 150.549
4 64.4862 64.4862 135.836 135.836
17 63.3347 63.3347 134.685 134.685
26 48.3353 48.3353 119.685 119.685
41 46.8897 46.8897 118.24 118.24
159 44.4448 44.4448 115.795 115.795
197 42.4186 42.4186 113.769 113.769
216 34.7539 34.7539 106.104 106.104
264 34.5734 34.5734 105.923 105.923
352 32.3901 32.3901 103.74 103.74
1778 27.4711 27.4711 98.8211 98.8211
2050 112.542 27.4711 183.892 98.8211
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 119.447 119.447 -235.773 -235.773
2 39.5377 39.5377 -315.682 -315.682
28 39.2467 39.2467 -315.973 -315.973
137 36.9052 36.9052 -318.315 -318.315
327 30.5295 30.5295 -324.691 -324.691
1622 28.9087 28.9087 -326.311 -326.311
2050 84.9138 28.9087 -270.306 -326.311
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 117.754 117.754 216.924 216.924
2 83.0415 83.0415 182.211 182.211
3 76.8843 76.8843 176.054 176.054
4 55.3364 55.3364 154.506 154.506
26 47.2961 47.2961 146.466 146.466
105 37.1046 37.1046 136.275 136.275
198 31.347 31.347 130.517 130.517
2050 56.713 31.347 155.883 130.517
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 89.8038 89.8038 -428.106 -428.106
2 78.3532 78.3532 -439.557 -439.557
3 66.9088 66.9088 -451.001 -451.001
4 61.0587 61.0587 -456.851 -456.851
5 33.9325 33.9325 -483.977 -483.977
291 24.8696 24.8696 -493.04 -493.04
2050 82.0656 24.8696 -435.844 -493.04
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 99.2238 99.2238 42.0138 42.0138
2 82.2893 82.2893 25.0793 25.0793
6 80.5152 80.5152 23.3052 23.3052
9 70.5317 70.5317 13.3217 13.3217
10 63.9969 63.9969 6.78691 6.78691
21 63.8031 63.8031 6.59307 6.59307
33 52.0704 52.0704 -5.13956 -5.13956
