"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 100.733 100.733 48.3825 48.3825
7 76.5183 76.5183 24.1683 24.1683
16 61.6045 61.6045 9.25446 9.25446
19 39.3993 39.3993 -12.9507 -12.9507
34 38.2865 38.2865 -14.0635 -14.0635
233 31.3175 31.3175 -21.0325 -21.0325
521 30.9451 30.9451 -21.4049 -21.4049
543 25.6763 25.6763 -26.6737 -26.6737
1316 23.1078 23.1078 -29.2422 -29.2422
1340 21.5105 21.5105 -30.8395 -30.8395
4540 21.0338 21.0338 -31.3162 -31.3162
4543 21.0237 21.0237 -31.3263 -31.3263
5001 20.5212 20.5212 -31.8288 -31.8288
5014 18.1306 18.1306 -34.2194 -34.2194
5043 15.7037 15.7037 -36.6463 -36.6463
6124 14.5601 14.5601 -37.7899 -37.7899
7806 13.7316 13.7316 -38.6184 -38.6184
7821 12.8366 12.8366 -39.5134 -39.5134
11121 12.5044 12.5044 -39.8456 -39.8456
11129 11.0093 11.0093 -41.3407 -41.3407
16313 8.46448 8.46448 -43.8855 -43.8855
23730 8.41717 8.41717 -43.9328 -43.9328
27224 8.13183 8.13183 -44.2182 -44.2182
27514 7.05017 7.05017 -45.2998 -45.2998
36731 6.97299 6.97299 -45.377 -45.377
41001 6.52864 6.52864 -45.8214 -45.8214
41016 5.1745 5.1745 -47.1755 -47.1755
56213 5.1485 5.1485 -47.2015 -47.2015
66538 4.98952 4.98952 -47.3605 -47.3605
67832 4.97381 4.97381 -47.3762 -47.3762
71017 4.39676 4.39676 -47.9532 -47.9532
72634 4.24895 4.24895 -48.101 -48.101
85535 2.84125 2.84125 -49.5088 -49.5088
144406 2.75408 2.75408 -49.5959 -49.5959
144429 2.38273 2.38273 -49.9673 -49.9673
180306 1.7201 1.7201 -50.6299 -50.6299
200050 111.641 1.7201 59.2911 -50.6299
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 64.3175 64.3175 -115.222 -115.222
5 49.0545 49.0545 -130.485 -130.485
1333 47.6979 47.6979 -131.842 -131.842
1503 39.3929 39.3929 -140.147 -140.147
2127 33.3751 33.3751 -146.165 -146.165
2505 30.2373 30.2373 -149.303 -149.303
2523 26.7738 26.7738 -152.766 -152.766
2525 23.011 23.011 -156.529 -156.529
3908 12.2669 12.2669 -167.273 -167.273
9101 11.9142 11.9142 -167.626 -167.626
9102 10.6153 10.6153 -168.925 -168.925
9112 10.2552 10.2552 -169.285 -169.285
9124 9.91475 9.91475 -169.625 -169.625
9136 8.50693 8.50693 -171.033 -171.033
9508 8.14856 8.14856 -171.391 -171.391
14239 6.9126 6.9126 -172.627 -172.627
15331 6.81782 6.81782 -172.722 -172.722
25521 6.62836 6.62836 -172.912 -172.912
25528 6.53666 6.53666 -173.003 -173.003
28708 6.12276 6.12276 -173.417 -173.417
29246 5.45212 5.45212 -174.088 -174.088
44011 4.28358 4.28358 -175.256 -175.256
56302 3.37695 3.37695 -176.163 -176.163
65638 2.99248 2.99248 -176.548 -176.548
117609 2.87812 2.87812 -176.662 -176.662
136036 2.56737 2.56737 -176.973 -176.973
153343 2.19299 2.19299 -177.347 -177.347
166318 1.97873 1.97873 -177.561 -177.561
166336 1.88859 1.88859 -177.651 -177.651
200050 97.558 1.88859 -81.982 -177.651
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 120.135 120.135 197.445 197.445
3 66.0206 66.0206 143.331 143.331
13 51.9644 51.9644 129.274 129.274
17 50.9774 50.9774 128.287 128.287
534 39.8129 39.8129 117.123 117.123
603 35.4821 35.4821 112.792 112.792
607 33.8109 33.8109 111.121 111.121
611 33.3013 33.3013 110.611 110.611
632 30.5056 30.5056 107.816 107.816
1101 22.5992 22.5992 99.9092 99.9092
2241 20.5013 20.5013 97.8113 97.8113
2346 16.4387 16.4387 93.7487 93.7487
4318 15.483 15.483 92.793 92.793
5107 13.7756 13.7756 91.0856 91.0856
5830 12.8692 12.8692 90.1792 90.1792
7219 12.1947 12.1947 89.5047 89.5047
7346 11.9229 11.9229 89.2329 89.2329
7428 10.9973 10.9973 88.3073 88.3073
7431 9.93841 9.93841 87.2484 87.2484
7726 9.42152 9.42152 86.7315 86.7315
7746 9.18878 9.18878 86.4988 86.4988
11504 9.0563 9.0563 86.3663 86.3663
11542 8.17267 8.17267 85.4827 85.4827
15609 8.05081 8.05081 85.3608 85.3608
16426 7.63191 7.63191 84.9419 84.9419
16912 5.75353 5.75353 83.0635 83.0635
20745 5.10449 5.10449 82.4145 82.4145
25116 4.61015 4.61015 81.9201 81.9201
42405 4.37906 4.37906 81.6891 81.6891
62918 4.20922 4.20922 81.5192 81.5192
62939 3.78319 3.78319 81.0932 81.0932
69502 2.44199 2.44199 79.752 79.752
148112 2.2648 2.2648 79.5748 79.5748
175107 2.18984 2.18984 79.4998 79.4998
200050 103.524 2.18984 180.834 79.4998
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 107.058 107.058 146.978 146.978
7 40.9605 40.9605 80.8805 80.8805
31 34.2609 34.2609 74.1809 74.1809
609 27.7154 27.7154 67.6354 67.6354
632 23.3703 23.3703 63.2903 63.2903
837 17.555 17.555 57.475 57.475
1313 14.672 14.672 54.592 54.592
1341 13.9297 13.9297 53.8497 53.8497
2406 11.4731 11.4731 51.3931 51.3931
2421 6.87505 6.87505 46.7951 46.7951
6019 5.83333 5.83333 45.7533 45.7533
9523 5.57405 5.57405 45.4941 45.4941
11322 5.25029 5.25029 45.1703 45.1703
12803 4.75037 4.75037 44.6704 44.6704
12812 4.72045 4.72045 44.6405 44.6405
12821 4.07693 4.07693 43.9969 43.9969
66019 4.03128 4.03128 43.9513 43.9513
79536 3.17299 3.17299 43.093 43.093
119423 3.04704 3.04704 42.967 42.967
119430 2.56202 2.56202 42.482 42.482
119447 2.15789 2.15789 42.0779 42.0779
200050 79.543 2.15789 119.463 42.0779
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 100.801 100.801 44.1908 44.1908
3 90.1402 90.1402 33.5302 33.5302
12 40.1204 40.1204 -16.4896 -16.4896
39 18.2457 18.2457 -38.3643 -38.3643
1532 17.4424 17.4424 -39.1676 -39.1676
2801 17.3434 17.3434 -39.2666 -39.2666
3501 15.2519 15.2519 -41.3581 -41.3581
3707 12.673 12.673 -43.937 -43.937
8819 11.0638 11.0638 -45.5462 -45.5462
11008 10.9229 10.9229 -45.6871 -45.6871
14739 10.1897 10.1897 -46.4203 -46.4203
15420 9.37787 9.37787 -47.2321 -47.2321
28929 8.73095 8.73095 -47.879 -47.879
29404 8.44667 8.44667 -48.1633 -48.1633
38212 7.94088 7.94088 -48.6691 -48.6691
48812 6.91693 6.91693 -49.6931 -49.6931
50049 6.5667 6.5667 -50.0433 -50.0433
64946 5.89445 5.89445 -50.7155 -50.7155
88519 5.34626 5.34626 -51.2637 -51.2637
88524 5.21452 5.21452 -51.3955 -51.3955
99939 5.13652 5.13652 -51.4735 -51.4735
101415 4.9383 4.9383 -51.6717 -51.6717
112247 4.57747 4.57747 -52.0325 -52.0325
152018 3.26333 3.26333 -53.3467 -53.3467
155507 3.15557 3.15557 -53.4544 -53.4544
167320 2.41523 2.41523 -54.1948 -54.1948
188904 2.3289 2.3289 -54.2811 -54.2811
200050 321.751 2.3289 265.141 -54.2811
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 75.4573 75.4573 126.797 126.797
16 74.8059 74.8059 126.146 126.146
32 59.2486 59.2486 110.589 110.589
334 24.2047 24.2047 75.5447 75.5447
3834 23.6625 23.6625 75.0025 75.0025
4128 22.7974 22.7974 74.1374 74.1374
4135 22.5633 22.5633 73.9033 73.9033
4311 20.7057 20.7057 72.0457 72.0457
5004 19.6928 19.6928 71.0328 71.0328
5737 16.7495 16.7495 68.0895 68.0895
5805 16.1267 16.1267 67.4667 67.4667
5902 15.0261 15.0261 66.3661 66.3661
5926 14.9109 14.9109 66.2509 66.2509
11609 11.4968 11.4968 62.8368 62.8368
18915 10.9048 10.9048 62.2448 62.2448
19229 10.7024 10.7024 62.0424 62.0424
20908 10.6588 10.6588 61.9988 61.9988
23316 7.07839 7.07839 58.4184 58.4184
45205 6.51626 6.51626 57.8563 57.8563
49703 6.01221 6.01221 57.3522 57.3522
49714 5.88246 5.88246 57.2225 57.2225
49716 5.00842 5.00842 56.3484 56.3484
49719 4.83549 4.83549 56.1755 56.1755
49728 4.62446 4.62446 55.9645 55.9645
49741 4.47328 4.47328 55.8133 55.8133
80221 4.34352 4.34352 55.6835 55.6835
83808 4.26245 4.26245 55.6024 55.6024
83829 4.05314 4.05314 55.3931 55.3931
84803 3.97094 3.97094 55.3109 55.3109
105614 3.85475 3.85475 55.1947 55.1947
105628 3.76991 3.76991 55.1099 55.1099
118702 3.66402 3.66402 55.004 55.004
135818 3.54452 3.54452 54.8845 54.8845
149211 3.09882 3.09882 54.4388 54.4388
161506 2.22235 2.22235 53.5624 53.5624
161550 2.1139 2.1139 53.4539 53.4539
200050 203.074 2.1139 254.414 53.4539
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 293.785 293.785 169.385 169.385
2 206.596 206.596 82.1957 82.1957
3 125.684 125.684 1.28365 1.28365
10 53.5264 53.5264 -70.8736 -70.8736
28 38.8989 38.8989 -85.5011 -85.5011
633 36.4554 36.4554 -87.9446 -87.9446
2523 35.9333 35.9333 -88.4667 -88.4667
2530 34.3837 34.3837 -90.0163 -90.0163
2604 30.1678 30.1678 -94.2322 -94.2322
2915 28.8072 28.8072 -95.5928 -95.5928
3509 28.1197 28.1197 -96.2803 -96.2803
3713 22.4498 22.4498 -101.95 -101.95
6419 22.3436 22.3436 -102.056 -102.056
6636 22.2817 22.2817 -102.118 -102.118
9606 21.7895 21.7895 -102.61 -102.61
9633 18.4834 18.4834 -105.917 -105.917
10416 12.8885 12.8885 -111.511 -111.511
12804 8.58544 8.58544 -115.815 -115.815
23123 8.48842 8.48842 -115.912 -115.912
24823 7.93728 7.93728 -116.463 -116.463
24832 7.47766 7.47766 -116.922 -116.922
24844 6.64675 6.64675 -117.753 -117.753
28315 6.44248 6.44248 -117.958 -117.958
30735 6.36915 6.36915 -118.031 -118.031
39841 5.1277 5.1277 -119.272 -119.272
59927 4.77133 4.77133 -119.629 -119.629
87217 4.66997 4.66997 -119.73 -119.73
97726 3.72457 3.72457 -120.675 -120.675
121814 3.44258 3.44258 -120.957 -120.957
125542 3.27666 3.27666 -121.123 -121.123
133404 2.49686 2.49686 -121.903 -121.903
186410 2.46962 2.46962 -121.93 -121.93
194610 2.18154 2.18154 -122.218 -122.218
200050 458.327 2.18154 333.927 -122.218
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 72.1162 72.1162 72.7162 72.7162
19 66.5614 66.5614 67.1614 67.1614
26 65.4337 65.4337 66.0337 66.0337
29 52.7339 52.7339 53.3339 53.3339
111 51.6712 51.6712 52.2712 52.2712
132 48.266 48.266 48.866 48.866
247 45.8707 45.8707 46.4707 46.4707
908 39.8212 39.8212 40.4212 40.4212
1208 39.7079 39.7079 40.3079 40.3079
1215 39.1991 39.1991 39.7991 39.7991
1217 33.8299 33.8299 34.4299 34.4299
1229 29.5452 29.5452 30.1452 30.1452
1230 22.2927 22.2927 22.8927 22.8927
4802 17.959 17.959 18.559 18.559
7501 16.6129 16.6129 17.2129 17.2129
7503 16.1588 16.1588 16.7588 16.7588
7505 12.8114 12.8114 13.4114 13.4114
9550 12.5567 12.5567 13.1567 13.1567
10703 12.1915 12.1915 12.7915 12.7915
10715 11.1129 11.1129 11.7129 11.7129
11121 11.032 11.032 11.632 11.632
11146 11.0019 11.0019 11.6019 11.6019
15017 10.6672 10.6672 11.2672 11.2672
15242 10.1182 10.1182 10.7182 10.7182
19021 9.2795 9.2795 9.8795 9.8795
19610 9.10829 9.10829 9.70829 9.70829
19623 7.22505 7.22505 7.82505 7.82505
22012 6.64667 6.64667 7.24667 7.24667
25302 4.89258 4.89258 5.49258 5.49258
26631 4.86786 4.86786 5.46786 5.46786
46605 4.44998 4.44998 5.04998 5.04998
48348 4.00753 4.00753 4.60753 4.60753
107226 3.99059 3.99059 4.59059 4.59059
132904 3.69374 3.69374 4.29374 4.29374
132934 3.01494 3.01494 3.61494 3.61494
146401 2.75127 2.75127 3.35127 3.35127
200050 2468.13 2.75127 2468.73 3.35127
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 276.343 276.343 235.633 235.633
3 207.08 207.08 166.37 166.37
4 150.064 150.064 109.354 109.354
5 122.046 122.046 81.3364 81.3364
6 112.385 112.385 71.6754 71.6754
7 80.2841 80.2841 39.5741 39.5741
23 46.7905 46.7905 6.08051 6.08051
1307 44.0738 44.0738 3.36379 3.36379
1429 28.55 28.55 -12.16 -12.16
3641 25.5913 25.5913 -15.1187 -15.1187
4305 25.224 25.224 -15.486 -15.486
4307 21.1516 21.1516 -19.5584 -19.5584
4321 18.405 18.405 -22.305 -22.305
4904 17.1006 17.1006 -23.6094 -23.6094
4940 17.0016 17.0016 -23.7084 -23.7084
6022 16.1385 16.1385 -24.5715 -24.5715
6025 13.0292 13.0292 -27.6808 -27.6808
8417 12.6311 12.6311 -28.0789 -28.0789
10213 12.0876 12.0876 -28.6224 -28.6224
10236 10.9717 10.9717 -29.7383 -29.7383
14224 8.88257 8.88257 -31.8274 -31.8274
21136 8.51753 8.51753 -32.1925 -32.1925
22719 8.24923 8.24923 -32.4608 -32.4608
25603 8.17902 8.17902 -32.531 -32.531
34926 6.74153 6.74153 -33.9685 -33.9685
46050 6.37029 6.37029 -34.3397 -34.3397
62006 6.16242 6.16242 -34.5476 -34.5476
66050 4.81628 4.81628 -35.8937 -35.8937
70029 4.67212 4.67212 -36.0379 -36.0379
87045 4.6092 4.6092 -36.1008 -36.1008
106002 4.54185 4.54185 -36.1681 -36.1681
125528 4.38887 4.38887 -36.3211 -36.3211
141541 4.28234 4.28234 -36.4277 -36.4277
